,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,Michigan,Attorney General,0,Michael Cox,REP,2006,2010,2,No,Yes,No
1,Michigan,Governor,0,Jennifer Granholm,DEM,2006,2010,2,No,No,No
2,Michigan,Secretary Of State,0,Terri Lynn Land,REP,2006,2010,2,No,Yes,No
3,Michigan,State Representative,1,Timothy Bledsoe,DEM,2008,2010,1,No,No,Yes
4,Michigan,State Representative,2,Lamar Lemmons Jr.,DEM,2008,2010,3,No,No,Yes
5,Michigan,State Representative,3,Bettie Cook Scott,DEM,2008,2010,2,No,No,Yes
6,Michigan,State Representative,4,Coleman Young II,DEM,2008,2010,2,Yes,No,Yes
7,Michigan,State Representative,5,Bertram Courtney Johnson,DEM,2008,2010,2,Yes,No,Yes
8,Michigan,State Representative,6,Fred Durhal Jr.,DEM,2008,2010,1,Yes,No,Yes
9,Michigan,State Representative,7,Jimmy Womack,DEM,2008,2010,1,No,No,No
10,Michigan,State Representative,8,George Cushingberry Jr.,DEM,2008,2010,3,No,No,Yes
11,Michigan,State Representative,9,Shanelle Jackson,DEM,2008,2010,2,Yes,No,Yes
12,Michigan,State Representative,10,Gabe Leland,DEM,2008,2010,3,No,No,No
13,Michigan,State Representative,11,David Nathan,DEM,2008,2010,1,No,No,Yes
14,Michigan,State Representative,12,Rashida Tlaib,DEM,2008,2010,1,No,No,Yes
15,Michigan,State Representative,13,Andrew James Kandrevas,DEM,2008,2010,1,No,No,Yes
16,Michigan,State Representative,14,Ed Clemente,DEM,2008,2010,3,No,No,Yes
17,Michigan,State Representative,15,Gino Polidori,DEM,2008,2010,3,No,Yes,Yes
18,Michigan,State Representative,16,Bob Constan,DEM,2008,2010,2,No,No,Yes
19,Michigan,State Representative,17,Andy Dillon,DEM,2008,2010,3,No,Yes,Yes
20,Michigan,State Representative,18,Richard Leblanc,DEM,2008,2010,2,No,Yes,Yes
21,Michigan,State Representative,19,John Walsh,REP,2008,2010,1,No,No,Yes
22,Michigan,State Representative,20,Marc Corriveau,DEM,2008,2010,2,No,Yes,Yes
23,Michigan,State Representative,21,Dian Slavens,DEM,2008,2010,1,No,Yes,Yes
24,Michigan,State Representative,22,Douglas Geiss,DEM,2008,2010,1,No,Yes,Yes
25,Michigan,State Representative,23,Deb Kennedy,DEM,2008,2010,1,No,Yes,Yes
26,Michigan,State Representative,24,Sarah Roberts,DEM,2008,2010,1,No,Yes,Yes
27,Michigan,State Representative,25,Jon Switalski,DEM,2008,2010,1,No,Yes,Yes
28,Michigan,State Representative,26,Marie Donigan,DEM,2008,2010,3,No,Yes,Yes
29,Michigan,State Representative,27,Ellen Cogen Lipton,DEM,2008,2010,1,No,No,Yes
30,Michigan,State Representative,28,Lesia Liss,DEM,2008,2010,1,No,No,Yes
31,Michigan,State Representative,29,Tim Melton,DEM,2008,2010,2,No,No,Yes
32,Michigan,State Representative,30,Tory Rocca,REP,2008,2010,3,No,No,Yes
33,Michigan,State Representative,31,Frederick Miller,DEM,2008,2010,3,No,No,No
34,Michigan,State Representative,32,Jennifer Haase,DEM,2008,2010,1,No,Yes,Yes
35,Michigan,State Representative,33,Kim Meltzer,REP,2008,2010,2,No,Yes,Yes
