Candidate,Party,State,Office,Incumbency,Result,Total Money
"SCHWARZENEGGER, ARNOLD",REPUBLICAN,CA,GOVERNOR,Open,Won-General,17947547.59
"BUSTAMANTE, CRUZ M",DEMOCRATIC,CA,GOVERNOR,Open,Lost-General,5554414.87
"UEBERROTH, PETER V",REPUBLICAN,CA,GOVERNOR,Open,Withdrew-General,3636063.12
"MCCLINTOCK, TOM",REPUBLICAN,CA,GOVERNOR,Open,Lost-General,1675430.94
"GRUENER, GARRETT",DEMOCRATIC,CA,GOVERNOR,Open,Lost-General,1000909.00
"HUFFINGTON, ARIANNA",INDEPENDENT,CA,GOVERNOR,Open,Lost-General,778035.14
"SIMON JR, WILLIAM E (BILL)",REPUBLICAN,CA,GOVERNOR,Open,Withdrew-General,585809.00
"MACALUSO JR, FRANK A",DEMOCRATIC,CA,GOVERNOR,Open,Lost-General,72000.00
"FLYNT, LARRY C",DEMOCRATIC,CA,GOVERNOR,Open,Lost-General,56000.00
"CAMEJO, PETER MIGUEL",GREEN,CA,GOVERNOR,Open,Lost-General,34533.00
"SIMMONS, RICHARD J",INDEPENDENT,CA,GOVERNOR,Open,Lost-General,6300.00
"MARIANO, PAUL A",DEMOCRATIC,CA,GOVERNOR,Open,Lost-General,4563.00
"ADAM, IRIS",NATURAL LAW,CA,GOVERNOR,Open,Lost-General,0.00
"ADAMS, BROOKE",INDEPENDENT,CA,GOVERNOR,Open,Lost-General,0.00
"ANDERSON, DOUGLAS",REPUBLICAN,CA,GOVERNOR,Open,Lost-General,0.00
"ANGELYNE,",INDEPENDENT,CA,GOVERNOR,Open,Lost-General,0.00
"ARIF, MOHAMMAD",INDEPENDENT,CA,GOVERNOR,Open,Lost-General,0.00
"BADIOZAMANI, BADI",INDEPENDENT,CA,GOVERNOR,Open,Lost-General,0.00
"BAJWA, VIK S",DEMOCRATIC,CA,GOVERNOR,Open,Lost-General,0.00
"BEARD, JOHN W",REPUBLICAN,CA,GOVERNOR,Open,Lost-General,0.00
"BEYER, ED",REPUBLICAN,CA,GOVERNOR,Open,Lost-General,0.00
"BHOLA, VIP",REPUBLICAN,CA,GOVERNOR,Open,Lost-General,0.00
"BLY-CHESTER, CHERYL",REPUBLICAN,CA,GOVERNOR,Open,Lost-General,0.00
"BOCK, AUDIE",DEMOCRATIC,CA,GOVERNOR,Open,Lost-General,0.00
"BRITTON, JOEL",INDEPENDENT,CA,GOVERNOR,Open,Lost-General,0.00
"BROWN, ART",DEMOCRATIC,CA,GOVERNOR,Open,Lost-General,0.00
"BURTON, JOHN CHRISTOPHER",INDEPENDENT,CA,GOVERNOR,Open,Lost-General,0.00
"CARSON, TODD",REPUBLICAN,CA,GOVERNOR,Open,Lost-General,0.00
"CHAMBERS, WILLIAM S (BILL)",REPUBLICAN,CA,GOVERNOR,Open,Lost-General,0.00
"CHELI, MICHAEL",INDEPENDENT,CA,GOVERNOR,Open,Lost-General,0.00
"CLEMENTS, D LOGAN DARROW",REPUBLICAN,CA,GOVERNOR,Open,Lost-General,0.00
"COLEMAN, GARY",INDEPENDENT,CA,GOVERNOR,Open,Lost-General,0.00
"COOK, MARY (MARY CAREY)",INDEPENDENT,CA,GOVERNOR,Open,Lost-General,0.00
"CULLENBINE, ROBERT",DEMOCRATIC,CA,GOVERNOR,Open,Lost-General,0.00
"DAVIS, SCOTT",INDEPENDENT,CA,GOVERNOR,Open,Lost-General,0.00
"DOLE, ROBERT (BUTCH)",REPUBLICAN,CA,GOVERNOR,Open,Lost-General,0.00
"EDWARDS, BOB LYNN",DEMOCRATIC,CA,GOVERNOR,Open,Lost-General,0.00
"FARRELL, WARREN",DEMOCRATIC,CA,GOVERNOR,Open,Lost-General,0.00
"FEINSTEIN, DAN",DEMOCRATIC,CA,GOVERNOR,Open,Lost-General,0.00
"FONTANES, LORRAINE ABNER ZURD",DEMOCRATIC,CA,GOVERNOR,Open,Lost-General,0.00
