Candidate,Party,State,Office,Incumbency,Result,Total Money
"SWEENEY, STEPHEN M",DEMOCRATIC,NJ,SENATE DISTRICT 003,Incumbent,Won-General,1736953.62
"GORMLEY, WILLIAM L",REPUBLICAN,NJ,SENATE DISTRICT 002,Incumbent,Won-General,984163.34
"BENNETT, JOHN O",REPUBLICAN,NJ,SENATE DISTRICT 012,Incumbent,Lost-General,802695.16
"KARCHER, ELLEN",DEMOCRATIC,NJ,SENATE DISTRICT 012,Challenger,Won-General,777463.86
"CIMINO, ANTHONY J (SKIP)",DEMOCRATIC,NJ,SENATE DISTRICT 014,Challenger,Lost-General,740494.16
"CODEY, RICHARD J",DEMOCRATIC,NJ,SENATE DISTRICT 027,Incumbent,Won-General,722000.37
"DIGAETANO, PAUL",REPUBLICAN,NJ,ASSEMBLY DISTRICT 036,Incumbent,Won-General,644183.42
"KEAN JR, THOMAS H",REPUBLICAN,NJ,SENATE DISTRICT 021,Incumbent,Won-General,587091.68
"SARLO, PAUL A",DEMOCRATIC,NJ,SENATE DISTRICT 036,Incumbent,Won-General,579856.72
"BUCCO, ANTHONY R",REPUBLICAN,NJ,SENATE DISTRICT 025,Incumbent,Won-General,556459.07
"SMITH, ROBERT J",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 004,Incumbent,Won-General,544004.92
"CUNNINGHAM, GLENN D",DEMOCRATIC,NJ,SENATE DISTRICT 031,Open,Won-General,543668.32
"SINGER, ROBERT W",REPUBLICAN,NJ,SENATE DISTRICT 030,Incumbent,Won-General,490001.03
"MADDEN, FRED H",DEMOCRATIC,NJ,SENATE DISTRICT 004,Challenger,Won-General,473454.92
"MAYER, DAVID R",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 004,Challenger,Won-General,473454.92
"CONIGLIO, JOSEPH",DEMOCRATIC,NJ,SENATE DISTRICT 038,Incumbent,Won-General,433567.22
"BRYANT, WAYNE R",DEMOCRATIC,NJ,SENATE DISTRICT 005,Incumbent,Won-General,412360.96
"DECROCE, ALEX",REPUBLICAN,NJ,ASSEMBLY DISTRICT 026,Incumbent,Won-General,407427.70
"GREENWALD, LOUIS D",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 006,Incumbent,Won-General,405689.13
"MACINNES, BLAIR B",DEMOCRATIC,NJ,SENATE DISTRICT 025,Challenger,Lost-General,403155.06
"KYRILLOS JR, JOSEPH M",REPUBLICAN,NJ,SENATE DISTRICT 013,Incumbent,Won-General,399110.00
"BURZICHELLI, JOHN J",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 003,Incumbent,Won-General,368461.95
"VAS, JOSEPH",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 019,Challenger,Won-General,366262.09
"SULIGA, JOSEPH S",DEMOCRATIC,NJ,SENATE DISTRICT 022,Incumbent,Withdrew-General,360998.71
"ROBERTS, JOE",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 005,Incumbent,Won-General,360766.64
"BAER, BYRON M",DEMOCRATIC,NJ,SENATE DISTRICT 037,Incumbent,Won-General,360493.90
"MARTIN, ROBERT J",REPUBLICAN,NJ,SENATE DISTRICT 026,Incumbent,Won-General,357886.79
"CARDINALE, S GERALD",REPUBLICAN,NJ,SENATE DISTRICT 039,Incumbent,Won-General,357626.34
"IMPREVEDUTO, ANTHONY",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 032,Incumbent,Won-General,320077.08
"WISNIEWSKI, JOHN S",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 019,Incumbent,Won-General,310666.67
"HECK, ROSE MARIE",REPUBLICAN,NJ,SENATE DISTRICT 038,Challenger,Lost-General,307312.56
"EGAN, JOSEPH V",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 017,Incumbent,Won-General,302216.32
"LITTELL, ROBERT E",REPUBLICAN,NJ,SENATE DISTRICT 024,Incumbent,Won-General,301399.49
"SMITH, ROBERT (BOB)",DEMOCRATIC,NJ,SENATE DISTRICT 017,Incumbent,Won-General,298111.61
"CIESLA, ANDREW R",REPUBLICAN,NJ,SENATE DISTRICT 010,Incumbent,Won-General,297623.86
"ALLEN, DIANE B",REPUBLICAN,NJ,SENATE DISTRICT 007,Incumbent,Won-General,296511.40
"GILL, NIA H",DEMOCRATIC,NJ,SENATE DISTRICT 034,Incumbent,Won-General,284972.99
"ADLER, JOHN H",DEMOCRATIC,NJ,SENATE DISTRICT 006,Incumbent,Won-General,283104.08
"BUONO, BARBARA",DEMOCRATIC,NJ,SENATE DISTRICT 018,Incumbent,Won-General,276797.17
"GUEAR SR, GARY L",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 014,Incumbent,Lost-General,264746.56
"GREENSTEIN, LINDA R",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 014,Incumbent,Won-General,260825.05
"JAMES, SHARPE",DEMOCRATIC,NJ,SENATE DISTRICT 029,Incumbent,Won-General,256720.00
"GIRGENTI, JOHN A",DEMOCRATIC,NJ,SENATE DISTRICT 035,Incumbent,Won-General,255375.71
"FISHER, DOUGLAS H",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 003,Incumbent,Won-General,255139.16
"INVERSO, PETER A",REPUBLICAN,NJ,SENATE DISTRICT 014,Incumbent,Won-General,247973.82
"COHEN, NEIL M",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 020,Incumbent,Won-General,246795.00
"CORODEMUS, STEVE",REPUBLICAN,NJ,ASSEMBLY DISTRICT 011,Incumbent,Won-General,243598.15
"ASSELTA, NICHOLAS",REPUBLICAN,NJ,SENATE DISTRICT 001,Incumbent,Won-General,242712.62
"MORGAN, ROBERT",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 012,Challenger,Won-General,240188.37
"PANTER, MICHAEL J",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 012,Challenger,Won-General,240188.37
"CONAWAY JR, HERBERT C",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 007,Incumbent,Won-General,228747.28
"MCNAMARA, HENRY P",REPUBLICAN,NJ,SENATE DISTRICT 040,Incumbent,Won-General,224480.00
"HONIG, BARRY S",REPUBLICAN,NJ,SENATE DISTRICT 037,Challenger,Lost-General,217715.00
"BARONI, BILL",REPUBLICAN,NJ,ASSEMBLY DISTRICT 014,Challenger,Won-General,216725.99
"AZZOLINA, JOSEPH",REPUBLICAN,NJ,ASSEMBLY DISTRICT 013,Incumbent,Won-General,207517.30
"GREEN, GERALD (JERRY)",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 022,Incumbent,Won-General,201611.39
"LESNIAK, RAYMOND J",DEMOCRATIC,NJ,SENATE DISTRICT 020,Incumbent,Won-General,196620.00
"DIEGNAN JR, PATRICK J",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 018,Incumbent,Won-General,195103.37
"COLEMAN, BONNIE WATSON",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 015,Incumbent,Won-General,192696.68
"MUNOZ, ERIC",REPUBLICAN,NJ,ASSEMBLY DISTRICT 021,Incumbent,Won-General,191518.60
"VAN DREW, JEFF",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 001,Incumbent,Won-General,188429.76
"BARK, MARTHA W",REPUBLICAN,NJ,SENATE DISTRICT 008,Incumbent,Won-General,187708.76
"FRISCIA, ARLINE M",REPUBLICAN,NJ,ASSEMBLY DISTRICT 019,Incumbent,Lost-General,187057.62
"VITALE, JOSEPH F",DEMOCRATIC,NJ,SENATE DISTRICT 019,Incumbent,Won-General,185182.38
"TURNER, SHIRLEY K",DEMOCRATIC,NJ,SENATE DISTRICT 015,Incumbent,Won-General,180656.67
"GEIST, GEORGE F",REPUBLICAN,NJ,SENATE DISTRICT 004,Incumbent,Lost-General,176319.50
"KENNY JR, BERNARD F",DEMOCRATIC,NJ,SENATE DISTRICT 033,Incumbent,Won-General,168396.00
"SCUTARI, NICHOLAS P",DEMOCRATIC,NJ,SENATE DISTRICT 022,Open,Won-General,168054.76
"BLEE, FRANCIS J",REPUBLICAN,NJ,ASSEMBLY DISTRICT 002,Incumbent,Won-General,160433.61
"MANZO, LOUIS M",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 031,Open,Won-General,160266.65
"KEAN, SEAN T",REPUBLICAN,NJ,ASSEMBLY DISTRICT 011,Incumbent,Won-General,156075.00
"ARNONE, MICHAEL J",REPUBLICAN,NJ,ASSEMBLY DISTRICT 012,Incumbent,Lost-General,151465.35
"RICE, RONALD L",DEMOCRATIC,NJ,SENATE DISTRICT 028,Incumbent,Won-General,150665.87
"STENDER, LINDA A",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 022,Incumbent,Won-General,148954.01
"CONNERS, JACK",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 007,Incumbent,Won-General,148058.64
"MCHOSE, ALISON LITTELL",REPUBLICAN,NJ,ASSEMBLY DISTRICT 024,Incumbent,Won-General,139878.51
"OTOOLE, KEVIN J",REPUBLICAN,NJ,ASSEMBLY DISTRICT 040,Incumbent,Won-General,139478.86
"WEINBERG, LORETTA",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 037,Incumbent,Won-General,139444.00
