Candidate,Party,State,Office,Incumbency,Result,Total Money
"LEACH JR, CLAUDE A (BUDDY)",DEMOCRATIC,LA,GOVERNOR,Open,Lost-Top Two Primary,10676466.74
"JINDAL, BOBBY",REPUBLICAN,LA,GOVERNOR,Open,Lost-General,6413273.86
"BLANCO, KATHLEEN BABINEAUX",DEMOCRATIC,LA,GOVERNOR,Open,Won-General,4804613.67
"BLOSSMAN JR, JACK ARTHUR (JAY)",REPUBLICAN,LA,GOVERNOR,Open,Withdrew-General,3287614.64
"IEYOUB, RICHARD P",DEMOCRATIC,LA,GOVERNOR,Open,Lost-Top Two Primary,2609058.00
"EWING, RANDY L",DEMOCRATIC,LA,GOVERNOR,Open,Lost-Top Two Primary,2135798.20
"WOOLEY, ROBERT",DEMOCRATIC,LA,INSURANCE COMMISSIONER,Incumbent,Won-General,2058244.72
"KYLE, DAN",REPUBLICAN,LA,INSURANCE COMMISSIONER,Challenger,Lost-General,1969180.19
"HOLLIS, KEN D",REPUBLICAN,LA,SENATE DISTRICT 009,Incumbent,Won-General,1769672.90
"RUE, STEPHEN",REPUBLICAN,LA,LIEUTENANT GOVERNOR,Open,Withdrew-General,1647386.36
"KENNEDY, JOHN NEELY",DEMOCRATIC,LA,TREASURER,Incumbent,Won-General,1453369.53
"LANDRIEU, MITCHELL J",DEMOCRATIC,LA,LIEUTENANT GOVERNOR,Open,Won-General,1193183.26
"DOWNER, HUNT",REPUBLICAN,LA,GOVERNOR,Open,Lost-Top Two Primary,1111231.40
"FOTI JR, CHARLES C",DEMOCRATIC,LA,ATTORNEY GENERAL,Open,Won-General,896550.53
"BOASSO, WALTER J",REPUBLICAN,LA,SENATE DISTRICT 001,Open,Won-General,876026.52
"TERRELL, SUZANNE HAIK",REPUBLICAN,LA,ATTORNEY GENERAL,Open,Lost-General,790582.60
"AMEDEE III, LEE (JODY)",DEMOCRATIC,LA,SENATE DISTRICT 018,Open,Won-General,605862.08
"MCKEITHEN, W FOX",REPUBLICAN,LA,SECRETARY OF STATE,Incumbent,Won-General,586280.00
"DOVE, GORDON E",REPUBLICAN,LA,HOUSE DISTRICT 052,Open,Won-General,515742.12
"ALLGOOD, ALAN",REPUBLICAN,LA,GOVERNOR,Open,Lost-Top Two Primary,506780.00
"DARDENNE, JAY",REPUBLICAN,LA,SENATE DISTRICT 016,Incumbent,Won-General,502104.66
"HAINKEL JR, JOHN J",REPUBLICAN,LA,SENATE DISTRICT 006,Incumbent,Won-General,483149.09
"SKRMETTA, ERIC",REPUBLICAN,LA,HOUSE DISTRICT 081,Open,Lost-Top Two Primary,427671.69
"HOYT, FRED R",DEMOCRATIC,LA,SENATE DISTRICT 026,Incumbent,Lost-General,406539.94
"ADLEY, ROBERT",DEMOCRATIC,LA,SENATE DISTRICT 036,Incumbent,Won-General,344601.76
"EVANS, JOHN M",REPUBLICAN,LA,SENATE DISTRICT 017,Challenger,Lost-General,319342.52
"JACKSON, LYDIA PATRICE",DEMOCRATIC,LA,SENATE DISTRICT 039,Open,Won-General,298721.70
"HARANG III, WARREN",REPUBLICAN,LA,SENATE DISTRICT 018,Open,Lost-Top Two Primary,297088.43
"MUMPHREY, WAYNE",REPUBLICAN,LA,SENATE DISTRICT 001,Open,Lost-Top Two Primary,291965.50
"BUFFINGTON, SHERRI SMITH",REPUBLICAN,LA,SENATE DISTRICT 038,Open,Won-General,288852.42
"FIELDS, CLEO",DEMOCRATIC,LA,SENATE DISTRICT 014,Incumbent,Won-General,276725.00
