Candidate,Party,State,Office,Incumbency,Result,Total Money
"CURTIS, GREG J",REPUBLICAN,UT,HOUSE DISTRICT 049,Incumbent,Won-General,306776.80
"NIEDERHAUSER, WAYNE",REPUBLICAN,UT,SENATE DISTRICT 009,Open,Won-General,253640.05
"JONES, PATRICIA W",DEMOCRATIC,UT,SENATE DISTRICT 004,Open,Won-General,129140.95
"MCCOY, SCOTT",DEMOCRATIC,UT,SENATE DISTRICT 002,Incumbent,Won-General,128384.53
"DAVIS, GENE",DEMOCRATIC,UT,SENATE DISTRICT 003,Incumbent,Won-General,106277.80
"ANJEWIERDEN IV, DIRK",REPUBLICAN,UT,SENATE DISTRICT 004,Open,Lost-General,96259.51
"KILLPACK, SHELDON L",REPUBLICAN,UT,SENATE DISTRICT 021,Incumbent,Won-General,95351.00
"GREINER, JON J",REPUBLICAN,UT,SENATE DISTRICT 018,Open,Won-General,93950.83
"ROMERO, ROSS I",DEMOCRATIC,UT,SENATE DISTRICT 007,Open,Won-General,91149.84
"VAN TASSELL, KEVIN T",REPUBLICAN,UT,SENATE DISTRICT 026,Open,Won-General,78125.71
"WRIGHT, THOMAS E",REPUBLICAN,UT,HOUSE DISTRICT 028,Challenger,Lost-General,77057.16
"CLARK, DAVID L",REPUBLICAN,UT,HOUSE DISTRICT 074,Incumbent,Won-General,68092.12
"DAYTON, MARGARET",REPUBLICAN,UT,SENATE DISTRICT 015,Open,Won-General,67744.31
"THACKERAY, SANDY",REPUBLICAN,UT,HOUSE DISTRICT 037,Challenger,Lost-General,66375.62
"CLIFFORD, JESS",REPUBLICAN,UT,HOUSE DISTRICT 021,Challenger,Lost-General,64032.41
"URQUHART, STEVE",REPUBLICAN,UT,HOUSE DISTRICT 075,Incumbent,Won-General,63726.00
"MAYNE, ED",DEMOCRATIC,UT,SENATE DISTRICT 005,Incumbent,Won-General,62895.08
"BARDEN PHD J D, R CHRISTOPHER",NONPARTISAN,UT,BOARD OF EDUCATION DISTRICT 005,Challenger,Lost-General,62438.16
"JOLLEY, BRYCE",REPUBLICAN,UT,SENATE DISTRICT 007,Open,Lost-General,61630.45
"GOODFELLOW, BRENT H",DEMOCRATIC,UT,SENATE DISTRICT 012,Incumbent,Won-General,60625.47
"OLIVER, JULENE B",REPUBLICAN,UT,SENATE DISTRICT 003,Challenger,Lost-General,58780.54
"STEPHENSON, HOWARD A",REPUBLICAN,UT,SENATE DISTRICT 011,Incumbent,Won-General,57339.66
"KNUDSON, PETER C",REPUBLICAN,UT,SENATE DISTRICT 017,Incumbent,Won-General,56319.63
"ELY, DEENA DETTON",REPUBLICAN,UT,HOUSE DISTRICT 022,Challenger,Lost-General,52303.30
"WIMMER, CARL",REPUBLICAN,UT,HOUSE DISTRICT 052,Open,Won-General,51550.69
"ALEXANDER, JEFF",REPUBLICAN,UT,HOUSE DISTRICT 062,Incumbent,Won-General,51500.00
"DEE, BRAD",REPUBLICAN,UT,HOUSE DISTRICT 011,Incumbent,Won-General,50384.91
"BAGLEY, ROBYN",REPUBLICAN,UT,HOUSE DISTRICT 046,Challenger,Lost-General,49574.42
"JARVIS, JOSEPH Q",REPUBLICAN,UT,SENATE DISTRICT 002,Challenger,Lost-General,49323.00
"WALKER, MARK",REPUBLICAN,UT,HOUSE DISTRICT 045,Incumbent,Won-General,49241.00
"BISKUPSKI, JACKIE",DEMOCRATIC,UT,HOUSE DISTRICT 030,Incumbent,Won-General,48412.50
"BECK, TRISHA",DEMOCRATIC,UT,SENATE DISTRICT 009,Open,Lost-General,48409.89
"BONHAM, LAURA",DEMOCRATIC,UT,HOUSE DISTRICT 053,Open,Lost-General,47511.95
"FROERER, GAGE",REPUBLICAN,UT,HOUSE DISTRICT 008,Open,Won-General,47198.57
"GARWOOD JR, GEORGE",REPUBLICAN,UT,HOUSE DISTRICT 010,Challenger,Lost-General,47045.33
"SANDSTROM, STEPHEN ERIC",REPUBLICAN,UT,HOUSE DISTRICT 058,Open,Won-General,46071.61
"MOSS, CAROL SPACKMAN",DEMOCRATIC,UT,HOUSE DISTRICT 037,Incumbent,Won-General,46025.65
"RIESEN, PHIL",DEMOCRATIC,UT,HOUSE DISTRICT 036,Challenger,Won-General,45897.00
"JOHNSON, CHRISTINE (CHRIS)",DEMOCRATIC,UT,HOUSE DISTRICT 025,Open,Won-General,45100.44
"LOCKHART, REBECCA",REPUBLICAN,UT,HOUSE DISTRICT 064,Incumbent,Won-General,43110.54
"HUGHES, GREG",REPUBLICAN,UT,HOUSE DISTRICT 051,Incumbent,Won-General,42469.04
"MCGEE, ROZ",DEMOCRATIC,UT,HOUSE DISTRICT 028,Incumbent,Won-General,42294.54
"PETERSON, DARIN GLEN",REPUBLICAN,UT,SENATE DISTRICT 024,Incumbent,Won-General,40051.00
"MILLARD, DUANE B",REPUBLICAN,UT,HOUSE DISTRICT 040,Open,Lost-General,39762.92
"MOSS, RICHARD",NONPARTISAN,UT,BOARD OF EDUCATION DISTRICT 003,Challenger,Won-General,37961.23
"REID, STUART C",DEMOCRATIC,UT,SENATE DISTRICT 018,Open,Lost-General,37836.79
"ALLEN, SHERYL L",REPUBLICAN,UT,HOUSE DISTRICT 019,Incumbent,Won-General,37828.63
"BIGELOW, RON",REPUBLICAN,UT,HOUSE DISTRICT 032,Incumbent,Won-General,37101.00
"BECKER, RALPH",DEMOCRATIC,UT,HOUSE DISTRICT 024,Incumbent,Won-General,36673.42
"MORGAN, KAREN",DEMOCRATIC,UT,HOUSE DISTRICT 046,Incumbent,Won-General,36488.19
"STOWELL, DENNIS E",REPUBLICAN,UT,SENATE DISTRICT 028,Open,Won-General,35551.00
"NEUENSCHWANDER, PAUL A",REPUBLICAN,UT,HOUSE DISTRICT 020,Open,Won-General,35537.20
"LAWRENCE, M SUSAN",REPUBLICAN,UT,HOUSE DISTRICT 036,Incumbent,Lost-General,35032.03
"CONDER, PHILLIP M",REPUBLICAN,UT,HOUSE DISTRICT 029,Challenger,Lost-General,33556.49
"DUNNIGAN, JIM",REPUBLICAN,UT,HOUSE DISTRICT 039,Incumbent,Won-General,31505.06
"ACHZIGER, CHRISTY",REPUBLICAN,UT,SENATE DISTRICT 012,Challenger,Lost-General,31316.61
"ANDERSEN, SYLVIA",REPUBLICAN,UT,HOUSE DISTRICT 048,Open,Won-General,30560.29
"LITVACK, DAVID",DEMOCRATIC,UT,HOUSE DISTRICT 026,Incumbent,Won-General,29638.40
"ODA, CURTIS M",REPUBLICAN,UT,HOUSE DISTRICT 014,Incumbent,Won-General,28774.70
"BROWN, MELVIN R",REPUBLICAN,UT,HOUSE DISTRICT 053,Open,Won-General,28621.00
"SEEGMILLER, F JAY",DEMOCRATIC,UT,HOUSE DISTRICT 049,Challenger,Lost-General,28578.79
"SEELIG, JEN",DEMOCRATIC,UT,HOUSE DISTRICT 023,Open,Won-General,26453.00
"FORD, ADAM DOUGLAS",DEMOCRATIC,UT,SENATE DISTRICT 011,Challenger,Lost-General,26280.41
"HEMINGWAY, LYNN N",DEMOCRATIC,UT,HOUSE DISTRICT 040,Open,Won-General,25805.00
"HADDOW, ART",REPUBLICAN,UT,HOUSE DISTRICT 031,Challenger,Lost-General,25281.74
"SHURTLIFF, LAWANNA",DEMOCRATIC,UT,HOUSE DISTRICT 010,Incumbent,Won-General,25039.38
