Candidate,Party,State,Office,Incumbency,Result,Total Money
"RICHARDSON, WILLIAM B (BILL) & DENISH, DIANE D",DEMOCRATIC,NM,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Won-General,15387963.35
"KING, GARY KENNETH",DEMOCRATIC,NM,ATTORNEY GENERAL,Open,Won-General,1761424.27
"BIBB, JIM",REPUBLICAN,NM,ATTORNEY GENERAL,Open,Lost-General,1147306.83
"LYONS, PATRICK HILLER",REPUBLICAN,NM,COMMISSIONER OF PUBLIC LANDS,Incumbent,Won-General,1104095.98
"PEREA, VICKIE S",REPUBLICAN,NM,SECRETARY OF STATE,Open,Lost-General,549348.09
"BACA, JIM",DEMOCRATIC,NM,COMMISSIONER OF PUBLIC LANDS,Challenger,Lost-General,460094.46
"DENDAHL, JOHN & BEFFORT, SUE WILSON",REPUBLICAN,NM,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,386946.94
"HERRERA, MARY E",DEMOCRATIC,NM,SECRETARY OF STATE,Open,Won-General,380098.57
"DAMRON, JAMES R",REPUBLICAN,NM,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Withdrew-General,316758.26
"BALDERAS, HECTOR H",DEMOCRATIC,NM,AUDITOR,Open,Won-General,290608.52
"LEWIS, JAMES B",DEMOCRATIC,NM,TREASURER,Open,Won-General,272591.16
"PARK, ALFRED A (AL)",DEMOCRATIC,NM,HOUSE DISTRICT 026,Incumbent,Won-General,162282.00
"PADILLA, DEMESIA",REPUBLICAN,NM,TREASURER,Open,Lost-General,161112.89
"VARELA, LUCIANO (LUCKY)",DEMOCRATIC,NM,HOUSE DISTRICT 048,Incumbent,Won-General,140308.05
"STEINBORN, JEFF",DEMOCRATIC,NM,HOUSE DISTRICT 037,Open,Won-General,112975.79
"GRAY, WILLIAM J (BILL)",REPUBLICAN,NM,HOUSE DISTRICT 054,Open,Won-General,110165.00
"BARELA, ELIAS",DEMOCRATIC,NM,HOUSE DISTRICT 008,Open,Won-General,105328.46
"BARRERAS, ANDREW JEROME",DEMOCRATIC,NM,HOUSE DISTRICT 007,Open,Won-General,104168.49
"BOURGEOIS, CHRISTY A",DEMOCRATIC,NM,HOUSE DISTRICT 054,Open,Lost-General,97916.14
"CADIGAN, TRACI JO",DEMOCRATIC,NM,HOUSE DISTRICT 015,Challenger,Lost-General,92120.28
"SWISSTACK, THOMAS E",DEMOCRATIC,NM,HOUSE DISTRICT 060,Incumbent,Won-General,90615.36
"JONES, SANDY R",DEMOCRATIC,NM,PUBLIC REGULATION COMMISSION DISTRICT 005,Open,Won-General,90282.68
"LUJAN SR, BEN R",DEMOCRATIC,NM,HOUSE DISTRICT 046,Incumbent,Won-General,86450.00
"YOUNGBERG, ERIC A",REPUBLICAN,NM,HOUSE DISTRICT 023,Incumbent,Won-General,77234.00
"COTE, NATHAN",DEMOCRATIC,NM,HOUSE DISTRICT 053,Challenger,Won-General,73136.44
"CHAVEZ, ISAAC E",REPUBLICAN,NM,HOUSE DISTRICT 036,Challenger,Lost-General,70289.00
"NUNEZ, ANDREW (ANDY)",DEMOCRATIC,NM,HOUSE DISTRICT 036,Incumbent,Won-General,67826.28
"WITT, SCOTT W",REPUBLICAN,NM,HOUSE DISTRICT 037,Open,Lost-General,64510.34
"GARDNER, KEITH",REPUBLICAN,NM,HOUSE DISTRICT 066,Incumbent,Won-General,63019.95
"ARMIJO, JEFFREY",DEMOCRATIC,NM,AUDITOR,Open,Withdrew-General,61508.59
"RODELLA, DEBBIE A",DEMOCRATIC,NM,HOUSE DISTRICT 041,Incumbent,Won-General,58300.00
"SAAVEDRA, HENRY (KIKI)",DEMOCRATIC,NM,HOUSE DISTRICT 010,Incumbent,Won-General,58225.00
"FOLEY, DANIEL",REPUBLICAN,NM,HOUSE DISTRICT 057,Incumbent,Won-General,56415.00
"MAESTAS, ANTONIO (MOE)",DEMOCRATIC,NM,HOUSE DISTRICT 016,Open,Won-General,56355.93
"YOUNG, JUSTINE FOX",REPUBLICAN,NM,HOUSE DISTRICT 030,Incumbent,Won-General,55572.33
"BERRY, RICHARD J",REPUBLICAN,NM,HOUSE DISTRICT 020,Open,Won-General,54490.00
"ESPINOZA, NORA LEE",REPUBLICAN,NM,HOUSE DISTRICT 059,Open,Won-General,53566.02
"WHITAKER, DONALD L",DEMOCRATIC,NM,HOUSE DISTRICT 061,Incumbent,Lost-General,53000.00
"GARCIA, LORENZO",REPUBLICAN,NM,AUDITOR,Open,Lost-General,52166.00
"GREER, C EARL",REPUBLICAN,NM,PUBLIC REGULATION COMMISSION DISTRICT 005,Open,Lost-General,52134.00
"MARQUARDT, TERRY T",REPUBLICAN,NM,HOUSE DISTRICT 053,Incumbent,Lost-General,51224.82
"MARTINEZ, PABLO J",DEMOCRATIC,NM,HOUSE DISTRICT 058,Challenger,Lost-General,51134.18
"MARTINEZ, WALTER KEN",DEMOCRATIC,NM,HOUSE DISTRICT 069,Incumbent,Won-General,51050.00
"ZANETTI, TERESA A",REPUBLICAN,NM,HOUSE DISTRICT 015,Incumbent,Won-General,48210.00
"CHASEY, GAIL",DEMOCRATIC,NM,HOUSE DISTRICT 018,Incumbent,Won-General,47736.47
"EZZELL, CANDY SPENCE",REPUBLICAN,NM,HOUSE DISTRICT 058,Incumbent,Won-General,47195.00
"SILVA, DANIEL P",DEMOCRATIC,NM,HOUSE DISTRICT 013,Incumbent,Won-General,47175.00
"STIRLING, BARBARA ANNE",DEMOCRATIC,NM,HOUSE DISTRICT 023,Challenger,Lost-General,46723.90
"IRWIN, DONA G",DEMOCRATIC,NM,HOUSE DISTRICT 032,Incumbent,Won-General,46620.00
"YOUNG, DAVID A",REPUBLICAN,NM,HOUSE DISTRICT 007,Open,Lost-General,44417.00
"TAYLOR, THOMAS C",REPUBLICAN,NM,HOUSE DISTRICT 001,Incumbent,Won-General,44000.00
"HALL, JIMMIE C",REPUBLICAN,NM,HOUSE DISTRICT 028,Incumbent,Won-General,39967.92
"SANDOVAL, ANTONIO E",DEMOCRATIC,NM,HOUSE DISTRICT 029,Challenger,Lost-General,37311.36
"TYLER, SHIRLEY A",REPUBLICAN,NM,HOUSE DISTRICT 061,Challenger,Won-General,36568.24
"POWDRELL-CULBERT, JANE E",REPUBLICAN,NM,HOUSE DISTRICT 044,Incumbent,Won-General,35470.00
"CERVANTES, JOSEPH",DEMOCRATIC,NM,HOUSE DISTRICT 052,Incumbent,Won-General,35093.92
"FARNSWORTH, JACKIE",REPUBLICAN,NM,HOUSE DISTRICT 008,Open,Lost-General,31680.00
"ARNOLD-JONES, JANICE E",REPUBLICAN,NM,HOUSE DISTRICT 024,Incumbent,Won-General,30955.00
"HANOSH, GEORGE J",DEMOCRATIC,NM,HOUSE DISTRICT 006,Incumbent,Won-General,29975.00
"OWEN, JIM",REPUBLICAN,NM,HOUSE DISTRICT 060,Challenger,Lost-General,28825.61
"MCCOY, KATHY",REPUBLICAN,NM,HOUSE DISTRICT 022,Incumbent,Won-General,28143.26
"WILLIAMS, WALTER DUB",REPUBLICAN,NM,HOUSE DISTRICT 056,Incumbent,Won-General,27250.00
"SALAZAR, NICK L",DEMOCRATIC,NM,HOUSE DISTRICT 040,Incumbent,Won-General,26325.00
"GONZALES, ROBERTO J (BOBBY)",DEMOCRATIC,NM,HOUSE DISTRICT 042,Incumbent,Won-General,24450.00
"SANDOVAL, EDWARD C (ED)",DEMOCRATIC,NM,HOUSE DISTRICT 017,Incumbent,Won-General,24450.00
"STAPLETON, SHERYL M WILLIAMS",DEMOCRATIC,NM,HOUSE DISTRICT 019,Incumbent,Won-General,24395.00
"VIGIL, RICHARD D",DEMOCRATIC,NM,HOUSE DISTRICT 070,Incumbent,Won-General,24231.09
"LARRANAGA, LORENZO A (LARRY)",REPUBLICAN,NM,HOUSE DISTRICT 027,Incumbent,Won-General,24195.00
"MOORE, BRIAN K",REPUBLICAN,NM,HOUSE DISTRICT 067,Incumbent,Won-General,22299.00
"STEWART, MIMI K",DEMOCRATIC,NM,HOUSE DISTRICT 021,Incumbent,Won-General,21710.00
"HERRERA, MANUEL",DEMOCRATIC,NM,HOUSE DISTRICT 039,Incumbent,Won-General,20875.00
"REHM, WILLIAM R (BILL)",REPUBLICAN,NM,HOUSE DISTRICT 031,Incumbent,Won-General,19575.00
"STRICKLER, JAMES R (R J)",REPUBLICAN,NM,HOUSE DISTRICT 002,Open,Won-General,19253.56
"CAMPOS II, JOSE A",DEMOCRATIC,NM,HOUSE DISTRICT 063,Incumbent,Won-General,19121.93
"TRUJILLO, JIM R",DEMOCRATIC,NM,HOUSE DISTRICT 045,Incumbent,Won-General,18750.00
"PICRAUX, DANICE",DEMOCRATIC,NM,HOUSE DISTRICT 025,Incumbent,Won-General,18580.70
"LUJAN, ANTONIO",DEMOCRATIC,NM,HOUSE DISTRICT 035,Incumbent,Won-General,17725.00
"SLOAN, CAROL K",DEMOCRATIC,NM,PUBLIC REGULATION COMMISSION DISTRICT 004,Open,Won-General,17634.57
"GARCIA, MIGUEL P",DEMOCRATIC,NM,HOUSE DISTRICT 014,Incumbent,Won-General,17305.00
"BACON, DAVID E",GREEN,NM,PUBLIC REGULATION COMMISSION DISTRICT 004,Open,Lost-General,17007.90
"WIRTH, PETER",DEMOCRATIC,NM,HOUSE DISTRICT 047,Incumbent,Won-General,16559.24
"DUBOIS, STEPHANIE",DEMOCRATIC,NM,PUBLIC REGULATION COMMISSION DISTRICT 002,Challenger,Lost-General,16353.19
"GARCIA, MARY HELEN",DEMOCRATIC,NM,HOUSE DISTRICT 034,Incumbent,Won-General,16204.00
"CHAVEZ, ERNESTO H",DEMOCRATIC,NM,HOUSE DISTRICT 012,Incumbent,Won-General,15912.55
"GEORGE, ANN B",DEMOCRATIC,NM,HOUSE DISTRICT 001,Challenger,Lost-General,15325.71
"LUNDSTROM, PATRICIA A (PATTY)",DEMOCRATIC,NM,HOUSE DISTRICT 009,Incumbent,Won-General,15029.26
"KING, RHONDA S",DEMOCRATIC,NM,HOUSE DISTRICT 050,Incumbent,Won-General,13802.91
"MIERA, RICK",DEMOCRATIC,NM,HOUSE DISTRICT 011,Incumbent,Won-General,13780.00
"SAXTON, JANICE M",DEMOCRATIC,NM,HOUSE DISTRICT 022,Challenger,Lost-General,13628.72
"BRATTON, DONALD E (DON)",REPUBLICAN,NM,HOUSE DISTRICT 062,Incumbent,Won-General,13388.00
"ROSE, SHAY",DEMOCRATIC,NM,HOUSE DISTRICT 028,Challenger,Lost-General,13312.47
"BEGAYE, RAY",DEMOCRATIC,NM,HOUSE DISTRICT 004,Incumbent,Won-General,12996.81
"CROOK, ANNA M",REPUBLICAN,NM,HOUSE DISTRICT 064,Incumbent,Won-General,12850.00
"WEDUM, ELLEN ELISABETH",DEMOCRATIC,NM,HOUSE DISTRICT 059,Open,Lost-General,11772.00
"HEATON, JOHN A",DEMOCRATIC,NM,HOUSE DISTRICT 055,Incumbent,Won-General,11650.00
"THOMPSON, DONALD L",GREEN,NM,HOUSE DISTRICT 019,Challenger,Lost-General,10000.00
"MADALENA, JAMES ROGER",DEMOCRATIC,NM,HOUSE DISTRICT 065,Incumbent,Won-General,10000.00
"ANDERSON, THOMAS ANTHONY",REPUBLICAN,NM,HOUSE DISTRICT 029,Incumbent,Won-General,9848.72
"BANDY, PAUL C",REPUBLICAN,NM,HOUSE DISTRICT 003,Open,Won-General,8767.00
"KING, DAVID W",REPUBLICAN,NM,PUBLIC REGULATION COMMISSION DISTRICT 002,Incumbent,Won-General,8672.90
"WALLACE, JEANNETTE O",REPUBLICAN,NM,HOUSE DISTRICT 043,Incumbent,Won-General,8455.00
"TRIPP JR, DONALD L (DON)",REPUBLICAN,NM,HOUSE DISTRICT 049,Incumbent,Won-General,8225.00
"MCWATERS III, JOHN H",DEMOCRATIC,NM,HOUSE DISTRICT 030,Challenger,Lost-General,8079.02
"VAUGHN, GLORIA C",REPUBLICAN,NM,HOUSE DISTRICT 051,Incumbent,Won-General,7000.00
"SLAVEN-EDMOND, ALICE MARIE",DEMOCRATIC,NM,HOUSE DISTRICT 002,Open,Lost-General,6803.70
"FIELD, STORM T",REPUBLICAN,NM,HOUSE DISTRICT 016,Open,Lost-General,6312.86
"SCHARF, BARBARA A",DEMOCRATIC,NM,HOUSE DISTRICT 031,Challenger,Lost-General,5550.94
"CHAVEZ, EDWARD L",NONPARTISAN,NM,SUPREME COURT-CHAVEZ SEAT,Incumbent,Won-Retention,5204.20
"PROVENCHER, CAROLYN D",DEMOCRATIC,NM,HOUSE DISTRICT 056,Challenger,Lost-General,5059.00
"GUTIERREZ, JONI MARIE",DEMOCRATIC,NM,HOUSE DISTRICT 033,Incumbent,Won-General,4800.00
"GOULD, ELIOT P",DEMOCRATIC,NM,HOUSE DISTRICT 044,Challenger,Lost-General,4729.37
"CHANDLER, IDA KAY",REPUBLICAN,NM,HOUSE DISTRICT 032,Challenger,Lost-General,4385.00
"HAMILTON, DIANNE",REPUBLICAN,NM,HOUSE DISTRICT 038,Incumbent,Won-General,4275.00
"PENA, CLARA A",REPUBLICAN,NM,HOUSE DISTRICT 014,Challenger,Lost-General,3720.00
"ALVAREZ, DANIEL U",REPUBLICAN,NM,AUDITOR,Open,Withdrew-General,3524.79
"ABBOTT, SHIRLEY J",DEMOCRATIC,NM,HOUSE DISTRICT 024,Challenger,Lost-General,3050.00
"JOY, LAWRENCE N",REPUBLICAN,NM,HOUSE DISTRICT 035,Challenger,Lost-General,2705.70
"CLAWSON, RAYMOND GRANT",REPUBLICAN,NM,HOUSE DISTRICT 006,Challenger,Lost-General,1774.89
"WALTERS, GLENN",REPUBLICAN,NM,HOUSE DISTRICT 060,Challenger,Withdrew-General,313.00
"KLAFETA, LANCE",REPUBLICAN,NM,HOUSE DISTRICT 018,Challenger,Lost-General,0.00
"MORRISON, CYNTHIA G",GREEN,NM,HOUSE DISTRICT 057,Challenger,Lost-General,0.00
"BALDERAS, HECTOR H",DEMOCRATIC,NM,HOUSE DISTRICT 068,Incumbent,Won-General,0.00
"GANT, EUGENE ELDIN",DEMOCRATIC,NM,BOARD OF EDUCATION DISTRICT 007,Open,Won-General,0.00
"HARRISON, IRVIN",DEMOCRATIC,NM,HOUSE DISTRICT 005,Incumbent,Won-General,0.00
"POGNA, MILLIE",REPUBLICAN,NM,BOARD OF EDUCATION DISTRICT 002,Incumbent,Won-General,0.00
"SMITH, CATHERINE M",DEMOCRATIC,NM,BOARD OF EDUCATION DISTRICT 006,Incumbent,Won-General,0.00
"STEWART, PATRICIA D",DEMOCRATIC,NM,HOUSE DISTRICT 044,Challenger,Withdrew-General,0.00
"RICHARDSON, WILLIAM B (BILL)",DEMOCRATIC,NM,GOVERNOR,Incumbent,Won-Primary,0.00
"DENISH, DIANE D",DEMOCRATIC,NM,LIEUTENANT GOVERNOR,Incumbent,Won-Primary,0.00
"DAMRON, JAMES R",REPUBLICAN,NM,GOVERNOR,Open,Won-Primary,0.00
"BEFFORT, SUE WILSON",REPUBLICAN,NM,LIEUTENANT GOVERNOR,Open,Won-Primary,0.00
