Candidate,Party,State,Office,Incumbency,Result,Total Money
"DOYLE, JIM",DEMOCRATIC,WI,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Won-General,10279675.17
"GREEN, MARK A",REPUBLICAN,WI,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,6666958.17
"VAN HOLLEN, JOHN (J B)",REPUBLICAN,WI,ATTORNEY GENERAL,Open,Won-General,1719805.54
"FALK, KATHLEEN M",DEMOCRATIC,WI,ATTORNEY GENERAL,Open,Lost-General,1485867.87
"KANAVAS, THEODORE J",REPUBLICAN,WI,SENATE DISTRICT 033,Incumbent,Won-General,396352.76
"MCREYNOLDS, WILLIAM L",REPUBLICAN,WI,SENATE DISTRICT 021,Open,Lost-General,385832.07
"LEIBHAM, JOE",REPUBLICAN,WI,SENATE DISTRICT 009,Incumbent,Won-General,352391.76
"SCHULTZ, DALE W",REPUBLICAN,WI,SENATE DISTRICT 017,Incumbent,Won-General,333480.57
"ZIEN, DAVID ALLEN",REPUBLICAN,WI,SENATE DISTRICT 023,Incumbent,Lost-General,325168.95
"BROWN, RON",REPUBLICAN,WI,SENATE DISTRICT 031,Incumbent,Lost-General,317593.36
"LAWTON, BARBARA",DEMOCRATIC,WI,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Won-General,306835.63
"KREITLOW, PATRICK J",DEMOCRATIC,WI,SENATE DISTRICT 023,Challenger,Won-General,238573.04
"SULLIVAN, JIM",DEMOCRATIC,WI,SENATE DISTRICT 005,Challenger,Won-General,238228.31
"REYNOLDS, TOM",REPUBLICAN,WI,SENATE DISTRICT 005,Incumbent,Lost-General,234948.51
"HUEBSCH, MIKE",REPUBLICAN,WI,ASSEMBLY DISTRICT 094,Incumbent,Won-General,220494.99
"HUNDERTMARK, JEAN",REPUBLICAN,WI,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,202793.73
"LEHMAN, JOHN W",DEMOCRATIC,WI,SENATE DISTRICT 021,Open,Won-General,200190.49
"VINEHOUT, KATHLEEN",DEMOCRATIC,WI,SENATE DISTRICT 031,Challenger,Won-General,182847.68
"FITZGERALD, SCOTT L",REPUBLICAN,WI,SENATE DISTRICT 013,Incumbent,Won-General,162461.27
"DECKER, RUSS",DEMOCRATIC,WI,SENATE DISTRICT 029,Incumbent,Won-General,126707.71
"ROBSON, JUDITH",DEMOCRATIC,WI,SENATE DISTRICT 015,Incumbent,Won-General,123885.27
"KEDZIE, NEAL",REPUBLICAN,WI,SENATE DISTRICT 011,Incumbent,Won-General,120998.47
"DAVIS, BRETT H",REPUBLICAN,WI,ASSEMBLY DISTRICT 080,Incumbent,Won-General,120793.83
"NEWCOMER, SCOTT",REPUBLICAN,WI,ASSEMBLY DISTRICT 033,Incumbent,Won-General,119259.00
"LESCHKE, JULIE PUNG",REPUBLICAN,WI,ASSEMBLY DISTRICT 054,Open,Lost-General,117438.09
"SIMONSON, JOHN C",DEMOCRATIC,WI,SENATE DISTRICT 017,Challenger,Lost-General,115842.93
"MASON IV, CORY H",DEMOCRATIC,WI,ASSEMBLY DISTRICT 062,Open,Won-General,108195.27
"HINTZ, GORDON",DEMOCRATIC,WI,ASSEMBLY DISTRICT 054,Open,Won-General,107083.23
"PETTIS, MARK L",REPUBLICAN,WI,ASSEMBLY DISTRICT 028,Incumbent,Lost-General,106429.76
"WANGGAARD, VAN H",REPUBLICAN,WI,ASSEMBLY DISTRICT 062,Open,Lost-General,102229.16
"HRAYCHUCK, ANN",DEMOCRATIC,WI,ASSEMBLY DISTRICT 028,Challenger,Won-General,97565.19
"ERPENBACH, JON",DEMOCRATIC,WI,SENATE DISTRICT 027,Incumbent,Won-General,97278.13
"NELSON, TOM",DEMOCRATIC,WI,ASSEMBLY DISTRICT 005,Incumbent,Won-General,96037.06
"GASPER, GREG",REPUBLICAN,WI,ASSEMBLY DISTRICT 037,Open,Lost-General,95880.17
"PLALE, JEFF",DEMOCRATIC,WI,SENATE DISTRICT 007,Incumbent,Won-General,92414.92
"FREESE, STEPHEN J",REPUBLICAN,WI,ASSEMBLY DISTRICT 051,Incumbent,Lost-General,88663.10
"MURTHA, JOHN",REPUBLICAN,WI,ASSEMBLY DISTRICT 029,Open,Won-General,86535.54
"VOS, ROBIN J",REPUBLICAN,WI,ASSEMBLY DISTRICT 063,Incumbent,Won-General,83875.24
"FITZGERALD, JEFF",REPUBLICAN,WI,ASSEMBLY DISTRICT 039,Incumbent,Won-General,82460.78
"MOULTON, TERRY",REPUBLICAN,WI,ASSEMBLY DISTRICT 068,Incumbent,Won-General,78811.00
"JAUCH, BOB",DEMOCRATIC,WI,SENATE DISTRICT 025,Incumbent,Won-General,75617.88
"KREUSER, JIM",DEMOCRATIC,WI,ASSEMBLY DISTRICT 064,Incumbent,Won-General,74193.37
"TOWNS, DEBI",REPUBLICAN,WI,ASSEMBLY DISTRICT 043,Incumbent,Lost-General,72352.76
"LASEE, ALAN J",REPUBLICAN,WI,SENATE DISTRICT 001,Incumbent,Won-General,72126.22
"ZIPPERER, RICH",REPUBLICAN,WI,ASSEMBLY DISTRICT 098,Open,Won-General,70483.46
"AULIK, JAMIE JOHN",DEMOCRATIC,WI,SENATE DISTRICT 009,Challenger,Lost-General,70273.73
"VRUWINK, AMY SUE",DEMOCRATIC,WI,ASSEMBLY DISTRICT 070,Incumbent,Won-General,69584.51
"VAN ROY, KARL",REPUBLICAN,WI,ASSEMBLY DISTRICT 090,Incumbent,Won-General,68942.00
"WOOD, JEFF",REPUBLICAN,WI,ASSEMBLY DISTRICT 067,Incumbent,Won-General,68066.10
"MONTGOMERY, PHIL",REPUBLICAN,WI,ASSEMBLY DISTRICT 004,Incumbent,Won-General,68002.00
"RASMUS, ROBERTA",DEMOCRATIC,WI,ASSEMBLY DISTRICT 067,Challenger,Lost-General,65296.37
"HAHN, EUGENE",REPUBLICAN,WI,ASSEMBLY DISTRICT 047,Incumbent,Won-General,64726.62
"VUKMIR, LEAH",REPUBLICAN,WI,ASSEMBLY DISTRICT 014,Incumbent,Won-General,62034.00
"GUNDERSON, SCOTT L",REPUBLICAN,WI,ASSEMBLY DISTRICT 083,Incumbent,Won-General,61030.00
"SUDER, SCOTT",REPUBLICAN,WI,ASSEMBLY DISTRICT 069,Incumbent,Won-General,61014.06
"GRAIL, AME",DEMOCRATIC,WI,ASSEMBLY DISTRICT 001,Challenger,Lost-General,60338.03
"TEPLIN, STANLEY F",DEMOCRATIC,WI,ASSEMBLY DISTRICT 023,Open,Lost-General,59446.64
"HILGENBERG, STEVE",DEMOCRATIC,WI,ASSEMBLY DISTRICT 051,Challenger,Won-General,59335.83
"OTT, JIM",REPUBLICAN,WI,ASSEMBLY DISTRICT 023,Open,Won-General,59330.12
"GUNDRUM, MARK",REPUBLICAN,WI,ASSEMBLY DISTRICT 084,Incumbent,Won-General,59013.00
"RINGHAND, JANIS A",DEMOCRATIC,WI,ASSEMBLY DISTRICT 080,Challenger,Lost-General,57790.82
"KITTEL, KERRY",DEMOCRATIC,WI,ASSEMBLY DISTRICT 029,Open,Lost-General,57566.65
"GRABOWSKI, DIMITY",REPUBLICAN,WI,SENATE DISTRICT 007,Challenger,Lost-General,57450.00
"TAUCHEN, GARY J",REPUBLICAN,WI,ASSEMBLY DISTRICT 006,Open,Won-General,55474.79
"KAUFERT, DEAN R",REPUBLICAN,WI,ASSEMBLY DISTRICT 055,Incumbent,Won-General,55395.00
"KRAMER, WILLIAM",REPUBLICAN,WI,ASSEMBLY DISTRICT 097,Open,Won-General,55312.45
"MCDONALD-WALDMAN, DARCEL ANN",REPUBLICAN,WI,ASSEMBLY DISTRICT 075,Challenger,Lost-General,54706.32
"RHOADES, KITTY",REPUBLICAN,WI,ASSEMBLY DISTRICT 030,Incumbent,Won-General,53368.00
"PETERSEN, KEVIN DAVID",REPUBLICAN,WI,ASSEMBLY DISTRICT 040,Open,Won-General,52204.64
"KLEEFISCH, JOEL M",REPUBLICAN,WI,ASSEMBLY DISTRICT 038,Incumbent,Won-General,52183.00
"NERISON, LEE A",REPUBLICAN,WI,ASSEMBLY DISTRICT 096,Incumbent,Won-General,52090.94
"KRAWCZYK, JUDY",REPUBLICAN,WI,ASSEMBLY DISTRICT 088,Incumbent,Lost-General,51616.00
"WILLIAMS, MARY L",REPUBLICAN,WI,ASSEMBLY DISTRICT 087,Incumbent,Won-General,50900.00
"WIECKERT, STEVE",REPUBLICAN,WI,ASSEMBLY DISTRICT 057,Incumbent,Won-General,50891.92
"SHERMAN, GARY E",DEMOCRATIC,WI,ASSEMBLY DISTRICT 074,Incumbent,Won-General,50712.13
"PETROWSKI, JERRY",REPUBLICAN,WI,ASSEMBLY DISTRICT 086,Incumbent,Won-General,50475.38
"SMITH, JEFF E",DEMOCRATIC,WI,ASSEMBLY DISTRICT 093,Challenger,Won-General,50118.76
"STONE, JEFF",REPUBLICAN,WI,ASSEMBLY DISTRICT 082,Incumbent,Won-General,47933.81
"SCHABER, PENNY BERNARD",DEMOCRATIC,WI,ASSEMBLY DISTRICT 057,Challenger,Lost-General,47417.16
"LOEFFELHOLZ, GABE",REPUBLICAN,WI,ASSEMBLY DISTRICT 049,Incumbent,Lost-General,47224.00
"NAYLOR, DAN",DEMOCRATIC,WI,ASSEMBLY DISTRICT 040,Open,Lost-General,44751.90
"COLON, PEDRO ANGEL",DEMOCRATIC,WI,ASSEMBLY DISTRICT 008,Incumbent,Won-General,44640.00
"WASSERMAN, SHELDON A",DEMOCRATIC,WI,ASSEMBLY DISTRICT 022,Incumbent,Won-General,44216.00
"HINES, J A",REPUBLICAN,WI,ASSEMBLY DISTRICT 042,Incumbent,Won-General,43692.73
"YOST, MEAGAN",DEMOCRATIC,WI,ASSEMBLY DISTRICT 047,Challenger,Lost-General,43007.50
"MOST, CHARLIE",DEMOCRATIC,WI,SENATE DISTRICT 001,Challenger,Lost-General,42012.57
"KREIBICH, ROB",REPUBLICAN,WI,ASSEMBLY DISTRICT 093,Incumbent,Lost-General,41892.00
"NYGREN, JOHN",REPUBLICAN,WI,ASSEMBLY DISTRICT 089,Open,Won-General,40594.34
"JORGENSEN, ANDREW EARL",DEMOCRATIC,WI,ASSEMBLY DISTRICT 037,Open,Won-General,40379.40
"TITTL, PAUL",REPUBLICAN,WI,ASSEMBLY DISTRICT 025,Challenger,Lost-General,40167.17
"MEYER, DAN",REPUBLICAN,WI,ASSEMBLY DISTRICT 034,Incumbent,Won-General,39618.50
"GOTTLIEB, MARK",REPUBLICAN,WI,ASSEMBLY DISTRICT 060,Incumbent,Won-General,39215.00
"MURSAU, JEFFREY L",REPUBLICAN,WI,ASSEMBLY DISTRICT 036,Incumbent,Won-General,37373.50
"REIGEL, JIM",REPUBLICAN,WI,ASSEMBLY DISTRICT 005,Challenger,Lost-General,36210.50
"HONADEL, MARK",REPUBLICAN,WI,ASSEMBLY DISTRICT 021,Incumbent,Won-General,36128.00
"STRACHOTA, PATRICIA A (PAT)",REPUBLICAN,WI,ASSEMBLY DISTRICT 058,Incumbent,Won-General,36120.00
"SEIDEL, DONNA J",DEMOCRATIC,WI,ASSEMBLY DISTRICT 085,Incumbent,Won-General,32987.68
"HIXSON, THOMAS (KIM)",DEMOCRATIC,WI,ASSEMBLY DISTRICT 043,Challenger,Won-General,32265.41
"TRAVIS, DAVID M",DEMOCRATIC,WI,ASSEMBLY DISTRICT 081,Incumbent,Won-General,32237.00
"ROTH JR, ROGER J",REPUBLICAN,WI,ASSEMBLY DISTRICT 056,Open,Won-General,32173.00
"RIEDMANN, SHIRLEY J",REPUBLICAN,WI,SENATE DISTRICT 025,Challenger,Lost-General,32167.90
"SHERIDAN, MICHAEL JAMES",DEMOCRATIC,WI,ASSEMBLY DISTRICT 044,Incumbent,Won-General,32044.50
"GARTHWAITE, PHILIP C",DEMOCRATIC,WI,ASSEMBLY DISTRICT 049,Challenger,Won-General,31746.02
"FRISKE, DONALD R",REPUBLICAN,WI,ASSEMBLY DISTRICT 035,Incumbent,Won-General,30641.32
"LOTHIAN, THOMAS",REPUBLICAN,WI,ASSEMBLY DISTRICT 032,Incumbent,Won-General,30493.00
"VOIGHT, JACK",REPUBLICAN,WI,TREASURER,Incumbent,Lost-General,30408.37
"ALBERS, SHERYL",REPUBLICAN,WI,ASSEMBLY DISTRICT 050,Incumbent,Won-General,30376.88
"ELLIS, MICHAEL",REPUBLICAN,WI,SENATE DISTRICT 019,Incumbent,Won-General,30095.00
"MILLER, CURTIS D",DEMOCRATIC,WI,ASSEMBLY DISTRICT 092,Challenger,Lost-General,29322.37
"SCHMUKI, STEVEN D",DEMOCRATIC,WI,ASSEMBLY DISTRICT 097,Open,Lost-General,28714.83
"MUSSER, TERRY M",REPUBLICAN,WI,ASSEMBLY DISTRICT 092,Incumbent,Won-General,28422.00
"HUBLER, MARY",DEMOCRATIC,WI,ASSEMBLY DISTRICT 075,Incumbent,Won-General,27845.83
"CULLEN, DAVID A",DEMOCRATIC,WI,ASSEMBLY DISTRICT 013,Incumbent,Won-General,27198.00
"TURNER, MICHAEL A",DEMOCRATIC,WI,ASSEMBLY DISTRICT 068,Challenger,Lost-General,26906.51
"EISMAN, NELSON",GREEN,WI,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,26727.78
"LA FOLLETTE, DOUGLAS (DOUG)",DEMOCRATIC,WI,SECRETARY OF STATE,Incumbent,Won-General,25890.25
"ZIEGELBAUER, BOB",DEMOCRATIC,WI,ASSEMBLY DISTRICT 025,Incumbent,Won-General,25632.40
"SOLETSKI, JAMES R",DEMOCRATIC,WI,ASSEMBLY DISTRICT 088,Challenger,Won-General,25488.20
"GRONEMUS, BARBARA",DEMOCRATIC,WI,ASSEMBLY DISTRICT 091,Incumbent,Won-General,24902.34
"BAAS, RICHARD",REPUBLICAN,WI,ASSEMBLY DISTRICT 013,Challenger,Lost-General,24101.70
"SCHROEDER, RYAN J",DEMOCRATIC,WI,ASSEMBLY DISTRICT 032,Challenger,Lost-General,22852.72
"FIELDS, JASON",DEMOCRATIC,WI,ASSEMBLY DISTRICT 011,Incumbent,Won-General,22376.00
"MOLEPSKE JR, LOUIS JOHN",DEMOCRATIC,WI,ASSEMBLY DISTRICT 071,Incumbent,Won-General,21908.18
"KOEHN, RANDY",DEMOCRATIC,WI,ASSEMBLY DISTRICT 089,Open,Lost-General,21733.23
"HEBL, GARY",DEMOCRATIC,WI,ASSEMBLY DISTRICT 046,Incumbent,Won-General,21546.00
"JUNCER, DENNIS",REPUBLICAN,WI,ASSEMBLY DISTRICT 070,Challenger,Lost-General,21179.45
"BIES, GAREY",REPUBLICAN,WI,ASSEMBLY DISTRICT 001,Incumbent,Won-General,20674.00
"FROSETH, GARY L",DEMOCRATIC,WI,ASSEMBLY DISTRICT 090,Challenger,Lost-General,20568.93
"BUROS, WILLIAM",DEMOCRATIC,WI,ASSEMBLY DISTRICT 050,Challenger,Lost-General,20556.87
"JESKEWITZ, SUZANNE",REPUBLICAN,WI,ASSEMBLY DISTRICT 024,Incumbent,Won-General,20526.00
"TOLES, BARBARA L",DEMOCRATIC,WI,ASSEMBLY DISTRICT 017,Incumbent,Won-General,20388.00
"RICHARDS, JON",DEMOCRATIC,WI,ASSEMBLY DISTRICT 019,Incumbent,Won-General,19684.38
