Candidate,Party,State,Office,Incumbency,Result,Total Money
"DEVOS JR, RICHARD (DICK) & JOHNSON, RUTH A",REPUBLICAN,MI,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,42138051.31
"GRANHOLM, JENNIFER M & CHERRY JR, JOHN D",DEMOCRATIC,MI,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Won-General,15581847.81
"COX, MICHAEL A",REPUBLICAN,MI,ATTORNEY GENERAL,Incumbent,Won-General,1874236.00
"LAND, TERRI LYNN",REPUBLICAN,MI,SECRETARY OF STATE,Incumbent,Won-General,1189131.28
"GEORGE, THOMAS M",REPUBLICAN,MI,SENATE DISTRICT 020,Incumbent,Won-General,991513.59
"LEVIN, ANDY",DEMOCRATIC,MI,SENATE DISTRICT 013,Open,Lost-General,933584.46
"LIPSEY, ALEXANDER C",DEMOCRATIC,MI,SENATE DISTRICT 020,Challenger,Lost-General,887073.65
"KAHN, ROGER N",REPUBLICAN,MI,SENATE DISTRICT 032,Open,Won-General,809554.32
"PAPPAGEORGE, JOHN",REPUBLICAN,MI,SENATE DISTRICT 013,Open,Won-General,768483.72
"ANDERSON, GLENN S",DEMOCRATIC,MI,SENATE DISTRICT 006,Challenger,Won-General,754411.07
"TOY, LAURA M",REPUBLICAN,MI,SENATE DISTRICT 006,Incumbent,Lost-General,721631.40
"BAXTER, RICK",REPUBLICAN,MI,HOUSE DISTRICT 064,Incumbent,Lost-General,683326.41
"CORRIGAN, MAURA DENISE",NONPARTISAN,MI,SUPREME COURT-CAVANAGH SEAT & CORRIGAN SEAT,Incumbent,Won-General,677443.71
"WILLIAMS, AMOS",DEMOCRATIC,MI,ATTORNEY GENERAL,Challenger,Lost-General,670512.75
"EBLI, KATE",DEMOCRATIC,MI,HOUSE DISTRICT 056,Open,Won-General,666838.61
"VAN WOERKOM, GERALD",REPUBLICAN,MI,SENATE DISTRICT 034,Incumbent,Won-General,626159.26
"WILLIAMS, CARL M",DEMOCRATIC,MI,SENATE DISTRICT 032,Open,Lost-General,583813.95
"MORTIMER, LESLIE",REPUBLICAN,MI,HOUSE DISTRICT 065,Incumbent,Lost-General,577642.45
"RICHARDVILLE, RANDY",REPUBLICAN,MI,SENATE DISTRICT 017,Open,Won-General,544007.86
"SIMPSON, MIKE",DEMOCRATIC,MI,HOUSE DISTRICT 065,Challenger,Won-General,521682.71
"LAW, DAVID",REPUBLICAN,MI,HOUSE DISTRICT 039,Incumbent,Won-General,518281.19
