Candidate,Party,State,Office,Incumbency,Result,Total Money
"RILEY JR, ROBERT R",REPUBLICAN,AL,GOVERNOR,Incumbent,Won-General,12052984.76
"STRANGE III, LUTHER J",REPUBLICAN,AL,LIEUTENANT GOVERNOR,Open,Lost-General,5232736.93
"NABERS JR, DRAYTON S",REPUBLICAN,AL,SUPREME COURT-CHIEF JUSTICE,Incumbent,Lost-General,4958156.06
"BAXLEY, LUCY",DEMOCRATIC,AL,GOVERNOR,Challenger,Lost-General,3015760.11
"COBB, SUE BELL",DEMOCRATIC,AL,SUPREME COURT-CHIEF JUSTICE,Challenger,Won-General,2621837.71
"FOLSOM JR, JIM",DEMOCRATIC,AL,LIEUTENANT GOVERNOR,Open,Won-General,2431188.10
"KING, TROY",REPUBLICAN,AL,ATTORNEY GENERAL,Incumbent,Won-General,2180889.75
"STUART, JACQUELINE (LYN)",REPUBLICAN,AL,SUPREME COURT-STUART SEAT,Incumbent,Won-General,1791950.33
"MURDOCK, GLENN",REPUBLICAN,AL,SUPREME COURT-OPEN SEAT,Open,Won-General,1604478.42
"TYSON JR, JOHN",DEMOCRATIC,AL,ATTORNEY GENERAL,Challenger,Lost-General,1438612.00
"BARRON, LOWELL R",DEMOCRATIC,AL,SENATE DISTRICT 008,Incumbent,Won-General,1243989.96
"HAMMETT, SETH",DEMOCRATIC,AL,HOUSE DISTRICT 092,Incumbent,Won-General,1084502.84
"BEDFORD JR, ROGER",DEMOCRATIC,AL,SENATE DISTRICT 006,Incumbent,Won-General,1057906.46
"TANNER, GARY",DEMOCRATIC,AL,SENATE DISTRICT 035,Incumbent,Lost-General,1030520.67
"REYNOLDS, JOAN",REPUBLICAN,AL,SENATE DISTRICT 030,Challenger,Lost-General,953616.85
"PREUITT, JAMES E (JIM)",DEMOCRATIC,AL,SENATE DISTRICT 011,Incumbent,Won-General,897948.65
"LITTLE, ZEB",DEMOCRATIC,AL,SENATE DISTRICT 004,Incumbent,Won-General,835268.53
"GRIFFITH, PARKER",DEMOCRATIC,AL,SENATE DISTRICT 007,Open,Won-General,802634.00
"ORR, ARTHUR",REPUBLICAN,AL,SENATE DISTRICT 003,Open,Won-General,751865.84
"HUBBARD, MIKE",REPUBLICAN,AL,HOUSE DISTRICT 079,Incumbent,Won-General,748445.76
"LINDSEY, PAT",DEMOCRATIC,AL,SENATE DISTRICT 022,Incumbent,Won-General,740238.00
"HOOPER SR, PERRY O",REPUBLICAN,AL,PUBLIC SERVICE COMMISSIONER-002,Open,Lost-General,735098.11
"HOLLEY, JIMMY W",DEMOCRATIC,AL,SENATE DISTRICT 031,Incumbent,Won-General,716708.69
"MCMILLAN, JOHN",REPUBLICAN,AL,SENATE DISTRICT 022,Challenger,Lost-General,649927.52
"BROOKS, BEN",REPUBLICAN,AL,SENATE DISTRICT 035,Challenger,Won-General,637859.35
"ELLIS, CAROLYN",DEMOCRATIC,AL,HOUSE DISTRICT 079,Challenger,Lost-General,515561.82
"MITCHELL, WENDELL (WALKING)",DEMOCRATIC,AL,SENATE DISTRICT 030,Incumbent,Won-General,510525.29
"SANDERS, HANK",DEMOCRATIC,AL,SENATE DISTRICT 023,Incumbent,Won-General,500422.66
"MITCHEM, HINTON",DEMOCRATIC,AL,SENATE DISTRICT 009,Incumbent,Won-General,491713.12
"WOODALL, THOMAS A",REPUBLICAN,AL,SUPREME COURT-WOODALL SEAT,Incumbent,Won-General,481062.00
"MEANS, LARRY",DEMOCRATIC,AL,SENATE DISTRICT 010,Incumbent,Won-General,478318.67
"DAY, BOBBY",DEMOCRATIC,AL,SENATE DISTRICT 003,Open,Lost-General,462965.44
"SINGLETON, BOBBY",DEMOCRATIC,AL,SENATE DISTRICT 024,Incumbent,Won-General,457398.40
"BENEFIELD, KIM S",DEMOCRATIC,AL,SENATE DISTRICT 013,Open,Won-General,456013.00
"SMITHERMAN, RODGER M",DEMOCRATIC,AL,SENATE DISTRICT 018,Incumbent,Won-General,452225.50
"DENTON, BOBBY",DEMOCRATIC,AL,SENATE DISTRICT 001,Incumbent,Won-General,450862.21
"CHAPMAN, BETH",REPUBLICAN,AL,SECRETARY OF STATE,Challenger,Won-General,412706.15
"BUTLER, TOM",DEMOCRATIC,AL,SENATE DISTRICT 002,Incumbent,Won-General,406376.27
"ENGLAND JR, JOHN HENRY",DEMOCRATIC,AL,SUPREME COURT-OPEN SEAT,Open,Lost-General,404516.52
"DIXON, LARRY",REPUBLICAN,AL,SENATE DISTRICT 025,Incumbent,Won-General,390356.90
"MCCLAIN, E B",DEMOCRATIC,AL,SENATE DISTRICT 019,Incumbent,Won-General,386248.46
"MARSH, DEL",REPUBLICAN,AL,SENATE DISTRICT 012,Incumbent,Won-General,383549.25
"LYONS JR, CHAMP",REPUBLICAN,AL,SUPREME COURT-LYONS SEAT,Incumbent,Won-General,378830.00
"SPARKS, RON",DEMOCRATIC,AL,AGRICULTURE COMMISSIONER,Incumbent,Won-General,375210.62
"ROSS JR, QUINTON T",DEMOCRATIC,AL,SENATE DISTRICT 026,Incumbent,Won-General,361431.97
"IVEY, KAY ELLEN",REPUBLICAN,AL,TREASURER,Incumbent,Won-General,351785.52
"ERWIN JR, HENRY E (HANK)",REPUBLICAN,AL,SENATE DISTRICT 014,Incumbent,Won-General,335097.00
"CAROTHERS, JOE",DEMOCRATIC,AL,HOUSE DISTRICT 086,Incumbent,Lost-General,325614.30
"WAGGONER, J T (JABO)",REPUBLICAN,AL,SENATE DISTRICT 016,Incumbent,Won-General,324350.00
"BEASON, SCOTT",REPUBLICAN,AL,SENATE DISTRICT 017,Open,Won-General,312404.50
"LITTLE, T D (TED)",DEMOCRATIC,AL,SENATE DISTRICT 027,Incumbent,Won-General,304862.44
"BASWELL-GUTHRIE, CHERYL",REPUBLICAN,AL,SENATE DISTRICT 007,Open,Lost-General,293775.93
"GLOVER, RUSTY",REPUBLICAN,AL,SENATE DISTRICT 034,Open,Won-General,287826.93
"FRENCH, STEVE",REPUBLICAN,AL,SENATE DISTRICT 015,Incumbent,Won-General,282800.00
"STOUT, DON",REPUBLICAN,AL,SENATE DISTRICT 008,Challenger,Lost-General,277574.46
"MARTIN, PEGGY",REPUBLICAN,AL,SENATE DISTRICT 027,Challenger,Lost-General,254706.69
"BYRNE, BRADLEY R",REPUBLICAN,AL,SENATE DISTRICT 032,Incumbent,Won-General,251203.57
"KEAHEY, GEORGE M (MARC)",DEMOCRATIC,AL,HOUSE DISTRICT 065,Challenger,Won-General,245679.69
"SMITH, HARRI ANNE",REPUBLICAN,AL,SENATE DISTRICT 029,Incumbent,Won-General,244885.36
"FORD, CRAIG",DEMOCRATIC,AL,HOUSE DISTRICT 028,Incumbent,Won-General,241151.53
"SPICER, TERRY",DEMOCRATIC,AL,HOUSE DISTRICT 091,Incumbent,Won-General,238572.32
"LEWIS, BENJAMIN H",REPUBLICAN,AL,HOUSE DISTRICT 086,Challenger,Won-General,234384.83
"BISHOP, CHARLES",REPUBLICAN,AL,SENATE DISTRICT 005,Open,Won-General,233073.74
"INGRAM, BILL",REPUBLICAN,AL,SENATE DISTRICT 009,Challenger,Lost-General,225553.63
"POOLE, PHIL",DEMOCRATIC,AL,SENATE DISTRICT 021,Incumbent,Won-General,225000.00
"IRONS, TAMMY L",DEMOCRATIC,AL,HOUSE DISTRICT 001,Incumbent,Won-General,218253.13
"KNIGHT, JOHN",DEMOCRATIC,AL,HOUSE DISTRICT 077,Incumbent,Won-General,216238.12
