Candidate,Party,State,Office,Incumbency,Result,Total Money
"DESTEFANO, JOHN & GLASSMAN, MARY MESSINA",DEMOCRATIC,CT,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,4346750.78
"RELL, M JODI & FEDELE JR, MICHAEL C",REPUBLICAN,CT,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Won-General,4025750.06
"BYSIEWICZ, SUSAN",DEMOCRATIC,CT,SECRETARY OF STATE,Incumbent,Won-General,838103.44
"BLUMENTHAL, RICHARD A",DEMOCRATIC,CT,ATTORNEY GENERAL,Incumbent,Won-General,522459.94
"WYMAN, NANCY S",DEMOCRATIC,CT,COMPTROLLER,Incumbent,Won-General,455634.94
"NAPPIER, DENISE L",DEMOCRATIC,CT,TREASURER,Incumbent,Won-General,352167.44
"CALIGIURI, SAM S F",REPUBLICAN,CT,SENATE DISTRICT 016,Open,Won-General,212893.72
"DEBICELLA, DANIEL C",REPUBLICAN,CT,SENATE DISTRICT 021,Open,Won-General,184378.52
"MAYNARD, ANDREW M",DEMOCRATIC,CT,SENATE DISTRICT 018,Open,Won-General,165985.88
"MCDONALD, ANDREW J",DEMOCRATIC,CT,SENATE DISTRICT 027,Incumbent,Won-General,159617.63
"DOYLE, PAUL R",DEMOCRATIC,CT,SENATE DISTRICT 009,Open,Won-General,158508.10
"RUSSO III, ROBERT D",REPUBLICAN,CT,SENATE DISTRICT 022,Challenger,Lost-General,154280.00
"ZONI, DAVID",DEMOCRATIC,CT,SENATE DISTRICT 016,Open,Lost-General,150712.16
"CAPENERA, RALPH",REPUBLICAN,CT,SENATE DISTRICT 009,Open,Lost-General,143688.57
"FINCH, BILL",DEMOCRATIC,CT,SENATE DISTRICT 022,Incumbent,Won-General,121918.00
"MEYER, EDWARD D",DEMOCRATIC,CT,SENATE DISTRICT 012,Incumbent,Won-General,119492.00
"WINKLER, LENNY T",REPUBLICAN,CT,SENATE DISTRICT 018,Open,Lost-General,113128.20
"KINER, BILL",DEMOCRATIC,CT,SENATE DISTRICT 007,Challenger,Lost-General,109699.94
"HARRIS, JONATHAN A",DEMOCRATIC,CT,SENATE DISTRICT 005,Incumbent,Won-General,108813.13
"LISMAN, BARBARA L",REPUBLICAN,CT,SENATE DISTRICT 014,Challenger,Lost-General,108013.00
"SCHIAVONE, CRAIG REBECCA",DEMOCRATIC,CT,SENATE DISTRICT 026,Challenger,Lost-General,99536.00
"GIORDANO, RICK",REPUBLICAN,CT,SENATE DISTRICT 027,Challenger,Lost-General,92281.33
"NICKERSON, WILLIAM H",REPUBLICAN,CT,SENATE DISTRICT 036,Incumbent,Won-General,89915.00
"DUFF, ROBERT B (BOB)",DEMOCRATIC,CT,SENATE DISTRICT 025,Incumbent,Won-General,88202.00
"TONG, WILLIAM M",DEMOCRATIC,CT,HOUSE DISTRICT 147,Challenger,Won-General,87609.66
"JONES, CHRISTOPHER",DEMOCRATIC,CT,SENATE DISTRICT 021,Open,Lost-General,83692.30
"FASANO JR, LEONARD A",REPUBLICAN,CT,SENATE DISTRICT 034,Incumbent,Won-General,80645.00
"WILMS, FRIEDRICH N",REPUBLICAN,CT,SENATE DISTRICT 025,Challenger,Lost-General,78461.00
"FARR, ROBERT",REPUBLICAN,CT,ATTORNEY GENERAL,Challenger,Lost-General,71238.69
"SLOSSBERG, GAYLE S",DEMOCRATIC,CT,SENATE DISTRICT 014,Incumbent,Won-General,69039.37
"COLAPIETRO, THOMAS A",DEMOCRATIC,CT,SENATE DISTRICT 031,Incumbent,Won-General,64746.72
"STILLMAN, ANDREA L",DEMOCRATIC,CT,SENATE DISTRICT 020,Incumbent,Won-General,63787.36
"HARP, TONI N",DEMOCRATIC,CT,SENATE DISTRICT 010,Incumbent,Won-General,61408.76
"BOBROSKE, BEVERLY R",REPUBLICAN,CT,SENATE DISTRICT 031,Challenger,Lost-General,61261.67
"KISSEL, JOHN A",REPUBLICAN,CT,SENATE DISTRICT 007,Incumbent,Won-General,60587.65
"WILLIAMS JR, DONALD E",DEMOCRATIC,CT,SENATE DISTRICT 029,Incumbent,Won-General,58165.00
"DAILY, EILEEN M",DEMOCRATIC,CT,SENATE DISTRICT 033,Incumbent,Won-General,57158.00
"BYE, ELIZABETH ANN (BETH)",DEMOCRATIC,CT,HOUSE DISTRICT 019,Open,Won-General,55974.42
"AMANN, JAMES A",DEMOCRATIC,CT,HOUSE DISTRICT 118,Incumbent,Won-General,55852.00
"SHERER, DONALD B",REPUBLICAN,CT,HOUSE DISTRICT 147,Incumbent,Lost-General,55051.60
"GAFFEY, THOMAS P",DEMOCRATIC,CT,SENATE DISTRICT 013,Incumbent,Won-General,51570.00
"OLIVEIRA, CHRISTOPHER F",REPUBLICAN,CT,SENATE DISTRICT 020,Challenger,Lost-General,50196.00
"HANNAN, GREGG M",REPUBLICAN,CT,SENATE DISTRICT 012,Challenger,Lost-General,49146.00
"ARESIMOWICZ, JOSEPH",DEMOCRATIC,CT,HOUSE DISTRICT 030,Incumbent,Won-General,48786.05
"ABBATE, RICHARD J",REPUBLICAN,CT,SECRETARY OF STATE,Challenger,Lost-General,48582.00
"BARTLETT, JASON W",DEMOCRATIC,CT,HOUSE DISTRICT 002,Open,Won-General,47532.41
"WILLIS, ROBERTA B",DEMOCRATIC,CT,HOUSE DISTRICT 064,Incumbent,Won-General,46610.95
"ROLDAN, KELVIN",DEMOCRATIC,CT,HOUSE DISTRICT 004,Incumbent,Won-General,46607.00
