Candidate,Party,State,Office,Incumbency,Result,Total Money
"LYNCH, JOHN",DEMOCRATIC,NH,GOVERNOR,Incumbent,Won-General,1878205.78
"COBURN, JAMES B",REPUBLICAN,NH,GOVERNOR,Challenger,Lost-General,888436.30
"MORSE, CHARLES W (CHUCK)",REPUBLICAN,NH,EXECUTIVE COUNCILOR-003,Open,Lost-General,243959.01
"CLARK, MARTHA FULLER",DEMOCRATIC,NH,SENATE DISTRICT 024,Incumbent,Won-General,204528.91
"GOTTESMAN, DAVID",DEMOCRATIC,NH,SENATE DISTRICT 012,Incumbent,Won-General,150006.98
"DALLESANDRO, LOU C",DEMOCRATIC,NH,SENATE DISTRICT 020,Incumbent,Won-General,146879.00
"BURTON, RAYMOND S",REPUBLICAN,NH,EXECUTIVE COUNCILOR,Incumbent,Won-General,139635.07
"CLEGG JR, ROBERT E (BOB)",REPUBLICAN,NH,SENATE DISTRICT 014,Incumbent,Won-General,131725.92
"HASSAN, MARGARET WOOD (MAGGIE)",DEMOCRATIC,NH,SENATE DISTRICT 023,Incumbent,Won-General,119729.99
"JANEWAY, HAROLD W",DEMOCRATIC,NH,SENATE DISTRICT 007,Challenger,Won-General,108516.64
"WIECZOREK, RAYMOND J",REPUBLICAN,NH,EXECUTIVE COUNCILOR-004,Incumbent,Won-General,107260.93
"KELLY, MOLLY",DEMOCRATIC,NH,SENATE DISTRICT 010,Challenger,Won-General,107159.23
"BACKUS, ROBERT (BOB)",DEMOCRATIC,NH,SENATE DISTRICT 016,Challenger,Lost-General,105200.95
"HOLLINGWORTH, BEVERLY A",DEMOCRATIC,NH,EXECUTIVE COUNCILOR-003,Open,Won-General,99672.50
"REYNOLDS, DEBORAH R",DEMOCRATIC,NH,SENATE DISTRICT 002,Challenger,Won-General,78291.74
"SGAMBATI, KATHLEEN",DEMOCRATIC,NH,SENATE DISTRICT 004,Open,Won-General,76201.98
"FLANDERS, ROBERT B",REPUBLICAN,NH,SENATE DISTRICT 007,Incumbent,Lost-General,73366.29
"HUGHES, DANIEL M (DAN)",REPUBLICAN,NH,SENATE DISTRICT 024,Challenger,Lost-General,73171.00
"FOSTER, JOE",DEMOCRATIC,NH,SENATE DISTRICT 013,Incumbent,Won-General,72706.27
"MARTEL, ANDRE A (ANDY)",REPUBLICAN,NH,SENATE DISTRICT 018,Incumbent,Lost-General,72060.00
"BURLING, PETER HOE",DEMOCRATIC,NH,SENATE DISTRICT 005,Incumbent,Won-General,67230.16
"FITZGERALD, JAMES",REPUBLICAN,NH,SENATE DISTRICT 004,Open,Lost-General,64160.00
"DOWNING, MICHAEL W (MIKE)",REPUBLICAN,NH,SENATE DISTRICT 022,Open,Won-General,58705.00
"EATON, THOMAS R",REPUBLICAN,NH,SENATE DISTRICT 010,Incumbent,Lost-General,58540.00
"GATSAS, THEODORE L (TED)",REPUBLICAN,NH,SENATE DISTRICT 016,Incumbent,Won-General,56851.63
"LARSEN, SYLVIA B",DEMOCRATIC,NH,SENATE DISTRICT 015,Incumbent,Won-General,56606.61
"DEVRIES, BETSI",DEMOCRATIC,NH,SENATE DISTRICT 018,Challenger,Won-General,56603.14
"ROTH, ELIZABETH A (BETH)",DEMOCRATIC,NH,SENATE DISTRICT 022,Open,Lost-General,55663.18
"LETOURNEAU, BOB",REPUBLICAN,NH,SENATE DISTRICT 019,Incumbent,Won-General,54522.88
"WHEELER, ROBERT",REPUBLICAN,NH,SENATE DISTRICT 020,Challenger,Lost-General,53841.00
"JOHNSON, CARL R",REPUBLICAN,NH,SENATE DISTRICT 002,Incumbent,Lost-General,52586.73
"PIGNATELLI, DEBORA",DEMOCRATIC,NH,EXECUTIVE COUNCILOR-005,Incumbent,Won-General,51061.00
"SPAULDING, PETER J",REPUBLICAN,NH,EXECUTIVE COUNCILOR-002,Incumbent,Lost-General,50669.00
"BRAGDON, PETER",REPUBLICAN,NH,SENATE DISTRICT 011,Incumbent,Won-General,48787.00
"ODELL JR, ROBERT P (BOB)",REPUBLICAN,NH,SENATE DISTRICT 008,Incumbent,Won-General,47657.00
"CILLEY, JACALYN L (JACKIE)",DEMOCRATIC,NH,SENATE DISTRICT 006,Open,Won-General,46924.77
"GALLUS, JOHN T",REPUBLICAN,NH,SENATE DISTRICT 001,Incumbent,Won-General,42207.19
"WHEELER, DAVID K",REPUBLICAN,NH,EXECUTIVE COUNCILOR-005,Challenger,Lost-General,37692.37
"FRENCH, CARROLL D",DEMOCRATIC,NH,SENATE DISTRICT 008,Challenger,Lost-General,28155.00
"ESTABROOK, IRIS W",DEMOCRATIC,NH,SENATE DISTRICT 021,Incumbent,Won-General,28123.74
"CORBIN, COREY E",DEMOCRATIC,NH,SENATE DISTRICT 017,Challenger,Lost-General,27150.00
"KENNEY, JOSEPH D (JOE)",REPUBLICAN,NH,SENATE DISTRICT 003,Incumbent,Won-General,25460.00
"CLEVELAND, GEORGE M",DEMOCRATIC,NH,SENATE DISTRICT 003,Challenger,Lost-General,24354.07
"ROBERGE, SHEILA",REPUBLICAN,NH,SENATE DISTRICT 009,Incumbent,Won-General,20940.05
"WALL, NANCY W",REPUBLICAN,NH,SENATE DISTRICT 012,Challenger,Lost-General,20886.09
"PETERSON, ANDREW R",REPUBLICAN,NH,HOUSE DISTRICT HILLSBOROUGH 003,Challenger,Won-General,20225.00
"MCLIN, JAMES M",REPUBLICAN,NH,SENATE DISTRICT 006,Open,Lost-General,18175.00
"MARTINEAU, PAUL R R",DEMOCRATIC,NH,EXECUTIVE COUNCILOR-004,Challenger,Lost-General,18109.00
"CHAPLIN, DUNC",REPUBLICAN,NH,HOUSE DISTRICT STRAFFORD 003,Incumbent,Lost-General,15126.26
"HEALY, NATALIE",REPUBLICAN,NH,SENATE DISTRICT 023,Challenger,Lost-General,12951.00
