Candidate,Party,State,Office,Incumbency,Result,Total Money
"DOUGLAS, JAMES HOLLEY (JIM)",REPUBLICAN,VT,GOVERNOR,Incumbent,Won-General,828037.95
"PARKER, SCUDDER",DEMOCRATIC,VT,GOVERNOR,Challenger,Lost-General,633846.96
"DUBIE, BRIAN E",REPUBLICAN,VT,LIEUTENANT GOVERNOR,Incumbent,Won-General,481971.41
"DUNNE, MATT",DEMOCRATIC,VT,LIEUTENANT GOVERNOR,Challenger,Lost-General,315064.90
"BROCK III, RANDOLPH D (RANDY)",REPUBLICAN,VT,AUDITOR,Incumbent,Lost-General,128328.06
"SALMON, THOMAS M",DEMOCRATIC,VT,AUDITOR,Challenger,Won-General,52410.00
"DELANEY, J DENNIS",REPUBLICAN,VT,SENATE DISTRICT CHITTENDEN,Challenger,Lost-General,46830.89
"PARENT, ALAN",REPUBLICAN,VT,SENATE DISTRICT FRANKLIN,Challenger,Lost-General,43027.66
"MILLER, HINDA",DEMOCRATIC,VT,SENATE DISTRICT CHITTENDEN,Incumbent,Won-General,40938.89
"FLANAGAN, EDWARD S",DEMOCRATIC,VT,SENATE DISTRICT CHITTENDEN,Incumbent,Won-General,37872.28
"CARRIS, WILLIAM H",DEMOCRATIC,VT,SENATE DISTRICT RUTLAND,Challenger,Won-General,33707.83
"MARKOWITZ, DEBORAH L",DEMOCRATIC,VT,SECRETARY OF STATE,Incumbent,Won-General,32129.00
"COPPENRATH, GEORGE",REPUBLICAN,VT,SENATE DISTRICT CALEDONIA,Incumbent,Won-General,31240.34
"BLACK, JIM",REPUBLICAN,VT,SENATE DISTRICT LAMOILLE,Challenger,Lost-General,30614.00
"PARKER, JIM",REPUBLICAN,VT,SENATE DISTRICT WASHINGTON,Challenger,Lost-General,29084.00
"BARTLETT, SUSAN",DEMOCRATIC,VT,SENATE DISTRICT LAMOILLE,Incumbent,Won-General,24926.55
"WILTON, WENDY",REPUBLICAN,VT,SENATE DISTRICT RUTLAND,Incumbent,Lost-General,23625.28
"ILLUZZI, VINCENT",REPUBLICAN,VT,SENATE DISTRICT ESSEX-ORLEANS,Incumbent,Won-General,23286.66
"MACDOUGALL, ALAN MILES",REPUBLICAN,VT,SENATE DISTRICT BENNINGTON,Challenger,Lost-General,22093.99
"ABBOTT, MARTHA",PROGRESSIVE,VT,AUDITOR,Challenger,Lost-General,20093.01
"CHOATE, MATTHEW A",DEMOCRATIC,VT,SENATE DISTRICT CALEDONIA,Challenger,Lost-General,18597.17
"DICKINSON, EILEEN (LYNN)",REPUBLICAN,VT,HOUSE DISTRICT FRANKLIN-2,Challenger,Lost-General,18245.00
"MCDONALD, PATRICIA (PAT)",REPUBLICAN,VT,HOUSE DISTRICT WASHINGTON-3-3,Challenger,Won-General,17774.40
"BLUCHER, HOPE",DEMOCRATIC,VT,SENATE DISTRICT RUTLAND,Challenger,Lost-General,17500.64
"OSMAN, DONNY",DEMOCRATIC,VT,SENATE DISTRICT WASHINGTON,Challenger,Lost-General,17361.00
"STEWART, JOHN C",REPUBLICAN,VT,SENATE DISTRICT CHITTENDEN,Challenger,Lost-General,16917.46
"SCOTT, PHILIP B",REPUBLICAN,VT,SENATE DISTRICT WASHINGTON,Incumbent,Won-General,16226.44
"SCHEUERMANN, HEIDI E",REPUBLICAN,VT,HOUSE DISTRICT LAMOILLE-1,Open,Won-General,16217.12
"DOYLE, WILLIAM T (BILL)",REPUBLICAN,VT,SENATE DISTRICT WASHINGTON,Incumbent,Won-General,16135.97
"CONDOS, JIM",DEMOCRATIC,VT,SENATE DISTRICT CHITTENDEN,Incumbent,Won-General,15892.26
"CAMPBELL, JOHN",DEMOCRATIC,VT,SENATE DISTRICT WINDSOR,Incumbent,Won-General,15841.00
"VALLIERE, LEO M",REPUBLICAN,VT,HOUSE DISTRICT WASHINGTON-3-1,Incumbent,Won-General,15090.56
"SNELLING, DIANE B",REPUBLICAN,VT,SENATE DISTRICT CHITTENDEN,Incumbent,Won-General,15026.26
"SORRELL, WILLIAM H",DEMOCRATIC,VT,ATTORNEY GENERAL,Incumbent,Won-General,14437.71
"TRUAX, WENDALYN (WENDY)",REPUBLICAN,VT,HOUSE DISTRICT WINDSOR-1-1,Challenger,Lost-General,14349.05
"HOWARD, STEVEN JAMES",DEMOCRATIC,VT,HOUSE DISTRICT RUTLAND-5-3,Incumbent,Won-General,14150.00
"MILNE, SCOTT",REPUBLICAN,VT,HOUSE DISTRICT WINDSOR-6-1,Open,Lost-General,13826.00
"KITTELL, SARA BRANON",DEMOCRATIC,VT,SENATE DISTRICT FRANKLIN,Incumbent,Won-General,13697.88
"MACGOVERN, JOHN",REPUBLICAN,VT,SENATE DISTRICT WINDSOR,Challenger,Lost-General,13577.51
"HUBE, RICK",REPUBLICAN,VT,HOUSE DISTRICT WINDHAM-BENNINGTON-WINDSOR-1,Incumbent,Won-General,13425.00
"DATES, STEPHEN B",REPUBLICAN,VT,HOUSE DISTRICT CHITTENDEN-5-2,Incumbent,Lost-General,13359.25
"HARTWELL, ROBERT M",DEMOCRATIC,VT,SENATE DISTRICT BENNINGTON,Challenger,Won-General,13350.00
"SPAULDING, JEB",DEMOCRATIC,VT,TREASURER,Incumbent,Won-General,13308.40
"COLLINS, DONALD (DON)",DEMOCRATIC,VT,SENATE DISTRICT FRANKLIN,Incumbent,Won-General,11815.74
"LYONS, VIRGINIA (GINNY)",DEMOCRATIC,VT,SENATE DISTRICT CHITTENDEN,Incumbent,Won-General,11664.98
"CUMMINGS, ANN E",DEMOCRATIC,VT,SENATE DISTRICT WASHINGTON,Incumbent,Won-General,11025.58
"MINTER, SUE",DEMOCRATIC,VT,HOUSE DISTRICT WASHINGTON-CHITTENDEN-1,Incumbent,Won-General,10724.21
"CHENEY, KIMBERLY B",DEMOCRATIC,VT,SENATE DISTRICT WASHINGTON,Challenger,Lost-General,10573.00
"BRANAGAN, CAROLYN WHITNEY",REPUBLICAN,VT,HOUSE DISTRICT FRANKLIN-1,Incumbent,Won-General,10565.00
"RACINE, DOUGLAS A",DEMOCRATIC,VT,SENATE DISTRICT CHITTENDEN,Challenger,Won-General,10511.00
"MULLIN, KEVIN J",REPUBLICAN,VT,SENATE DISTRICT RUTLAND,Incumbent,Won-General,10362.65
"AYER, CLAIRE",DEMOCRATIC,VT,SENATE DISTRICT ADDISON,Challenger,Won-General,10277.04
"PAGE, CAM",DEMOCRATIC,VT,HOUSE DISTRICT LAMOILLE-1,Open,Lost-General,10250.00
"AINSWORTH, DAVID M",REPUBLICAN,VT,HOUSE DISTRICT WINDSOR-ORANGE-1,Challenger,Won-General,10205.00
"PELTZ, PETER",DEMOCRATIC,VT,HOUSE DISTRICT LAMOILLE-WASHINGTON-1,Challenger,Won-General,10141.00
"MACDONALD, MARK A",DEMOCRATIC,VT,SENATE DISTRICT ORANGE,Incumbent,Won-General,10103.82
"NIQUETTE, KATHRINE (RENN)",REPUBLICAN,VT,HOUSE DISTRICT CHITTENDEN-7-2,Incumbent,Lost-General,9954.00
"MOOMEY, CHERYL",REPUBLICAN,VT,SECRETARY OF STATE,Challenger,Lost-General,9868.95
"CLARKSON, ALISON H",DEMOCRATIC,VT,HOUSE DISTRICT WINDSOR-5,Incumbent,Won-General,9867.30
"KASANOFF, PAUL E",REPUBLICAN,VT,HOUSE DISTRICT WINDHAM-2,Open,Lost-General,9817.10
"SMITH, HARVEY T",REPUBLICAN,VT,HOUSE DISTRICT ADDISON-5,Incumbent,Lost-General,9628.29
"SEARS JR, RICHARD W (DICK)",DEMOCRATIC,VT,SENATE DISTRICT BENNINGTON,Incumbent,Won-General,9619.86
"BAILEY, HAROLD",REPUBLICAN,VT,HOUSE DISTRICT LAMOILLE-2,Challenger,Lost-General,9394.32
"RAINVILLE, BARBARA",REPUBLICAN,VT,HOUSE DISTRICT ADDISON-4,Challenger,Lost-General,9209.29
"MCCORMACK, RICHARD J (DICK)",DEMOCRATIC,VT,SENATE DISTRICT WINDSOR,Challenger,Won-General,8962.72
"LORBER, JASON P",DEMOCRATIC,VT,HOUSE DISTRICT CHITTENDEN-3-3,Incumbent,Won-General,8721.53
"MCTAGGART, JOHN M",REPUBLICAN,VT,HOUSE DISTRICT RUTLAND-3,Challenger,Lost-General,8666.00
"LENES, JOAN G",DEMOCRATIC,VT,HOUSE DISTRICT CHITTENDEN-5-2,Challenger,Won-General,8555.54
"ACINAPURA, JOSEPH",REPUBLICAN,VT,HOUSE DISTRICT RUTLAND-7,Incumbent,Won-General,8500.00
"MILLER, ALICE",DEMOCRATIC,VT,HOUSE DISTRICT BENNINGTON-3,Incumbent,Won-General,8450.00
"BUTTERFIELD, KENT H",REPUBLICAN,VT,SENATE DISTRICT WINDSOR,Challenger,Lost-General,8010.00
"TURNER JR, DONALD H (DON)",REPUBLICAN,VT,HOUSE DISTRICT CHITTENDEN-9,Incumbent,Won-General,7350.00
"GARVEN, ALEXANDRA J",REPUBLICAN,VT,HOUSE DISTRICT LAMOILLE-WASHINGTON-1,Challenger,Lost-General,7298.96
"DEVEREUX, DENNIS J",REPUBLICAN,VT,HOUSE DISTRICT WINDSOR-RUTLAND-1,Open,Won-General,7269.81
"KITCHEL, JANE",DEMOCRATIC,VT,SENATE DISTRICT CALEDONIA,Incumbent,Won-General,7191.12
"STEVENS, WILL",INDEPENDENT,VT,HOUSE DISTRICT ADDISON-RUTLAND-1,Open,Won-General,7073.61
"PEARL, MITCHELL",DEMOCRATIC,VT,HOUSE DISTRICT RUTLAND-7,Challenger,Lost-General,7015.14
"ROOSEVELT, MICHAEL A",REPUBLICAN,VT,HOUSE DISTRICT CALEDONIA-2,Challenger,Lost-General,6961.81
"DUNSMORE, BRIAN C",REPUBLICAN,VT,HOUSE DISTRICT FRANKLIN-1,Incumbent,Lost-General,6950.00
"PELLETT, KATHY",DEMOCRATIC,VT,HOUSE DISTRICT WINDSOR-1-1,Incumbent,Won-General,6938.72
"KUPERSMITH, MICHELE FERLAND",DEMOCRATIC,VT,HOUSE DISTRICT CHITTENDEN-3-7,Incumbent,Won-General,6930.00
"MACHIA, HARDY",REPUBLICAN,VT,HOUSE DISTRICT GRAND ISLE-CHITTENDEN-1-1,Challenger,Lost-General,6701.00
"WESTMAN, RICHARD A",REPUBLICAN,VT,HOUSE DISTRICT LAMOILLE-4,Incumbent,Won-General,6655.00
"PARTRIDGE, CAROLYN W",DEMOCRATIC,VT,HOUSE DISTRICT WINDHAM-4,Incumbent,Won-General,6611.86
"POTAK, NANCY",PROGRESSIVE,VT,HOUSE DISTRICT ORLEANS-CALEDONIA-1,Challenger,Lost-General,6461.63
"MORLEY III, JOHN",REPUBLICAN,VT,HOUSE DISTRICT ORLEANS-CALEDONIA-1,Incumbent,Won-General,6362.78
"SYMINGTON, GAYE R",DEMOCRATIC,VT,HOUSE DISTRICT CHITTENDEN-8,Incumbent,Won-General,6228.83
"CLERKIN, JOHN J",REPUBLICAN,VT,HOUSE DISTRICT WINDSOR-6-2,Challenger,Won-General,6131.00
"MANWARING, ANN P",DEMOCRATIC,VT,HOUSE DISTRICT WINDHAM-2,Open,Won-General,6123.00
"JACKSON, STEVE",REPUBLICAN,VT,HOUSE DISTRICT ADDISON-RUTLAND-1,Open,Lost-General,6112.84
"ALLAIRE, DAVID",REPUBLICAN,VT,HOUSE DISTRICT RUTLAND-5-4,Incumbent,Lost-General,6070.00
"GUTCHELL, CRAIG J",REPUBLICAN,VT,HOUSE DISTRICT CHITTENDEN-3-2,Challenger,Lost-General,5970.00
"KOCH, THOMAS F",REPUBLICAN,VT,HOUSE DISTRICT WASHINGTON-4,Incumbent,Won-General,5951.81
"SIMS, ROBERT",REPUBLICAN,VT,SENATE DISTRICT CHITTENDEN,Challenger,Lost-General,5950.47
"KRAWCZYK, ALBERT C",REPUBLICAN,VT,HOUSE DISTRICT BENNINGTON-2-2,Challenger,Lost-General,5918.00
"FINKBEINER, ED",REPUBLICAN,VT,HOUSE DISTRICT CHITTENDEN-1-2,Challenger,Lost-General,5714.08
"ATKINSON, DAVID",REPUBLICAN,VT,HOUSE DISTRICT ORANGE-ADDISON-1,Challenger,Lost-General,5695.67
"SOUTH, BOB",DEMOCRATIC,VT,HOUSE DISTRICT CALEDONIA-3,Challenger,Lost-General,5568.00
"MALEK, MARVIN",PROGRESSIVE,VT,LIEUTENANT GOVERNOR,Challenger,Lost-General,5482.70
"BRAY, CHRISTOPHER A",DEMOCRATIC,VT,HOUSE DISTRICT ADDISON-5,Challenger,Won-General,5458.00
"MARTIN, LINDA J",DEMOCRATIC,VT,HOUSE DISTRICT LAMOILLE-2,Incumbent,Won-General,5424.81
"PEARSON, CHRISTOPHER A (CHRIS)",PROGRESSIVE,VT,HOUSE DISTRICT CHITTENDEN-3-4,Incumbent,Won-General,5371.00
"DAVIS, SUSAN HATCH",PROGRESSIVE,VT,HOUSE DISTRICT ORANGE-1,Challenger,Won-General,5267.68
"MCCULLOUGH, JIM M",DEMOCRATIC,VT,HOUSE DISTRICT CHITTENDEN-2,Incumbent,Won-General,5197.15
"OBUCHOWSKI, MICHAEL J",DEMOCRATIC,VT,HOUSE DISTRICT WINDHAM-4,Incumbent,Won-General,5185.58
"BROWNING, CYNTHIA",DEMOCRATIC,VT,HOUSE DISTRICT BENNINGTON-5,Open,Won-General,5147.09
"MCLAUGHLIN, ROSEMARY (ROZO)",DEMOCRATIC,VT,HOUSE DISTRICT WINDSOR-ORANGE-1,Incumbent,Lost-General,5143.05
"GREEN, STEVE",DEMOCRATIC,VT,HOUSE DISTRICT WASHINGTON-3-3,Incumbent,Lost-General,5122.69
"NITKA, ALICE W",DEMOCRATIC,VT,SENATE DISTRICT WINDSOR,Challenger,Won-General,4991.00
"ADAMS, STEVEN C",REPUBLICAN,VT,HOUSE DISTRICT WINDSOR-4,Incumbent,Won-General,4986.88
"LERICHE, LUCY",DEMOCRATIC,VT,HOUSE DISTRICT CALEDONIA-2,Incumbent,Won-General,4959.14
"HAAS, SANDY",PROGRESSIVE,VT,HOUSE DISTRICT WINDSOR-RUTLAND-2,Incumbent,Won-General,4958.22
"MOOK, ANNE LAMY",DEMOCRATIC,VT,HOUSE DISTRICT BENNINGTON-2-2,Incumbent,Won-General,4927.88
"CONDON, JIM",DEMOCRATIC,VT,HOUSE DISTRICT CHITTENDEN-7-1,Incumbent,Won-General,4914.36
"DOWLAND, WINSTON",PROGRESSIVE,VT,HOUSE DISTRICT ORLEANS-1,Incumbent,Lost-General,4867.47
"MAYNARD, HULL",REPUBLICAN,VT,SENATE DISTRICT RUTLAND,Incumbent,Won-General,4774.84
"ZUCKERMAN, DAVID",PROGRESSIVE,VT,HOUSE DISTRICT CHITTENDEN-3-4,Incumbent,Won-General,4748.67
"SHARPE, DAVID D (DAVE)",DEMOCRATIC,VT,HOUSE DISTRICT ADDISON-4,Incumbent,Won-General,4741.18
"JIN, APRIL",PROGRESSIVE,VT,HOUSE DISTRICT ADDISON-3,Challenger,Lost-General,4716.00
"QUAID, MICHAEL",REPUBLICAN,VT,HOUSE DISTRICT CHITTENDEN-2,Challenger,Lost-General,4660.00
"LIPPERT, WILLIAM (BILL)",DEMOCRATIC,VT,HOUSE DISTRICT CHITTENDEN-1-1,Incumbent,Won-General,4645.00
"GUERNSEY, MICHAEL W",REPUBLICAN,VT,HOUSE DISTRICT GRAND ISLE-CHITTENDEN-1-1,Challenger,Lost-General,4631.88
"DOSTIS, ROBERT",DEMOCRATIC,VT,HOUSE DISTRICT WASHINGTON-CHITTENDEN-1,Incumbent,Won-General,4585.84
"MAIER, STEVEN",DEMOCRATIC,VT,HOUSE DISTRICT ADDISON-1,Incumbent,Won-General,4443.43
"HERMAN, PETER E",DEMOCRATIC,VT,HOUSE DISTRICT ORANGE-CALEDONIA-1,Challenger,Lost-General,4441.00
"MORAN, JOHN",DEMOCRATIC,VT,HOUSE DISTRICT WINDHAM-BENNINGTON-1,Challenger,Won-General,4437.03
"WESTON, RACHEL",DEMOCRATIC,VT,HOUSE DISTRICT CHITTENDEN-3-3,Challenger,Won-General,4399.36
"BARTLETT, PHILIP E",REPUBLICAN,VT,HOUSE DISTRICT WINDHAM-BENNINGTON-1,Incumbent,Lost-General,4350.00
"MEYERS, HERMAN W (BUD)",DEMOCRATIC,VT,HOUSE DISTRICT CHITTENDEN-7-2,Challenger,Lost-General,4283.25
"MCFAUN, FRANCIS (TOPPER)",REPUBLICAN,VT,HOUSE DISTRICT WASHINGTON-4,Incumbent,Won-General,4235.88
"CHEN, HARRY L",DEMOCRATIC,VT,HOUSE DISTRICT RUTLAND-WINDSOR-1,Incumbent,Won-General,4030.00
"MCCORMACK, VIRGINIA C",DEMOCRATIC,VT,HOUSE DISTRICT RUTLAND-5-1,Open,Won-General,3995.00
"SMITH, SHAP",DEMOCRATIC,VT,HOUSE DISTRICT LAMOILLE-WASHINGTON-1,Incumbent,Won-General,3968.00
"CLIFT, AGNES",REPUBLICAN,VT,SENATE DISTRICT CHITTENDEN,Challenger,Lost-General,3955.26
"WOLFFE, BOB",REPUBLICAN,VT,HOUSE DISTRICT ORANGE-ADDISON-1,Challenger,Lost-General,3938.85
"LANPHER, DIANE",DEMOCRATIC,VT,HOUSE DISTRICT ADDISON-3,Challenger,Lost-General,3925.24
"WHEELER, SCOTT",REPUBLICAN,VT,HOUSE DISTRICT ORLEANS-1,Challenger,Won-General,3900.00
"SHUMLIN, PETER E",DEMOCRATIC,VT,SENATE DISTRICT WINDHAM,Challenger,Won-General,3882.49
"WRIGHT, KURT",REPUBLICAN,VT,HOUSE DISTRICT CHITTENDEN-3-1,Incumbent,Won-General,3860.00
"VALLOCH, KATHERINE",PROGRESSIVE,VT,HOUSE DISTRICT CHITTENDEN-3-3,Challenger,Lost-General,3800.00
"MCMAHON, DENNIS",DEMOCRATIC,VT,SENATE DISTRICT CHITTENDEN,Challenger,Lost-General,3795.00
"TEIXEIRA, DAWN",REPUBLICAN,VT,HOUSE DISTRICT CHITTENDEN-3-7,Challenger,Lost-General,3780.00
"BUCHANAN, TOM",DEMOCRATIC,VT,HOUSE DISTRICT WINDHAM-BENNINGTON-WINDSOR-1,Challenger,Lost-General,3769.00
"OXHOLM, THELMA (KITTY)",REPUBLICAN,VT,HOUSE DISTRICT ADDISON-3,Challenger,Won-General,3752.86
"FISHER, MICHAEL",DEMOCRATIC,VT,HOUSE DISTRICT ADDISON-4,Incumbent,Won-General,3751.82
"FRANK, WILLIAM (BILL)",DEMOCRATIC,VT,HOUSE DISTRICT CHITTENDEN-8,Incumbent,Won-General,3733.96
"TILDEN, JOE",DEMOCRATIC,VT,SENATE DISTRICT RUTLAND,Challenger,Lost-General,3719.26
"FURTADO, CHUCK",REPUBLICAN,VT,SENATE DISTRICT CHITTENDEN,Challenger,Lost-General,3656.86
"WHITE, JEANETTE K",DEMOCRATIC,VT,SENATE DISTRICT WINDHAM,Incumbent,Won-General,3615.96
"FALLAR, GAIL",DEMOCRATIC,VT,HOUSE DISTRICT RUTLAND-3,Incumbent,Won-General,3575.32
"MERRIMAN, PATIENCE",PROGRESSIVE,VT,HOUSE DISTRICT WINDHAM-2,Open,Lost-General,3549.00
"SAVAGE, BRIAN K",REPUBLICAN,VT,HOUSE DISTRICT FRANKLIN-5,Challenger,Lost-General,3535.00
"SZILVA, JEAN",PROGRESSIVE,VT,HOUSE DISTRICT CHITTENDEN-3-6,Challenger,Lost-General,3505.00
"SHAND, ERNEST W",DEMOCRATIC,VT,HOUSE DISTRICT WINDSOR-2,Incumbent,Won-General,3492.60
"COURCELLE, GALE",DEMOCRATIC,VT,HOUSE DISTRICT RUTLAND-5-4,Challenger,Won-General,3469.53
"GRAD, MAXINE JO JO",DEMOCRATIC,VT,HOUSE DISTRICT WASHINGTON-2,Incumbent,Won-General,3437.76
"SPENGLER, KRISTY KURT",DEMOCRATIC,VT,HOUSE DISTRICT CHITTENDEN-7-2,Challenger,Won-General,3386.16
"OJIBWAY, HILDE",DEMOCRATIC,VT,HOUSE DISTRICT WINDSOR-6-2,Challenger,Won-General,3369.10
"LARSON, MARK",DEMOCRATIC,VT,HOUSE DISTRICT CHITTENDEN-3-2,Incumbent,Won-General,3352.22
"JOHNSON, WILLIAM (BILL)",REPUBLICAN,VT,HOUSE DISTRICT ESSEX-CALEDONIA-ORLEANS,Incumbent,Won-General,3259.00
"RIEMER, HEATHER",PROGRESSIVE,VT,HOUSE DISTRICT CHITTENDEN-3-3,Challenger,Lost-General,3211.00
"BRIGHAM, MARK",REPUBLICAN,VT,HOUSE DISTRICT CHITTENDEN-3-9,Challenger,Lost-General,3103.73
"WEBSTER, STEPHEN W",REPUBLICAN,VT,SENATE DISTRICT ORANGE,Challenger,Lost-General,3092.29
"PUGH, ANN",DEMOCRATIC,VT,HOUSE DISTRICT CHITTENDEN-3-8,Incumbent,Won-General,3060.54
"DUNLAP, RETTA",REPUBLICAN,VT,HOUSE DISTRICT LAMOILLE-WASHINGTON-1,Challenger,Lost-General,3055.00
"NEASE, FLOYD W",DEMOCRATIC,VT,HOUSE DISTRICT LAMOILLE-3,Incumbent,Won-General,3046.20
"SMITH, STEVE",DEMOCRATIC,VT,HOUSE DISTRICT CALEDONIA-4,Challenger,Lost-General,3043.50
"CARVER, DENNIS",REPUBLICAN,VT,ATTORNEY GENERAL,Challenger,Lost-General,3006.00
"GREGOIRE, JAMES",REPUBLICAN,VT,HOUSE DISTRICT FRANKLIN-2,Challenger,Lost-General,2993.00
"JENSEN, THOMAS",PROGRESSIVE,VT,HOUSE DISTRICT ORLEANS-1,Challenger,Lost-General,2979.36
"HAUPT, EILEEN",REPUBLICAN,VT,HOUSE DISTRICT CHITTENDEN-8,Challenger,Lost-General,2957.20
"FARRAR, SAM",REPUBLICAN,VT,HOUSE DISTRICT FRANKLIN-3,Challenger,Lost-General,2900.00
"MORRISSEY, MARY A",REPUBLICAN,VT,HOUSE DISTRICT BENNINGTON-2-2,Incumbent,Won-General,2877.93
"MARKOWSKI, LIZ",DEMOCRATIC,VT,HOUSE DISTRICT ADDISON-3,Challenger,Lost-General,2870.00
"MITCHELL, MARK B",DEMOCRATIC,VT,HOUSE DISTRICT WINDSOR-6-1,Open,Won-General,2842.00
"PEASLEE, JANICE L",REPUBLICAN,VT,HOUSE DISTRICT ESSEX-CALEDONIA,Incumbent,Won-General,2805.00
"MALCOLM, JOHN W",DEMOCRATIC,VT,HOUSE DISTRICT RUTLAND-8,Incumbent,Won-General,2763.02
"GILBERT, GARY L",DEMOCRATIC,VT,HOUSE DISTRICT FRANKLIN-1,Challenger,Won-General,2760.00
"TODD, BENJAMIN",REPUBLICAN,VT,HOUSE DISTRICT ORLEANS-CALEDONIA-1,Challenger,Lost-General,2755.00
"MANNEY, JEFF",REPUBLICAN,VT,HOUSE DISTRICT RUTLAND-5-1,Open,Lost-General,2725.00
"DONAHUE, ANNE B",REPUBLICAN,VT,HOUSE DISTRICT WASHINGTON-2,Incumbent,Won-General,2712.00
"ANDREWS, MARGARET (PEG)",DEMOCRATIC,VT,HOUSE DISTRICT RUTLAND-5-2,Challenger,Won-General,2702.00
"MAREK, RICHARD J",DEMOCRATIC,VT,HOUSE DISTRICT WINDHAM-6,Incumbent,Won-General,2685.00
"HUDSON, COLA H",REPUBLICAN,VT,HOUSE DISTRICT CALEDONIA-4,Incumbent,Won-General,2670.83
"BOTZOW II, WILLIAM (BILL)",DEMOCRATIC,VT,HOUSE DISTRICT BENNINGTON-1,Incumbent,Won-General,2557.56
"AUDETTE, ALBERT (SONNY)",DEMOCRATIC,VT,HOUSE DISTRICT CHITTENDEN-3-9,Incumbent,Won-General,2550.00
"FRENCH, PATSY",DEMOCRATIC,VT,HOUSE DISTRICT ORANGE-ADDISON-1,Incumbent,Won-General,2549.53
"HEAD, HELEN",DEMOCRATIC,VT,HOUSE DISTRICT CHITTENDEN-3-10,Incumbent,Won-General,2544.34
