Candidate,Party,State,Office,Incumbency,Result,Total Money
"RITTER JR, BILL & OBRIEN, BARBARA",DEMOCRATIC,CO,GOVERNOR / LIEUTENANT GOVERNOR,Open,Won-General,4341188.37
"BEAUPREZ, ROBERT L (BOB) & ROWLAND, JANET",REPUBLICAN,CO,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,3738335.54
"GORDON, KEN",DEMOCRATIC,CO,SECRETARY OF STATE,Open,Lost-General,593588.34
"SUTHERS, JOHN",REPUBLICAN,CO,ATTORNEY GENERAL,Incumbent,Won-General,521448.64
"KENNEDY, CARY",DEMOCRATIC,CO,TREASURER,Open,Won-General,456757.12
"HILLMAN, MARK",REPUBLICAN,CO,TREASURER,Open,Lost-General,428884.72
"COFFMAN, MICHAEL (MIKE)",REPUBLICAN,CO,SECRETARY OF STATE,Open,Won-General,380790.94
"NOONAN, PAULA E",DEMOCRATIC,CO,SENATE DISTRICT 022,Open,Lost-General,308310.34
"MAROSTICA, DON",REPUBLICAN,CO,HOUSE DISTRICT 051,Open,Won-General,264334.08
"SCHWARTZ, GAIL",DEMOCRATIC,CO,SENATE DISTRICT 005,Challenger,Won-General,222842.00
"ROMER, CHRISTOPHER W (CHRIS)",DEMOCRATIC,CO,SENATE DISTRICT 032,Open,Won-General,205057.66
"BUESCHER, BERNARD A (BERNIE)",DEMOCRATIC,CO,HOUSE DISTRICT 055,Incumbent,Won-General,192124.46
"MITCHELL, VICTOR S",REPUBLICAN,CO,HOUSE DISTRICT 045,Open,Won-General,181014.87
"BOYD, BETTY",DEMOCRATIC,CO,SENATE DISTRICT 021,Incumbent,Won-General,179523.25
"FITZ-GERALD, JOAN",DEMOCRATIC,CO,SENATE DISTRICT 016,Incumbent,Won-General,150108.84
"OBRIEN, FERN",DEMOCRATIC,CO,ATTORNEY GENERAL,Challenger,Lost-General,149323.99
"KELLER, MARYANNE MOE",DEMOCRATIC,CO,SENATE DISTRICT 020,Incumbent,Won-General,134220.64
"RICE, JOE",DEMOCRATIC,CO,HOUSE DISTRICT 038,Open,Won-General,129075.64
"ENTZ, LEWIS H",REPUBLICAN,CO,SENATE DISTRICT 005,Incumbent,Lost-General,126059.64
"MORSE, JOHN",DEMOCRATIC,CO,SENATE DISTRICT 011,Challenger,Won-General,119982.19
"PENRY, JOSH",REPUBLICAN,CO,SENATE DISTRICT 007,Open,Won-General,117862.88
"KUNZ JR, LEE R",REPUBLICAN,CO,BOARD OF EDUCATION DISTRICT 007,Challenger,Lost-General,116760.00
"FISCHER, RANDOLPH C",DEMOCRATIC,CO,HOUSE DISTRICT 053,Open,Won-General,115632.05
"RIESBERG, JAMES",DEMOCRATIC,CO,HOUSE DISTRICT 050,Incumbent,Won-General,112956.70
"BENEFIELD, DEBBIE J",DEMOCRATIC,CO,HOUSE DISTRICT 029,Incumbent,Won-General,105181.68
"MCFADYEN, LIANE (BUFFIE)",DEMOCRATIC,CO,HOUSE DISTRICT 047,Incumbent,Won-General,102855.00
"ISGAR, JAMES R",DEMOCRATIC,CO,SENATE DISTRICT 006,Incumbent,Won-General,100910.00
"MERRIFIELD, MICHAEL GEORGE (MIKE)",DEMOCRATIC,CO,HOUSE DISTRICT 018,Incumbent,Won-General,98375.30
"KERR, ANDY",DEMOCRATIC,CO,HOUSE DISTRICT 026,Incumbent,Won-General,95332.99
"LABUDA, JEANNE",DEMOCRATIC,CO,HOUSE DISTRICT 001,Open,Won-General,94027.41
"SWALM, SPENCER",REPUBLICAN,CO,HOUSE DISTRICT 037,Open,Won-General,91729.00
"LOOPER, MARSHA A",REPUBLICAN,CO,HOUSE DISTRICT 019,Open,Won-General,91620.59
"GIBBS, DANIEL",DEMOCRATIC,CO,HOUSE DISTRICT 056,Open,Won-General,91334.40
"GREEN, GWYNITH M",DEMOCRATIC,CO,HOUSE DISTRICT 023,Incumbent,Won-General,90605.73
"SOLANO, JUDY",DEMOCRATIC,CO,HOUSE DISTRICT 031,Incumbent,Won-General,88611.73
"ROMANOFF, ANDREW",DEMOCRATIC,CO,HOUSE DISTRICT 006,Incumbent,Won-General,84964.55
"PRIMAVERA, DIANNE I",DEMOCRATIC,CO,HOUSE DISTRICT 033,Challenger,Won-General,84379.16
"KOPP, D MICHAEL (MIKE)",REPUBLICAN,CO,SENATE DISTRICT 022,Open,Won-General,84093.86
"KEFALAS, JOHN MICHAEL",DEMOCRATIC,CO,HOUSE DISTRICT 052,Challenger,Won-General,83611.10
"JONES, ED",REPUBLICAN,CO,SENATE DISTRICT 011,Incumbent,Lost-General,80071.98
"CARROLL, MORGAN",DEMOCRATIC,CO,HOUSE DISTRICT 036,Incumbent,Won-General,77892.76
"ROBERTS, ELLEN STUART",REPUBLICAN,CO,HOUSE DISTRICT 059,Open,Won-General,76041.21
"GARDNER, CORY",REPUBLICAN,CO,HOUSE DISTRICT 063,Incumbent,Won-General,73710.67
"TOCHTROP, LOIS A",DEMOCRATIC,CO,SENATE DISTRICT 024,Incumbent,Won-General,73290.86
"MCCLUSKEY, BOB",REPUBLICAN,CO,HOUSE DISTRICT 052,Incumbent,Lost-General,73078.18
"KESTER, KENNETH",REPUBLICAN,CO,SENATE DISTRICT 002,Incumbent,Won-General,72576.82
"BALMER, DAVID G",REPUBLICAN,CO,HOUSE DISTRICT 039,Incumbent,Won-General,71966.36
"JOHNSON, RAMEY",REPUBLICAN,CO,HOUSE DISTRICT 023,Challenger,Lost-General,69626.61
"WITWER, ROBERT",REPUBLICAN,CO,HOUSE DISTRICT 025,Incumbent,Won-General,65647.44
"MIDDLETON, KAREN S",DEMOCRATIC,CO,BOARD OF EDUCATION DISTRICT 007,Incumbent,Won-General,65459.95
"GAGLIARDI, SARA E",DEMOCRATIC,CO,HOUSE DISTRICT 027,Challenger,Won-General,64174.59
"TAPIA, ABEL J",DEMOCRATIC,CO,SENATE DISTRICT 003,Incumbent,Won-General,63590.91
"YELDELL, ANNE",REPUBLICAN,CO,HOUSE DISTRICT 053,Open,Lost-General,59959.45
"OWEN, DAVID T",REPUBLICAN,CO,HOUSE DISTRICT 050,Challenger,Lost-General,59657.39
"MCKINLEY, WES",DEMOCRATIC,CO,HOUSE DISTRICT 064,Incumbent,Won-General,59594.00
"HARVEY, TED",REPUBLICAN,CO,SENATE DISTRICT 030,Open,Won-General,59115.00
"ELLIS, AFFIE B",REPUBLICAN,CO,HOUSE DISTRICT 029,Challenger,Lost-General,58310.36
"JOHNSON, STEVE",REPUBLICAN,CO,SENATE DISTRICT 015,Incumbent,Won-General,57387.48
"RENFROE, SCOTT W",REPUBLICAN,CO,SENATE DISTRICT 013,Open,Won-General,57136.82
"RATHBURN, AIMEE",REPUBLICAN,CO,HOUSE DISTRICT 001,Open,Lost-General,53485.83
"SCHAFFER, BOB",REPUBLICAN,CO,BOARD OF EDUCATION DISTRICT 004,Incumbent,Won-General,52611.26
"MCNULTY, FRANK",REPUBLICAN,CO,HOUSE DISTRICT 043,Open,Won-General,52358.60
"CHLOUBER, KEN",REPUBLICAN,CO,HOUSE DISTRICT 056,Open,Lost-General,51825.00
"LEVY, CLAIRE",DEMOCRATIC,CO,HOUSE DISTRICT 013,Open,Won-General,51756.77
"COLGAN, JOSEPH",DEMOCRATIC,CO,HOUSE DISTRICT 059,Open,Lost-General,51414.35
"WHITE, ALBERT C (AL)",REPUBLICAN,CO,HOUSE DISTRICT 057,Incumbent,Won-General,51076.47
"BUTCHER, DOROTHY B",DEMOCRATIC,CO,HOUSE DISTRICT 046,Incumbent,Won-General,48770.00
"FISK, KYLE",REPUBLICAN,CO,HOUSE DISTRICT 018,Challenger,Lost-General,47653.55
"KNOEDLER, MATT",REPUBLICAN,CO,SENATE DISTRICT 021,Challenger,Lost-General,45645.00
"BROPHY, GREGORY (GREG)",REPUBLICAN,CO,SENATE DISTRICT 001,Incumbent,Won-General,45452.05
"GRIGGS, THOMAS",DEMOCRATIC,CO,BOARD OF EDUCATION DISTRICT 004,Challenger,Lost-General,44199.64
"HODGE, MARY ANN",DEMOCRATIC,CO,HOUSE DISTRICT 030,Incumbent,Won-General,42516.12
"GARCIA, MICHAEL",DEMOCRATIC,CO,HOUSE DISTRICT 042,Incumbent,Won-General,42249.98
"SARGENT, DICK",REPUBLICAN,CO,SENATE DISTRICT 020,Challenger,Lost-General,41506.69
"SUMMERS, KENNETH",REPUBLICAN,CO,HOUSE DISTRICT 022,Open,Won-General,41265.51
"ENGEL, ANGELA",DEMOCRATIC,CO,HOUSE DISTRICT 037,Open,Lost-General,41012.60
"CULLOM, MOLLIE",DEMOCRATIC,CO,HOUSE DISTRICT 039,Challenger,Lost-General,40897.87
"PENISTON, CHERYLIN",DEMOCRATIC,CO,HOUSE DISTRICT 035,Open,Won-General,40660.01
"HYBL, KYLE",REPUBLICAN,CO,BOARD OF REGENTS DISTRICT 005,Open,Won-General,40061.28
"MAY, MICHAEL",REPUBLICAN,CO,HOUSE DISTRICT 044,Incumbent,Won-General,39954.00
"CASKEY, ROBERT (BOB)",REPUBLICAN,CO,HOUSE DISTRICT 055,Challenger,Lost-General,39525.54
"MCGIHON, ANNE L",DEMOCRATIC,CO,HOUSE DISTRICT 003,Incumbent,Won-General,38008.99
"VAAD, GLENN",REPUBLICAN,CO,HOUSE DISTRICT 048,Open,Won-General,37841.36
"BERENS, WILLIAM M",REPUBLICAN,CO,HOUSE DISTRICT 033,Incumbent,Lost-General,37773.00
"LORD, ANNA",DEMOCRATIC,CO,HOUSE DISTRICT 021,Open,Lost-General,35778.56
"LAMBERT, KENT DOUGLAS",REPUBLICAN,CO,HOUSE DISTRICT 014,Open,Won-General,35514.35
"TODD, NANCY J",DEMOCRATIC,CO,HOUSE DISTRICT 041,Incumbent,Won-General,34880.50
"SONNENBERG, JERRY",REPUBLICAN,CO,HOUSE DISTRICT 065,Open,Won-General,34608.00
"DUNN, MATT",REPUBLICAN,CO,HOUSE DISTRICT 038,Open,Lost-General,34583.80
"CLOER, MARK",REPUBLICAN,CO,HOUSE DISTRICT 017,Incumbent,Won-General,33658.73
"SHAW, JEFFREY",REPUBLICAN,CO,HOUSE DISTRICT 047,Challenger,Lost-General,32695.00
"MARSHALL, ROSEMARY",DEMOCRATIC,CO,HOUSE DISTRICT 008,Incumbent,Won-General,30425.00
"KING, STEVE",REPUBLICAN,CO,HOUSE DISTRICT 054,Open,Won-General,30378.93
