Candidate,Party,State,Office,Incumbency,Result,Total Money
"SANFORD JR, MARSHALL C (MARK)",REPUBLICAN,SC,GOVERNOR,Incumbent,Won-General,8099296.82
"MOORE, THOMAS L (TOMMY)",DEMOCRATIC,SC,GOVERNOR,Challenger,Lost-General,3070121.53
"RAVENEL, THOMAS J",REPUBLICAN,SC,TREASURER,Challenger,Won-General,1908864.32
"RYBERG, W GREG",REPUBLICAN,SC,TREASURER,Challenger,Withdrew-General,1781438.04
"BAUER, RUDOLPH ANDREAS (ANDRE)",REPUBLICAN,SC,LIEUTENANT GOVERNOR,Incumbent,Won-General,1638264.55
"FLOYD, KAREN",REPUBLICAN,SC,SUPERINTENDENT OF PUBLIC INSTRUCTION,Open,Lost-General,1468688.50
"BARBER, ROBERT A",DEMOCRATIC,SC,LIEUTENANT GOVERNOR,Challenger,Lost-General,1209150.41
"MCMASTER, HENRY D",REPUBLICAN,SC,ATTORNEY GENERAL,Incumbent,Won-General,800033.85
"PATTERSON JR, GRADY L",DEMOCRATIC,SC,TREASURER,Incumbent,Lost-General,590227.32
"REX, JIM",DEMOCRATIC,SC,SUPERINTENDENT OF PUBLIC INSTRUCTION,Open,Won-General,584883.96
"WEATHERS, HUGH",REPUBLICAN,SC,AGRICULTURE COMMISSIONER,Incumbent,Won-General,534304.09
"THEODORE, DREW",DEMOCRATIC,SC,COMPTROLLER,Challenger,Lost-General,425200.64
"CLEMMONS, ALAN",REPUBLICAN,SC,HOUSE DISTRICT 107,Incumbent,Won-General,264358.12
"CRAWFORD, KRIS",REPUBLICAN,SC,HOUSE DISTRICT 063,Open,Won-General,260183.17
"HARRELL JR, ROBERT W (BOBBY)",REPUBLICAN,SC,HOUSE DISTRICT 114,Incumbent,Won-General,258584.03
"ECKSTROM, RICHARD A",REPUBLICAN,SC,COMPTROLLER,Incumbent,Won-General,223924.59
"EDGE, TRACY R",REPUBLICAN,SC,HOUSE DISTRICT 104,Incumbent,Won-General,216674.06
"HAMMOND, JOHN MARK",REPUBLICAN,SC,SECRETARY OF STATE,Incumbent,Won-General,216264.20
"BANNISTER, BRUCE W",REPUBLICAN,SC,HOUSE DISTRICT 024,Incumbent,Won-General,209615.75
"STAVRINAKIS, LEON",DEMOCRATIC,SC,HOUSE DISTRICT 119,Open,Won-General,196424.00
"COTTY, WILLIAM F (BILL)",REPUBLICAN,SC,HOUSE DISTRICT 079,Incumbent,Won-General,160297.12
"LOWE, PHILLIP D",REPUBLICAN,SC,HOUSE DISTRICT 060,Open,Won-General,141146.06
"SPEARS, STAN",REPUBLICAN,SC,ADJUTANT GENERAL,Incumbent,Won-General,130126.33
"MULVANEY, JOHN MICHAEL (MICK)",REPUBLICAN,SC,HOUSE DISTRICT 045,Open,Won-General,123579.00
"HARRISON, JAMES HODGES",REPUBLICAN,SC,HOUSE DISTRICT 075,Incumbent,Won-General,122874.17
"DEFELICE, EMILE",DEMOCRATIC,SC,AGRICULTURE COMMISSIONER,Challenger,Lost-General,118341.50
"BAILEY, GEORGE H",REPUBLICAN,SC,HOUSE DISTRICT 097,Incumbent,Lost-General,113838.12
"DUNCAN, JEFF",REPUBLICAN,SC,HOUSE DISTRICT 015,Incumbent,Won-General,109578.12
"PIPER, SUZANNE R",REPUBLICAN,SC,HOUSE DISTRICT 119,Open,Lost-General,103886.18
"CHALK, RICHARD",REPUBLICAN,SC,HOUSE DISTRICT 123,Incumbent,Won-General,102621.02
"PERRY JR, ROBERT S (SKIPPER)",REPUBLICAN,SC,HOUSE DISTRICT 081,Incumbent,Won-General,96377.62
"TAYLOR, JOHN ADAM",REPUBLICAN,SC,HOUSE DISTRICT 016,Incumbent,Won-General,95588.36
"HALEY, NIKKI R",REPUBLICAN,SC,HOUSE DISTRICT 087,Incumbent,Won-General,88831.18
"STACY, DANNY",REPUBLICAN,SC,HOUSE DISTRICT 029,Open,Lost-General,88802.00
"BINGHAM, KENNY",REPUBLICAN,SC,HOUSE DISTRICT 089,Incumbent,Won-General,83525.00
"HAYES, JACKIE E",DEMOCRATIC,SC,HOUSE DISTRICT 055,Incumbent,Won-General,79748.12
"COOPER, DANIEL T",REPUBLICAN,SC,HOUSE DISTRICT 010,Incumbent,Won-General,74174.00
"HUGGINS JR, COLONEL C (CHIP)",REPUBLICAN,SC,HOUSE DISTRICT 085,Incumbent,Won-General,73605.06
"SANDIFER III, WILLIAM E (BILL)",REPUBLICAN,SC,HOUSE DISTRICT 002,Incumbent,Won-General,73174.06
