Candidate,Party,State,Office,Incumbency,Result,Total Money
"SCHWARZENEGGER, ARNOLD",REPUBLICAN,CA,GOVERNOR,Incumbent,Won-General,47352248.96
"ANGELIDES, PHIL",DEMOCRATIC,CA,GOVERNOR,Challenger,Lost-General,30270768.54
"POIZNER, STEPHEN (STEVE)",REPUBLICAN,CA,INSURANCE COMMISSIONER,Open,Won-General,16059519.98
"LOCKYER, BILL",DEMOCRATIC,CA,TREASURER,Open,Won-General,11776254.48
"BROWN JR, EDMUND G (JERRY)",DEMOCRATIC,CA,ATTORNEY GENERAL,Open,Won-General,7826406.60
"NUNEZ, FABIAN",DEMOCRATIC,CA,ASSEMBLY DISTRICT 046,Incumbent,Won-General,5862286.86
"GARAMENDI, JOHN",DEMOCRATIC,CA,LIEUTENANT GOVERNOR,Open,Won-General,5443578.07
"POOCHIGIAN, CHARLES S",REPUBLICAN,CA,ATTORNEY GENERAL,Open,Lost-General,5423832.57
"MCCLINTOCK, TOM",REPUBLICAN,CA,LIEUTENANT GOVERNOR,Open,Lost-General,4520414.80
"DAUCHER, LYNN",REPUBLICAN,CA,SENATE DISTRICT 034,Open,Lost-General,3517535.17
"CORREA, LOU",DEMOCRATIC,CA,SENATE DISTRICT 034,Open,Won-General,3059440.98
"GALGIANI, CATHLEEN",DEMOCRATIC,CA,ASSEMBLY DISTRICT 017,Open,Won-General,3033057.28
"CHIANG, JOHN",DEMOCRATIC,CA,CONTROLLER,Open,Won-General,2976133.72
"DENHAM, JEFF",REPUBLICAN,CA,SENATE DISTRICT 012,Incumbent,Won-General,2961383.79
"MCPHERSON, BRUCE",REPUBLICAN,CA,SECRETARY OF STATE,Incumbent,Lost-General,2371590.16
"BUSTAMANTE, CRUZ M",DEMOCRATIC,CA,INSURANCE COMMISSIONER,Open,Lost-General,2231462.50
"PARRA, NICOLE M",DEMOCRATIC,CA,ASSEMBLY DISTRICT 030,Incumbent,Won-General,2213705.92
"STRICKLAND, TONY",REPUBLICAN,CA,CONTROLLER,Open,Lost-General,2165532.04
"PADILLA, ALEX",DEMOCRATIC,CA,SENATE DISTRICT 020,Open,Won-General,1941891.66
"OCONNELL, JACK",NONPARTISAN,CA,SUPERINTENDENT OF PUBLIC INSTRUCTION,Incumbent,Default Winner-General,1853647.51
"CLUTE, STEVE",DEMOCRATIC,CA,ASSEMBLY DISTRICT 080,Challenger,Lost-General,1853268.60
"GARCIA, BONNIE",REPUBLICAN,CA,ASSEMBLY DISTRICT 080,Incumbent,Won-General,1817801.52
"MA, FIONA",DEMOCRATIC,CA,ASSEMBLY DISTRICT 012,Open,Won-General,1598784.77
"YEE, LELAND Y",DEMOCRATIC,CA,SENATE DISTRICT 008,Open,Won-General,1524992.53
"MACHADO, GERARD (GERRY)",REPUBLICAN,CA,ASSEMBLY DISTRICT 017,Open,Lost-General,1487415.50
"HORTON, SHIRLEY",REPUBLICAN,CA,ASSEMBLY DISTRICT 078,Incumbent,Won-General,1480462.41
"BOWEN, DEBRA",DEMOCRATIC,CA,SECRETARY OF STATE,Challenger,Won-General,1419758.95
"HOUSTON, GUY",REPUBLICAN,CA,ASSEMBLY DISTRICT 015,Incumbent,Won-General,1398824.26
"SHERARD, MAXINE",DEMOCRATIC,CA,ASSEMBLY DISTRICT 078,Challenger,Lost-General,1306023.05
"PLESCIA, GEORGE A",REPUBLICAN,CA,ASSEMBLY DISTRICT 075,Incumbent,Won-General,1264669.75
"DE LEON, KEVIN",DEMOCRATIC,CA,ASSEMBLY DISTRICT 045,Open,Won-General,1174156.17
"CHU, JUDY",DEMOCRATIC,CA,EQUALIZATION BOARD DISTRICT 004,Open,Won-General,1163558.80
"TORRICO, ALBERTO",DEMOCRATIC,CA,ASSEMBLY DISTRICT 020,Incumbent,Won-General,1135704.17
"STEEL, MICHELLE E",REPUBLICAN,CA,EQUALIZATION BOARD DISTRICT 003,Open,Won-General,1086317.64
"KEENE, RICHARD J (RICK)",REPUBLICAN,CA,ASSEMBLY DISTRICT 003,Incumbent,Won-General,1032466.28
"GILMORE, DANNY D",REPUBLICAN,CA,ASSEMBLY DISTRICT 030,Challenger,Lost-General,976411.40
"NEGRETE-MCLEOD, GLORIA",DEMOCRATIC,CA,SENATE DISTRICT 032,Open,Won-General,974135.69
"CALDERON, RONALD S (RON)",DEMOCRATIC,CA,SENATE DISTRICT 030,Open,Won-General,962421.32
"FEUER, MIKE",DEMOCRATIC,CA,ASSEMBLY DISTRICT 042,Open,Won-General,938266.52
"CEDILLO, GILBERT A",DEMOCRATIC,CA,SENATE DISTRICT 022,Incumbent,Won-General,921619.86
"RIDLEY-THOMAS, MARK",DEMOCRATIC,CA,SENATE DISTRICT 026,Open,Won-General,920443.93
"DE LA TORRE, HECTOR",DEMOCRATIC,CA,ASSEMBLY DISTRICT 050,Incumbent,Won-General,882723.64
"FLOREZ, DEAN",DEMOCRATIC,CA,SENATE DISTRICT 016,Incumbent,Won-General,880857.58
"PORTANTINO, ANTHONY J",DEMOCRATIC,CA,ASSEMBLY DISTRICT 044,Open,Won-General,870945.75
"AGHAZARIAN, GREGORY G",REPUBLICAN,CA,ASSEMBLY DISTRICT 026,Incumbent,Won-General,865203.64
"ROMERO, GLORIA",DEMOCRATIC,CA,SENATE DISTRICT 024,Incumbent,Won-General,851678.98
"LENO, MARK R",DEMOCRATIC,CA,ASSEMBLY DISTRICT 013,Incumbent,Won-General,847827.49
"LIEU, TED W",DEMOCRATIC,CA,ASSEMBLY DISTRICT 053,Incumbent,Won-General,831307.35
"STEINBERG, DARRELL S",DEMOCRATIC,CA,SENATE DISTRICT 006,Open,Won-General,807257.96
"ENG, MIKE",DEMOCRATIC,CA,ASSEMBLY DISTRICT 049,Open,Won-General,797776.10
"NIELLO, ROGER",REPUBLICAN,CA,ASSEMBLY DISTRICT 005,Incumbent,Won-General,767325.48
"RICHARDSON, LAURA",DEMOCRATIC,CA,ASSEMBLY DISTRICT 055,Open,Won-General,762580.55
"NAKANISHI, ALAN",REPUBLICAN,CA,ASSEMBLY DISTRICT 010,Incumbent,Won-General,744282.35
"SPITZER, TODD",REPUBLICAN,CA,ASSEMBLY DISTRICT 071,Incumbent,Won-General,732347.00
"HU, GRACE",REPUBLICAN,CA,ASSEMBLY DISTRICT 056,Open,Lost-General,726350.24
"LA MALFA, DOUG",REPUBLICAN,CA,ASSEMBLY DISTRICT 002,Incumbent,Won-General,724741.97
"KREKORIAN, PAUL",DEMOCRATIC,CA,ASSEMBLY DISTRICT 043,Open,Won-General,723091.59
"WALTERS, MIMI",REPUBLICAN,CA,ASSEMBLY DISTRICT 073,Incumbent,Won-General,717306.66
"OROPEZA, JENNY",DEMOCRATIC,CA,SENATE DISTRICT 028,Open,Won-General,710005.91
"CALDERON, CHARLES M",DEMOCRATIC,CA,ASSEMBLY DISTRICT 058,Open,Won-General,707748.71
"SWANSON, SANDRE R",DEMOCRATIC,CA,ASSEMBLY DISTRICT 016,Open,Won-General,697282.77
"STRICKLAND, AUDRA",REPUBLICAN,CA,ASSEMBLY DISTRICT 037,Incumbent,Won-General,697064.76
"MENDOZA, TONY",DEMOCRATIC,CA,ASSEMBLY DISTRICT 056,Open,Won-General,691017.43
"BENOIT, JOHN J",REPUBLICAN,CA,ASSEMBLY DISTRICT 064,Incumbent,Won-General,683421.65
"COGDILL, DAVE",REPUBLICAN,CA,SENATE DISTRICT 014,Open,Won-General,678973.23
"SALAS, MARY",DEMOCRATIC,CA,ASSEMBLY DISTRICT 079,Open,Won-General,677311.88
"LAIRD, JOHN",DEMOCRATIC,CA,ASSEMBLY DISTRICT 027,Incumbent,Won-General,669395.13
"GARRICK, MARTIN",REPUBLICAN,CA,ASSEMBLY DISTRICT 074,Open,Won-General,668231.28
"CABALLERO, ANNA",DEMOCRATIC,CA,ASSEMBLY DISTRICT 028,Open,Won-General,666134.24
"BROWNLEY, JULIA",DEMOCRATIC,CA,ASSEMBLY DISTRICT 041,Open,Won-General,665434.95
"DESAULNIER, MARK",DEMOCRATIC,CA,ASSEMBLY DISTRICT 011,Open,Won-General,663931.11
"COTO, JOE",DEMOCRATIC,CA,ASSEMBLY DISTRICT 023,Incumbent,Won-General,662785.17
"HERNANDEZ, EDWARD P",DEMOCRATIC,CA,ASSEMBLY DISTRICT 057,Open,Won-General,654739.31
"NAVA, PEDRO",DEMOCRATIC,CA,ASSEMBLY DISTRICT 035,Incumbent,Won-General,652307.84
"DUCHENY, DENISE MORENO",DEMOCRATIC,CA,SENATE DISTRICT 040,Incumbent,Won-General,647922.91
"AANESTAD, SAMUEL M",REPUBLICAN,CA,SENATE DISTRICT 004,Incumbent,Won-General,643936.85
"VILLINES, MICHAEL N",REPUBLICAN,CA,ASSEMBLY DISTRICT 029,Incumbent,Won-General,640811.55
"WYLAND, MARK",REPUBLICAN,CA,SENATE DISTRICT 038,Open,Won-General,618932.00
"SILVA, JIM",REPUBLICAN,CA,ASSEMBLY DISTRICT 067,Open,Won-General,616287.36
"ASHBURN, ROY",REPUBLICAN,CA,SENATE DISTRICT 018,Incumbent,Won-General,613505.16
"HOLLINGSWORTH, DENNIS",REPUBLICAN,CA,SENATE DISTRICT 036,Incumbent,Won-General,611454.64
"NICKEL, WILEY",DEMOCRATIC,CA,SENATE DISTRICT 012,Challenger,Lost-General,610174.90
"CORBETT, ELLEN M",DEMOCRATIC,CA,SENATE DISTRICT 010,Open,Won-General,609233.61
"BASS, KAREN",DEMOCRATIC,CA,ASSEMBLY DISTRICT 047,Incumbent,Won-General,602486.56
"FULLER, JEAN",REPUBLICAN,CA,ASSEMBLY DISTRICT 032,Open,Won-General,598812.23
"DYMALLY, MERVYN M",DEMOCRATIC,CA,ASSEMBLY DISTRICT 052,Incumbent,Won-General,596853.86
"PRICE JR, CURREN D",DEMOCRATIC,CA,ASSEMBLY DISTRICT 051,Open,Won-General,594730.50
"RUSKIN, IRA",DEMOCRATIC,CA,ASSEMBLY DISTRICT 021,Incumbent,Won-General,589600.17
"JONES, DAVE",DEMOCRATIC,CA,ASSEMBLY DISTRICT 009,Incumbent,Won-General,589367.86
"RUNNER, SHARON",REPUBLICAN,CA,ASSEMBLY DISTRICT 036,Incumbent,Won-General,588587.89
"SOLORIO, JOSE",DEMOCRATIC,CA,ASSEMBLY DISTRICT 069,Open,Won-General,580014.55
"BERRYHILL, TOM C",REPUBLICAN,CA,ASSEMBLY DISTRICT 025,Open,Won-General,579716.01
"HAYASHI, MARY",DEMOCRATIC,CA,ASSEMBLY DISTRICT 018,Open,Won-General,577786.38
"DUVALL, MICHAEL D (MIKE)",REPUBLICAN,CA,ASSEMBLY DISTRICT 072,Open,Won-General,571904.29
"GAINES, TED",REPUBLICAN,CA,ASSEMBLY DISTRICT 004,Open,Won-General,569605.56
"ADAMS, ANTHONY",REPUBLICAN,CA,ASSEMBLY DISTRICT 059,Open,Won-General,553104.25
"FORD, MARY JO",REPUBLICAN,CA,ASSEMBLY DISTRICT 053,Challenger,Lost-General,547795.55
"TRAN, VAN",REPUBLICAN,CA,ASSEMBLY DISTRICT 068,Incumbent,Won-General,537910.12
"DAVIS, MIKE",DEMOCRATIC,CA,ASSEMBLY DISTRICT 048,Open,Won-General,536219.38
"COLEMAN, TERRY",DEMOCRATIC,CA,ASSEMBLY DISTRICT 015,Challenger,Lost-General,532581.96
