Candidate,Party,State,Office,Incumbency,Result,Total Money
"FENTY, ADRIAN",DEMOCRATIC,DC,MAYOR,Open,Won-General,3769074.66
"GRAY, VINCENT C",DEMOCRATIC,DC,CITY COUNCIL DISTRICT AT LARGE-CHAIR,Open,Won-General,680712.70
"CATANIA, DAVID A",INDEPENDENT,DC,CITY COUNCIL DISTRICT AT LARGE,Challenger,Won-General,392542.03
"MENDELSON, PHIL",DEMOCRATIC,DC,CITY COUNCIL DISTRICT AT LARGE,Incumbent,Won-General,313814.68
"GRAHAM, JIM",DEMOCRATIC,DC,CITY COUNCIL DISTRICT 001,Incumbent,Won-General,259681.14
"BOBB, ROBERT C",NONPARTISAN,DC,SCHOOL BOARD,Unknown,Won-General,246666.80
"WELLS, TOMMY",DEMOCRATIC,DC,CITY COUNCIL DISTRICT 006,Open,Won-General,158398.62
"THOMAS JR, HARRY (TOMMY)",DEMOCRATIC,DC,CITY COUNCIL DISTRICT 005,Open,Won-General,144262.00
"CHEH, MARY M",DEMOCRATIC,DC,CITY COUNCIL DISTRICT 003,Open,Won-General,136188.94
"COBB, WILL",INDEPENDENT,DC,CITY COUNCIL DISTRICT 006,Open,Lost-General,67572.93
"GRAHAM, CAROLYN",NONPARTISAN,DC,SCHOOL BOARD,Unknown,Lost-General,47819.46
"CONROY, THERESA",REPUBLICAN,DC,CITY COUNCIL DISTRICT 003,Open,Lost-General,34740.75
"WILLIAMS, TONY",REPUBLICAN,DC,CITY COUNCIL DISTRICT 006,Open,Lost-General,32546.92
"RAYMOND, LISA",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 003,Unknown,Won-General,27798.35
"LOCKRIDGE, WILLIAM",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 004,Unknown,Won-General,16000.00
"JENKINS, TIMOTHY",NONPARTISAN,DC,SCHOOL BOARD,Unknown,Lost-General,15064.00
"KRANICH, DAVID W",REPUBLICAN,DC,MAYOR,Open,Lost-General,12762.06
"BALDI, STEPHAN",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 003,Unknown,Lost-General,11555.00
"PATTERSON, JACQUE D",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 004,Unknown,Lost-General,11090.00
"BORBELY, MARC",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 003,Unknown,Lost-General,9735.00
"STEPTOE, CAROLYN C",STATEHOOD GREEN,DC,CITY COUNCIL DISTRICT 005,Open,Lost-General,7661.72
"SKELTON, MARCUS",REPUBLICAN,DC,CITY COUNCIL DISTRICT AT LARGE,Challenger,Lost-General,7461.00
"ROSS, LAURENT",NONPARTISAN,DC,SCHOOL BOARD,Unknown,Lost-General,6309.60
"DOMINGUEZ, ANTONIO (TONY)",INDEPENDENT,DC,CITY COUNCIL DISTRICT AT LARGE,Challenger,Lost-General,5408.20
"OTTEN, CHRIS",STATEHOOD GREEN,DC,MAYOR,Open,Lost-General,5199.95
"BROWN, MICHAEL D (MIKE)",DEMOCRATIC,DC,US SENATE SHADOW,Open,Won-General,2684.57
WILCOX ANN C,STATEHOOD GREEN,DC,CITY COUNCIL DISTRICT AT LARGE,Challenger,Lost-General,725.00
"PANETTA, MICHAEL (MIKE)",DEMOCRATIC,DC,US HOUSE SHADOW,Open,Won-General,713.96
"HACKETT, JACKIE PINCKNEY",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 004,Unknown,Lost-General,500.00
"MOORE, MIRIAM",INDEPENDENT,DC,CITY COUNCIL DISTRICT 005,Open,Lost-General,100.00
"WARE, KEITH R",STATEHOOD GREEN,DC,US HOUSE SHADOW,Open,Lost-General,-60.00
"BAIRD-CURRIE, MARY",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 003,Unknown,Lost-General,0.00
"BRANNUM, ROBERT VINSON",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 003,Unknown,Lost-General,0.00
"JOHNSON, JIMMY",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 004,Unknown,Lost-General,0.00
"SHELTON, W CARDELL",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 004,Unknown,Lost-General,0.00
"ABRAHAM, SUNDAY",NONPARTISAN,DC,SCHOOL BOARD,Unknown,Lost-General,0.00
"WRIGHT, TONTALYA TERCEIRO",INDEPENDENT,DC,CITY COUNCIL DISTRICT 005,Open,Lost-General,0.00
"RIMENSNYDER, NELSON FREDERICK",REPUBLICAN,DC,US HOUSE SHADOW,Open,Lost-General,0.00
"ROBINSON-PAUL, JOYCE",STATEHOOD GREEN,DC,US SENATE SHADOW,Open,Lost-General,0.00
