Candidate,Party,State,Office,Incumbency,Result,Total Money
"CARCIERI, DONALD L",REPUBLICAN,RI,GOVERNOR,Incumbent,Won-General,2902951.62
"FOGARTY, CHARLES J",DEMOCRATIC,RI,GOVERNOR,Challenger,Lost-General,2153169.39
"LYNCH, PATRICK C",DEMOCRATIC,RI,ATTORNEY GENERAL,Incumbent,Won-General,750916.15
"ROBERTS, ELIZABETH H",DEMOCRATIC,RI,LIEUTENANT GOVERNOR,Open,Won-General,635030.98
"MOLLIS, A RALPH",DEMOCRATIC,RI,SECRETARY OF STATE,Open,Won-General,562816.00
"CAPRIO, FRANK T",DEMOCRATIC,RI,TREASURER,Open,Won-General,483602.25
"CENTRACCIO, REGINALD A",REPUBLICAN,RI,LIEUTENANT GOVERNOR,Open,Lost-General,376075.27
"MONTALBANO, JOSEPH A",DEMOCRATIC,RI,SENATE DISTRICT 017,Incumbent,Won-General,298577.00
"HARSCH, J WILLIAM W",REPUBLICAN,RI,ATTORNEY GENERAL,Challenger,Lost-General,278929.00
"MURPHY, WILLIAM J",DEMOCRATIC,RI,HOUSE DISTRICT 026,Incumbent,Won-General,272481.00
"ALVES, STEPHEN D",DEMOCRATIC,RI,SENATE DISTRICT 009,Incumbent,Won-General,129570.00
"STENHOUSE, SUE A",REPUBLICAN,RI,SECRETARY OF STATE,Open,Lost-General,118269.00
"FOX, GORDON D",DEMOCRATIC,RI,HOUSE DISTRICT 004,Incumbent,Won-General,107415.00
"COSTANTINO, STEVEN M",DEMOCRATIC,RI,HOUSE DISTRICT 008,Incumbent,Won-General,91435.00
"TASSONI JR, JOHN J",DEMOCRATIC,RI,SENATE DISTRICT 022,Incumbent,Won-General,84493.89
"PAIVA-WEED, M TERESA",DEMOCRATIC,RI,SENATE DISTRICT 013,Incumbent,Won-General,71305.00
"RUGGERIO, DOMINICK J",DEMOCRATIC,RI,SENATE DISTRICT 004,Incumbent,Won-General,67741.00
"CICCONE III, FRANK A",DEMOCRATIC,RI,SENATE DISTRICT 007,Incumbent,Won-General,64118.10
"DIAZ, GRACE",DEMOCRATIC,RI,HOUSE DISTRICT 011,Incumbent,Won-General,59543.80
"MASELLI, CHRISTOPHER B",DEMOCRATIC,RI,SENATE DISTRICT 025,Open,Won-General,56170.00
"PETRARCA, PETER J",DEMOCRATIC,RI,HOUSE DISTRICT 044,Incumbent,Won-General,55574.66
"MILLER, JOSHUA",DEMOCRATIC,RI,SENATE DISTRICT 028,Open,Won-General,53367.62
"MONROE, LLOYD",REPUBLICAN,RI,SENATE DISTRICT 018,Open,Lost-General,51375.67
"MOURA, PAUL E",DEMOCRATIC,RI,SENATE DISTRICT 018,Open,Won-General,51193.80
"PICHARDO, JUAN M",DEMOCRATIC,RI,SENATE DISTRICT 002,Incumbent,Won-General,49046.08
"LONG, BRUCE J",REPUBLICAN,RI,HOUSE DISTRICT 074,Incumbent,Won-General,48077.00
"LEWISS, PETER L",DEMOCRATIC,RI,HOUSE DISTRICT 037,Incumbent,Won-General,47602.62
"MENARD, RENE R",DEMOCRATIC,RI,HOUSE DISTRICT 045,Incumbent,Won-General,47341.44
"SLATER, THOMAS C",DEMOCRATIC,RI,HOUSE DISTRICT 010,Incumbent,Won-General,44205.00
"GOODWIN, MARYELLEN",DEMOCRATIC,RI,SENATE DISTRICT 001,Incumbent,Won-General,43760.00
"SCHMITT, PATRICK W",DEMOCRATIC,RI,SENATE DISTRICT 038,Challenger,Lost-General,43069.96
"MCCAULEY JR, JOHN J",DEMOCRATIC,RI,HOUSE DISTRICT 001,Incumbent,Won-General,42435.00
"KILMARTIN, PETER F",DEMOCRATIC,RI,HOUSE DISTRICT 061,Incumbent,Default Winner-General,42175.00
"BADEAU, ROGER R",DEMOCRATIC,RI,SENATE DISTRICT 020,Incumbent,Won-General,41120.00
"UCCI, STEPHEN R",DEMOCRATIC,RI,HOUSE DISTRICT 042,Incumbent,Won-General,40810.00
"CARTER, KENNETH",DEMOCRATIC,RI,HOUSE DISTRICT 031,Incumbent,Won-General,39860.00
"WALASKA, WILLIAM A",DEMOCRATIC,RI,SENATE DISTRICT 030,Incumbent,Won-General,39701.00
"PERRY, RHODA E",DEMOCRATIC,RI,SENATE DISTRICT 003,Incumbent,Won-General,39625.00
"KENNEDY, BRIAN PATRICK",DEMOCRATIC,RI,HOUSE DISTRICT 038,Incumbent,Won-General,39600.00
"TRILLO, JOSEPH A",REPUBLICAN,RI,HOUSE DISTRICT 024,Incumbent,Won-General,39005.50
"SCHADONE, GREGORY",DEMOCRATIC,RI,HOUSE DISTRICT 054,Incumbent,Won-General,38940.00
"MCCAFFREY, MICHAEL J",DEMOCRATIC,RI,SENATE DISTRICT 029,Incumbent,Won-General,38610.00
"SHANLEY JR, JOHN PATRICK",DEMOCRATIC,RI,HOUSE DISTRICT 035,Incumbent,Won-General,38527.00
"LIMA, CHARLENE",DEMOCRATIC,RI,HOUSE DISTRICT 014,Incumbent,Won-General,37835.00
"SAN BENTO JR, WILLIAM",DEMOCRATIC,RI,HOUSE DISTRICT 058,Incumbent,Won-General,36460.00
"REVENS JR, JOHN C",DEMOCRATIC,RI,SENATE DISTRICT 031,Incumbent,Won-General,36030.00
"SEGAL, DAVID A",DEMOCRATIC,RI,HOUSE DISTRICT 002,Open,Won-General,35509.13
"CORVESE, ARTHUR J",DEMOCRATIC,RI,HOUSE DISTRICT 055,Incumbent,Won-General,35380.00
"LANZI, BEATRICE A",DEMOCRATIC,RI,SENATE DISTRICT 026,Incumbent,Won-General,35345.00
"JABOUR, PAUL V",DEMOCRATIC,RI,SENATE DISTRICT 005,Open,Won-General,35313.64
"LALLY JR, DONALD J",DEMOCRATIC,RI,HOUSE DISTRICT 033,Incumbent,Won-General,34365.00
"DA PONTE, DANIEL",DEMOCRATIC,RI,SENATE DISTRICT 014,Incumbent,Won-General,34071.00
"MAGUIRE, SPENCER A",REPUBLICAN,RI,HOUSE DISTRICT 069,Challenger,Lost-General,33440.86
"MARKHAM, GEORGE W",REPUBLICAN,RI,HOUSE DISTRICT 037,Challenger,Lost-General,32560.42
"HALDEMAN, JAMES K",REPUBLICAN,RI,HOUSE DISTRICT 035,Challenger,Lost-General,30916.50
"WILLIAMSON, TIMOTHY",DEMOCRATIC,RI,HOUSE DISTRICT 025,Incumbent,Won-General,30570.88
"DOYLE II, JAMES E",DEMOCRATIC,RI,SENATE DISTRICT 008,Incumbent,Won-General,30415.05
"ISSA, DANIEL J",DEMOCRATIC,RI,SENATE DISTRICT 016,Incumbent,Won-General,28880.00
"MATTIELLO, NICHOLAS ANTHONY (NICK)",DEMOCRATIC,RI,HOUSE DISTRICT 015,Open,Won-General,28864.00
"ROBITAILLE, JOHN F",REPUBLICAN,RI,HOUSE DISTRICT 072,Challenger,Lost-General,28060.75
"GALLISON JR, RAYMOND E",DEMOCRATIC,RI,HOUSE DISTRICT 069,Incumbent,Won-General,28004.98
"ALGIERE, DENNIS L",REPUBLICAN,RI,SENATE DISTRICT 038,Incumbent,Won-General,27655.00
"RICE, AMY G",DEMOCRATIC,RI,HOUSE DISTRICT 072,Incumbent,Won-General,27060.00
"WATSON, ROBERT A",REPUBLICAN,RI,HOUSE DISTRICT 030,Incumbent,Won-General,26988.25
"GIANNINI, JOANNE M",DEMOCRATIC,RI,HOUSE DISTRICT 007,Incumbent,Won-General,26590.00
"CHURCH, RAYMOND C",DEMOCRATIC,RI,HOUSE DISTRICT 048,Incumbent,Won-General,26320.00
"SPILLANE, EILEEN RICE",DEMOCRATIC,RI,SENATE DISTRICT 012,Challenger,Lost-General,25830.00
"BLAIS, LEO R",REPUBLICAN,RI,SENATE DISTRICT 021,Incumbent,Won-General,25152.42
"FOGARTY, PAUL W",DEMOCRATIC,RI,SENATE DISTRICT 023,Incumbent,Won-General,24840.00
"GALLO, HANNA M",DEMOCRATIC,RI,SENATE DISTRICT 027,Incumbent,Won-General,24162.92
"RAPTAKIS, LEONIDAS P",DEMOCRATIC,RI,SENATE DISTRICT 033,Incumbent,Won-General,23700.00
"GABLINSKE, DOUGLAS W",DEMOCRATIC,RI,HOUSE DISTRICT 068,Open,Won-General,22862.23
"LEVESQUE, CHARLES J",DEMOCRATIC,RI,SENATE DISTRICT 011,Incumbent,Won-General,22680.80
"TOSTE, JEFFREY",GREEN,RI,SENATE DISTRICT 005,Open,Lost-General,22526.42
"FELLELA, DEBORAH A",DEMOCRATIC,RI,HOUSE DISTRICT 043,Open,Won-General,22319.40
"MCBURNEY, JOHN F",DEMOCRATIC,RI,SENATE DISTRICT 015,Incumbent,Won-General,22135.00
"SINGLETON, RICHARD W",REPUBLICAN,RI,HOUSE DISTRICT 052,Incumbent,Won-General,21686.50
"SALVATORE, KAREN A",REPUBLICAN,RI,HOUSE DISTRICT 033,Challenger,Lost-General,21660.22
"VAUDREUIL, KENNETH",DEMOCRATIC,RI,HOUSE DISTRICT 057,Open,Won-General,21305.00
"MCNAMARA, JOSEPH",DEMOCRATIC,RI,HOUSE DISTRICT 019,Incumbent,Won-General,21255.00
"ONEILL, J PATRICK",DEMOCRATIC,RI,HOUSE DISTRICT 059,Incumbent,Won-General,20554.00
"WINFIELD, THOMAS J",DEMOCRATIC,RI,HOUSE DISTRICT 053,Incumbent,Won-General,20223.18
"CONNORS, DANIEL P",DEMOCRATIC,RI,SENATE DISTRICT 019,Incumbent,Won-General,19921.00
"MADDEN, THOMAS M",REPUBLICAN,RI,SENATE DISTRICT 031,Challenger,Lost-General,19204.00
"GORHAM, NICHOLAS",REPUBLICAN,RI,HOUSE DISTRICT 040,Incumbent,Won-General,18282.56
"WALSH, DONNA M",DEMOCRATIC,RI,HOUSE DISTRICT 036,Open,Won-General,18267.00
"CARROLL, PATRICK J",DEMOCRATIC,RI,HOUSE DISTRICT 040,Challenger,Lost-General,17605.00
"BRADLEY, VINCENT D",DEMOCRATIC,RI,HOUSE DISTRICT 030,Challenger,Lost-General,16350.00
"PACHECO, EDWIN R",DEMOCRATIC,RI,HOUSE DISTRICT 047,Incumbent,Won-General,16096.80
"KENNEY, GREGORY R",DEMOCRATIC,RI,SENATE DISTRICT 034,Challenger,Lost-General,15985.36
"MELO, HELIO",DEMOCRATIC,RI,HOUSE DISTRICT 064,Incumbent,Won-General,15935.00
"SOSNOWSKI, V SUSAN",DEMOCRATIC,RI,SENATE DISTRICT 037,Incumbent,Won-General,15922.79
"WILLIAMS, ANASTASIA P",DEMOCRATIC,RI,HOUSE DISTRICT 009,Incumbent,Won-General,15640.00
"HAMEL, ROBERT S",REPUBLICAN,RI,HOUSE DISTRICT 068,Open,Lost-General,15590.89
"LANCIA, ROBERT B",REPUBLICAN,RI,SENATE DISTRICT 027,Challenger,Lost-General,14864.01
"GINAITT, PETER T",DEMOCRATIC,RI,HOUSE DISTRICT 022,Incumbent,Won-General,14640.00
"MALIK, JAN P",DEMOCRATIC,RI,HOUSE DISTRICT 067,Incumbent,Won-General,14370.00
"OTTIANO, CHRISTOPHER SCOTT",REPUBLICAN,RI,SENATE DISTRICT 011,Challenger,Lost-General,14335.95
"FELAG JR, WALTER S",DEMOCRATIC,RI,SENATE DISTRICT 010,Incumbent,Won-General,13750.00
"MARCELLO, MICHAEL J",DEMOCRATIC,RI,HOUSE DISTRICT 041,Challenger,Lost-General,13713.52
"LOUGHLIN II, JOHN J",REPUBLICAN,RI,HOUSE DISTRICT 071,Incumbent,Won-General,13622.65
"MUMFORD, CAROL A",REPUBLICAN,RI,HOUSE DISTRICT 041,Incumbent,Won-General,13241.03
"BATES, DAVID E",REPUBLICAN,RI,SENATE DISTRICT 032,Incumbent,Won-General,13219.56
"NAUGHTON, EILEEN SLATTERY",DEMOCRATIC,RI,HOUSE DISTRICT 021,Incumbent,Won-General,13065.00
"SHEEHAN, JAMES C",DEMOCRATIC,RI,SENATE DISTRICT 036,Incumbent,Won-General,12809.83
"HANDY, ARTHUR",DEMOCRATIC,RI,HOUSE DISTRICT 018,Incumbent,Won-General,12595.00
"GOLDSTEIN, ELAINA K",REPUBLICAN,RI,SENATE DISTRICT 003,Challenger,Withdrew-General,12309.00
"WASYLYK, PETER N",DEMOCRATIC,RI,HOUSE DISTRICT 006,Incumbent,Won-General,11945.13
"EHRHARDT, LAURENCE W",REPUBLICAN,RI,HOUSE DISTRICT 032,Incumbent,Won-General,11611.67
"DESIMONE, JOHN J",DEMOCRATIC,RI,HOUSE DISTRICT 005,Incumbent,Won-General,11408.47
"SERPA, PATRICIA A",DEMOCRATIC,RI,HOUSE DISTRICT 027,Open,Won-General,11274.40
"SAVAGE, JOHN A",REPUBLICAN,RI,HOUSE DISTRICT 065,Incumbent,Won-General,11128.50
"MCMANUS, WILLIAM J",REPUBLICAN,RI,HOUSE DISTRICT 046,Incumbent,Won-General,11023.00
"BRIEN, JON D",DEMOCRATIC,RI,HOUSE DISTRICT 050,Open,Won-General,10758.54
"NEWBERRY, BRIAN C",REPUBLICAN,RI,HOUSE DISTRICT 048,Challenger,Lost-General,10639.95
"SILVA, AGOSTINHO F",DEMOCRATIC,RI,HOUSE DISTRICT 056,Open,Won-General,10582.60
"SULLIVAN JR, RAYMOND J",DEMOCRATIC,RI,HOUSE DISTRICT 029,Incumbent,Won-General,10544.00
"AJELLO, EDITH H",DEMOCRATIC,RI,HOUSE DISTRICT 003,Incumbent,Won-General,10380.00
"BREENE, KEVIN A",REPUBLICAN,RI,SENATE DISTRICT 034,Incumbent,Won-General,9989.60
"CLARKE JR, JOHN J",REPUBLICAN,RI,SENATE DISTRICT 009,Challenger,Lost-General,9175.17
"METTS, HAROLD M",DEMOCRATIC,RI,SENATE DISTRICT 006,Open,Won-General,9050.00
"CROWLEY, PAUL W",DEMOCRATIC,RI,HOUSE DISTRICT 075,Incumbent,Won-General,9014.00
"COTE, MARC A",DEMOCRATIC,RI,SENATE DISTRICT 024,Incumbent,Won-General,8975.00
"PALUMBO, PETER G",DEMOCRATIC,RI,HOUSE DISTRICT 016,Incumbent,Won-General,8905.00
"SMITH, STEVEN F",DEMOCRATIC,RI,HOUSE DISTRICT 013,Incumbent,Won-General,8875.00
"ALBRIGHT, DORINNE L",REPUBLICAN,RI,HOUSE DISTRICT 014,Challenger,Lost-General,8520.00
"LYON III, ANDREW M",REPUBLICAN,RI,TREASURER,Open,Lost-General,8447.00
"FLAHERTY, ROBERT E",DEMOCRATIC,RI,HOUSE DISTRICT 023,Incumbent,Won-General,8250.00
"MOFFITT, VICTOR G",REPUBLICAN,RI,HOUSE DISTRICT 028,Incumbent,Won-General,8157.00
"AMARAL, JOSEPH N",REPUBLICAN,RI,HOUSE DISTRICT 070,Incumbent,Won-General,7997.00
"PICARD, ROGER A",DEMOCRATIC,RI,HOUSE DISTRICT 051,Incumbent,Won-General,7781.00
"GIBBS, JUNE N",REPUBLICAN,RI,SENATE DISTRICT 012,Incumbent,Won-General,7562.50
"DENNIGAN, ELIZABETH M",DEMOCRATIC,RI,HOUSE DISTRICT 062,Incumbent,Won-General,7480.00
"BERG, ANDREW R",REPUBLICAN,RI,HOUSE DISTRICT 044,Challenger,Lost-General,7110.00
"GEMMA, ALFRED A",DEMOCRATIC,RI,HOUSE DISTRICT 020,Incumbent,Won-General,6988.61
"LOPARTO, RONALD A",DEMOCRATIC,RI,HOUSE DISTRICT 046,Challenger,Lost-General,6875.92
"STORY, SUSAN A",REPUBLICAN,RI,HOUSE DISTRICT 066,Incumbent,Won-General,6759.50
"LOMBARDI, SALVATORE",DEMOCRATIC,RI,SENATE DISTRICT 021,Challenger,Lost-General,6539.84
"HACKER, SCOTT M",GREEN,RI,SENATE DISTRICT 007,Challenger,Lost-General,6287.51
"HUESTON, CAROL H",REPUBLICAN,RI,HOUSE DISTRICT 031,Challenger,Lost-General,6255.00
"HINES, BRAD",REPUBLICAN,RI,HOUSE DISTRICT 060,Challenger,Lost-General,6120.98
"WELCH, RICHARD A",DEMOCRATIC,RI,HOUSE DISTRICT 032,Challenger,Lost-General,5750.00
"CODERRE, ELAINE A",DEMOCRATIC,RI,HOUSE DISTRICT 060,Incumbent,Won-General,5650.00
