Candidate,Party,State,Office,Incumbency,Result,Total Money
"ROACH, JOHN C",NONPARTISAN,KY,SUPREME COURT DISTRICT 005,Incumbent,Lost-General,509674.24
"SHAKE, ANN OMALLEY",NONPARTISAN,KY,SUPREME COURT DISTRICT 004,Challenger,Lost-General,342845.12
"KERR, ALICE FORGY",REPUBLICAN,KY,SENATE DISTRICT 012,Incumbent,Won-General,335884.19
"WORLEY, ED",DEMOCRATIC,KY,SENATE DISTRICT 034,Incumbent,Won-General,319047.00
"NOBLE, MARY C",NONPARTISAN,KY,SUPREME COURT DISTRICT 005,Challenger,Won-General,304072.96
"COMBS, LESLIE A",DEMOCRATIC,KY,HOUSE DISTRICT 094,Challenger,Won-General,276569.67
"MCANULTY JR, WILLIAM E",NONPARTISAN,KY,SUPREME COURT DISTRICT 004,Incumbent,Won-General,256288.36
"HUBBARD, CARROLL",DEMOCRATIC,KY,SENATE DISTRICT 002,Challenger,Lost-General,249257.00
"KELLER, JAMES",DEMOCRATIC,KY,SENATE DISTRICT 012,Challenger,Lost-General,244159.00
"JOHNSON, RICK",NONPARTISAN,KY,SUPREME COURT DISTRICT 001,Open,Lost-General,220973.11
"CUNNINGHAM, BILL",NONPARTISAN,KY,SUPREME COURT DISTRICT 001,Open,Won-General,208500.83
"DENTON, JULIE CARMAN",REPUBLICAN,KY,SENATE DISTRICT 036,Incumbent,Won-General,196794.00
"RHOADS, JERRY",DEMOCRATIC,KY,SENATE DISTRICT 006,Incumbent,Won-General,182737.59
"WILLIAMS, DAVID L",REPUBLICAN,KY,SENATE DISTRICT 016,Incumbent,Won-General,164998.42
"ARCHER, NEIL F",REPUBLICAN,KY,SENATE DISTRICT 002,Challenger,Lost-General,160452.56
"BORDERS, CHARLIE",REPUBLICAN,KY,SENATE DISTRICT 018,Incumbent,Won-General,153639.18
"DAMRON, ROBERT R",DEMOCRATIC,KY,HOUSE DISTRICT 039,Incumbent,Won-General,152859.52
"SCHRODER, WIL",NONPARTISAN,KY,SUPREME COURT DISTRICT 006,Open,Won-General,151273.02
"FARMER, MICHAEL P",REPUBLICAN,KY,HOUSE DISTRICT 079,Challenger,Lost-General,143350.29
"GOODMAN, DOUGLAS H",DEMOCRATIC,KY,SENATE DISTRICT 010,Challenger,Lost-General,142930.81
"TORI, ELIZABETH",REPUBLICAN,KY,SENATE DISTRICT 010,Incumbent,Won-General,134844.89
"WESTROM, SUSAN",DEMOCRATIC,KY,HOUSE DISTRICT 079,Incumbent,Won-General,129512.00
"CORNETT, HOWARD",REPUBLICAN,KY,HOUSE DISTRICT 094,Incumbent,Lost-General,119188.27
"SHIR, AMY",DEMOCRATIC,KY,HOUSE DISTRICT 048,Challenger,Lost-General,117466.61
"PASLEY, DON",DEMOCRATIC,KY,HOUSE DISTRICT 073,Incumbent,Won-General,115975.67
"TILLEY, JOHN C",DEMOCRATIC,KY,HOUSE DISTRICT 008,Challenger,Won-General,114507.46
"GRAY, J R",DEMOCRATIC,KY,HOUSE DISTRICT 006,Incumbent,Won-General,110221.00
"LEEPER, ROBERT J (BOB)",INDEPENDENT,KY,SENATE DISTRICT 002,Incumbent,Won-General,108365.64
