Candidate,Party,State,Office,Incumbency,Result,Total Money
"CRIST JR, CHARLES JOSEPH (CHARLIE) & KOTTKAMP, JEFFREY D",REPUBLICAN,FL,GOVERNOR / LIEUTENANT GOVERNOR,Open,Won-General,24167698.07
"DAVIS, JIM & JONES, DARYL L",DEMOCRATIC,FL,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,10491889.22
"SINK, ADELAIDE (ALEX)",DEMOCRATIC,FL,CHIEF FINANCIAL OFFICER,Open,Won-General,4473180.90
"MCCOLLUM, BILL",REPUBLICAN,FL,ATTORNEY GENERAL,Open,Won-General,4142364.72
"LEE, THOMAS A (TOM)",REPUBLICAN,FL,CHIEF FINANCIAL OFFICER,Open,Lost-General,4114839.28
"LINN, MAX & MACKLIN, TOM",REFORM,FL,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,2186044.00
"CAMPBELL JR, WALTER G (SKIP)",DEMOCRATIC,FL,ATTORNEY GENERAL,Open,Lost-General,2099961.30
"BRONSON, CHARLES H",REPUBLICAN,FL,AGRICULTURE COMMISSIONER,Incumbent,Won-General,2097460.59
"BERFIELD, KIM",REPUBLICAN,FL,SENATE DISTRICT 016,Open,Lost-General,1370686.98
"RING, JEREMY SETH",DEMOCRATIC,FL,SENATE DISTRICT 032,Open,Won-General,1077447.11
"OELRICH, STEVE",REPUBLICAN,FL,SENATE DISTRICT 014,Open,Won-General,797851.02
"GAETZ, DON",REPUBLICAN,FL,SENATE DISTRICT 004,Open,Default Winner-General,724066.16
"CONSTANTINE, LEE",REPUBLICAN,FL,SENATE DISTRICT 022,Incumbent,Won-General,673285.64
"KING JR, JAMES E",REPUBLICAN,FL,SENATE DISTRICT 008,Incumbent,Won-General,660183.06
"HOLDER, DOUG",REPUBLICAN,FL,HOUSE DISTRICT 070,Open,Won-General,615931.59
"VILLALOBOS, J ALEX",REPUBLICAN,FL,SENATE DISTRICT 038,Incumbent,Won-General,595464.41
"STORMS, RONDA",REPUBLICAN,FL,SENATE DISTRICT 010,Open,Won-General,581455.47
"PRUITT, KEN",REPUBLICAN,FL,SENATE DISTRICT 028,Incumbent,Won-General,559742.99
"HASNER, ADAM",REPUBLICAN,FL,HOUSE DISTRICT 087,Incumbent,Won-General,552624.42
"DEUTCH, TED",DEMOCRATIC,FL,SENATE DISTRICT 030,Open,Won-General,542385.70
"PATRONIS JR, JIMMY THEO",REPUBLICAN,FL,HOUSE DISTRICT 006,Open,Won-General,496169.24
"JENNINGS JR, EDWARD L",DEMOCRATIC,FL,SENATE DISTRICT 014,Open,Lost-General,478684.22
"TRAVIESA, ANTHONY (TREY)",REPUBLICAN,FL,HOUSE DISTRICT 056,Incumbent,Won-General,392830.44
"CAPPELLI, ANGELO",REPUBLICAN,FL,HOUSE DISTRICT 052,Open,Lost-General,374718.66
