Candidate,Party,State,Office,Incumbency,Result,Total Money
"LINGLE, LINDA & AIONA JR, JAMES R (DUKE)",REPUBLICAN,HI,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Won-General,4483669.28
"IWASE, RANDALL & SOLOMON, MALAMA",DEMOCRATIC,HI,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,516832.64
"TANIGUCHI, BRIAN T",DEMOCRATIC,HI,SENATE DISTRICT 010,Incumbent,Default Winner-General,153401.73
"SAKAMOTO, NORMAN",DEMOCRATIC,HI,SENATE DISTRICT 015,Incumbent,Default Winner-General,133955.00
"FUKUNAGA, CAROL",DEMOCRATIC,HI,SENATE DISTRICT 011,Incumbent,Won-General,132064.23
"TAKAMINE, DWIGHT Y",DEMOCRATIC,HI,HOUSE DISTRICT 001,Incumbent,Default Winner-General,126163.91
"MAGAOAY, MICHAEL YADAO",DEMOCRATIC,HI,HOUSE DISTRICT 046,Incumbent,Won-General,124584.64
"TSUTSUI, SHAN S",DEMOCRATIC,HI,SENATE DISTRICT 004,Incumbent,Default Winner-General,114360.00
"TOKUDA, JILL N",DEMOCRATIC,HI,SENATE DISTRICT 024,Open,Won-General,79937.86
"TAKAI, KYLE MARK",DEMOCRATIC,HI,HOUSE DISTRICT 034,Incumbent,Default Winner-General,78004.36
"IHARA JR, LES S",DEMOCRATIC,HI,SENATE DISTRICT 009,Incumbent,Won-General,76239.50
"MANAHAN, JOEY",DEMOCRATIC,HI,HOUSE DISTRICT 029,Open,Won-General,75257.10
"CALDWELL, KIRK",DEMOCRATIC,HI,HOUSE DISTRICT 024,Incumbent,Won-General,73803.47
"NAKASONE, ROBERT",DEMOCRATIC,HI,HOUSE DISTRICT 009,Incumbent,Won-General,72261.40
"MARUMOTO, BARBARA C",REPUBLICAN,HI,HOUSE DISTRICT 019,Incumbent,Won-General,71299.63
"IWAMOTO, KIM COCO",NONPARTISAN,HI,BOARD OF EDUCATION DISTRICT OAHU AT LARGE,Challenger,Won-General,65135.00
"SOUKI, JOSEPH M",DEMOCRATIC,HI,HOUSE DISTRICT 008,Incumbent,Won-General,65043.95
"GABBARD, M (MIKE)",REPUBLICAN,HI,SENATE DISTRICT 019,Open,Won-General,64808.44
"YAMAMOTO, GEORGE S",DEMOCRATIC,HI,SENATE DISTRICT 019,Open,Lost-General,64596.00
"BELATTI, DELLA AU",DEMOCRATIC,HI,HOUSE DISTRICT 025,Open,Won-General,64327.85
"HERKES, ROBERT (BOB)",DEMOCRATIC,HI,HOUSE DISTRICT 005,Incumbent,Won-General,63866.82
"KIM, DONNA MERCADO",DEMOCRATIC,HI,SENATE DISTRICT 014,Incumbent,Default Winner-General,62540.15
"WONG, COLLIN C O",REPUBLICAN,HI,HOUSE DISTRICT 028,Open,Lost-General,61068.67
"NISHIMOTO, SCOTT Y",DEMOCRATIC,HI,HOUSE DISTRICT 021,Incumbent,Won-General,60955.00
"SMITH, PAUL E",REPUBLICAN,HI,SENATE DISTRICT 013,Challenger,Lost-General,60333.77
"ESPERO, WILLIAM C",DEMOCRATIC,HI,SENATE DISTRICT 020,Incumbent,Won-General,59740.00
"CHUN OAKLAND, SUZANNE N J",DEMOCRATIC,HI,SENATE DISTRICT 013,Incumbent,Won-General,58627.56
"LUKE, SYLVIA J",DEMOCRATIC,HI,HOUSE DISTRICT 026,Incumbent,Won-General,58489.93
"YAMASHITA, KYLE T",DEMOCRATIC,HI,HOUSE DISTRICT 012,Incumbent,Won-General,57747.79
"BERG, LYLA (BONNIE)",DEMOCRATIC,HI,HOUSE DISTRICT 018,Incumbent,Won-General,56829.27
"RHOADS, KARL",DEMOCRATIC,HI,HOUSE DISTRICT 028,Open,Won-General,55862.70
"YAMANE, RYAN I",DEMOCRATIC,HI,HOUSE DISTRICT 037,Incumbent,Won-General,53444.19
"TOM, BOB",REPUBLICAN,HI,HOUSE DISTRICT 026,Challenger,Lost-General,52776.00
"HAR, SHARON",DEMOCRATIC,HI,HOUSE DISTRICT 040,Challenger,Won-General,51963.37
"KARAMATSU, JON RIKI",DEMOCRATIC,HI,HOUSE DISTRICT 041,Incumbent,Won-General,50810.05
"CHANG, JERRY (LESLIE)",DEMOCRATIC,HI,HOUSE DISTRICT 002,Incumbent,Won-General,50660.83
