Candidate,Party,State,Office,Incumbency,Result,Total Money
"OTTER, C L (BUTCH)",REPUBLICAN,ID,GOVERNOR,Open,Won-General,2270326.50
"BRADY, JERRY M",DEMOCRATIC,ID,GOVERNOR,Open,Lost-General,1641071.94
"LUNA, TOM",REPUBLICAN,ID,SUPERINTENDENT OF PUBLIC INSTRUCTION,Open,Won-General,316673.33
"RISCH, JAMES E (JIM)",REPUBLICAN,ID,LIEUTENANT GOVERNOR,Incumbent,Won-General,223453.67
"LAROCCO, LARRY PAUL",DEMOCRATIC,ID,LIEUTENANT GOVERNOR,Challenger,Lost-General,201499.21
"WASDEN, LAWRENCE",REPUBLICAN,ID,ATTORNEY GENERAL,Incumbent,Won-General,154549.24
"TWILEGAR, JACKIE GROVES",DEMOCRATIC,ID,CONTROLLER,Open,Lost-General,119763.64
"JONES, JANA L",DEMOCRATIC,ID,SUPERINTENDENT OF PUBLIC INSTRUCTION,Open,Lost-General,111053.34
"JONES, DONNA M",REPUBLICAN,ID,CONTROLLER,Open,Won-General,70860.19
"DEAL, W W (BILL)",REPUBLICAN,ID,HOUSE DISTRICT 013-POSITION B,Incumbent,Won-General,62775.00
"ELGAR, STEPHEN LAURENCE (STEVE)",DEMOCRATIC,ID,HOUSE DISTRICT 001-POSITION A,Challenger,Lost-General,57349.82
"BOCK, LESLIE",DEMOCRATIC,ID,HOUSE DISTRICT 016-POSITION B,Challenger,Won-General,53951.26
"FULCHER, RUSSELL M (RUSS)",REPUBLICAN,ID,SENATE DISTRICT 021,Incumbent,Won-General,52779.00
"GARRETT, KATHIE",REPUBLICAN,ID,HOUSE DISTRICT 017-POSITION A,Incumbent,Lost-General,50230.56
"ANDERSON, ERIC",REPUBLICAN,ID,HOUSE DISTRICT 001-POSITION A,Incumbent,Won-General,49888.00
"MCGEE, JOHN",REPUBLICAN,ID,SENATE DISTRICT 010,Incumbent,Won-General,49877.95
"BROADSWORD, JOYCE M",REPUBLICAN,ID,SENATE DISTRICT 002,Incumbent,Won-General,49613.00
"KELLY, KATE",DEMOCRATIC,ID,SENATE DISTRICT 018,Incumbent,Won-General,48214.23
"KEOUGH, SHAWN",REPUBLICAN,ID,SENATE DISTRICT 001,Incumbent,Won-General,46740.52
"RUCHTI, JAMES D",DEMOCRATIC,ID,HOUSE DISTRICT 029-POSITION B,Open,Won-General,44495.37
"CRANE, RONALD G (RON)",REPUBLICAN,ID,TREASURER,Incumbent,Won-General,42979.95
"SNODGRASS, MARK A",REPUBLICAN,ID,HOUSE DISTRICT 020-POSITION A,Incumbent,Won-General,42175.00
"BILYEU, DIANE",DEMOCRATIC,ID,SENATE DISTRICT 029,Open,Won-General,41889.24
"NONINI, ROBERT A (BOB)",REPUBLICAN,ID,HOUSE DISTRICT 005-POSITION A,Incumbent,Won-General,40904.00
"GUTHRIE, JIM K",REPUBLICAN,ID,SENATE DISTRICT 029,Open,Lost-General,39738.64
"CRANE, BRENT J",REPUBLICAN,ID,HOUSE DISTRICT 013-POSITION A,Open,Won-General,39508.96
"WERK, ELLIOT",DEMOCRATIC,ID,SENATE DISTRICT 017,Incumbent,Won-General,39180.00
"HEINRICH, LELAND G (LEE)",REPUBLICAN,ID,SENATE DISTRICT 008,Open,Won-General,38134.66
"KEMP, JANA M",REPUBLICAN,ID,HOUSE DISTRICT 016-POSITION B,Incumbent,Lost-General,37809.69
"SAYLER, GEORGE C",DEMOCRATIC,ID,HOUSE DISTRICT 004-POSITION B,Incumbent,Won-General,36650.34
"YSURSA, BEN",REPUBLICAN,ID,SECRETARY OF STATE,Incumbent,Won-General,36128.29
"CHEW, SUE",DEMOCRATIC,ID,HOUSE DISTRICT 017-POSITION B,Challenger,Won-General,35619.02
"KILLEN, BILL",DEMOCRATIC,ID,HOUSE DISTRICT 017-POSITION A,Challenger,Won-General,35558.47
"MILLER, JANET J",REPUBLICAN,ID,HOUSE DISTRICT 017-POSITION B,Incumbent,Lost-General,34915.59
"GEDDES, ROBERT L",REPUBLICAN,ID,SENATE DISTRICT 031,Incumbent,Won-General,34395.00
