Candidate,Party,State,Office,Incumbency,Result,Total Money
"PRIETO, VINCENT",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 032,Incumbent,Won-General,990270.23
"BRAMNICK, JON M",REPUBLICAN,NJ,ASSEMBLY DISTRICT 021,Incumbent,Won-General,881422.84
"GREENWALD, LOUIS D",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 006,Incumbent,Won-General,785761.77
"SINGLETON, TROY E",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 007,Incumbent,Won-General,686450.42
"SCHAER, GARY S",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 036,Incumbent,Won-General,683697.48
"LAGANA, JOSEPH A",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 038,Incumbent,Won-General,575984.25
"BROWN, CHRISTOPHER A",REPUBLICAN,NJ,ASSEMBLY DISTRICT 002,Incumbent,Won-General,562948.26
"DEANGELO, WAYNE P",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 014,Incumbent,Won-General,549756.23
"BURZICHELLI, JOHN J",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 003,Incumbent,Won-General,523424.26
"WISNIEWSKI, JOHN S",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 019,Incumbent,Won-General,492608.00
"EUSTACE, TIMOTHY J",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 038,Incumbent,Won-General,483862.25
"BENSON, DANIEL R",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 014,Incumbent,Won-General,470274.19
"RIBLE, DAVID P",REPUBLICAN,NJ,ASSEMBLY DISTRICT 030,Incumbent,Won-General,408368.22
"CONAWAY JR, HERBERT C",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 007,Incumbent,Won-General,373284.37
"ANGELINI, MARY PAT",REPUBLICAN,NJ,ASSEMBLY DISTRICT 011,Incumbent,Lost-General,359969.46
"GREEN, GERALD (JERRY)",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 022,Incumbent,Won-General,353738.48
"MAZZEO, VINCENT",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 002,Incumbent,Won-General,348698.68
"CASAGRANDE, CAROLINE",REPUBLICAN,NJ,ASSEMBLY DISTRICT 011,Incumbent,Lost-General,333082.08
"EGAN, JOSEPH V",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 017,Incumbent,Won-General,322457.79
"COUGHLIN, CRAIG J",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 019,Incumbent,Won-General,317650.82
"PAULS, WILL",REPUBLICAN,NJ,ASSEMBLY DISTRICT 002,Challenger,Lost-General,311177.12
"LAMPITT, PAMELA ROSEN",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 006,Incumbent,Won-General,293630.21
"MORIARTY, PAUL D",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 004,Incumbent,Won-General,282786.00
"RUMANA, SCOTT T",REPUBLICAN,NJ,ASSEMBLY DISTRICT 040,Incumbent,Won-General,281643.51
"DIEGNAN JR, PATRICK J",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 018,Incumbent,Won-General,279851.90
"HOLLEY, JAMEL C",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 020,Incumbent,Won-General,269408.21
"QUIJANO, ANNETTE",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 020,Incumbent,Won-General,266352.17
"CIATTARELLI, JACK M",REPUBLICAN,NJ,ASSEMBLY DISTRICT 016,Incumbent,Won-General,266241.45
"MCKEON, JOHN F",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 027,Incumbent,Won-General,260907.39
"MUKHERJI, RAJ",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 033,Incumbent,Won-General,250328.00
"CHIARAVALLOTI, NICHOLAS A",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 031,Open,Won-General,248981.28
"WIMBERLY, BENJIE E",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 035,Incumbent,Won-General,239360.56
"GIBLIN, THOMAS P (TOM)",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 034,Incumbent,Won-General,236535.00
"BUCCO, ANTHONY M",REPUBLICAN,NJ,ASSEMBLY DISTRICT 025,Incumbent,Won-General,209229.27
"PINKIN, NANCY J",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 018,Incumbent,Won-General,199411.46
"CARIDE, MARLENE",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 036,Incumbent,Won-General,199019.00
"CRUZ-PEREZ, NILSA I",DEMOCRATIC,NJ,SENATE DISTRICT 005,Incumbent,Won-General,196551.39
"RIM, WONKYU (Q)",REPUBLICAN,NJ,ASSEMBLY DISTRICT 027,Challenger,Lost-General,194800.51
"SIMON, DONNA M",REPUBLICAN,NJ,ASSEMBLY DISTRICT 016,Incumbent,Lost-General,194705.54
"BELL, COLIN",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 002,Challenger,Lost-General,194246.67
