Candidate,Party,State,Office,Incumbency,Result,Total Money
"BRYANT, PHIL",REPUBLICAN,MS,GOVERNOR,Incumbent,Won-General,4950652.22
"REEVES, TATE",REPUBLICAN,MS,LIEUTENANT GOVERNOR,Incumbent,Won-General,4200032.72
"HOOD, JIM",DEMOCRATIC,MS,ATTORNEY GENERAL,Incumbent,Won-General,2047472.29
"HOSEMANN, DELBERT",REPUBLICAN,MS,SECRETARY OF STATE,Incumbent,Won-General,1493468.36
"HURST, MIKE",REPUBLICAN,MS,ATTORNEY GENERAL,Challenger,Lost-General,1250163.04
"FITCH, LYNN",REPUBLICAN,MS,TREASURER,Incumbent,Won-General,1061170.54
"GUNN, PHILIP",REPUBLICAN,MS,HOUSE DISTRICT 056,Incumbent,Default Winner-General,877825.57
"CHANEY, MIKE",REPUBLICAN,MS,INSURANCE COMMISSIONER,Incumbent,Default Winner-General,772944.13
"KELLY, JOHN TRENT",REPUBLICAN,MS,US HOUSE DISTRICT MS 001,Open,Won-General Runoff,688560.91
"PICKERING, STACEY E",REPUBLICAN,MS,AUDITOR,Incumbent,Won-General,568790.62
"BRITTON, SAMUEL F (SAM)",REPUBLICAN,MS,PUBLIC SERVICE COMMISSIONER DISTRICT SOUTHERN,Open,Won-General,557158.98
"JONES, STARNER",REPUBLICAN,MS,US HOUSE DISTRICT MS 001,Open,Lost-General,528638.39
"ADAMS JR, BOYCE E",REPUBLICAN,MS,US HOUSE DISTRICT MS 001,Open,Lost-General,525464.99
"PIRKLE, GREG",REPUBLICAN,MS,US HOUSE DISTRICT MS 001,Open,Lost-General,487234.76
"HALL, DICK",REPUBLICAN,MS,TRANSPORTATION COMMISSIONER DISTRICT CENTRAL,Incumbent,Won-General,465500.00
"TAGERT, MIKE",REPUBLICAN,MS,US HOUSE DISTRICT MS 001,Open,Lost-General,457725.00
"HYDE-SMITH, CINDY",REPUBLICAN,MS,AGRICULTURE COMMISSIONER,Incumbent,Won-General,423981.88
"TAGERT, MIKE",REPUBLICAN,MS,TRANSPORTATION COMMISSIONER DISTRICT NORTHERN,Incumbent,Won-General,376811.00
"BOMGAR, JOEL",REPUBLICAN,MS,HOUSE DISTRICT 058,Open,Default Winner-General,341924.19
"LONGWITZ, WILLIAM (WILL)",REPUBLICAN,MS,SENATE DISTRICT 025,Incumbent,Default Winner-General,306823.44
