Candidate,Party,State,Office,Incumbency,Result,Total Money
"CARTER, CHIP",REPUBLICAN,OK,HOUSE DISTRICT 085,Open,Lost-General,208685.39
"MUNSON, CYNDI",DEMOCRATIC,OK,HOUSE DISTRICT 085,Open,Won-General,147633.75
"MATTHEWS, KEVIN L",DEMOCRATIC,OK,SENATE DISTRICT 011,Open,Default Winner-General,58142.66
"GOODWIN, REGINA",DEMOCRATIC,OK,HOUSE DISTRICT 073,Open,Won-General,31005.13
"WILLIAMS, JOE",DEMOCRATIC,OK,HOUSE DISTRICT 073,Open,Lost-General,10219.24
"TOWNSEND, JONATHAN",DEMOCRATIC,OK,HOUSE DISTRICT 073,Open,Lost-General,7135.00
"LEWIS, ROBERT",DEMOCRATIC,OK,HOUSE DISTRICT 073,Open,Lost-General,5251.91
"MARSHALL, JENNETTIE",DEMOCRATIC,OK,HOUSE DISTRICT 073,Open,Lost-General,4767.51
"WILLIAMS, JEANETTA D",DEMOCRATIC,OK,HOUSE DISTRICT 073,Open,Lost-General,2893.54
"MINOR, NORRIS",DEMOCRATIC,OK,HOUSE DISTRICT 073,Open,Lost-General,0.00
