Candidate,Party,State,Office,Incumbency,Result,Total Money
"FISCHER III, TREY MARTINEZ",DEMOCRATIC,TX,SENATE DISTRICT 026,Open,Lost-General Runoff,1026746.40
"MENENDEZ, JOSE ANTONIO",DEMOCRATIC,TX,SENATE DISTRICT 026,Open,Won-General Runoff,986424.09
"CYRIER, JOHN",REPUBLICAN,TX,HOUSE DISTRICT 017,Open,Won-General Runoff,395029.96
"BERNAL, DIEGO",DEMOCRATIC,TX,HOUSE DISTRICT 123,Open,Won-General Runoff,225018.38
"MINJAREZ, INA",DEMOCRATIC,TX,HOUSE DISTRICT 124,Open,Default Winner-General,170943.18
"SCHUBERT, LEIGHTON",REPUBLICAN,TX,HOUSE DISTRICT 013,Open,Won-General Runoff,159222.90
"GOLEMON, BRENT",REPUBLICAN,TX,HOUSE DISTRICT 017,Open,Lost-General Runoff,104992.36
"AGUILLON, MELISSA",DEMOCRATIC,TX,HOUSE DISTRICT 123,Open,Lost-General,101458.20
"BILSKI, CAROLYN CERNY",REPUBLICAN,TX,HOUSE DISTRICT 013,Open,Lost-General Runoff,87804.48
"MARTINEZ, WALTER",DEMOCRATIC,TX,HOUSE DISTRICT 123,Open,Lost-General,29380.00
"PREVITERA, NUNZIO",REPUBLICAN,TX,HOUSE DISTRICT 123,Open,Lost-General Runoff,28213.00
"HERRERA, DELICIA",DEMOCRATIC,TX,HOUSE DISTRICT 124,Open,Lost-Primary Runoff,26445.00
"WEBSTER SR, CECIL R",DEMOCRATIC,TX,HOUSE DISTRICT 013,Open,Lost-General,26048.32
"BERGER, REBECCA L (BECKY)",REPUBLICAN,TX,HOUSE DISTRICT 013,Open,Lost-General,22008.86
"JACKSON, ALMA PEREZ",REPUBLICAN,TX,SENATE DISTRICT 026,Open,Lost-General,15458.77
"CURTIS, LINDA",INDEPENDENT,TX,HOUSE DISTRICT 017,Open,Lost-General,14632.34
"SUAREZ, AL",DEMOCRATIC,TX,SENATE DISTRICT 026,Open,Lost-General,13723.00
"MCDONALD, TY",DEMOCRATIC,TX,HOUSE DISTRICT 017,Open,Lost-General,2476.19
"INGMUNDSON, PAUL",GREEN,TX,HOUSE DISTRICT 123,Open,Lost-General,325.00
"GARY, ROGER V",LIBERTARIAN,TX,HOUSE DISTRICT 123,Open,Lost-General,312.34
"PEDROTTI, JOAN",REPUBLICAN,TX,SENATE DISTRICT 026,Open,Lost-General,0.00
"CARTIER, SHELLEY",DEMOCRATIC,TX,HOUSE DISTRICT 017,Open,Lost-General,0.00
