Candidate,Party,State,Office,Incumbency,Result,Total Money
"JOHANNS, MIKE & HEINEMAN, DAVE",REPUBLICAN,NE,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Won-General,2382948.85
"BRUNING, JON C",REPUBLICAN,NE,ATTORNEY GENERAL,Challenger,Won-General,417895.01
"HAWKS, HOWARD",NONPARTISAN,NE,BOARD OF REGENTS DISTRICT 002,Challenger,Won-General,411793.48
"BYRD, LORELEE",REPUBLICAN,NE,TREASURER,Incumbent,Won-General,202641.47
"GALE, JOHN A",REPUBLICAN,NE,SECRETARY OF STATE,Incumbent,Won-General,189910.29
"DEAN, STORMY & CHESTERMAN, MELANY S",DEMOCRATIC,NE,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,163498.56
"OBRIEN, NANCY L",NONPARTISAN,NE,BOARD OF REGENTS DISTRICT 002,Incumbent,Lost-General,109241.00
"MEISTER, MIKE",DEMOCRATIC,NE,ATTORNEY GENERAL,Incumbent,Lost-General,94894.09
"THOMPSON, NANCY",NONPARTISAN,NE,SENATE DISTRICT 014,Incumbent,Won-General,91258.29
"MINES, MICK",NONPARTISAN,NE,SENATE DISTRICT 018,Open,Won-General,84563.15
"CONNEALY, MATT",NONPARTISAN,NE,SENATE DISTRICT 016,Incumbent,Won-General,80763.10
"BOYLE, ANNE C",DEMOCRATIC,NE,PUBLIC SERVICE COMMISSIONER DISTRICT 002,Incumbent,Won-General,71093.98
"SUTTLE, DEB",NONPARTISAN,NE,SENATE DISTRICT 010,Incumbent,Lost-General,68095.20
"CUNNINGHAM, DOUGLAS D",NONPARTISAN,NE,SENATE DISTRICT 040,Challenger,Won-General,67649.30
"BROWN, PAM",NONPARTISAN,NE,SENATE DISTRICT 006,Incumbent,Won-General,66008.00
"BYARS, DENNIS M",NONPARTISAN,NE,SENATE DISTRICT 030,Incumbent,Won-General,62143.13
"WILSON, CHARLES",NONPARTISAN,NE,BOARD OF REGENTS DISTRICT 001,Incumbent,Won-General,55415.33
"BIBA, DAVE",NONPARTISAN,NE,SENATE DISTRICT 032,Open,Lost-General,54502.72
"PRICE, MARIAN L",NONPARTISAN,NE,SENATE DISTRICT 026,Incumbent,Won-General,53666.77
"KREMER, BOB",NONPARTISAN,NE,SENATE DISTRICT 034,Incumbent,Won-General,51499.83
"ROBAK, JENNIE",NONPARTISAN,NE,SENATE DISTRICT 022,Incumbent,Lost-General,50372.03
"LANDIS, DAVID M",NONPARTISAN,NE,SENATE DISTRICT 046,Incumbent,Won-General,48577.13
"SCHROCK, ED",NONPARTISAN,NE,SENATE DISTRICT 038,Incumbent,Won-General,47024.87
"MCDONALD, VICKIE D",NONPARTISAN,NE,SENATE DISTRICT 041,Open,Won-General,43706.39
"JENSEN, JIM",NONPARTISAN,NE,SENATE DISTRICT 020,Incumbent,Won-General,43478.88
"DIERKS, CAP",NONPARTISAN,NE,SENATE DISTRICT 040,Incumbent,Lost-General,43034.50
"IMES, KANDY",NONPARTISAN,NE,BOARD OF EDUCATION DISTRICT 007,Challenger,Won-General,42928.71
"HLAVA, FRED",BY PETITION,NE,SENATE DISTRICT 049,Incumbent,Lost-General,39660.82
"WITEK, KATE",REPUBLICAN,NE,AUDITOR,Incumbent,Won-General,38361.01
"REDFIELD, PAM",NONPARTISAN,NE,SENATE DISTRICT 012,Incumbent,Won-General,37799.46
"HIGGINS, JOSEPH",NONPARTISAN,NE,BOARD OF EDUCATION DISTRICT 008,Challenger,Won-General,37709.89
"BEUTLER, CHRISTOPHER J (CHRIS)",NONPARTISAN,NE,SENATE DISTRICT 028,Incumbent,Won-General,37623.82
"OJEDA, TONY J",NONPARTISAN,NE,BOARD OF REGENTS DISTRICT 001,Challenger,Lost-General,37344.34
"COMBS, JEANNE M",NONPARTISAN,NE,SENATE DISTRICT 032,Open,Won-General,37159.47
"PENDRELL, TIM C",NONPARTISAN,NE,SENATE DISTRICT 006,Challenger,Lost-General,35850.00
"PEDERSON, DON",NONPARTISAN,NE,SENATE DISTRICT 042,Incumbent,Won-General,34773.17
"BOURNE, PATRICK J",NONPARTISAN,NE,SENATE DISTRICT 008,Incumbent,Won-General,34278.13
"WEHRBEIN, ROGER R",NONPARTISAN,NE,SENATE DISTRICT 002,Incumbent,Won-General,34091.00
"SMITH, ADRIAN",NONPARTISAN,NE,SENATE DISTRICT 048,Incumbent,Won-General,33358.20
"BAKER, THOMAS C (TOM)",NONPARTISAN,NE,SENATE DISTRICT 044,Incumbent,Won-General,29942.74
"FRIEND, MIKE",NONPARTISAN,NE,SENATE DISTRICT 010,Challenger,Won-General,28313.90
"BRASHEAR, KERMIT",NONPARTISAN,NE,SENATE DISTRICT 004,Incumbent,Won-General,27675.00
"CUDABACK, JIM D",NONPARTISAN,NE,SENATE DISTRICT 036,Incumbent,Won-General,27373.96
"MEYER, FRED",NONPARTISAN,NE,BOARD OF EDUCATION DISTRICT 006,Incumbent,Won-General,24047.38
"STUHR, ELAINE",NONPARTISAN,NE,SENATE DISTRICT 024,Incumbent,Won-General,21129.04
"SYNOWIECKI, JOHN",NONPARTISAN,NE,SENATE DISTRICT 007,Open,Won-General,20822.32
"KOVARIK, JAMES L",NONPARTISAN,NE,SENATE DISTRICT 018,Open,Lost-General,18164.88
"JOHNSON, JOEL T",BY PETITION,NE,SENATE DISTRICT 037,Incumbent,Won-General,15002.67
"LOUDEN, LEROY J",BY PETITION,NE,SENATE DISTRICT 049,Challenger,Won-General,13790.35
"STUTHMAN, ARNIE",NONPARTISAN,NE,SENATE DISTRICT 022,Challenger,Won-General,13266.00
"STODDARD, JAY C",DEMOCRATIC,NE,SECRETARY OF STATE,Challenger,Lost-General,13223.25
"ROSBERG, PAUL A & RICHARDS, BARRY",NEBRASKA,NE,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,9547.50
"WILKEN, DAVID A",DEMOCRATIC,NE,AUDITOR,Challenger,Lost-General,9148.00
"SULLIVAN, BRICE J",NONPARTISAN,NE,SENATE DISTRICT 026,Challenger,Lost-General,8986.79
"WILMOT, KATHY",NONPARTISAN,NE,BOARD OF EDUCATION DISTRICT 007,Incumbent,Lost-General,8072.41
"SCHEIERMAN, SCOTT",NONPARTISAN,NE,SENATE DISTRICT 038,Challenger,Lost-General,7709.00
"KOILE, BILL",NONPARTISAN,NE,SENATE DISTRICT 012,Challenger,Lost-General,7031.02
"SCHMITT, JERRY",NONPARTISAN,NE,SENATE DISTRICT 041,Open,Lost-General,3278.47
"SCHERR, STEPHEN A",NONPARTISAN,NE,BOARD OF EDUCATION DISTRICT 005,Incumbent,Won-General,2500.00
