Candidate,Party,State,Office,Incumbency,Result,Total Money
"HENRY, BRAD",DEMOCRATIC,OK,GOVERNOR,Open,Won-General,3314301.75
"LARGENT, STEPHEN MICHAEL",REPUBLICAN,OK,GOVERNOR,Open,Lost-General,2750251.70
"RICHARDSON, GARY L",INDEPENDENT,OK,GOVERNOR,Open,Lost-General,2568392.85
"EDMONDSON, WILLIAM ANDREW (DREW)",DEMOCRATIC,OK,ATTORNEY GENERAL,Incumbent,Won-General,802298.58
"BODE, DENISE A",REPUBLICAN,OK,ATTORNEY GENERAL,Challenger,Lost-General,793357.85
"FALLIN, MARY COPELAND",REPUBLICAN,OK,LIEUTENANT GOVERNOR,Open,Won-General,684437.35
"CLOUD, JEFF",REPUBLICAN,OK,CORPORATION COMMISSIONER,Open,Won-General,542020.38
"BUTKIN, ROBERT A",DEMOCRATIC,OK,TREASURER,Open,Won-General,453258.75
"BOYD, LAURA",DEMOCRATIC,OK,LIEUTENANT GOVERNOR,Open,Lost-General,379470.89
"FISHER, CARROLL",DEMOCRATIC,OK,INSURANCE COMMISSIONER,Open,Won-General,359269.28
"MCMAHAN, JEFF ALAN",DEMOCRATIC,OK,AUDITOR,Open,Won-General,342514.45
"HOBSON, CAL",DEMOCRATIC,OK,SENATE DISTRICT 016,Incumbent,Won-General,330970.00
"GARRETT, SANDY",DEMOCRATIC,OK,SUPERINTENDENT OF PUBLIC INSTRUCTION,Open,Won-General,318299.57
"EASLEY, KEVIN A",DEMOCRATIC,OK,SENATE DISTRICT 018,Incumbent,Won-General,318015.55
"TAYLOR, STRATTON",DEMOCRATIC,OK,SENATE DISTRICT 002,Incumbent,Won-General,293260.66
"WALKER, JIM",DEMOCRATIC,OK,SENATE DISTRICT 028,Open,Lost-General,239632.77
"BRANAN III, CLIFF",REPUBLICAN,OK,SENATE DISTRICT 040,Open,Won-General,235343.18
"CRUTCHFIELD, JOHNNIE",DEMOCRATIC,OK,SENATE DISTRICT 014,Incumbent,Won-General,217587.16
"HARRY, STEVE",DEMOCRATIC,OK,SENATE DISTRICT 040,Open,Lost-General,173358.50
"BOREN, DAVID ADANIEL",DEMOCRATIC,OK,HOUSE DISTRICT 028,Challenger,Won-General,168055.86
"COATES JR, HARRY EDWARD",REPUBLICAN,OK,SENATE DISTRICT 028,Open,Won-General,161143.81
"SMITH, JOE P",DEMOCRATIC,OK,SENATE DISTRICT 042,Open,Lost-General,151260.82
"MORGAN, FRED",REPUBLICAN,OK,HOUSE DISTRICT 083,Incumbent,Won-General,145609.02
"CORN, KENNETH",DEMOCRATIC,OK,SENATE DISTRICT 004,Open,Won-General,142593.25
"JONES, GARY A",REPUBLICAN,OK,AUDITOR,Open,Lost-General,142413.07
"GUMM, JAY PAUL",DEMOCRATIC,OK,SENATE DISTRICT 006,Open,Won-General,142305.41
"WYNN, BRENDA RENEAU",REPUBLICAN,OK,LABOR COMMISSIONER,Open,Won-General,141673.68
"MYERS, DAVID",REPUBLICAN,OK,SENATE DISTRICT 020,Open,Won-General,119310.55
"BROGDON, RANDALL CLAYTON",REPUBLICAN,OK,SENATE DISTRICT 034,Open,Won-General,113614.24
"MADDOX, JIM",DEMOCRATIC,OK,SENATE DISTRICT 032,Incumbent,Won-General,113215.00
"BALKMAN, THAD",REPUBLICAN,OK,HOUSE DISTRICT 045,Incumbent,Won-General,110491.91
"FISHER, TED V",DEMOCRATIC,OK,SENATE DISTRICT 012,Incumbent,Won-General,108082.64
"BUTLER, KEITH",DEMOCRATIC,OK,CORPORATION COMMISSIONER,Open,Lost-General,96110.61
"ROETTGER, LLOYD ORAL",REPUBLICAN,OK,SUPERINTENDENT OF PUBLIC INSTRUCTION,Open,Lost-General,95720.33
"RICE, LARRY D",DEMOCRATIC,OK,HOUSE DISTRICT 008,Incumbent,Won-General,94555.66
"HENDRIX, ANGELA",REPUBLICAN,OK,HOUSE DISTRICT 018,Open,Lost-General,89229.05
"PHILLIPS, RICHARD",REPUBLICAN,OK,HOUSE DISTRICT 100,Incumbent,Won-General,88137.57
"COVEY, JAMES E",DEMOCRATIC,OK,HOUSE DISTRICT 057,Incumbent,Won-General,82233.97
"MARTIN, CAROL",REPUBLICAN,OK,SENATE DISTRICT 024,Incumbent,Lost-General,81082.46
"ADAIR, LARRY E",DEMOCRATIC,OK,HOUSE DISTRICT 086,Incumbent,Won-General,80095.66
"HILLIARD, DANNY",DEMOCRATIC,OK,HOUSE DISTRICT 022,Incumbent,Won-General,76330.00
"STANLEY, FRED ALONZO",DEMOCRATIC,OK,HOUSE DISTRICT 049,Incumbent,Won-General,72272.87
"ALDRIDGE, CLIFFORD A",REPUBLICAN,OK,SENATE DISTRICT 042,Open,Won-General,70255.00
"EASLEY, MARY L",DEMOCRATIC,OK,HOUSE DISTRICT 078,Incumbent,Won-General,68835.00
"TINKLER, MARY JANE",DEMOCRATIC,OK,SENATE DISTRICT 034,Open,Lost-General,65435.13
"NATIONS, BILL",DEMOCRATIC,OK,HOUSE DISTRICT 044,Incumbent,Won-General,65342.64
"FIELDS, LLOYD LEE",DEMOCRATIC,OK,LABOR COMMISSIONER,Open,Lost-General,64608.92
"SWEEDEN, JOE",DEMOCRATIC,OK,HOUSE DISTRICT 036,Incumbent,Won-General,64135.82
"TYLER, MIKE",DEMOCRATIC,OK,HOUSE DISTRICT 030,Incumbent,Won-General,63630.00
"ARMES, DON LEE",REPUBLICAN,OK,HOUSE DISTRICT 063,Open,Won-General,63455.00
"CAPPS, GILMER NEELY",DEMOCRATIC,OK,SENATE DISTRICT 026,Incumbent,Won-General,62433.16
"MITCHELL, BILLY JOEL",DEMOCRATIC,OK,HOUSE DISTRICT 042,Open,Won-General,61043.81
"RUSTIN, STUART",REPUBLICAN,OK,SENATE DISTRICT 006,Open,Lost-General,60631.32
"COX, KEVIN",DEMOCRATIC,OK,HOUSE DISTRICT 097,Incumbent,Won-General,60450.00
"BRADDOCK, DAVID B",DEMOCRATIC,OK,HOUSE DISTRICT 052,Incumbent,Won-General,60364.00
"BUTLER, DAVID",DEMOCRATIC,OK,HOUSE DISTRICT 063,Open,Lost-General,59933.73
"DIXON, GREGORY BEN",REPUBLICAN,OK,HOUSE DISTRICT 042,Open,Lost-General,59839.00
"RICHARDSON, PHIL",REPUBLICAN,OK,HOUSE DISTRICT 056,Challenger,Lost-General,58272.50
"BARRY, DOUG",REPUBLICAN,OK,INSURANCE COMMISSIONER,Open,Lost-General,57757.42
"WINCHESTER, SUSAN CLARK",REPUBLICAN,OK,HOUSE DISTRICT 047,Incumbent,Won-General,57178.68
"DORMAN, JOE",DEMOCRATIC,OK,HOUSE DISTRICT 065,Open,Won-General,57175.09
"LERBLANCE, RICHARD C",DEMOCRATIC,OK,HOUSE DISTRICT 017,Open,Won-General,56878.53
