Candidate,Party,State,Office,Incumbency,Result,Total Money
"BASNIGHT, MARC",DEMOCRATIC,NC,SENATE DISTRICT 001,Incumbent,Won-General,1571114.76
"BLACK, JAMES B (JIM)",DEMOCRATIC,NC,HOUSE DISTRICT 100,Open,Won-General,1318019.00
"REEVES, ERIC MILLER",DEMOCRATIC,NC,SENATE DISTRICT 016,Open,Won-General,678313.74
"ODOM, T L (FOUNTAIN)",DEMOCRATIC,NC,SENATE DISTRICT 040,Open,Lost-General,669979.34
"PITTENGER, ROBERT M",REPUBLICAN,NC,SENATE DISTRICT 040,Open,Won-General,643548.89
"QUEEN, JOE SAM",DEMOCRATIC,NC,SENATE DISTRICT 047,Open,Won-General,483116.79
"HOYLE, DAVID W",DEMOCRATIC,NC,SENATE DISTRICT 043,Open,Won-General,471949.57
"THOMAS, SCOTT",DEMOCRATIC,NC,SENATE DISTRICT 002,Open,Won-General,422733.27
"SMITH JR, FRED J",REPUBLICAN,NC,SENATE DISTRICT 012,Open,Won-General,409310.85
"MUNFORD, DON",REPUBLICAN,NC,HOUSE DISTRICT 034,Open,Won-General,408024.44
"BALLANTINE, PATRICK J",REPUBLICAN,NC,SENATE DISTRICT 009,Open,Won-General,401794.05
"RAND, TONY",DEMOCRATIC,NC,SENATE DISTRICT 019,Open,Won-General,398194.77
"HAGAN, JANET KAY RUTHVEN",DEMOCRATIC,NC,SENATE DISTRICT 027,Open,Won-General,386172.60
"KERR, JOHN H",DEMOCRATIC,NC,SENATE DISTRICT 007,Open,Won-General,293038.82
"DALTON, WALTER H",DEMOCRATIC,NC,SENATE DISTRICT 046,Open,Won-General,289889.97
"BADDOUR JR, PHILIP A",DEMOCRATIC,NC,HOUSE DISTRICT 011,Incumbent,Lost-General,289390.96
"METCALF, STEVE",DEMOCRATIC,NC,SENATE DISTRICT 049,Open,Won-General,270729.67
"MOORE, TONY P",DEMOCRATIC,NC,SENATE DISTRICT 005,Open,Won-General,270214.48
"ALBERTSON, CHARLES W (CHARLIE)",DEMOCRATIC,NC,SENATE DISTRICT 010,Open,Won-General,266395.48
"SWINDELL IV, ALBIN B",DEMOCRATIC,NC,SENATE DISTRICT 011,Open,Won-General,265597.46
"HARGETT, CECIL",DEMOCRATIC,NC,SENATE DISTRICT 006,Open,Won-General,265473.10
"UNDERHILL, ALICE GRAHAM",DEMOCRATIC,NC,HOUSE DISTRICT 003,Incumbent,Lost-General,260620.14
"BUTTERFIELD JR, GEORGE KENNETH (GK)",DEMOCRATIC,NC,SUPREME COURT-BUTTERFIELD SEAT,Incumbent,Lost-General,257615.00
"WELLONS, ALLEN H",DEMOCRATIC,NC,SENATE DISTRICT 012,Open,Lost-General,256783.85
"ORR, ROBERT F (BOB)",REPUBLICAN,NC,SUPREME COURT-ORR SEAT,Incumbent,Won-General,239586.96
"DICKSON, MARGARET HIGHSMITH",DEMOCRATIC,NC,HOUSE DISTRICT 041,Open,Won-General,224696.62
"SMITH, RONALD L",DEMOCRATIC,NC,HOUSE DISTRICT 013,Open,Lost-General,214867.00
"REDWINE, E DAVID",DEMOCRATIC,NC,HOUSE DISTRICT 017,Open,Lost-General,211207.36
"GOFORTH, DANIEL BRUCE",DEMOCRATIC,NC,HOUSE DISTRICT 115,Open,Won-General,198688.10
"MINER, DAVID M",REPUBLICAN,NC,HOUSE DISTRICT 036,Open,Won-General,195550.00
"DAUGHTRY, NAMON LEO",REPUBLICAN,NC,HOUSE DISTRICT 028,Open,Won-General,191318.00
"MCMAHAN, ED",REPUBLICAN,NC,HOUSE DISTRICT 105,Open,Won-General,186540.00
"COX, LESLIE",DEMOCRATIC,NC,HOUSE DISTRICT 051,Open,Lost-General,186233.42
"RAPP, RAY",DEMOCRATIC,NC,HOUSE DISTRICT 118,Open,Won-General,166002.09
"HUNTER JR, ROBERT NEAL (BOB)",DEMOCRATIC,NC,SUPREME COURT-ORR SEAT,Challenger,Lost-General,158276.51
"COATES, LORENE T",DEMOCRATIC,NC,HOUSE DISTRICT 077,Open,Won-General,158181.19
"JENKINS, S CLARK",DEMOCRATIC,NC,SENATE DISTRICT 003,Open,Won-General,148620.89
"SOLES JR, ROBERT (R C)",DEMOCRATIC,NC,SENATE DISTRICT 008,Open,Won-General,145941.31
"CULPEPPER III, W T",DEMOCRATIC,NC,HOUSE DISTRICT 002,Open,Won-General,145344.22
"WILLIAMS, ARTHUR",DEMOCRATIC,NC,HOUSE DISTRICT 006,Open,Won-General,145001.11
"GIBSON, PRYOR",DEMOCRATIC,NC,HOUSE DISTRICT 069,Open,Won-General,141670.25
"HARRINGTON, MICHAEL",REPUBLICAN,NC,SENATE DISTRICT 043,Open,Lost-General,137879.70
"JUSTUS, LARRY T",REPUBLICAN,NC,HOUSE DISTRICT 117,Open,Won-General,137256.23
"ALLEN, GORDON P",DEMOCRATIC,NC,HOUSE DISTRICT 055,Open,Won-General,137026.78
"GULLEY, WILBUR P",DEMOCRATIC,NC,SENATE DISTRICT 018,Open,Won-General,136885.82
"COBLE, PAUL Y",REPUBLICAN,NC,SENATE DISTRICT 016,Open,Lost-General,134809.23
"TUCKER, RUSSELL E",DEMOCRATIC,NC,HOUSE DISTRICT 010,Incumbent,Lost-General,133720.51
"WILSON, CONNIE",REPUBLICAN,NC,HOUSE DISTRICT 104,Open,Won-General,132172.00
"MELTON, MAX",DEMOCRATIC,NC,HOUSE DISTRICT 070,Open,Lost-General,131398.27
"BLAKE, HARRIS",REPUBLICAN,NC,SENATE DISTRICT 022,Open,Won-General,129586.46
"WEISS, JENNIFER",DEMOCRATIC,NC,HOUSE DISTRICT 035,Open,Won-General,128114.75
"GARROU, LINDA D",DEMOCRATIC,NC,SENATE DISTRICT 032,Open,Won-General,125382.66
"GLAZIER, RICHARD B",DEMOCRATIC,NC,HOUSE DISTRICT 044,Open,Won-General,124921.66
"LOVE SR, JIMMY",DEMOCRATIC,NC,SENATE DISTRICT 022,Open,Lost-General,119447.62
"STEVENS, RICHARD",REPUBLICAN,NC,SENATE DISTRICT 017,Open,Won-General,118880.95
"ROBINSON, DAN",DEMOCRATIC,NC,SENATE DISTRICT 050,Open,Lost-General,116123.88
"LEWIS, DAVID R",REPUBLICAN,NC,HOUSE DISTRICT 053,Open,Won-General,114442.98
"ALLEN, LUCY T",DEMOCRATIC,NC,HOUSE DISTRICT 049,Open,Won-General,111414.16
"DEDMON, ANDY",DEMOCRATIC,NC,HOUSE DISTRICT 111,Open,Lost-General,110600.82
"DAUGHTRIDGE JR, BILL G",REPUBLICAN,NC,HOUSE DISTRICT 025,Open,Won-General,110169.00
"TYSON, CHARLES",REPUBLICAN,NC,SENATE DISTRICT 002,Open,Lost-General,108706.25
"APODACA, THOMAS M",REPUBLICAN,NC,SENATE DISTRICT 048,Open,Won-General,106768.56
"PADGETT, LAURA",DEMOCRATIC,NC,SENATE DISTRICT 009,Open,Lost-General,105905.92
"NYE, EDD",DEMOCRATIC,NC,HOUSE DISTRICT 022,Open,Won-General,104231.34
"RUCHO, ROBERT A",REPUBLICAN,NC,SENATE DISTRICT 039,Open,Won-General,103275.00
"BORDSEN, ALICE",DEMOCRATIC,NC,HOUSE DISTRICT 063,Open,Lost-General,102882.92
"POLLARD, TOMMY",REPUBLICAN,NC,SENATE DISTRICT 006,Open,Lost-General,92002.50
"HOLLIMAN, L HUGH",DEMOCRATIC,NC,HOUSE DISTRICT 081,Open,Won-General,91845.47
"PATE JR, LOUIS MILFORD",REPUBLICAN,NC,HOUSE DISTRICT 011,Challenger,Won-General,90831.24
