Candidate,Party,State,Office,Incumbency,Result,Total Money
"MCCALLUM, SCOTT",REPUBLICAN,WI,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Lost-General,6887607.54
"DOYLE, JIM",DEMOCRATIC,WI,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Won-General,4837436.59
"BISKUPIC, VINCE",REPUBLICAN,WI,ATTORNEY GENERAL,Open,Lost-General,744022.15
"LAUTENSCHLAGER, PEGGY A (PEG)",DEMOCRATIC,WI,ATTORNEY GENERAL,Open,Won-General,534329.18
"LAWTON, BARBARA",DEMOCRATIC,WI,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Won-General,488096.74
"THOMPSON, ED",LIBERTARIAN,WI,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,433401.74
"FARROW, MARGARET A",REPUBLICAN,WI,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Lost-General,420681.37
"LEIBHAM, JOE",REPUBLICAN,WI,SENATE DISTRICT 009,Challenger,Won-General,392584.22
"STEPP, CATHY",REPUBLICAN,WI,SENATE DISTRICT 021,Challenger,Won-General,329301.88
"JENSEN, SCOTT R",REPUBLICAN,WI,ASSEMBLY DISTRICT 098,Open,Won-General,266152.42
"BROWN, RON",REPUBLICAN,WI,SENATE DISTRICT 031,Challenger,Won-General,218629.36
"PLACHE, KIMBERLY M",DEMOCRATIC,WI,SENATE DISTRICT 021,Incumbent,Lost-General,213945.43
"REYNOLDS, TOM",REPUBLICAN,WI,SENATE DISTRICT 005,Open,Won-General,207973.24
"KANAVAS, THEODORE J",REPUBLICAN,WI,SENATE DISTRICT 033,Incumbent,Won-General,165891.11
"MOEN, RODNEY",DEMOCRATIC,WI,SENATE DISTRICT 031,Incumbent,Lost-General,125398.81
"FOTI, STEVEN M",REPUBLICAN,WI,ASSEMBLY DISTRICT 038,Incumbent,Won-General,124695.23
"SKINDRUD, RICK",REPUBLICAN,WI,ASSEMBLY DISTRICT 079,Incumbent,Lost-General,123538.06
"ZIEN, DAVID ALLEN",REPUBLICAN,WI,SENATE DISTRICT 023,Incumbent,Won-General,122440.38
"BAUMGART, JIM",DEMOCRATIC,WI,SENATE DISTRICT 009,Incumbent,Lost-General,118988.10
"GARD, JOHN G",REPUBLICAN,WI,ASSEMBLY DISTRICT 089,Incumbent,Won-General,105957.57
"TOWNS, DEBI",REPUBLICAN,WI,ASSEMBLY DISTRICT 043,Open,Won-General,101971.14
"WILLIAMS, MARY L",REPUBLICAN,WI,ASSEMBLY DISTRICT 087,Open,Won-General,99694.23
"ROBSON, JUDITH",DEMOCRATIC,WI,SENATE DISTRICT 015,Incumbent,Won-General,93625.00
"VAN ROY, KARL",REPUBLICAN,WI,ASSEMBLY DISTRICT 090,Open,Won-General,93554.30
"VOIGHT, JACK",REPUBLICAN,WI,TREASURER,Incumbent,Won-General,92429.01
"DECKER, RUSS",DEMOCRATIC,WI,SENATE DISTRICT 029,Incumbent,Won-General,91823.00
"CHRISTENSON, GEORGE L",DEMOCRATIC,WI,SENATE DISTRICT 005,Open,Lost-General,89528.13
"MEYER, GARY C",REPUBLICAN,WI,ASSEMBLY DISTRICT 070,Open,Lost-General,88483.36
"ERPENBACH, JON",DEMOCRATIC,WI,SENATE DISTRICT 027,Incumbent,Won-General,87533.29
"RILEY, ANTONIO R",DEMOCRATIC,WI,ASSEMBLY DISTRICT 018,Incumbent,Won-General,84479.00
"ADAMCZYK, STEVE",REPUBLICAN,WI,ASSEMBLY DISTRICT 013,Challenger,Lost-General,81436.47
"GUNDRUM, MARK",REPUBLICAN,WI,ASSEMBLY DISTRICT 084,Incumbent,Won-General,80630.07
"WEBER, BECKY",REPUBLICAN,WI,ASSEMBLY DISTRICT 005,Challenger,Won-General,80502.53
"CARPENTER, TIMOTHY W",DEMOCRATIC,WI,SENATE DISTRICT 003,Open,Won-General,77417.44
"SCHULTZ, DALE W",REPUBLICAN,WI,SENATE DISTRICT 017,Incumbent,Won-General,70243.41
"PETROWSKI, JERRY",REPUBLICAN,WI,ASSEMBLY DISTRICT 086,Incumbent,Won-General,66384.09
