Candidate,Party,State,Office,Incumbency,Result,Total Money
"BARNES, ROY EUGENE",DEMOCRATIC,GA,GOVERNOR,Incumbent,Lost-General,21681487.69
"TAYLOR, MARK",DEMOCRATIC,GA,LIEUTENANT GOVERNOR,Incumbent,Won-General,7842746.18
"PERDUE, SONNY",REPUBLICAN,GA,GOVERNOR,Challenger,Won-General,5002112.86
"COX, CATHY",DEMOCRATIC,GA,SECRETARY OF STATE,Incumbent,Won-General,2474859.19
"OXENDINE, JOHN WEIMANN",REPUBLICAN,GA,INSURANCE COMMISSIONER,Incumbent,Won-General,2170749.23
"BAKER, THURBERT E",DEMOCRATIC,GA,ATTORNEY GENERAL,Incumbent,Won-General,2075768.39
"STANCIL, STEVEN L",REPUBLICAN,GA,LIEUTENANT GOVERNOR,Challenger,Lost-General,1240729.37
"THURMOND, MICHAEL LAMAR",DEMOCRATIC,GA,LABOR COMMISSIONER,Incumbent,Won-General,996888.62
"WALKER, CHARLES W",DEMOCRATIC,GA,SENATE DISTRICT 022,Incumbent,Lost-General,706176.50
"CHRISTMAS, BARBARA",DEMOCRATIC,GA,SUPERINTENDENT OF PUBLIC INSTRUCTION,Open,Lost-General,692797.61
"IRVIN, TOMMY",DEMOCRATIC,GA,AGRICULTURE COMMISSIONER,Incumbent,Won-General,672354.61
"UNTERMAN, RENEE S",REPUBLICAN,GA,SENATE DISTRICT 045,Open,Won-General,628008.35
"MOODY, DAN A",REPUBLICAN,GA,SENATE DISTRICT 027,Open,Won-General,507836.10
"WALKER, LAWRENCE C (LARRY)",DEMOCRATIC,GA,HOUSE DISTRICT 115,Open,Won-General,449992.05
"MURPHY, THOMAS B",DEMOCRATIC,GA,HOUSE DISTRICT 018,Incumbent,Lost-General,448095.43
"COLEMAN, TERRY",DEMOCRATIC,GA,HOUSE DISTRICT 118,Open,Won-General,401359.30
"FLETCHER, NORMAN S",NONPARTISAN,GA,SUPREME COURT-FLETCHER SEAT,Incumbent,Default Winner-General,370988.26
"HOOKS, GEORGE B",DEMOCRATIC,GA,SENATE DISTRICT 014,Incumbent,Won-General,334876.68
"DEAN, NATHAN",DEMOCRATIC,GA,SENATE DISTRICT 031,Incumbent,Won-General,311359.00
"LEVETAN, LIANE",DEMOCRATIC,GA,SENATE DISTRICT 040,Challenger,Won-General,301120.95
"MCGEE, RICHARD",REPUBLICAN,GA,LABOR COMMISSIONER,Challenger,Lost-General,300815.00
"SMYRE, CALVIN",DEMOCRATIC,GA,HOUSE DISTRICT 111,Open,Won-General,293975.02
"ZAMARRIPA, SAM",DEMOCRATIC,GA,SENATE DISTRICT 036,Open,Won-General,284025.21
"BENHAM, ROBERT",NONPARTISAN,GA,SUPREME COURT-BENHAM SEAT,Incumbent,Default Winner-General,277752.00
"STRICKLAND, DEANNA L",REPUBLICAN,GA,AGRICULTURE COMMISSIONER,Challenger,Lost-General,268629.81
"COX, KATHY",REPUBLICAN,GA,SUPERINTENDENT OF PUBLIC INSTRUCTION,Open,Won-General,252996.75
"HALL, RANDY",REPUBLICAN,GA,SENATE DISTRICT 022,Challenger,Won-General,235508.47
"COHEN, LOIS N",DEMOCRATIC,GA,INSURANCE COMMISSIONER,Challenger,Lost-General,226164.00
"KEMP, BRIAN",REPUBLICAN,GA,SENATE DISTRICT 046,Challenger,Won-General,210824.47
"GARDNER, PATRICIA",DEMOCRATIC,GA,HOUSE DISTRICT 042 POST 3,Open,Won-General,206895.02
"ASHE, KATHY B",DEMOCRATIC,GA,HOUSE DISTRICT 042 POST 2,Open,Won-General,205489.02
"HILL, JACK",DEMOCRATIC,GA,SENATE DISTRICT 004,Incumbent,Won-General,196708.68
"MOORE, MICHAEL J",DEMOCRATIC,GA,SENATE DISTRICT 018,Open,Lost-General,195650.58
"JOHNSON, ERIC B",REPUBLICAN,GA,SENATE DISTRICT 001,Incumbent,Won-General,194511.02
"PRICE, THOMAS EDMUNDS (TOM)",REPUBLICAN,GA,SENATE DISTRICT 056,Incumbent,Won-General,188954.92
"BELL, DAVID",DEMOCRATIC,GA,HOUSE DISTRICT 096,Open,Lost-General,185865.00
"JACKSON, CAROL",DEMOCRATIC,GA,SENATE DISTRICT 050,Incumbent,Won-General,184334.22
"HAINES, DOUGLAS P",DEMOCRATIC,GA,SENATE DISTRICT 046,Incumbent,Lost-General,182499.02
"TOLLESON JR, THORBORN ROSS",REPUBLICAN,GA,SENATE DISTRICT 018,Open,Won-General,164851.63
"KEMP, RENE D",DEMOCRATIC,GA,SENATE DISTRICT 003,Incumbent,Won-General,162620.04
"ADELMAN, DAVID I",DEMOCRATIC,GA,SENATE DISTRICT 042,Open,Won-General,162038.02
"CHANNELL, ROBERT MICKEY",DEMOCRATIC,GA,HOUSE DISTRICT 077,Open,Won-General,158875.59
"STARR, TERRELL",DEMOCRATIC,GA,SENATE DISTRICT 044,Incumbent,Won-General,157615.44
"MARABLE, RICHARD O",DEMOCRATIC,GA,SENATE DISTRICT 052,Incumbent,Lost-General,155366.06
"POWELL, ALAN",DEMOCRATIC,GA,HOUSE DISTRICT 023,Incumbent,Won-General,151654.46
"RAGAN, HAROLD",DEMOCRATIC,GA,SENATE DISTRICT 011,Incumbent,Lost-General,150830.14
"SHAFER, DAVID J",REPUBLICAN,GA,SENATE DISTRICT 048,Open,Won-General,147831.50
"MCDONALD JR, LAUREN W (BUBBA)",DEMOCRATIC,GA,PUBLIC SERVICE COMMISSIONER DISTRICT 004,Open,Lost-General,146760.02
"MEYER VON BREMEN, MICHAEL SIDNEY",DEMOCRATIC,GA,SENATE DISTRICT 012,Incumbent,Won-General,139614.30
"SMITH, PRESTON W",REPUBLICAN,GA,SENATE DISTRICT 052,Challenger,Won-General,139579.76
"REED, KASIM",DEMOCRATIC,GA,SENATE DISTRICT 035,Open,Won-General,133091.76
"WESTMORELAND, LYNN A",REPUBLICAN,GA,HOUSE DISTRICT 086,Open,Won-General,132029.93
"STOKES, CONNIE J",DEMOCRATIC,GA,SENATE DISTRICT 043,Incumbent,Won-General,128445.01
"WILLIAMS, TOMMIE",REPUBLICAN,GA,SENATE DISTRICT 019,Challenger,Won-General,128047.59
"MORAITAKIS, NICK",DEMOCRATIC,GA,HOUSE DISTRICT 042 POST 4,Open,Won-General,123186.81
"HARP JR, B SETH",REPUBLICAN,GA,SENATE DISTRICT 016,Incumbent,Won-General,122280.02
"CRIFSI, MIKE",REPUBLICAN,GA,HOUSE DISTRICT 042 POST 3,Open,Lost-General,118492.91
"ROYAL, A RICHARD",DEMOCRATIC,GA,HOUSE DISTRICT 140,Open,Won-General,117699.93
"HILL, CALVIN",REPUBLICAN,GA,HOUSE DISTRICT 016,Open,Won-General,114924.09
"NOEL, JOHN",DEMOCRATIC,GA,HOUSE DISTRICT 044,Open,Won-General,114090.52
"HUDSON, WILLIAM M (NEWT)",DEMOCRATIC,GA,HOUSE DISTRICT 131,Open,Lost-General,111852.54
"COLLINS, GINGER",REPUBLICAN,GA,SENATE DISTRICT 006,Open,Won-General,111658.20
"LANE, ROBERT EMORY",DEMOCRATIC,GA,HOUSE DISTRICT 101,Open,Won-General,110971.36
"BROWN, ROBERT",DEMOCRATIC,GA,SENATE DISTRICT 026,Incumbent,Won-General,109044.02
"SIZEMORE, EARLEEN W",DEMOCRATIC,GA,PUBLIC SERVICE COMMISSIONER DISTRICT 001,Open,Lost-General,107903.05
"STREAT SR, VAN (DONNIE)",DEMOCRATIC,GA,SENATE DISTRICT 019,Incumbent,Lost-General,102357.92
"BURMEISTER, SUE",REPUBLICAN,GA,HOUSE DISTRICT 096,Open,Won-General,101860.00
"BULLOCH, JOHN",REPUBLICAN,GA,SENATE DISTRICT 011,Challenger,Won-General,101208.42
"BOWEN JR, ROONEY L",DEMOCRATIC,GA,SENATE DISTRICT 013,Incumbent,Won-General,100758.11
"GOLICK, RICHARD M (RICH)",REPUBLICAN,GA,HOUSE DISTRICT 034 POST 3,Open,Won-General,98730.02
"OLIVER, MARY MARGARET",DEMOCRATIC,GA,HOUSE DISTRICT 056 POST 2,Open,Won-General,97965.26
"THOMPSON, STEPHEN P",DEMOCRATIC,GA,SENATE DISTRICT 033,Incumbent,Won-General,96300.00
"LORD, JIMMY",DEMOCRATIC,GA,HOUSE DISTRICT 103,Open,Won-General,95946.47
"HUDGENS, RALPH T",REPUBLICAN,GA,SENATE DISTRICT 047,Open,Won-General,95860.28
"BORDEAUX, TOM",DEMOCRATIC,GA,HOUSE DISTRICT 125,Open,Won-General,95251.02
"STEPHENS, WILLIAM VEACH (BILL)",REPUBLICAN,GA,SENATE DISTRICT 051,Incumbent,Won-General,94095.00
"HENSON, MICHELE D",DEMOCRATIC,GA,HOUSE DISTRICT 055,Open,Won-General,93455.02
