Candidate,Party,State,Office,Incumbency,Result,Total Money
"SANFORD JR, MARSHALL C (MARK)",REPUBLICAN,SC,GOVERNOR,Challenger,Won-General,6839250.13
"HODGES, JIM",DEMOCRATIC,SC,GOVERNOR,Incumbent,Lost-General,6190567.47
"BENJAMIN, STEPHEN K (STEVE)",DEMOCRATIC,SC,ATTORNEY GENERAL,Open,Lost-General,1004587.50
"BAUER, RUDOLPH ANDREAS (ANDRE)",REPUBLICAN,SC,LIEUTENANT GOVERNOR,Open,Won-General,753916.18
"PATTERSON JR, GRADY L",DEMOCRATIC,SC,TREASURER,Incumbent,Won-General,750946.00
"MCMASTER, HENRY D",REPUBLICAN,SC,ATTORNEY GENERAL,Open,Won-General,729249.48
"LEVENTIS, PHIL",DEMOCRATIC,SC,LIEUTENANT GOVERNOR,Open,Lost-General,722627.71
"TENENBAUM, INEZ M",DEMOCRATIC,SC,SUPERINTENDENT OF PUBLIC INSTRUCTION,Incumbent,Won-General,527752.69
"SPEARS, STAN",REPUBLICAN,SC,ADJUTANT GENERAL,Incumbent,Won-General,345322.88
"WADE, RICK C",DEMOCRATIC,SC,SECRETARY OF STATE,Open,Lost-General,333279.48
"LONG, JOHN",DEMOCRATIC,SC,AGRICULTURE COMMISSIONER,Open,Lost-General,257700.11
"LANDER, JAMES A",DEMOCRATIC,SC,COMPTROLLER,Incumbent,Lost-General,237618.32
"RYBERG, W GREG",REPUBLICAN,SC,TREASURER,Challenger,Lost-General,214954.93
"THOMPSON, MICHAEL D",REPUBLICAN,SC,HOUSE DISTRICT 009,Incumbent,Won-General,181660.00
"CLEMMONS, ALAN",REPUBLICAN,SC,HOUSE DISTRICT 107,Open,Won-General,168443.56
"WILKINS, DAVID H",REPUBLICAN,SC,HOUSE DISTRICT 024,Incumbent,Won-General,140455.00
"CEIPS, CATHERINE C",REPUBLICAN,SC,HOUSE DISTRICT 124,Open,Won-General,137185.72
"HARRELL JR, ROBERT W (BOBBY)",REPUBLICAN,SC,HOUSE DISTRICT 114,Incumbent,Won-General,125931.10
"COATES, MARTY",REPUBLICAN,SC,HOUSE DISTRICT 060,Incumbent,Won-General,99592.26
"LOURIE, JOEL B",DEMOCRATIC,SC,HOUSE DISTRICT 078,Incumbent,Won-General,98956.00
"VIERS, THAD",REPUBLICAN,SC,HOUSE DISTRICT 068,Open,Won-General,89387.40
"LIMEHOUSE III, HARRY BANCROFT (CHIP)",REPUBLICAN,SC,HOUSE DISTRICT 110,Incumbent,Won-General,88877.00
"SANDIFER III, WILLIAM E (BILL)",REPUBLICAN,SC,HOUSE DISTRICT 002,Incumbent,Won-General,82188.26
"SKELTON, B R",REPUBLICAN,SC,HOUSE DISTRICT 003,Open,Won-General,78525.00
"HAMMOND, JOHN MARK",REPUBLICAN,SC,SECRETARY OF STATE,Open,Won-General,77689.14
"EDGE, TRACY R",REPUBLICAN,SC,HOUSE DISTRICT 104,Incumbent,Won-General,75385.00
"COBB-HUNTER, GILDA",DEMOCRATIC,SC,HOUSE DISTRICT 066,Incumbent,Won-General,73774.00
"HAGOOD, BEN",REPUBLICAN,SC,HOUSE DISTRICT 112,Open,Won-General,72637.92
"SIMRILL, GARY",REPUBLICAN,SC,HOUSE DISTRICT 046,Incumbent,Won-General,66900.00
"PINSON, GENE",REPUBLICAN,SC,HOUSE DISTRICT 013,Open,Won-General,65570.33
"HERBKERSMAN, BILL",REPUBLICAN,SC,HOUSE DISTRICT 118,Open,Won-General,62995.00
"RIVERS JR, R THAYER",DEMOCRATIC,SC,HOUSE DISTRICT 122,Incumbent,Won-General,60422.64
"CATO, HARRY",REPUBLICAN,SC,HOUSE DISTRICT 017,Incumbent,Won-General,59880.00
"OWENS, DAVID J",REPUBLICAN,SC,HOUSE DISTRICT 097,Incumbent,Lost-General,58410.84
"BARFIELD, LISTON D",REPUBLICAN,SC,HOUSE DISTRICT 058,Incumbent,Won-General,56969.00
"STEWART, JIM",REPUBLICAN,SC,HOUSE DISTRICT 086,Open,Won-General,56950.95
"TAYLOR, JOHN ADAM",REPUBLICAN,SC,HOUSE DISTRICT 016,Incumbent,Won-General,56477.00
"BALLOU, DAN",DEMOCRATIC,SC,HOUSE DISTRICT 046,Challenger,Lost-General,55619.30
"YOUNG, ANNETTE D",REPUBLICAN,SC,HOUSE DISTRICT 098,Incumbent,Won-General,54715.00
"MCLEOD, WALT",DEMOCRATIC,SC,HOUSE DISTRICT 040,Incumbent,Won-General,52825.00
"LACK, GEORGE W",DEMOCRATIC,SC,HOUSE DISTRICT 107,Open,Lost-General,51736.80
"TRIPP, DAN",REPUBLICAN,SC,HOUSE DISTRICT 028,Incumbent,Won-General,51473.19
"WHITE, BRIAN KEITH",REPUBLICAN,SC,HOUSE DISTRICT 006,Incumbent,Won-General,50753.50
"HUGGINS JR, COLONEL C (CHIP)",REPUBLICAN,SC,HOUSE DISTRICT 085,Incumbent,Won-General,50258.00
"SINCLAIR, PHIL",REPUBLICAN,SC,HOUSE DISTRICT 035,Incumbent,Won-General,50241.00
