Candidate,Party,State,Office,Incumbency,Result,Total Money
"DOUGLAS, JAMES HOLLEY (JIM)",REPUBLICAN,VT,GOVERNOR,Open,Won-General,1145259.31
"RACINE, DOUGLAS A",DEMOCRATIC,VT,GOVERNOR,Open,Lost-General,774738.27
"HOGAN, CORNELIUS (CON)",INDEPENDENT,VT,GOVERNOR,Open,Lost-General,258028.25
"SHUMLIN, PETER E",DEMOCRATIC,VT,LIEUTENANT GOVERNOR,Open,Lost-General,249129.42
"POLLINA, ANTHONY",PROGRESSIVE,VT,LIEUTENANT GOVERNOR,Open,Lost-General,143515.63
"DUBIE, BRIAN E",REPUBLICAN,VT,LIEUTENANT GOVERNOR,Open,Won-General,122525.08
"SPAULDING, JEB",DEMOCRATIC,VT,TREASURER,Open,Won-General,115793.00
"MARKOWITZ, DEBORAH L",DEMOCRATIC,VT,SECRETARY OF STATE,Incumbent,Won-General,48625.45
"VOYER, CATHY",REPUBLICAN,VT,SENATE DISTRICT LAMOILLE,Challenger,Lost-General,41318.00
"MILLER, HINDA",DEMOCRATIC,VT,SENATE DISTRICT CHITTENDEN,Challenger,Won-General,38875.07
"DUNNE, MATT",DEMOCRATIC,VT,SENATE DISTRICT WINDSOR,Challenger,Won-General,37972.57
"BARTLETT, SUSAN",DEMOCRATIC,VT,SENATE DISTRICT LAMOILLE,Incumbent,Won-General,35757.15
"READY, ELIZABETH M",DEMOCRATIC,VT,AUDITOR,Incumbent,Won-General,30599.54
"BAHRE, THOMAS",REPUBLICAN,VT,SENATE DISTRICT ADDISON,Incumbent,Lost-General,28747.89
"SHEPARD, MARK",REPUBLICAN,VT,SENATE DISTRICT BENNINGTON,Challenger,Won-General,28715.28
"PURCELL, KATE",REPUBLICAN,VT,SENATE DISTRICT CHITTENDEN,Challenger,Lost-General,27308.00
"HOLMES, HENRY",REPUBLICAN,VT,SENATE DISTRICT WINDSOR,Challenger,Lost-General,25681.87
"SNELLING, DIANE B",REPUBLICAN,VT,SENATE DISTRICT CHITTENDEN,Incumbent,Won-General,22245.15
"GIULIANI, J PAUL",REPUBLICAN,VT,SENATE DISTRICT WASHINGTON,Challenger,Lost-General,21366.22
"CARRIS, BARBARA T",DEMOCRATIC,VT,SENATE DISTRICT RUTLAND,Challenger,Lost-General,21175.64
"HOGAN, ART",DEMOCRATIC,VT,SENATE DISTRICT CHITTENDEN,Challenger,Lost-General,21174.32
"LEDDY, JAMES P",DEMOCRATIC,VT,SENATE DISTRICT CHITTENDEN,Incumbent,Won-General,20534.09
"WRIGHT, NORMAN E",REPUBLICAN,VT,SENATE DISTRICT WINDHAM,Open,Lost-General,20460.00
"CORROW, WILLIAM B (BILL)",REPUBLICAN,VT,SENATE DISTRICT ORANGE,Incumbent,Lost-General,19554.67
"AYER, CLAIRE",DEMOCRATIC,VT,SENATE DISTRICT ADDISON,Challenger,Won-General,19270.57
"CAMPBELL, JOHN",DEMOCRATIC,VT,SENATE DISTRICT WINDSOR,Incumbent,Won-General,19184.57
"COLLINS, DONALD (DON)",DEMOCRATIC,VT,SENATE DISTRICT FRANKLIN,Challenger,Won-General,18124.29
"LABARGE, JOHN V",REPUBLICAN,VT,TREASURER,Open,Lost-General,17639.11
"BERTRAND, MICHAEL S",REPUBLICAN,VT,SECRETARY OF STATE,Challenger,Lost-General,17519.67
"HEBERT, MICHAEL (MIKE)",REPUBLICAN,VT,SENATE DISTRICT WINDHAM,Open,Lost-General,16900.99
"SORRELL, WILLIAM H",DEMOCRATIC,VT,ATTORNEY GENERAL,Incumbent,Won-General,16657.00
"DOYLE, WILLIAM T (BILL)",REPUBLICAN,VT,SENATE DISTRICT WASHINGTON,Incumbent,Won-General,15940.00
"GANDER, ROD",DEMOCRATIC,VT,SENATE DISTRICT WINDHAM,Open,Won-General,15585.00
"MACDONALD, MARK A",DEMOCRATIC,VT,SENATE DISTRICT ORANGE,Challenger,Won-General,15140.00
"JOHNSTON, JIMMY",REPUBLICAN,VT,HOUSE DISTRICT WASHINGTON-5,Challenger,Lost-General,14565.00
"ROSENQUIST, CARL J",REPUBLICAN,VT,SENATE DISTRICT FRANKLIN,Challenger,Lost-General,13325.00
