Candidate,Party,State,Office,Incumbency,Result,Total Money
"BEBOUT, ELI D",REPUBLICAN,WY,GOVERNOR,Open,Lost-General,1095172.13
"FREUDENTHAL, DAVE",DEMOCRATIC,WY,GOVERNOR,Open,Won-General,780221.83
"BLANKENSHIP, TRENT",REPUBLICAN,WY,SUPERINTENDENT OF PUBLIC INSTRUCTION,Open,Won-General,55207.38
"MAXFIELD, MAX",REPUBLICAN,WY,AUDITOR,Incumbent,Won-General,43122.08
"EMMONS, KATHY C",DEMOCRATIC,WY,SUPERINTENDENT OF PUBLIC INSTRUCTION,Open,Lost-General,41036.18
"SCARLETT, BILL",REPUBLICAN,WY,HOUSE DISTRICT 016,Open,Lost-General,32108.00
"MEYER, JOE",REPUBLICAN,WY,SECRETARY OF STATE,Incumbent,Won-General,30122.52
"HINCKLEY, BECKET B",REPUBLICAN,WY,HOUSE DISTRICT 041,Open,Won-General,28899.60
"LUMMIS, CYNTHIA MARIE",REPUBLICAN,WY,TREASURER,Incumbent,Won-General,28255.49
"CANNON, KIM D",DEMOCRATIC,WY,SENATE DISTRICT 021,Open,Lost-General,25225.00
"BURNS, BRUCE",REPUBLICAN,WY,SENATE DISTRICT 021,Open,Won-General,23061.51
"WALSH, TOM",REPUBLICAN,WY,HOUSE DISTRICT 056,Open,Won-General,19948.00
"PARADY, FRED",REPUBLICAN,WY,HOUSE DISTRICT 017,Incumbent,Won-General,18977.24
"STITH, CLARK D",REPUBLICAN,WY,HOUSE DISTRICT 048,Open,Lost-General,17153.59
"LOCKHART, TOM",REPUBLICAN,WY,HOUSE DISTRICT 057,Incumbent,Won-General,16576.00
"MEULI, R LARRY",REPUBLICAN,WY,HOUSE DISTRICT 008,Incumbent,Won-General,13482.16
"TANNER, BOB",REPUBLICAN,WY,HOUSE DISTRICT 036,Open,Lost-General,12161.67
"JORGENSEN, PETER",DEMOCRATIC,WY,HOUSE DISTRICT 016,Open,Won-General,12025.00
"OLSEN, MONTE",REPUBLICAN,WY,HOUSE DISTRICT 022,Open,Won-General,11812.20
"OTTLEY, RANDY",REPUBLICAN,WY,SENATE DISTRICT 015,Challenger,Lost-General,10702.82
"BERGER, ROSIE",REPUBLICAN,WY,HOUSE DISTRICT 051,Open,Won-General,10350.00
"DORSETT, DONN H",REPUBLICAN,WY,HOUSE DISTRICT 059,Open,Lost-General,10052.93
"DILLON, CISSY",DEMOCRATIC,WY,HOUSE DISTRICT 030,Challenger,Lost-General,10037.00
"LUMMIS, DORAN A",REPUBLICAN,WY,HOUSE DISTRICT 011,Challenger,Lost-General,9424.99
"WELLS, TIM",DEMOCRATIC,WY,HOUSE DISTRICT 017,Challenger,Lost-General,9402.37
"VASEY, WILLIAM (BILL)",DEMOCRATIC,WY,SENATE DISTRICT 011,Incumbent,Won-General,9075.00
"BUCHOLZ, KURT S",REPUBLICAN,WY,HOUSE DISTRICT 047,Open,Won-General,8947.84
