Candidate,Party,State,Office,Incumbency,Result,Total Money
"NAPOLITANO, JANET",DEMOCRATIC,AZ,GOVERNOR,Open,Won-General,2302811.00
"SALMON, MATT",REPUBLICAN,AZ,GOVERNOR,Open,Lost-General,2182555.01
"MAHONEY, RICHARD D",INDEPENDENT,AZ,GOVERNOR,Open,Lost-General,1708809.57
"HORNE, THOMAS (TOM)",REPUBLICAN,AZ,SUPERINTENDENT OF PUBLIC INSTRUCTION,Open,Won-General,601821.17
"THOMAS, ANDREW P",REPUBLICAN,AZ,ATTORNEY GENERAL,Open,Lost-General,423252.92
"BREWER, JAN",REPUBLICAN,AZ,SECRETARY OF STATE,Open,Won-General,370988.98
"CUMMISKEY, CHRISTOPHER",DEMOCRATIC,AZ,SECRETARY OF STATE,Open,Lost-General,258605.47
"GODDARD, TERRY",DEMOCRATIC,AZ,ATTORNEY GENERAL,Open,Won-General,238600.00
"LEFF, BARBARA A",REPUBLICAN,AZ,SENATE DISTRICT 011,Open,Won-General,136328.05
"HATCH MILLER, JEFFREY M",REPUBLICAN,AZ,CORPORATION COMMISSIONER,Open,Won-General,124018.78
"WALSH, JAMES P",DEMOCRATIC,AZ,CORPORATION COMMISSIONER,Open,Lost-General,120430.00
"IRVIN, JIM",REPUBLICAN,AZ,CORPORATION COMMISSIONER,Open,Won-General,119510.00
"BLANCHARD, JAY",DEMOCRATIC,AZ,SUPERINTENDENT OF PUBLIC INSTRUCTION,Open,Lost-General,119425.00
"CUNNINGHAM, GEORGE R",DEMOCRATIC,AZ,CORPORATION COMMISSIONER,Open,Lost-General,116920.00
"PETERSEN, DAVID A",REPUBLICAN,AZ,TREASURER,Open,Won-General,115942.67
"JAMES, ROLAND",DEMOCRATIC,AZ,CORPORATION COMMISSIONER,Open,Lost-General,113360.00
"WEIERS, JAMES",REPUBLICAN,AZ,SENATE DISTRICT 010,Open,Won-General,110871.06
"SOLOMON, RUTH",DEMOCRATIC,AZ,TREASURER,Open,Lost-General,107880.00
