Candidate,Party,State,Office,Incumbency,Result,Total Money
"OWENS, BILL & NORTON, JANE E",REPUBLICAN,CO,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Won-General,5611915.79
"SALAZAR, KEN",DEMOCRATIC,CO,ATTORNEY GENERAL,Incumbent,Won-General,1252421.77
"HEATH JR, STRATTON ROLLINS (ROLLIE) & THIEBAUT JR, WILLIAM (BILL)",DEMOCRATIC,CO,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,1178428.79
"ISGAR, JAMES R",DEMOCRATIC,CO,SENATE DISTRICT 006,Open,Won-General,459144.74
"MARINO, TONY",DEMOCRATIC,CO,SENATE DISTRICT 011,Open,Lost-General,365076.82
"FITZ-GERALD, JOAN",DEMOCRATIC,CO,SENATE DISTRICT 016,Open,Won-General,364894.56
"JONES, ED",REPUBLICAN,CO,SENATE DISTRICT 011,Open,Won-General,364422.43
"TAPIA, ABEL J",DEMOCRATIC,CO,SENATE DISTRICT 003,Open,Won-General,333321.68
"SILL, WEB",REPUBLICAN,CO,SENATE DISTRICT 016,Open,Lost-General,333199.95
"KELLER, MARYANNE MOE",DEMOCRATIC,CO,SENATE DISTRICT 020,Open,Won-General,315183.35
"JENSEN, STEVE",REPUBLICAN,CO,SENATE DISTRICT 020,Open,Lost-General,231845.55
"ALEXANDER, KAY",REPUBLICAN,CO,SENATE DISTRICT 006,Open,Lost-General,216896.73
"LAWRENCE, JOYCE R",REPUBLICAN,CO,SENATE DISTRICT 003,Open,Lost-General,215831.98
"COFFMAN, MICHAEL (MIKE)",REPUBLICAN,CO,TREASURER,Incumbent,Won-General,197134.85
"SALAZAR, JOHN TONY",DEMOCRATIC,CO,HOUSE DISTRICT 062,Open,Won-General,163746.88
"ALLBRIGHT, MARTHA P",REPUBLICAN,CO,ATTORNEY GENERAL,Challenger,Lost-General,154071.88
"STUART, DAN",REPUBLICAN,CO,HOUSE DISTRICT 018,Open,Lost-General,146640.15
"JOHNSON, STEVE",REPUBLICAN,CO,SENATE DISTRICT 015,Open,Won-General,140875.44
"SLATER, DANIEL B",DEMOCRATIC,CO,SENATE DISTRICT 002,Open,Lost-General,134363.63
"JAMESON, BRYAN A",DEMOCRATIC,CO,HOUSE DISTRICT 052,Incumbent,Lost-General,132098.96
"MCFADYEN, LIANE (BUFFIE)",DEMOCRATIC,CO,HOUSE DISTRICT 047,Open,Won-General,116120.11
"KESTER, KENNETH",REPUBLICAN,CO,SENATE DISTRICT 002,Open,Won-General,112842.60
"VEIGA, JENNIFER L",DEMOCRATIC,CO,HOUSE DISTRICT 003,Incumbent,Won-General,112097.48
"RHODES, PAM",REPUBLICAN,CO,HOUSE DISTRICT 031,Incumbent,Won-General,111112.79
"GAGLIARDI, SARA E",DEMOCRATIC,CO,HOUSE DISTRICT 027,Challenger,Lost-General,106073.47
"BERRY, GAYLE A",REPUBLICAN,CO,HOUSE DISTRICT 055,Incumbent,Won-General,105252.37
"SHAVER, LES",REPUBLICAN,CO,HOUSE DISTRICT 047,Open,Lost-General,102182.46
"RIPPY, GREGG P",REPUBLICAN,CO,HOUSE DISTRICT 061,Open,Won-General,99350.95
"GILLILAND, KATHY",DEMOCRATIC,CO,SENATE DISTRICT 015,Open,Lost-General,97794.16
"STOECKER, LEONA",REPUBLICAN,CO,HOUSE DISTRICT 011,Open,Lost-General,97692.26
"SNOOK, JAMES I",REPUBLICAN,CO,HOUSE DISTRICT 062,Open,Lost-General,92347.15
"SPRADLEY, LOLA",REPUBLICAN,CO,HOUSE DISTRICT 060,Open,Won-General,92195.21
"MCCLUSKEY, BOB",REPUBLICAN,CO,HOUSE DISTRICT 052,Challenger,Won-General,91361.62
"HILLMAN, MARK",REPUBLICAN,CO,SENATE DISTRICT 001,Open,Won-General,88716.00
"MERRIFIELD, MICHAEL GEORGE (MIKE)",DEMOCRATIC,CO,HOUSE DISTRICT 018,Open,Won-General,86120.52
