Candidate,Party,State,Office,Incumbency,Result,Total Money
"ROWLAND, JOHN G & RELL, M JODI",REPUBLICAN,CT,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Won-General,6171598.62
"CURRY, BILL & JEPSEN, GEORGE C",DEMOCRATIC,CT,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,2350397.94
"BYSIEWICZ, SUSAN",DEMOCRATIC,CT,SECRETARY OF STATE,Incumbent,Won-General,859955.41
"WYMAN, NANCY S",DEMOCRATIC,CT,COMPTROLLER,Incumbent,Won-General,655987.29
"NAPPIER, DENISE L",DEMOCRATIC,CT,TREASURER,Incumbent,Won-General,560891.07
"BLUMENTHAL, RICHARD A",DEMOCRATIC,CT,ATTORNEY GENERAL,Incumbent,Won-General,432554.93
"GARBER, ROSS",REPUBLICAN,CT,TREASURER,Challenger,Lost-General,279352.68
"MCDONALD, ANDREW J",DEMOCRATIC,CT,SENATE DISTRICT 027,Open,Won-General,272456.86
"FEDELE JR, MICHAEL C",REPUBLICAN,CT,SENATE DISTRICT 027,Open,Lost-General,209173.17
"DEAN, MARTHA A",REPUBLICAN,CT,ATTORNEY GENERAL,Challenger,Lost-General,176442.24
"FASANO JR, LEONARD A",REPUBLICAN,CT,SENATE DISTRICT 034,Challenger,Won-General,172280.38
"DEFRONZO, DONALD J",DEMOCRATIC,CT,SENATE DISTRICT 006,Challenger,Won-General,163315.90
"MURPHY, CHRISTOPHER S",DEMOCRATIC,CT,SENATE DISTRICT 016,Open,Won-General,129325.88
"FINCH, BILL",DEMOCRATIC,CT,SENATE DISTRICT 022,Incumbent,Won-General,114696.00
"SAN ANGELO, RONALD S",REPUBLICAN,CT,SECRETARY OF STATE,Challenger,Lost-General,108246.18
"ANISKOVICH, WILLIAM A",REPUBLICAN,CT,SENATE DISTRICT 012,Incumbent,Won-General,106997.98
"PRAGUE, EDITH G",DEMOCRATIC,CT,SENATE DISTRICT 019,Incumbent,Won-General,103051.38
"BOZEK, THOMAS A",DEMOCRATIC,CT,SENATE DISTRICT 006,Incumbent,Lost-General,100945.40
"CIOTTO, BIAGIO (BILLY)",DEMOCRATIC,CT,SENATE DISTRICT 009,Incumbent,Won-General,96745.83
"NYSTROM, PETER A",REPUBLICAN,CT,SENATE DISTRICT 019,Challenger,Lost-General,96234.24
"DANDROW, ANN P",REPUBLICAN,CT,SENATE DISTRICT 016,Open,Lost-General,95284.66
"GAFFEY, THOMAS P",DEMOCRATIC,CT,SENATE DISTRICT 013,Incumbent,Won-General,88278.60
"GUGLIELMO, D ANTHONY (TONY)",REPUBLICAN,CT,SENATE DISTRICT 035,Incumbent,Won-General,88046.58
"DAILY, EILEEN M",DEMOCRATIC,CT,SENATE DISTRICT 033,Incumbent,Won-General,80628.15
"NOUJAIM, SELIM G",REPUBLICAN,CT,HOUSE DISTRICT 074,Open,Won-General,80388.64
"HANDLEY, MARY ANN",DEMOCRATIC,CT,SENATE DISTRICT 004,Incumbent,Won-General,76537.00
"DELUCA, LOUIS C",REPUBLICAN,CT,SENATE DISTRICT 032,Incumbent,Won-General,76515.00
"MCDERMOTT, BRIAN",DEMOCRATIC,CT,SENATE DISTRICT 034,Incumbent,Lost-General,72888.50
"SULLIVAN, KEVIN B",DEMOCRATIC,CT,SENATE DISTRICT 005,Incumbent,Won-General,72160.00
"HARP, TONI N",DEMOCRATIC,CT,SENATE DISTRICT 010,Incumbent,Won-General,69932.19
"PETERS, MELODIE",DEMOCRATIC,CT,SENATE DISTRICT 020,Incumbent,Won-General,69591.48
"LYONS, MOIRA K",DEMOCRATIC,CT,HOUSE DISTRICT 146,Incumbent,Won-General,69452.30
"LEBEAU, GARY D",DEMOCRATIC,CT,SENATE DISTRICT 003,Incumbent,Won-General,58775.50
"HAMMERS, ELAINE",REPUBLICAN,CT,SENATE DISTRICT 022,Challenger,Lost-General,57861.38
"DUFF, ROBERT B (BOB)",DEMOCRATIC,CT,HOUSE DISTRICT 137,Open,Won-General,56693.90
"COLEMAN, ERIC D",DEMOCRATIC,CT,SENATE DISTRICT 002,Incumbent,Won-General,56690.90
