Candidate,Party,State,Office,Incumbency,Result,Total Money
"MCCASKILL, CLAIRE C",DEMOCRATIC,MO,AUDITOR,Incumbent,Won-General,998769.32
"SHIELDS, CHARLIE",REPUBLICAN,MO,SENATE DISTRICT 034,Open,Won-General,374347.27
"KREIDER, JIM",DEMOCRATIC,MO,SENATE DISTRICT 020,Open,Lost-General,365886.18
"BARTLE, MATTHEW (MATT)",REPUBLICAN,MO,SENATE DISTRICT 008,Open,Won-General,336738.50
"BRAY, JOAN",DEMOCRATIC,MO,SENATE DISTRICT 024,Open,Won-General,334701.82
"PAGE, SAM L",DEMOCRATIC,MO,HOUSE DISTRICT 082,Open,Won-General,330511.00
"CAUTHORN, JOHN W",REPUBLICAN,MO,SENATE DISTRICT 018,Incumbent,Won-General,291055.15
"LEWIS, JOHN B",REPUBLICAN,MO,SENATE DISTRICT 024,Open,Lost-General,290489.25
"STEELMAN, SARAH H",REPUBLICAN,MO,SENATE DISTRICT 016,Incumbent,Won-General,257878.72
"HOSMER, CRAIG",DEMOCRATIC,MO,SENATE DISTRICT 030,Open,Lost-General,227082.75
"DOLAN, JONATHAN",REPUBLICAN,MO,SENATE DISTRICT 002,Open,Won-General,217745.60
"GRATZ, WW (BILL)",DEMOCRATIC,MO,SENATE DISTRICT 006,Open,Lost-General,216883.11
"CLEMENS, DAN",REPUBLICAN,MO,SENATE DISTRICT 020,Open,Won-General,216372.80
"KELLY, GLENDA",DEMOCRATIC,MO,SENATE DISTRICT 034,Open,Lost-General,209576.85
"DOUGHERTY, PAT",DEMOCRATIC,MO,SENATE DISTRICT 004,Incumbent,Won-General,208828.06
"VOGEL, CARL M",REPUBLICAN,MO,SENATE DISTRICT 006,Open,Won-General,206120.82
"BERKOWITZ, SAM",DEMOCRATIC,MO,SENATE DISTRICT 018,Challenger,Lost-General,180143.67
"GRIESHEIMER, JOHN",REPUBLICAN,MO,SENATE DISTRICT 026,Open,Won-General,176228.45
"CHAMPION, NORMA J (AUNT NORMA)",REPUBLICAN,MO,SENATE DISTRICT 030,Open,Won-General,175352.13
"SCOTT, DELBERT L",REPUBLICAN,MO,SENATE DISTRICT 028,Open,Won-General,174630.01
"SHOEMAKER, CHRIS",REPUBLICAN,MO,HOUSE DISTRICT 008,Incumbent,Won-General,161304.61
"QUINN, JOHN",REPUBLICAN,MO,HOUSE DISTRICT 007,Incumbent,Won-General,126671.80
"STOLL, STEPHEN M",DEMOCRATIC,MO,SENATE DISTRICT 022,Incumbent,Won-General,116861.39
"NODLER, GARY",REPUBLICAN,MO,SENATE DISTRICT 032,Open,Won-General,115841.10
"JEFFRIES, JOEL",REPUBLICAN,MO,HOUSE DISTRICT 025,Challenger,Lost-General,114983.26
"HANAWAY, CATHERINE L",REPUBLICAN,MO,HOUSE DISTRICT 087,Incumbent,Won-General,109971.00
"DAYS, RITA HEARD",DEMOCRATIC,MO,SENATE DISTRICT 014,Open,Won-General,103828.76
"HARRIS, JEFF",DEMOCRATIC,MO,HOUSE DISTRICT 023,Open,Won-General,103092.99
"WHEELER, CHARLES B",DEMOCRATIC,MO,SENATE DISTRICT 010,Open,Won-General,94694.00
"SCHAAF, ROB",REPUBLICAN,MO,HOUSE DISTRICT 028,Open,Won-General,94442.51
"RICHARD, RONALD F (RON)",REPUBLICAN,MO,HOUSE DISTRICT 129,Open,Won-General,93396.13
"HENSLEY, TERESA L",DEMOCRATIC,MO,HOUSE DISTRICT 123,Open,Lost-General,88719.00
"GREEN, THOMAS S",DEMOCRATIC,MO,HOUSE DISTRICT 015,Incumbent,Won-General,88372.82
"BISHOP, DAN",DEMOCRATIC,MO,HOUSE DISTRICT 038,Open,Won-General,86831.64
"KRATKY, FRED",DEMOCRATIC,MO,HOUSE DISTRICT 065,Open,Won-General,86396.84
"PORTWOOD, CHARLES R",REPUBLICAN,MO,HOUSE DISTRICT 092,Incumbent,Won-General,82596.01
"ABEL, MARK C",DEMOCRATIC,MO,HOUSE DISTRICT 103,Incumbent,Won-General,80421.65
"SCHNEIDER, VICKI A",REPUBLICAN,MO,HOUSE DISTRICT 017,Open,Won-General,79553.19
"DIXON, BOB",REPUBLICAN,MO,HOUSE DISTRICT 140,Open,Won-General,77240.74
"JOLLY, CATHY",DEMOCRATIC,MO,HOUSE DISTRICT 045,Incumbent,Won-General,75629.06
"HARDING, MEG",DEMOCRATIC,MO,HOUSE DISTRICT 030,Incumbent,Lost-General,73669.54
"SKAGGS, TRENT",DEMOCRATIC,MO,HOUSE DISTRICT 031,Open,Won-General,72834.00
"WILSON, VICKY RIBACK",DEMOCRATIC,MO,HOUSE DISTRICT 025,Incumbent,Won-General,72196.00
"GRAHAM, CHUCK",DEMOCRATIC,MO,HOUSE DISTRICT 024,Incumbent,Won-General,70305.60
"RATHERT, JOSEPH A",DEMOCRATIC,MO,HOUSE DISTRICT 095,Open,Lost-General,70044.00
"BAHNER, KATHY",REPUBLICAN,MO,HOUSE DISTRICT 027,Open,Lost-General,69282.00
"DONNELLY, MARGARET T",DEMOCRATIC,MO,HOUSE DISTRICT 073,Open,Won-General,68741.00
"DEEKEN, BILL",REPUBLICAN,MO,HOUSE DISTRICT 114,Open,Won-General,67375.82
"MYERS, PETER",REPUBLICAN,MO,HOUSE DISTRICT 160,Incumbent,Won-General,67022.98
"JOHNSON, ROBERT THANE (BOB)",REPUBLICAN,MO,HOUSE DISTRICT 047,Open,Won-General,65775.00
"SHOEMYER, WES",DEMOCRATIC,MO,HOUSE DISTRICT 009,Incumbent,Won-General,63529.70
"CARNAHAN, RUSS",DEMOCRATIC,MO,HOUSE DISTRICT 059,Incumbent,Won-General,63357.78
"ENGLER, KEVIN",REPUBLICAN,MO,HOUSE DISTRICT 106,Open,Won-General,61960.00
"BOMKAMP, DIANN",REPUBLICAN,MO,HOUSE DISTRICT 082,Open,Lost-General,61780.32
"ZWEIFEL, CLINT",DEMOCRATIC,MO,HOUSE DISTRICT 078,Challenger,Won-General,60841.00
"YOUNG, TERRY",DEMOCRATIC,MO,HOUSE DISTRICT 049,Open,Won-General,58429.94
"LIPKE, SCOTT A",REPUBLICAN,MO,HOUSE DISTRICT 157,Open,Won-General,57180.50
"CUNNINGHAM, JANE",REPUBLICAN,MO,HOUSE DISTRICT 086,Incumbent,Won-General,57090.32
"COPENHAVER, NANCY",DEMOCRATIC,MO,HOUSE DISTRICT 022,Incumbent,Lost-General,56359.00
"MAY, ROBERT L (BOB)",REPUBLICAN,MO,HOUSE DISTRICT 149,Incumbent,Won-General,55827.38
"SAYERS, CONNIE",REPUBLICAN,MO,HOUSE DISTRICT 110,Open,Lost-General,55799.00
"MOORE, DANIELLE (DANIE)",REPUBLICAN,MO,HOUSE DISTRICT 020,Incumbent,Won-General,55250.00
"JOHNSON, RICHARD K (RICK)",DEMOCRATIC,MO,HOUSE DISTRICT 090,Incumbent,Won-General,53181.37
"CROWELL, JASON G",REPUBLICAN,MO,HOUSE DISTRICT 158,Incumbent,Won-General,52910.00
"REINHART, ANNIE",REPUBLICAN,MO,HOUSE DISTRICT 034,Incumbent,Won-General,52837.00
"MILLER, LENNIE",REPUBLICAN,MO,HOUSE DISTRICT 015,Challenger,Lost-General,52423.25
"WILLOUGHBY, PHILIP O",DEMOCRATIC,MO,HOUSE DISTRICT 033,Incumbent,Won-General,52360.00
"HOBBS, STEVE",REPUBLICAN,MO,HOUSE DISTRICT 021,Open,Won-General,52286.26
"ST ONGE, NEAL C",REPUBLICAN,MO,HOUSE DISTRICT 088,Incumbent,Won-General,51640.00
"HALEY, TOM",DEMOCRATIC,MO,HOUSE DISTRICT 047,Open,Lost-General,51325.00
"WRIGHT, MARK",REPUBLICAN,MO,HOUSE DISTRICT 137,Incumbent,Won-General,50790.00
"LEVOTA, PAUL",DEMOCRATIC,MO,HOUSE DISTRICT 052,Open,Won-General,50595.00
"MUNZLINGER, BRIAN",REPUBLICAN,MO,HOUSE DISTRICT 001,Open,Won-General,50453.63
"ALLEN, MICHAEL R",DEMOCRATIC,MO,HOUSE DISTRICT 085,Open,Lost-General,50435.21
"BEARDEN, CARL L",REPUBLICAN,MO,HOUSE DISTRICT 016,Incumbent,Won-General,50086.00
"WARD, DAN",DEMOCRATIC,MO,HOUSE DISTRICT 107,Incumbent,Won-General,49412.00
"HORTON, CHRISTIAAN",DEMOCRATIC,MO,HOUSE DISTRICT 140,Open,Lost-General,48985.50
"AVERY, JIM",REPUBLICAN,MO,HOUSE DISTRICT 095,Open,Won-General,48825.00
"WALDEN, ROSS",REPUBLICAN,MO,HOUSE DISTRICT 006,Open,Lost-General,48570.15
"STEVENSON, BRYAN P",REPUBLICAN,MO,HOUSE DISTRICT 128,Open,Won-General,48470.90
"HOLAND, ROY W",REPUBLICAN,MO,HOUSE DISTRICT 135,Incumbent,Won-General,47609.50
"LAGER, BRAD",REPUBLICAN,MO,HOUSE DISTRICT 004,Open,Won-General,47117.13
"BLACK, LANIE",REPUBLICAN,MO,HOUSE DISTRICT 161,Incumbent,Won-General,46906.00
"GOODMAN, JACK",REPUBLICAN,MO,HOUSE DISTRICT 132,Open,Won-General,46761.46
"BAKER, BRIAN L",REPUBLICAN,MO,HOUSE DISTRICT 123,Open,Won-General,46104.21
"LUETKEMEYER, BLAINE",REPUBLICAN,MO,HOUSE DISTRICT 115,Incumbent,Won-General,45676.00
"RUPP, SCOTT T",REPUBLICAN,MO,HOUSE DISTRICT 013,Open,Won-General,44748.00
"LIESE, ALBERT J (AL)",DEMOCRATIC,MO,HOUSE DISTRICT 079,Open,Won-General,44622.14
