Candidate,Party,State,Office,Incumbency,Result,Total Money
"BALDACCI, JOHN E",DEMOCRATIC,ME,GOVERNOR,Open,Won-General,1592251.95
"CIANCHETTE, PETER E",REPUBLICAN,ME,GOVERNOR,Open,Lost-General,999703.00
"CARTER, JONATHAN K",GREEN INDEPENDENT,ME,GOVERNOR,Open,Lost-General,930246.00
"FLANAGAN, DAVID",INDEPENDENT,ME,GOVERNOR,Open,Withdrew-General,176784.00
"HALL, CHRISTOPHER G L",DEMOCRATIC,ME,SENATE DISTRICT 016,Open,Won-General,46245.13
"FOSSEL, LESLIE T",REPUBLICAN,ME,SENATE DISTRICT 016,Open,Lost-General,42456.49
"NEWMAN, F DOUGLAS",REPUBLICAN,ME,SENATE DISTRICT 018,Challenger,Lost-General,40874.01
"HATCH, PAMELA H",DEMOCRATIC,ME,SENATE DISTRICT 013,Open,Won-General,37949.00
"CARPENTER, DAVID L",REPUBLICAN,ME,SENATE DISTRICT 033,Incumbent,Won-General,37825.05
"TREAT, SHARON A",DEMOCRATIC,ME,SENATE DISTRICT 018,Incumbent,Won-General,34300.06
"STRIMLING, ETHAN KING",DEMOCRATIC,ME,SENATE DISTRICT 028,Open,Won-General,30071.00
"STANLEY, STEPHEN S",DEMOCRATIC,ME,SENATE DISTRICT 003,Open,Won-General,29849.92
"BROMLEY, LYNN",DEMOCRATIC,ME,SENATE DISTRICT 030,Incumbent,Won-General,29179.00
"BOUDREAU, LINDA R",REPUBLICAN,ME,SENATE DISTRICT 030,Challenger,Lost-General,26733.00
"CAMERON, ROBERT A",REPUBLICAN,ME,SENATE DISTRICT 024,Open,Lost-General,24559.00
"GAGNON, KENNETH T",DEMOCRATIC,ME,SENATE DISTRICT 014,Incumbent,Won-General,23796.00
"BARNETT, RALPH E",DEMOCRATIC,ME,SENATE DISTRICT 004,Challenger,Lost-General,23583.00
"NOBLE, FLOWER H",GREEN INDEPENDENT,ME,SENATE DISTRICT 027,Challenger,Lost-General,22888.81
"TURNER, KATHRYN N",DEMOCRATIC,ME,SENATE DISTRICT 026,Challenger,Lost-General,22607.00
"QUINN, LYNDA N",REPUBLICAN,ME,SENATE DISTRICT 013,Open,Lost-General,22412.00
"SUSLOVIC, EDWARD J",DEMOCRATIC,ME,HOUSE DISTRICT 032,Challenger,Won-General,21767.00
"HAGGETT, ROBERT D",REPUBLICAN,ME,SENATE DISTRICT 032,Challenger,Lost-General,21722.00
"DOUGLASS, NERIA R",DEMOCRATIC,ME,SENATE DISTRICT 022,Incumbent,Won-General,21636.00
"MAYO III, ARTHUR F",REPUBLICAN,ME,SENATE DISTRICT 019,Open,Won-General,21485.00
"TURNER, KARL W",REPUBLICAN,ME,SENATE DISTRICT 026,Incumbent,Won-General,21363.00
"WESTON, CAROL",REPUBLICAN,ME,SENATE DISTRICT 011,Open,Won-General,21028.00
"ROTUNDO, MARGARET R",DEMOCRATIC,ME,SENATE DISTRICT 021,Incumbent,Won-General,20947.00
"VIGUE, GUY J",REPUBLICAN,ME,SENATE DISTRICT 023,Challenger,Lost-General,20781.00
"PENDLETON, PEGGY",DEMOCRATIC,ME,SENATE DISTRICT 031,Incumbent,Won-General,20762.00
"CLUKEY, DEAN F",REPUBLICAN,ME,SENATE DISTRICT 003,Open,Lost-General,20438.00
"PINKHAM, WILLIAM D",REPUBLICAN,ME,SENATE DISTRICT 005,Open,Lost-General,20017.00
"POTVIN, RONALD W",REPUBLICAN,ME,SENATE DISTRICT 022,Challenger,Lost-General,19971.00
"GILMAN, CAROLYN M",REPUBLICAN,ME,SENATE DISTRICT 029,Challenger,Won-General,19867.00
"OUTERBRIDGE, OLIVER",GREEN INDEPENDENT,ME,SENATE DISTRICT 011,Open,Lost-General,19747.00
"YOUNGBLOOD, EDWARD M",REPUBLICAN,ME,SENATE DISTRICT 006,Incumbent,Won-General,19747.00
"MADORE, DAVID R",REPUBLICAN,ME,SENATE DISTRICT 015,Challenger,Lost-General,19722.00
"DAGGETT, BEVERLY C",DEMOCRATIC,ME,SENATE DISTRICT 015,Incumbent,Won-General,19598.80
"STONE, ROBERT D",REPUBLICAN,ME,SENATE DISTRICT 021,Challenger,Lost-General,19597.00
"SHOREY, KEVIN L",REPUBLICAN,ME,SENATE DISTRICT 004,Incumbent,Won-General,19557.00
"MCGRANE, GARY T",DEMOCRATIC,ME,SENATE DISTRICT 017,Challenger,Lost-General,19547.00
"MOONEY, THOMAS E",DEMOCRATIC,ME,SENATE DISTRICT 009,Challenger,Lost-General,19542.00
"MARTIN, JOHN L",DEMOCRATIC,ME,SENATE DISTRICT 001,Incumbent,Won-General,19497.00
"WOODCOCK, CHANDLER E",REPUBLICAN,ME,SENATE DISTRICT 017,Incumbent,Won-General,19487.00
"VAMVAKIAS, SALLY G",REPUBLICAN,ME,SENATE DISTRICT 027,Challenger,Lost-General,19455.00
"PAKULSKI, STEFAN MATTHEW",DEMOCRATIC,ME,SENATE DISTRICT 012,Challenger,Lost-General,19447.00
"SAVAGE, CHRISTINE R",REPUBLICAN,ME,SENATE DISTRICT 012,Incumbent,Won-General,19447.00
"KNEELAND, RICHARD",REPUBLICAN,ME,SENATE DISTRICT 002,Incumbent,Won-General,19447.00
"CHIZMAR, PAUL P",DEMOCRATIC,ME,SENATE DISTRICT 020,Open,Lost-General,17777.00
"DAMON, DENNIS S",DEMOCRATIC,ME,SENATE DISTRICT 005,Open,Won-General,17658.67
"STURK, BARRY",REPUBLICAN,ME,SENATE DISTRICT 014,Challenger,Lost-General,17528.00
"LAMBERT, ROBIN D",REPUBLICAN,ME,SENATE DISTRICT 028,Open,Lost-General,16495.00
"MAIETTA JR, LOUIS B",REPUBLICAN,ME,HOUSE DISTRICT 026,Open,Won-General,15970.53
"FISHER, CHARLES D",DEMOCRATIC,ME,SENATE DISTRICT 006,Challenger,Lost-General,15870.00
"SAWYER JR, W TOM",REPUBLICAN,ME,SENATE DISTRICT 009,Incumbent,Won-General,15666.07
"CRESSEY JR, PHILIP A",REPUBLICAN,ME,HOUSE DISTRICT 047,Incumbent,Won-General,15306.36
"TARDY, JOSHUA A",REPUBLICAN,ME,HOUSE DISTRICT 125,Open,Won-General,15011.00
"CATHCART, MARY R",DEMOCRATIC,ME,SENATE DISTRICT 007,Incumbent,Won-General,14925.00
"BLAIS, KENNETH",REPUBLICAN,ME,SENATE DISTRICT 020,Open,Won-General,14445.90
"LEMONT, KENNETH F",REPUBLICAN,ME,SENATE DISTRICT 035,Incumbent,Won-General,13110.00
"DAVIS, GERALD M",REPUBLICAN,ME,HOUSE DISTRICT 040,Incumbent,Won-General,12935.00
"OGARA, WILLIAM B",DEMOCRATIC,ME,SENATE DISTRICT 029,Incumbent,Lost-General,12775.00
"LAFOUNTAIN III, LLOYD P",DEMOCRATIC,ME,SENATE DISTRICT 032,Incumbent,Won-General,12642.65
"BRUNO, JOSEPH",REPUBLICAN,ME,HOUSE DISTRICT 038,Incumbent,Won-General,11830.00
"AUSTIN, SUSAN",REPUBLICAN,ME,HOUSE DISTRICT 041,Open,Won-General,10863.00
"BENNETT, RICHARD A",REPUBLICAN,ME,SENATE DISTRICT 025,Incumbent,Won-General,10530.00
"MITCHELL, BETTY LOU",REPUBLICAN,ME,SENATE DISTRICT 010,Incumbent,Won-General,10430.00
"KAELIN, JEFFREY H",REPUBLICAN,ME,HOUSE DISTRICT 107,Open,Won-General,10418.61
"OBRIEN, JULIE ANN",REPUBLICAN,ME,HOUSE DISTRICT 096,Incumbent,Won-General,10338.00
"BRENNAN, MICHAEL F",DEMOCRATIC,ME,SENATE DISTRICT 027,Incumbent,Won-General,10307.00
"STANWOOD, ROBERT E",REPUBLICAN,ME,HOUSE DISTRICT 130,Challenger,Lost-General,10203.00
"MCDERMOTT, FRANCIS",DEMOCRATIC,ME,HOUSE DISTRICT 038,Challenger,Lost-General,9646.00
"DAVIS SR, PAUL T",REPUBLICAN,ME,SENATE DISTRICT 008,Incumbent,Won-General,9355.00
