Candidate,Party,State,Office,Incumbency,Result,Total Money
"TAYLOR, RYAN M",DEMOCRATIC-NPL,ND,SENATE DISTRICT 007,Challenger,Won-General,16175.00
"GOETZFRIED, TONY",DEMOCRATIC-NPL,ND,SENATE DISTRICT 033,Challenger,Lost-General,14100.00
"FAIRFIELD, APRIL",DEMOCRATIC-NPL,ND,SENATE DISTRICT 029,Challenger,Won-General,14050.00
"SCHATZ, HELEN D",DEMOCRATIC-NPL,ND,SENATE DISTRICT 047,Challenger,Lost-General,13150.00
"MATHERN, DEB",DEMOCRATIC-NPL,ND,SENATE DISTRICT 045,Incumbent,Lost-General,12925.00
"SEYMOUR, TOM",DEMOCRATIC-NPL,ND,SENATE DISTRICT 005,Open,Won-General,11300.00
"BERG, RICHARD A (RICK)",REPUBLICAN,ND,HOUSE DISTRICT 045,Incumbent,Won-General,11203.00
"HALEY, JAY",DEMOCRATIC-NPL,ND,SENATE DISTRICT 017,Challenger,Lost-General,9450.00
"ESPEGARD, DUAINE C",REPUBLICAN,ND,SENATE DISTRICT 043,Incumbent,Won-General,9250.00
"MATHERN, TIM",DEMOCRATIC-NPL,ND,SENATE DISTRICT 011,Incumbent,Won-General,9130.00
"NELSON, CAROLYN",DEMOCRATIC-NPL,ND,SENATE DISTRICT 021,Incumbent,Won-General,9037.00
"SOLBERG, KEN",REPUBLICAN,ND,SENATE DISTRICT 007,Incumbent,Lost-General,7800.00
"KRAUTER, AARON",DEMOCRATIC-NPL,ND,SENATE DISTRICT 031,Open,Won-General,7075.00
"EVERY, MICHAEL A",DEMOCRATIC-NPL,ND,SENATE DISTRICT 023,Open,Won-General,6825.00
"HOLMBERG, RAY",REPUBLICAN,ND,SENATE DISTRICT 017,Incumbent,Won-General,6326.00
"HEITKAMP, JOEL C",DEMOCRATIC-NPL,ND,SENATE DISTRICT 026,Incumbent,Won-General,6225.00
"LAIRD, MAX L",DEMOCRATIC-NPL,ND,SENATE DISTRICT 019,Challenger,Lost-General,5800.00
"AMERMAN, BILL",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 026,Open,Won-General,5660.00
"SCHOBINGER, RANDY A",REPUBLICAN,ND,SENATE DISTRICT 003,Incumbent,Won-General,5525.00
"SVEDJAN, KEN",REPUBLICAN,ND,HOUSE DISTRICT 017,Incumbent,Won-General,5375.00
"LEE, JUDY E",REPUBLICAN,ND,SENATE DISTRICT 013,Incumbent,Won-General,5275.00
"ANDERSON, ARDEN C",DEMOCRATIC-NPL,ND,SENATE DISTRICT 025,Challenger,Lost-General,5050.00
"RENNER, DENNIS",REPUBLICAN,ND,SENATE DISTRICT 031,Open,Lost-General,4750.00
"LEE, JAMES D",DEMOCRATIC-NPL,ND,SENATE DISTRICT 027,Open,Lost-General,4500.00
"SYVERSON, JOHN O",REPUBLICAN,ND,SENATE DISTRICT 045,Challenger,Won-General,4433.00
"BOUCHER, MERLE",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 009,Incumbent,Won-General,4400.00
"BJERTNESS, BEN",REPUBLICAN,ND,HOUSE DISTRICT 043,Challenger,Lost-General,4300.00
"CHRISTMANN, RANDEL (RANDY)",REPUBLICAN,ND,SENATE DISTRICT 033,Incumbent,Won-General,4250.00
"MILLER, BLAKE",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 041,Challenger,Lost-General,4235.00
"NELSON, JON O",REPUBLICAN,ND,HOUSE DISTRICT 007,Incumbent,Won-General,4201.00
"BERNSTEIN, LEROY G",REPUBLICAN,ND,HOUSE DISTRICT 045,Incumbent,Won-General,4126.00
"NOTTESTAD, DARRELL",REPUBLICAN,ND,HOUSE DISTRICT 043,Incumbent,Won-General,4025.00
"BORSTAD, TERRY",DEMOCRATIC-NPL,ND,SENATE DISTRICT 015,Challenger,Lost-General,4000.00
"MAHONEY, JOHN",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 033,Incumbent,Lost-General,3825.00
"DEVLIN, WILLIAM R (BILL)",REPUBLICAN,ND,HOUSE DISTRICT 023,Incumbent,Won-General,3725.00
"JOHNSON III, WARD K",REPUBLICAN,ND,HOUSE DISTRICT 017,Challenger,Lost-General,3700.00
"CONRAD, KARI LEE",DEMOCRATIC-NPL,ND,SENATE DISTRICT 003,Challenger,Lost-General,3450.00
"THANE, RUSSEL T",REPUBLICAN,ND,SENATE DISTRICT 025,Incumbent,Won-General,3425.00
"TRAYNOR, JOHN T (JACK)",REPUBLICAN,ND,SENATE DISTRICT 015,Incumbent,Won-General,3375.00
"DELMORE, LOIS",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 043,Incumbent,Won-General,3325.00
"SEVERSON, DALE",REPUBLICAN,ND,HOUSE DISTRICT 023,Incumbent,Won-General,3075.00
"MEDLAR, RICHARD L",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 037,Challenger,Lost-General,2985.00
"KELSH, SCOT",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 011,Incumbent,Won-General,2975.00
"DUNPHY, TERRY",DEMOCRATIC-NPL,ND,SENATE DISTRICT 043,Challenger,Lost-General,2900.00
"THORPE, ELWOOD (WOODY)",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 005,Incumbent,Won-General,2825.00
"KERZMAN, JAMES",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 031,Open,Won-General,2775.00
"GUBRUD, JAN",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 001,Challenger,Lost-General,2750.00
"WANZEK, TERRY M",REPUBLICAN,ND,SENATE DISTRICT 029,Incumbent,Lost-General,2750.00
"MUTCH, DUANE",REPUBLICAN,ND,SENATE DISTRICT 019,Incumbent,Won-General,2750.00
"GRINDBERG, TONY",REPUBLICAN,ND,SENATE DISTRICT 041,Incumbent,Won-General,2700.00
"LARSON, LANDIS L",DEMOCRATIC-NPL,ND,SENATE DISTRICT 013,Challenger,Lost-General,2600.00
"CARLSON, AL",REPUBLICAN,ND,HOUSE DISTRICT 041,Incumbent,Won-General,2600.00
"LIEN, DUSTIN E",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 029,Challenger,Lost-General,2560.00
"POTTER, LOUISE (WEEZIE)",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 017,Challenger,Won-General,2400.00
"KREIDT, GARY",REPUBLICAN,ND,HOUSE DISTRICT 033,Challenger,Won-General,2350.00
"KOPPELMAN, DALE E",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 017,Challenger,Lost-General,2325.00
"BROWN, RICHARD L",REPUBLICAN,ND,SENATE DISTRICT 027,Open,Won-General,2250.00
"MARAGOS, ANDREW G",REPUBLICAN,ND,HOUSE DISTRICT 003,Incumbent,Won-General,2175.00
"KRABSETH, BLAKE",REPUBLICAN,ND,SENATE DISTRICT 005,Open,Lost-General,2100.00
"IVERSON, JOHN",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 041,Challenger,Lost-General,2085.00
"MARTINSON, BOB",REPUBLICAN,ND,HOUSE DISTRICT 035,Open,Won-General,2075.00
"DISRUD, RACHAEL",REPUBLICAN,ND,HOUSE DISTRICT 021,Incumbent,Lost-General,2025.00
"ECKRE, BRUCE A",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 025,Incumbent,Won-General,2025.00
"WALKER, FRANK E",REPUBLICAN,ND,SENATE DISTRICT 023,Open,Lost-General,2000.00
"WHITE, GARY",DEMOCRATIC-NPL,ND,SENATE DISTRICT 037,Challenger,Lost-General,2000.00
"GUNTER, G JANE",REPUBLICAN,ND,HOUSE DISTRICT 007,Incumbent,Lost-General,1950.00
"MEYERS, PAUL",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 045,Challenger,Lost-General,1900.00
"POLLERT, CHET",REPUBLICAN,ND,HOUSE DISTRICT 029,Incumbent,Won-General,1750.00
"KLEMETSRUD, JAY",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 015,Challenger,Lost-General,1700.00
"ANDERSON, DORIS H",REPUBLICAN,ND,SENATE DISTRICT 023,Open,Lost-General,1700.00
"DROVDAL, DAVID (SKIP)",REPUBLICAN,ND,HOUSE DISTRICT 039,Incumbent,Won-General,1700.00
"HEADLAND, CRAIG",REPUBLICAN,ND,HOUSE DISTRICT 029,Challenger,Won-General,1700.00
"WENTZ, JANET",REPUBLICAN,ND,HOUSE DISTRICT 003,Incumbent,Won-General,1675.00
"KELSH, STEVEN",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 027,Open,Lost-General,1650.00
"LOFTESNES, LUCILLE",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 007,Challenger,Lost-General,1650.00
"MELIN, BRUCE",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 043,Challenger,Lost-General,1650.00
"ROHLA, BOB",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 045,Challenger,Lost-General,1650.00
"KEMPENICH, KEITH",REPUBLICAN,ND,HOUSE DISTRICT 039,Incumbent,Won-General,1650.00
"NICHOLAS, EUGENE",REPUBLICAN,ND,HOUSE DISTRICT 015,Incumbent,Won-General,1625.00
"WALD, FRANCIS J",REPUBLICAN,ND,HOUSE DISTRICT 037,Incumbent,Won-General,1600.00
"LYSON, STANLEY W",REPUBLICAN,ND,SENATE DISTRICT 001,Incumbent,Won-General,1575.00
"WARDNER, RICH",REPUBLICAN,ND,SENATE DISTRICT 037,Incumbent,Won-General,1575.00
"UGLEM, GERALD (GERRY)",REPUBLICAN,ND,HOUSE DISTRICT 019,Challenger,Won-General,1533.61
"EKSTROM, MARY",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 011,Incumbent,Won-General,1525.00
"SCHMIDT, ARLO E",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 007,Challenger,Won-General,1525.00
"BERTSCH, COLLEEN",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 005,Challenger,Lost-General,1500.00
