Candidate,Party,State,Office,Incumbency,Result,Total Money
"PAWLENTY, TIMOTHY J (TIM) & MOLNAU, CAROL L",REPUBLICAN,MN,GOVERNOR / LIEUTENANT GOVERNOR,Open,Won-General,2421438.48
"MOE, ROGER D & SABO, JULIE ANN",DEMOCRATIC-FARMER-LABOR,MN,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,1915259.20
"HATCH, MICHAEL A",DEMOCRATIC-FARMER-LABOR,MN,ATTORNEY GENERAL,Incumbent,Won-General,433791.69
"PENTEL, KEN & GILMAN, RHODA",GREEN,MN,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,370945.29
"KIFFMEYER, MARY E",REPUBLICAN,MN,SECRETARY OF STATE,Incumbent,Won-General,306531.51
"KELLY, TOM",REPUBLICAN,MN,ATTORNEY GENERAL,Challenger,Lost-General,273905.79
"HUMPHREY, HUBERT H (BUCK)",DEMOCRATIC-FARMER-LABOR,MN,SECRETARY OF STATE,Challenger,Lost-General,242923.60
"AWADA, PATRICIA ANDERSON",REPUBLICAN,MN,AUDITOR,Open,Won-General,226018.36
"LOUREY, BECKY",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 008,Incumbent,Won-General,142924.09
"KISCADEN, SHEILA",INDEPENDENT,MN,SENATE DISTRICT 030,Incumbent,Won-General,136662.90
"BACHMANN, MICHELE",REPUBLICAN,MN,SENATE DISTRICT 052,Open,Won-General,96694.75
"DAVIDS, GREGORY M",REPUBLICAN,MN,HOUSE DISTRICT 031B,Incumbent,Won-General,95110.39
"ANDERSON, PAUL H",NONPARTISAN,MN,SUPREME COURT-P ANDERSON SEAT,Incumbent,Won-General,91825.00
"BAKK, THOMAS (TOM)",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 006,Open,Won-General,80892.43
"KUBLY, GARY W",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 020,Open,Won-General,78971.40
"KRENTZ, JANE",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 052,Open,Lost-General,78769.61
"SAMS, DALLAS C",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 011,Incumbent,Won-General,74730.35
"MICHEL, GEOFFREY",REPUBLICAN,MN,SENATE DISTRICT 041,Open,Won-General,72997.28
"RHODES, JIM",REPUBLICAN,MN,HOUSE DISTRICT 044A,Challenger,Won-General,72677.10
"METZEN, JAMES P",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 039,Incumbent,Won-General,71563.51
"KOERING, PAUL E",REPUBLICAN,MN,SENATE DISTRICT 012,Challenger,Won-General,70642.15
"NEUVILLE, THOMAS M",REPUBLICAN,MN,SENATE DISTRICT 025,Incumbent,Won-General,69919.25
"CHAUDHARY, SATVEER",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 050,Open,Won-General,68520.31
"SCHWAB, GRACE STABELL",REPUBLICAN,MN,SENATE DISTRICT 027,Incumbent,Lost-General,68454.92
"JOHNSON, CAROL",DEMOCRATIC-FARMER-LABOR,MN,AUDITOR,Open,Lost-General,68009.24
"DAY, DICK",REPUBLICAN,MN,SENATE DISTRICT 026,Open,Won-General,67468.73
