Candidate,Party,State,Office,Incumbency,Result,Total Money
"SANCHEZ JR, ANTONIO R (TONY)",DEMOCRATIC,TX,GOVERNOR,Challenger,Lost-General,66253516.36
"DEWHURST III, DAVID H",REPUBLICAN,TX,LIEUTENANT GOVERNOR,Open,Won-General,29335792.63
"PERRY, JAMES RICHARD (RICK)",REPUBLICAN,TX,GOVERNOR,Incumbent,Won-General,24725965.63
"SHARP, JOHN",DEMOCRATIC,TX,LIEUTENANT GOVERNOR,Open,Lost-General,8728580.57
"ABBOTT, GREG",REPUBLICAN,TX,ATTORNEY GENERAL,Open,Won-General,8582551.99
"WATSON, KIRK",DEMOCRATIC,TX,ATTORNEY GENERAL,Open,Lost-General,5381745.78
"RYLANDER, CAROLE KEETON",REPUBLICAN,TX,COMPTROLLER,Incumbent,Won-General,5018120.53
"AKINS, MARTY",DEMOCRATIC,TX,COMPTROLLER,Challenger,Lost-General,3435037.27
"BERNSEN, DAVID",DEMOCRATIC,TX,COMMISSIONER OF PUBLIC LANDS,Open,Lost-General,1852945.40
"COMBS, SUSAN",REPUBLICAN,TX,AGRICULTURE COMMISSIONER,Incumbent,Won-General,1782234.34
"ESTES, CRAIG",REPUBLICAN,TX,SENATE DISTRICT 030,Incumbent,Won-General,1468138.25
"PATTERSON, JERRY",REPUBLICAN,TX,COMMISSIONER OF PUBLIC LANDS,Open,Won-General,1404586.32
"HINOJOSA, JUAN (CHUY)",DEMOCRATIC,TX,SENATE DISTRICT 020,Open,Won-General,1356582.95
"WILLIAMS, MICHAEL L",REPUBLICAN,TX,RAILROAD COMMISSIONER,Incumbent,Won-General,1257934.40
"JEFFERSON, WALLACE B",REPUBLICAN,TX,SUPREME COURT-JEFFERSON SEAT,Incumbent,Won-General,1143406.36
"WENTWORTH, EARL JEFFREY (JEFF)",REPUBLICAN,TX,SENATE DISTRICT 025,Incumbent,Won-General,1127677.61
"BARRIENTOS, GONZALO",DEMOCRATIC,TX,SENATE DISTRICT 014,Incumbent,Won-General,1114534.11
"CRADDICK, TOM",REPUBLICAN,TX,HOUSE DISTRICT 082,Incumbent,Won-General,1104767.67
"JANEK, KYLE",REPUBLICAN,TX,SENATE DISTRICT 017,Open,Won-General,1093689.11
"AVERITT, B KIP",REPUBLICAN,TX,SENATE DISTRICT 022,Open,Won-General,1092110.72
"WAINWRIGHT, JESSE W (DALE)",REPUBLICAN,TX,SUPREME COURT-OPEN SEAT 2,Open,Won-General,1091615.88
"CAIN, DAVID H",DEMOCRATIC,TX,SENATE DISTRICT 002,Incumbent,Lost-General,1067550.75
"BENTZIN, BEN",REPUBLICAN,TX,SENATE DISTRICT 014,Challenger,Lost-General,1035623.48
"DEUELL, ROBERT F",REPUBLICAN,TX,SENATE DISTRICT 002,Challenger,Won-General,1006174.44
"SCHNEIDER, MIKE",REPUBLICAN,TX,SUPREME COURT-OPEN SEAT 1,Open,Won-General,964236.26
"WILLIAMS, THOMAS D (TOMMY)",REPUBLICAN,TX,SENATE DISTRICT 004,Open,Won-General,890646.36
"MIRABAL, MARGARET",DEMOCRATIC,TX,SUPREME COURT-SMITH SEAT,Open,Lost-General,825952.39
"CARONA SR, JOHN J",REPUBLICAN,TX,SENATE DISTRICT 016,Incumbent,Won-General,792587.80
"BRIMER, KENNETH KIMBERLIN",REPUBLICAN,TX,SENATE DISTRICT 010,Open,Won-General,729724.68
"MADLA, FRANK",DEMOCRATIC,TX,SENATE DISTRICT 019,Incumbent,Won-General,684859.00
"WONG, MARTHA",REPUBLICAN,TX,HOUSE DISTRICT 134,Challenger,Won-General,624456.00
"RATLIFF, BILL",REPUBLICAN,TX,SENATE DISTRICT 001,Incumbent,Won-General,561442.14
"ROSE, PATRICK M",DEMOCRATIC,TX,HOUSE DISTRICT 045,Challenger,Won-General,553729.62
"TURNER, SYLVESTER",DEMOCRATIC,TX,HOUSE DISTRICT 139,Incumbent,Won-General,544278.30
"ARMBRISTER, KEN",DEMOCRATIC,TX,SENATE DISTRICT 018,Incumbent,Won-General,542053.16
"NELSON, JANE",REPUBLICAN,TX,SENATE DISTRICT 012,Incumbent,Won-General,531949.70
"BAXTER, TODD",REPUBLICAN,TX,HOUSE DISTRICT 048,Challenger,Won-General,526104.16
"FRASER, TROY",REPUBLICAN,TX,SENATE DISTRICT 024,Incumbent,Won-General,509353.34
"GETTERMAN, HOLT",REPUBLICAN,TX,HOUSE DISTRICT 056,Open,Lost-General,487468.71
"SEAMAN, EUGENE J",REPUBLICAN,TX,HOUSE DISTRICT 032,Incumbent,Won-General,486746.84
"WHITMIRE, JOHN",DEMOCRATIC,TX,SENATE DISTRICT 015,Incumbent,Won-General,480748.40
"ELLIS, RODNEY",DEMOCRATIC,TX,SENATE DISTRICT 013,Incumbent,Won-General,470250.02
"GREEN, RICK",REPUBLICAN,TX,HOUSE DISTRICT 045,Incumbent,Lost-General,444123.59
"DANBURG, DEBRA",DEMOCRATIC,TX,HOUSE DISTRICT 134,Incumbent,Lost-General,435392.05
"YANEZ, LINDA REYNA",DEMOCRATIC,TX,SUPREME COURT-OPEN SEAT 1,Open,Lost-General,426909.30
"RAYMOND, RICHARD",DEMOCRATIC,TX,HOUSE DISTRICT 042,Incumbent,Won-General,423888.75
"BRANCH, DANIEL H (DAN)",REPUBLICAN,TX,HOUSE DISTRICT 108,Open,Won-General,421613.70
"LUCIO JR, EDDIE",DEMOCRATIC,TX,SENATE DISTRICT 027,Incumbent,Won-General,419632.89
"LANEY, JAMES E (PETE)",DEMOCRATIC,TX,HOUSE DISTRICT 085,Incumbent,Won-General,414411.19
