Candidate,Party,State,Office,Incumbency,Result,Total Money
"GUINN, KENNY",REPUBLICAN,NV,GOVERNOR,Incumbent,Won-General,3832251.28
"SANDOVAL, BRIAN E",REPUBLICAN,NV,ATTORNEY GENERAL,Open,Won-General,1683842.43
"KENNY, ERIN",DEMOCRATIC,NV,LIEUTENANT GOVERNOR,Challenger,Lost-General,1601341.58
"HUNT, JOHN",DEMOCRATIC,NV,ATTORNEY GENERAL,Open,Lost-General,1041164.26
"HUNT, LORRAINE T",REPUBLICAN,NV,LIEUTENANT GOVERNOR,Incumbent,Won-General,806197.39
"PERKINS, RICHARD D",DEMOCRATIC,NV,ASSEMBLY DISTRICT 023,Incumbent,Won-General,492965.75
"MAUPIN, BILL",NONPARTISAN,NV,SUPREME COURT-SEAT B,Incumbent,Won-General,350685.10
"TIFFANY, SANDRA J",REPUBLICAN,NV,SENATE DISTRICT CLARK 005,Open,Won-General,335747.33
"CEGAVSKE, BARBARA KATHERINE",REPUBLICAN,NV,SENATE DISTRICT CLARK 008,Open,Won-General,309003.19
"NOLAN, DENNIS",REPUBLICAN,NV,SENATE DISTRICT CLARK 009,Open,Won-General,292490.00
"GIBBONS, MARK",NONPARTISAN,NV,SUPREME COURT-SEAT D,Open,Won-General,288330.29
"TOWNSEND, RANDOLPH J",REPUBLICAN,NV,SENATE DISTRICT WASHOE 004-004,Incumbent,Won-General,283577.00
"LAMURAGLIA, TERRY",DEMOCRATIC,NV,SENATE DISTRICT CLARK 009,Open,Lost-General,279786.77
"WASHINGTON, MAURICE E",REPUBLICAN,NV,SENATE DISTRICT WASHOE 002-002,Incumbent,Won-General,267395.50
"KROLICKI, BRIAN",REPUBLICAN,NV,TREASURER,Incumbent,Won-General,246919.47
"BUCKLEY, BARBARA",DEMOCRATIC,NV,ASSEMBLY DISTRICT 008,Incumbent,Won-General,191566.31
"CARTER, JOE",DEMOCRATIC,NV,SENATE DISTRICT WASHOE 002-002,Challenger,Lost-General,184673.37
"GRIFFIN, JOSH",REPUBLICAN,NV,ASSEMBLY DISTRICT 029,Open,Won-General,178223.24
"HARDY II, WARREN",REPUBLICAN,NV,SENATE DISTRICT CLARK 012,Open,Won-General,177706.72
"GIBBONS, DAWN",REPUBLICAN,NV,ASSEMBLY DISTRICT 025,Incumbent,Won-General,169718.00
"AUGUSTINE, KATHY",REPUBLICAN,NV,CONTROLLER,Incumbent,Won-General,156631.92
"ANDERSON, BERNIE",DEMOCRATIC,NV,ASSEMBLY DISTRICT 031,Incumbent,Won-General,145854.00
