Candidate,Party,State,Office,Incumbency,Result,Total Money
"YORK, MYRTH B",DEMOCRATIC,RI,GOVERNOR,Open,Lost-General,4361423.14
"CARCIERI, DONALD L",REPUBLICAN,RI,GOVERNOR,Open,Won-General,2495151.14
"BROWN, MATTHEW A",DEMOCRATIC,RI,SECRETARY OF STATE,Open,Won-General,825520.55
"FOGARTY, CHARLES J",DEMOCRATIC,RI,LIEUTENANT GOVERNOR,Incumbent,Won-General,317427.82
"LYNCH, PATRICK C",DEMOCRATIC,RI,ATTORNEY GENERAL,Open,Won-General,174619.84
"HARWOOD, JOHN B",DEMOCRATIC,RI,HOUSE DISTRICT 059,Open,Won-General,139040.00
"HARSCH, J WILLIAM W",INDEPENDENT,RI,ATTORNEY GENERAL,Open,Lost-General,112926.49
"IRONS, WILLIAM V",DEMOCRATIC,RI,SENATE DISTRICT 008,Open,Won-General,91100.00
"TAVARES, PAUL J",DEMOCRATIC,RI,TREASURER,Incumbent,Won-General,81143.56
"CELONA, JOHN A",DEMOCRATIC,RI,SENATE DISTRICT 007,Open,Won-General,58880.00
"TRILLO, JOSEPH A",REPUBLICAN,RI,HOUSE DISTRICT 024,Open,Won-General,50824.80
"HEALEY JR, ROBERT J",COOL MOOSE,RI,LIEUTENANT GOVERNOR,Challenger,Lost-General,40573.97
"FOX, GORDON D",DEMOCRATIC,RI,HOUSE DISTRICT 004,Open,Won-General,39575.08
"PETRARCA, PETER J",DEMOCRATIC,RI,HOUSE DISTRICT 044,Open,Won-General,38061.94
"CAPRIO, DAVID A",DEMOCRATIC,RI,HOUSE DISTRICT 034,Open,Won-General,37001.14
"SCHADONE, GREGORY",DEMOCRATIC,RI,HOUSE DISTRICT 054,Open,Won-General,36323.13
"SHEEHAN, JAMES C",DEMOCRATIC,RI,SENATE DISTRICT 036,Open,Won-General,35842.72
"LANZI, BEATRICE A",DEMOCRATIC,RI,SENATE DISTRICT 026,Open,Won-General,35190.59
"MONTALBANO, JOSEPH A",DEMOCRATIC,RI,SENATE DISTRICT 017,Open,Won-General,28875.00
"CAPRIO, FRANK T",DEMOCRATIC,RI,SENATE DISTRICT 005,Incumbent,Won-General,28725.00
"ALVES, STEPHEN D",DEMOCRATIC,RI,SENATE DISTRICT 032,Open,Won-General,28410.00
"PICHARDO, JUAN M",DEMOCRATIC,RI,SENATE DISTRICT 002,Open,Won-General,26571.13
"LIMA, CHARLENE",DEMOCRATIC,RI,HOUSE DISTRICT 014,Open,Won-General,26430.00
"DENNIGAN, ELIZABETH M",DEMOCRATIC,RI,HOUSE DISTRICT 062,Open,Won-General,20857.22
"BLAIS, LEO R",REPUBLICAN,RI,SENATE DISTRICT 024,Open,Won-General,20312.80
"RAPTAKIS, LEONIDAS P",DEMOCRATIC,RI,SENATE DISTRICT 033,Open,Won-General,19950.00
"PAGLIARINI JR, JOHN A",REPUBLICAN,RI,LIEUTENANT GOVERNOR,Challenger,Lost-General,19830.00
"DESIMONE, JOHN J",DEMOCRATIC,RI,HOUSE DISTRICT 005,Open,Won-General,18696.53
"CICCONE III, FRANK A",DEMOCRATIC,RI,SENATE DISTRICT 003,Open,Won-General,17826.82
"BAYUK, BRUCE",INDEPENDENT,RI,HOUSE DISTRICT 059,Open,Lost-General,16800.00
"FARIA, JOSEPH L",DEMOCRATIC,RI,HOUSE DISTRICT 056,Open,Won-General,16100.00
"LEVESQUE, CHARLES J",DEMOCRATIC,RI,SENATE DISTRICT 011,Open,Lost-General,15210.00
"FARNUM, JONATHAN K",REPUBLICAN,RI,SENATE DISTRICT 033,Open,Lost-General,15050.00
"STANLEY, CHRISTOPHER W",REPUBLICAN,RI,SECRETARY OF STATE,Open,Lost-General,14910.36
"GOODWIN, MARYELLEN",DEMOCRATIC,RI,SENATE DISTRICT 004,Open,Won-General,14825.00
"PRAGER, ANNA F",REPUBLICAN,RI,SENATE DISTRICT 037,Open,Lost-General,14730.00
"VOCCOLA, JOSEPH J",DEMOCRATIC,RI,HOUSE DISTRICT 043,Open,Won-General,14250.00
"RUGGERIO, DOMINICK J",DEMOCRATIC,RI,SENATE DISTRICT 006,Open,Won-General,13900.00
"WALSH, DONNA M",DEMOCRATIC,RI,SENATE DISTRICT 034,Open,Lost-General,13481.20
"MENARD, RENE R",DEMOCRATIC,RI,HOUSE DISTRICT 045,Open,Won-General,13475.00
"SOSNOWSKI, V SUSAN",DEMOCRATIC,RI,SENATE DISTRICT 037,Open,Won-General,12462.02
"CORVESE, ARTHUR J",DEMOCRATIC,RI,HOUSE DISTRICT 055,Open,Won-General,12164.82
"BADEAU, ROGER R",DEMOCRATIC,RI,SENATE DISTRICT 020,Open,Won-General,12075.00
"REVENS JR, JOHN C",DEMOCRATIC,RI,SENATE DISTRICT 031,Open,Won-General,11725.00
"HAZTON, TIMOTHY P",REPUBLICAN,RI,SENATE DISTRICT 036,Open,Lost-General,11500.00
"MCBURNEY, JOHN F",DEMOCRATIC,RI,SENATE DISTRICT 015,Open,Won-General,11250.00
"SAN BENTO JR, WILLIAM",DEMOCRATIC,RI,HOUSE DISTRICT 058,Open,Won-General,9750.00
"GORHAM, NICHOLAS",REPUBLICAN,RI,HOUSE DISTRICT 040,Open,Won-General,9366.24
