Candidate,Party,State,Office,Incumbency,Result,Total Money
"EHRLICH JR, ROBERT L",REPUBLICAN,MD,GOVERNOR / LIEUTENANT GOVERNOR,Open,Won-General,10015180.78
"TOWNSEND, KATHLEEN KENNEDY",DEMOCRATIC,MD,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,7736158.22
"LARSON, CHARLES R",DEMOCRATIC,MD,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,737052.00
"STEELE, MICHAEL S",REPUBLICAN,MD,GOVERNOR / LIEUTENANT GOVERNOR,Open,Won-General,647546.22
"MOONEY, ALEX",REPUBLICAN,MD,SENATE DISTRICT 003,Incumbent,Won-General,621235.12
"RAWLINGS, HOWARD PETERS",DEMOCRATIC,MD,HOUSE DISTRICT 040,Incumbent,Won-General,518688.29
"MILLER JR, THOMAS V (MIKE)",DEMOCRATIC,MD,SENATE DISTRICT 027,Incumbent,Won-General,444700.19
"ROSENBERG, SAMUEL I (SANDY)",DEMOCRATIC,MD,HOUSE DISTRICT 041,Incumbent,Won-General,427676.33
"CURRAN JR, J JOSEPH",DEMOCRATIC,MD,ATTORNEY GENERAL,Incumbent,Won-General,403711.16
"SCHAEFER, WILLIAM DONALD",DEMOCRATIC,MD,COMPTROLLER,Incumbent,Won-General,383717.86
"STONE JR, NORMAN R",DEMOCRATIC,MD,SENATE DISTRICT 006,Incumbent,Won-General,348576.01
"HECHT, C SUE",DEMOCRATIC,MD,SENATE DISTRICT 003,Challenger,Lost-General,307218.87
"JACOBS, NANCY C",REPUBLICAN,MD,SENATE DISTRICT 034,Incumbent,Won-General,293752.45
"HARRIS, ANDREW P (ANDY)",REPUBLICAN,MD,SENATE DISTRICT 007,Challenger,Won-General,291323.00
"MCINTOSH, MAGGIE L",DEMOCRATIC,MD,HOUSE DISTRICT 043,Challenger,Won-General,244139.94
"DEGRANGE SR, JAMES E",DEMOCRATIC,MD,SENATE DISTRICT 032,Incumbent,Won-General,233035.70
"JONES-RODWELL, VERNA",DEMOCRATIC,MD,SENATE DISTRICT 044,Open,Won-General,227270.00
"BUSCH, MICHAEL E (MIKE)",DEMOCRATIC,MD,HOUSE DISTRICT 030,Incumbent,Won-General,227207.93
"BROMWELL, ERIC M",DEMOCRATIC,MD,HOUSE DISTRICT 008,Challenger,Won-General,213493.95
"GLADDEN, LISA",DEMOCRATIC,MD,SENATE DISTRICT 041,Open,Won-General,196827.58
"WOOD JR, JOHN F",DEMOCRATIC,MD,HOUSE DISTRICT 029A,Incumbent,Won-General,186404.63
"MCFADDEN, NATHANIEL J",DEMOCRATIC,MD,SENATE DISTRICT 045,Incumbent,Won-General,179356.83
"BROCHIN, JAMES M (JIM)",DEMOCRATIC,MD,SENATE DISTRICT 042,Open,Won-General,178801.00
"FRANCHOT, PETER V",DEMOCRATIC,MD,HOUSE DISTRICT 020,Incumbent,Won-General,169350.68
"BAKER, WALTER M",DEMOCRATIC,MD,SENATE DISTRICT 036,Incumbent,Lost-General,167254.45
"LAWLAH, GLORIA GARY",DEMOCRATIC,MD,SENATE DISTRICT 026,Incumbent,Won-General,165347.34
"WEIR JR, MIKE",DEMOCRATIC,MD,HOUSE DISTRICT 006,Incumbent,Won-General,165291.00
"ZIRKIN, ROBERT A (BOBBY)",DEMOCRATIC,MD,HOUSE DISTRICT 011,Incumbent,Won-General,164965.00
"GRAY, C VERNON",DEMOCRATIC,MD,SENATE DISTRICT 013,Open,Lost-General,164869.55
"NATHAN-PULLIAM, SHIRLEY",DEMOCRATIC,MD,HOUSE DISTRICT 010,Incumbent,Won-General,162196.00
"HOLLINGER, PAULA COLODNY",DEMOCRATIC,MD,SENATE DISTRICT 011,Incumbent,Won-General,159046.28
"JIMENO, PHILIP C",DEMOCRATIC,MD,SENATE DISTRICT 031,Incumbent,Won-General,153985.60
"CURRIE, ULYSSES",DEMOCRATIC,MD,SENATE DISTRICT 025,Incumbent,Won-General,152578.00
"ROESSER, JEAN W",REPUBLICAN,MD,SENATE DISTRICT 015,Incumbent,Lost-General,152182.87
"DECARLO, DIANE",DEMOCRATIC,MD,SENATE DISTRICT 007,Incumbent,Lost-General,150742.55
"COLBURN, RICHARD F",REPUBLICAN,MD,SENATE DISTRICT 037,Incumbent,Won-General,148618.00
"TRUESCHLER, JOHN G",REPUBLICAN,MD,HOUSE DISTRICT 042,Challenger,Won-General,146605.82
"HOWARD, CAROLYN J B",DEMOCRATIC,MD,HOUSE DISTRICT 024,Incumbent,Won-General,144947.68
"TAYLOR JR, CASPER R",DEMOCRATIC,MD,HOUSE DISTRICT 001C,Incumbent,Lost-General,144242.37
"MIDDLETON, THOMAS MCCLAIN (MAC)",DEMOCRATIC,MD,SENATE DISTRICT 028,Incumbent,Won-General,141512.00
"HUBBARD, JAMES W",DEMOCRATIC,MD,HOUSE DISTRICT 023A,Incumbent,Won-General,135506.50
"DELLA, GEORGE W",DEMOCRATIC,MD,SENATE DISTRICT 046,Incumbent,Won-General,135169.17
"KELLEY, DELORES GOODWIN",DEMOCRATIC,MD,SENATE DISTRICT 010,Incumbent,Won-General,129338.00
"CONWAY, JOAN CARTER",DEMOCRATIC,MD,SENATE DISTRICT 043,Incumbent,Won-General,128615.00
"HURSON, JOHN ADAMS",DEMOCRATIC,MD,HOUSE DISTRICT 018,Incumbent,Won-General,126595.00
"STOLTZFUS, J LOWELL",REPUBLICAN,MD,SENATE DISTRICT 038,Incumbent,Won-General,124697.52
"MALONE JR, JAMES E",DEMOCRATIC,MD,HOUSE DISTRICT 012A,Incumbent,Won-General,120230.00
"KANE, MARY",REPUBLICAN,MD,HOUSE DISTRICT 015,Challenger,Lost-General,119768.50
"CAMPBELL, JAMES W",DEMOCRATIC,MD,HOUSE DISTRICT 042,Incumbent,Lost-General,119455.93
"ASTLE, JOHN C",DEMOCRATIC,MD,SENATE DISTRICT 030,Incumbent,Won-General,119219.25
"DOORY, ANN MARIE",DEMOCRATIC,MD,HOUSE DISTRICT 043,Incumbent,Won-General,118850.00
"KLAUSMEIER, KATHERINE ANN",DEMOCRATIC,MD,SENATE DISTRICT 008,Open,Won-General,116411.91
"BURNS III, EMMETT C",DEMOCRATIC,MD,HOUSE DISTRICT 010,Incumbent,Won-General,114634.08
"GOLDWATER, MARILYN",DEMOCRATIC,MD,HOUSE DISTRICT 016,Incumbent,Won-General,111010.45
"MITCHELL, VAN T",DEMOCRATIC,MD,HOUSE DISTRICT 028,Incumbent,Won-General,110581.04
"KLIMA, MARTHA SCANLAN",REPUBLICAN,MD,SENATE DISTRICT 042,Open,Lost-General,110233.41
"RUBEN, IDA G",DEMOCRATIC,MD,SENATE DISTRICT 020,Incumbent,Won-General,109568.50
"NEALL, ROBERT R",DEMOCRATIC,MD,SENATE DISTRICT 033,Incumbent,Lost-General,106646.81
"BRINKLEY, DAVID ROSS",REPUBLICAN,MD,SENATE DISTRICT 004,Open,Won-General,106116.73
"HELTON JR, ARTHUR HENRY (ART)",DEMOCRATIC,MD,SENATE DISTRICT 034,Challenger,Lost-General,104638.26
"HOGAN, PATRICK J (P J)",DEMOCRATIC,MD,SENATE DISTRICT 039,Incumbent,Won-General,103848.50
"GARAGIOLA, ROB",DEMOCRATIC,MD,SENATE DISTRICT 015,Challenger,Won-General,103071.57
"BROWN, ANTHONY G",DEMOCRATIC,MD,HOUSE DISTRICT 025,Incumbent,Won-General,102996.00
"CHANEY, DOTTY",DEMOCRATIC,MD,HOUSE DISTRICT 033B,Open,Lost-General,101022.08
"TAYLOR, HERMAN",DEMOCRATIC,MD,HOUSE DISTRICT 014,Open,Won-General,99958.49
"DAMATO, RICHARD",DEMOCRATIC,MD,HOUSE DISTRICT 030,Incumbent,Lost-General,99661.33
"CARDIN, JON S",DEMOCRATIC,MD,HOUSE DISTRICT 011,Challenger,Won-General,96895.85
"GORDON, MICHAEL R",DEMOCRATIC,MD,HOUSE DISTRICT 017,Incumbent,Won-General,93130.81
"HIXSON, SHEILA ELLIS",DEMOCRATIC,MD,HOUSE DISTRICT 020,Incumbent,Won-General,92352.65
"MORHAIM, DAN K",DEMOCRATIC,MD,HOUSE DISTRICT 011,Incumbent,Won-General,91754.52
"HAINES, LARRY E",REPUBLICAN,MD,SENATE DISTRICT 005,Incumbent,Won-General,88968.17
"GREEN, LEO E",DEMOCRATIC,MD,SENATE DISTRICT 023,Incumbent,Won-General,88777.06
"HUBERS, NANCY",DEMOCRATIC,MD,HOUSE DISTRICT 007,Open,Lost-General,88120.00
"BOUTIN, CHARLES R",REPUBLICAN,MD,HOUSE DISTRICT 034A,Challenger,Won-General,86447.00
"MCHALE, BRIAN K",DEMOCRATIC,MD,HOUSE DISTRICT 046,Incumbent,Won-General,85705.00
"OAKS, NATHANIEL T",DEMOCRATIC,MD,HOUSE DISTRICT 041,Incumbent,Won-General,83481.00
"KASEMEYER, EDWARD J",DEMOCRATIC,MD,SENATE DISTRICT 012,Incumbent,Won-General,83290.00
"JAMES, MARY DULANY",DEMOCRATIC,MD,HOUSE DISTRICT 034A,Incumbent,Won-General,82910.49
"HAMMEN, PETER A",DEMOCRATIC,MD,HOUSE DISTRICT 046,Incumbent,Won-General,82675.00
"SOPHOCLEUS, THEODORE JOHN",DEMOCRATIC,MD,HOUSE DISTRICT 032,Incumbent,Won-General,79336.90
"JOSEPH, MATTHEW",DEMOCRATIC,MD,HOUSE DISTRICT 042,Challenger,Lost-General,79046.74
"BOTELER III, JOSEPH C",REPUBLICAN,MD,HOUSE DISTRICT 008,Challenger,Won-General,77934.65
"BRANCH, TALMADGE",DEMOCRATIC,MD,HOUSE DISTRICT 045,Incumbent,Won-General,77805.60
"LOVE, MARY ANN",DEMOCRATIC,MD,HOUSE DISTRICT 032,Incumbent,Won-General,77638.02
"RZEPKOWSKI, JAMES E",REPUBLICAN,MD,HOUSE DISTRICT 032,Incumbent,Won-General,77473.02
"EXUM, NATHANIEL",DEMOCRATIC,MD,SENATE DISTRICT 024,Incumbent,Won-General,77389.67
"PENDERGRASS, SHANE",DEMOCRATIC,MD,HOUSE DISTRICT 013,Incumbent,Won-General,75942.67
"PIPKIN, E J",REPUBLICAN,MD,SENATE DISTRICT 036,Challenger,Won-General,75671.03
"PATTERSON, OBIE",DEMOCRATIC,MD,HOUSE DISTRICT 026,Incumbent,Won-General,75413.88
"BOSCHERT, DAVID",REPUBLICAN,MD,HOUSE DISTRICT 033A,Incumbent,Won-General,74897.00
"MADALENO JR, RICHARD STUART (RICH)",DEMOCRATIC,MD,HOUSE DISTRICT 018,Challenger,Won-General,72424.81
"SIMMONS, LUIZ R",DEMOCRATIC,MD,HOUSE DISTRICT 017,Challenger,Won-General,72210.16
"SCHRADER, SANDRA B",REPUBLICAN,MD,SENATE DISTRICT 013,Open,Won-General,72075.60
"CONWAY, NORMAN H",DEMOCRATIC,MD,HOUSE DISTRICT 038B,Incumbent,Won-General,71409.76
"MYERS JR, LEROY ELLSWORTH",REPUBLICAN,MD,HOUSE DISTRICT 001C,Challenger,Won-General,70922.75
"GIANNETTI JR, JOHN A",DEMOCRATIC,MD,SENATE DISTRICT 021,Open,Won-General,70314.00
"CAREY, DAVID",DEMOCRATIC,MD,HOUSE DISTRICT 035B,Open,Lost-General,68782.00
