Candidate,Party,State,Office,Incumbency,Result,Total Money
"VILSACK, TOM & PEDERSON, SALLY",DEMOCRATIC,IA,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Won-General,7456881.72
"GROSS, DOUG & DURHAM, DEBI",REPUBLICAN,IA,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,6264432.84
"IVERSON JR, STEWART E",REPUBLICAN,IA,SENATE DISTRICT 005,Open,Won-General,704718.16
"KRAMER, MARY E",REPUBLICAN,IA,SENATE DISTRICT 030,Open,Won-General,308542.19
"CULVER, CHET",DEMOCRATIC,IA,SECRETARY OF STATE,Incumbent,Won-General,275651.54
"RANTS, CHRISTOPHER",REPUBLICAN,IA,HOUSE DISTRICT 054,Open,Won-General,270781.87
"JUDGE, PATTY",DEMOCRATIC,IA,AGRICULTURE SECRETARY,Incumbent,Won-General,262955.10
"MILLER, TOM",DEMOCRATIC,IA,ATTORNEY GENERAL,Incumbent,Won-General,217435.21
"ASKEW, JOHN",REPUBLICAN,IA,AGRICULTURE SECRETARY,Challenger,Lost-General,212049.80
"VAUDT, DAVID A",REPUBLICAN,IA,AUDITOR,Open,Won-General,205059.61
"MYERS, RICHARD E",DEMOCRATIC,IA,HOUSE DISTRICT 030,Open,Won-General,201465.00
"MCCOY, MATT",DEMOCRATIC,IA,SENATE DISTRICT 031,Open,Won-General,199114.83
"WHITAKER, MATT",REPUBLICAN,IA,TREASURER,Challenger,Lost-General,197388.71
"RAGAN, AMANDA ELSIE",DEMOCRATIC,IA,SENATE DISTRICT 007,Open,Won-General,188313.64
"LARSON, CHUCK",REPUBLICAN,IA,SENATE DISTRICT 019,Open,Won-General,188006.56
"LOZIER, KAYE",REPUBLICAN,IA,SENATE DISTRICT 031,Open,Lost-General,184719.38
"SHEARER, MARK",DEMOCRATIC,IA,SENATE DISTRICT 045,Open,Lost-General,183799.20
"REEDER, JACKIE",DEMOCRATIC,IA,HOUSE DISTRICT 018,Open,Lost-General,162327.92
"HUSER, GERI D",DEMOCRATIC,IA,HOUSE DISTRICT 042,Open,Won-General,150315.04
"VAN FOSSEN, JAMIE",REPUBLICAN,IA,HOUSE DISTRICT 081,Open,Won-General,143396.81
"DELUHERY, PATRICK J",DEMOCRATIC,IA,AUDITOR,Open,Lost-General,143269.55
"DIX, WILLIAM (BILL)",REPUBLICAN,IA,HOUSE DISTRICT 017,Open,Won-General,141034.31
"FIEGEN, THOMAS L",DEMOCRATIC,IA,SENATE DISTRICT 040,Open,Lost-General,138789.81
"WELTE, MAURICE",DEMOCRATIC,IA,SENATE DISTRICT 027,Open,Won-General,129717.41
"FITZGERALD, MICHAEL L",DEMOCRATIC,IA,TREASURER,Incumbent,Won-General,128129.19
"MILLER, DAVID",REPUBLICAN,IA,SENATE DISTRICT 045,Open,Won-General,118449.65
"OWEN, MIKE",DEMOCRATIC,IA,HOUSE DISTRICT 079,Open,Lost-General,116603.44
"FLYNN, THOMAS",DEMOCRATIC,IA,SENATE DISTRICT 016,Open,Lost-General,112071.55
"BLACK, DENNIS H",DEMOCRATIC,IA,SENATE DISTRICT 021,Open,Won-General,111928.56
"OLDSON, JO",DEMOCRATIC,IA,HOUSE DISTRICT 061,Open,Won-General,105995.57
"CHIODO, FRANK",DEMOCRATIC,IA,HOUSE DISTRICT 062,Open,Won-General,98093.06
"LAMBERTI, JEFFREY M",REPUBLICAN,IA,SENATE DISTRICT 035,Open,Won-General,97900.00
"FINK, BILL",DEMOCRATIC,IA,SENATE DISTRICT 037,Open,Lost-General,96918.73
"SCHWARTZ, ROSEMARY",DEMOCRATIC,IA,HOUSE DISTRICT 039,Open,Lost-General,94479.94
