Candidate,Party,State,Office,Incumbency,Result,Total Money
"TAFT, ROBERT & BRADLEY, JENNETTE B",REPUBLICAN,OH,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Won-General,12889727.11
"DETERS, JOSEPH",REPUBLICAN,OH,TREASURER,Incumbent,Won-General,3194675.26
"STRATTON, EVELYN L",NONPARTISAN,OH,SUPREME COURT-STRATTON SEAT,Incumbent,Won-General,1898539.04
"OCONNOR, MAUREEN",NONPARTISAN,OH,SUPREME COURT-OPEN SEAT,Open,Won-General,1798530.98
"HAGAN, TIMOTHY & TAVARES, CHARLETA B",DEMOCRATIC,OH,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,1696305.95
"CAREY JR, JOHN A",REPUBLICAN,OH,SENATE DISTRICT 017,Challenger,Won-General,1544201.84
"BLACKWELL, J KENNETH",REPUBLICAN,OH,SECRETARY OF STATE,Incumbent,Won-General,1439519.60
"COUGHLIN, KEVIN",REPUBLICAN,OH,SENATE DISTRICT 027,Incumbent,Won-General,1423247.41
"ARMBRUSTER, JEFFREY",REPUBLICAN,OH,SENATE DISTRICT 013,Incumbent,Won-General,1376989.03
"BLACK, TIMOTHY",NONPARTISAN,OH,SUPREME COURT-OPEN SEAT,Open,Lost-General,1342638.94
"PETRO, JIM",REPUBLICAN,OH,ATTORNEY GENERAL,Open,Won-General,1310462.90
"BURNSIDE, JANET",NONPARTISAN,OH,SUPREME COURT-STRATTON SEAT,Challenger,Lost-General,1193638.57
"GOODMAN, DAVID",REPUBLICAN,OH,SENATE DISTRICT 003,Incumbent,Won-General,904120.24
"BOYLE, MARY J",DEMOCRATIC,OH,TREASURER,Challenger,Lost-General,815095.57
"HOUSEHOLDER, LARRY",REPUBLICAN,OH,HOUSE DISTRICT 091,Open,Won-General,767620.54
"MONTGOMERY, BETTY",REPUBLICAN,OH,AUDITOR,Open,Won-General,681721.76
"SHOEMAKER, MICHAEL",DEMOCRATIC,OH,SENATE DISTRICT 017,Incumbent,Lost-General,617914.53
"WACHTMANN, LYNN R",REPUBLICAN,OH,SENATE DISTRICT 001,Incumbent,Won-General,518704.51
"MORANO, SUE",DEMOCRATIC,OH,SENATE DISTRICT 013,Challenger,Lost-General,518596.55
"BEVAN, THOMAS W",DEMOCRATIC,OH,SENATE DISTRICT 027,Challenger,Lost-General,514980.54
"MANNING, JEFFREY",REPUBLICAN,OH,HOUSE DISTRICT 057,Open,Won-General,505987.73
"HERINGTON, LEIGH",DEMOCRATIC,OH,ATTORNEY GENERAL,Open,Lost-General,505950.60
"PATTON, THOMAS F",REPUBLICAN,OH,HOUSE DISTRICT 018,Open,Won-General,502690.63
"OSGOOD, MIKE",REPUBLICAN,OH,SENATE DISTRICT 005,Challenger,Lost-General,483654.92
"FLANNERY, BRYAN E",DEMOCRATIC,OH,SECRETARY OF STATE,Challenger,Lost-General,415794.30
"STEWART, DANIEL K",DEMOCRATIC,OH,HOUSE DISTRICT 025,Open,Won-General,408940.44
"TRAKAS, JIM",REPUBLICAN,OH,HOUSE DISTRICT 017,Open,Won-General,408179.24
"TAYLOR, MARY",REPUBLICAN,OH,HOUSE DISTRICT 043,Open,Won-General,406218.18
"BLASDEL, CHARLES",REPUBLICAN,OH,HOUSE DISTRICT 001,Open,Won-General,403176.62
"HARRIS, BILL",REPUBLICAN,OH,SENATE DISTRICT 019,Incumbent,Won-General,402967.60
"SCHLICHTER, JOHN M",REPUBLICAN,OH,HOUSE DISTRICT 085,Open,Won-General,373413.51
"HOTTINGER, JAY",REPUBLICAN,OH,SENATE DISTRICT 031,Incumbent,Won-General,350552.50
"FINGERHUT, ERIC",DEMOCRATIC,OH,SENATE DISTRICT 025,Incumbent,Won-General,332793.00
"STEWART, JAMES (JIMMY)",REPUBLICAN,OH,HOUSE DISTRICT 092,Open,Won-General,316670.59
"RAUSSEN, JIM",REPUBLICAN,OH,HOUSE DISTRICT 028,Open,Won-General,308269.06
