Candidate,Party,State,Office,Incumbency,Result,Total Money
"STEPHENS, MARTIN R (MARTY)",REPUBLICAN,UT,HOUSE DISTRICT 006,Incumbent,Won-General,226464.14
"POULTON, L STEVEN",REPUBLICAN,UT,SENATE DISTRICT 004,Open,Lost-General,135700.04
"ARENT, PATRICE",DEMOCRATIC,UT,SENATE DISTRICT 004,Open,Won-General,106928.67
"MANSELL, L ALMA (AL)",REPUBLICAN,UT,SENATE DISTRICT 009,Open,Won-General,61865.63
"ALLEN, RON",DEMOCRATIC,UT,SENATE DISTRICT 012,Challenger,Won-General,56948.60
"URE, DAVID",REPUBLICAN,UT,HOUSE DISTRICT 053,Incumbent,Won-General,56251.00
"MAYNE, ED",DEMOCRATIC,UT,SENATE DISTRICT 005,Open,Won-General,47406.00
"WEYHER, ROB",DEMOCRATIC,UT,HOUSE DISTRICT 053,Challenger,Lost-General,46345.00
"MATHESON JR, SCOTT M",DEMOCRATIC,UT,SENATE DISTRICT 001,Open,Lost-General,44949.41
"CHRISTENSEN, LAVAR",REPUBLICAN,UT,HOUSE DISTRICT 048,Challenger,Won-General,42240.00
"DAVIS, GENE",DEMOCRATIC,UT,SENATE DISTRICT 003,Incumbent,Won-General,40415.15
"ALLEN, D EDGAR (ED)",DEMOCRATIC,UT,SENATE DISTRICT 018,Incumbent,Lost-General,39496.65
"HALL, GEORGE E",DEMOCRATIC,UT,HOUSE DISTRICT 008,Challenger,Lost-General,38348.46
"EVANS, BEVERLY",REPUBLICAN,UT,SENATE DISTRICT 026,Incumbent,Won-General,37690.46
"MCGEE, ROZ",DEMOCRATIC,UT,HOUSE DISTRICT 028,Open,Won-General,37115.00
"BECKER, RALPH",DEMOCRATIC,UT,HOUSE DISTRICT 024,Incumbent,Won-General,36766.70
"BECK, TRISHA",DEMOCRATIC,UT,HOUSE DISTRICT 048,Incumbent,Lost-General,35925.00
"PROBST, BRADLEY B",REPUBLICAN,UT,SENATE DISTRICT 003,Challenger,Lost-General,34525.86
"CURTIS, GREG J",REPUBLICAN,UT,HOUSE DISTRICT 049,Incumbent,Won-General,33752.00
"HALE, KAREN",DEMOCRATIC,UT,SENATE DISTRICT 007,Incumbent,Won-General,33694.49
"BISKUPSKI, JACKIE",DEMOCRATIC,UT,HOUSE DISTRICT 030,Incumbent,Won-General,33387.52
