Candidate,Party,State,Office,Incumbency,Result,Total Money
"RICHARDSON, WILLIAM B (BILL) & DENISH, DIANE D",DEMOCRATIC,NM,GOVERNOR / LIEUTENANT GOVERNOR,Open,Won-General,9048882.80
"SANCHEZ, JOHN A & DAVIS, WILLIAM F",REPUBLICAN,NM,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,2937454.36
"MADRID, PATRICIA A",DEMOCRATIC,NM,ATTORNEY GENERAL,Incumbent,Won-General,933910.29
"TRUJILLO, ART",DEMOCRATIC,NM,COMMISSIONER OF PUBLIC LANDS,Open,Lost-General,347739.89
"PERRY, ROB",REPUBLICAN,NM,ATTORNEY GENERAL,Challenger,Lost-General,258317.00
"LYONS, PATRICK HILLER",REPUBLICAN,NM,COMMISSIONER OF PUBLIC LANDS,Open,Won-General,178203.38
"VIGIL, ROBERT E",DEMOCRATIC,NM,TREASURER,Open,Won-General,114752.10
"CLAHCHISCHILLIAGE, SHARON",REPUBLICAN,NM,SECRETARY OF STATE,Challenger,Lost-General,96576.37
"MARTINEZ, DOMINGO P",DEMOCRATIC,NM,AUDITOR,Incumbent,Won-General,83939.35
"VIGIL-GIRON, REBECCA",DEMOCRATIC,NM,SECRETARY OF STATE,Incumbent,Won-General,83933.49
"BACON, DAVID E",GREEN,NM,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,79184.68
"THOMPSON, JOSEPH M",REPUBLICAN,NM,HOUSE DISTRICT 031,Incumbent,Won-General,76580.00
"BOSSON, RICHARD C",DEMOCRATIC,NM,SUPREME COURT-VIGIL SEAT,Open,Won-General,74741.37
"HOFFMAN, JAMES M",REPUBLICAN,NM,HOUSE DISTRICT 058,Challenger,Lost-General,73149.39
"ARCHIBEQUE, STEVEN P",DEMOCRATIC,NM,HOUSE DISTRICT 015,Open,Lost-General,73134.20
"WHITAKER, DONALD L",DEMOCRATIC,NM,HOUSE DISTRICT 061,Incumbent,Won-General,69943.20
"STEWART, MIMI K",DEMOCRATIC,NM,HOUSE DISTRICT 021,Incumbent,Won-General,64030.10
"FOLEY, DANIEL",REPUBLICAN,NM,HOUSE DISTRICT 057,Incumbent,Won-General,58371.00
"HOBBS, TED",REPUBLICAN,NM,HOUSE DISTRICT 020,Incumbent,Won-General,57010.50
"VIGIL, RICHARD D",DEMOCRATIC,NM,HOUSE DISTRICT 070,Incumbent,Won-General,54352.78
"LUNA, FRED",DEMOCRATIC,NM,HOUSE DISTRICT 008,Incumbent,Won-General,53490.53
"MARTINEZ, WALTER KEN",DEMOCRATIC,NM,HOUSE DISTRICT 069,Incumbent,Won-General,52639.50
"PONCE, PAULINE J",DEMOCRATIC,NM,HOUSE DISTRICT 058,Incumbent,Won-General,52343.74
"LARRANAGA, LORENZO A (LARRY)",REPUBLICAN,NM,HOUSE DISTRICT 027,Incumbent,Won-General,50137.98
"SWISSTACK, THOMAS E",DEMOCRATIC,NM,HOUSE DISTRICT 060,Challenger,Won-General,47245.33
"CERVANTES, JOSEPH",DEMOCRATIC,NM,HOUSE DISTRICT 052,Open,Won-General,44832.37
"WHITEHEAD, GARY L",DEMOCRATIC,NM,HOUSE DISTRICT 038,Open,Lost-General,44535.11
"COLL, MAX",DEMOCRATIC,NM,HOUSE DISTRICT 047,Incumbent,Won-General,44005.12
"GODBEY, RON",REPUBLICAN,NM,HOUSE DISTRICT 022,Incumbent,Won-General,41326.00
"LUJAN SR, BEN R",DEMOCRATIC,NM,HOUSE DISTRICT 046,Incumbent,Won-General,40460.06
"VARELA, LUCIANO (LUCKY)",DEMOCRATIC,NM,HOUSE DISTRICT 048,Incumbent,Won-General,40440.00
"NUNEZ, ANDREW (ANDY)",DEMOCRATIC,NM,HOUSE DISTRICT 036,Incumbent,Won-General,40020.47
