Candidate,Party,State,Office,Incumbency,Result,Total Money
"RENDELL, EDWARD G & KNOLL, CATHERINE BAKER",DEMOCRATIC,PA,GOVERNOR / LIEUTENANT GOVERNOR,Open,Won-General,44106918.71
"FISHER, MIKE & EARLL, JANE M",REPUBLICAN,PA,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,13874257.02
"PERZEL, JOHN M",REPUBLICAN,PA,HOUSE DISTRICT 172,Incumbent,Won-General,2694007.65
"TOMLINSON, ROBERT (TOMMY)",REPUBLICAN,PA,SENATE DISTRICT 006,Incumbent,Won-General,1253984.11
"WONDERLING, ROBERT C",REPUBLICAN,PA,SENATE DISTRICT 024,Open,Won-General,991895.89
"MAZA, JIM",DEMOCRATIC,PA,SENATE DISTRICT 024,Open,Lost-General,969935.32
"ORIE, JANE CLARE",REPUBLICAN,PA,SENATE DISTRICT 040,Incumbent,Won-General,958155.80
"KOSTMAYER, PETER H",DEMOCRATIC,PA,SENATE DISTRICT 006,Challenger,Lost-General,920893.75
"BROOKS, WALLIS",REPUBLICAN,PA,HOUSE DISTRICT 149,Incumbent,Lost-General,907907.81
"COHEN, LITA INDZEL",REPUBLICAN,PA,SENATE DISTRICT 017,Open,Lost-General,864178.42
"MELLOW, ROBERT J",DEMOCRATIC,PA,SENATE DISTRICT 022,Incumbent,Won-General,729804.02
"BRIGHTBILL, DAVID J",REPUBLICAN,PA,SENATE DISTRICT 048,Incumbent,Won-General,700424.59
"JUBELIRER, ROBERT",REPUBLICAN,PA,SENATE DISTRICT 030,Incumbent,Won-General,692540.89
"ERICKSON, EDWIN B",REPUBLICAN,PA,SENATE DISTRICT 026,Incumbent,Won-General,644799.89
"KASKEY, KAREN",DEMOCRATIC,PA,HOUSE DISTRICT 148,Open,Lost-General,545131.20
"WAGNER, JACK",DEMOCRATIC,PA,SENATE DISTRICT 042,Incumbent,Won-General,538133.56
"WEBER, MELISSA MURPHY",REPUBLICAN,PA,HOUSE DISTRICT 148,Open,Won-General,501721.03
"DEWEESE, H WILLIAM",DEMOCRATIC,PA,HOUSE DISTRICT 050,Incumbent,Won-General,457652.54
"WILLIAMS, ANTHONY HARDY",DEMOCRATIC,PA,SENATE DISTRICT 008,Open,Won-General,446235.94
"WARSHAWSKY, BRUCE J",REPUBLICAN,PA,HOUSE DISTRICT 104,Challenger,Lost-General,439506.82
"VEON, MIKE",DEMOCRATIC,PA,HOUSE DISTRICT 014,Incumbent,Won-General,427581.50
"STOUT, J BARRY",DEMOCRATIC,PA,SENATE DISTRICT 046,Incumbent,Won-General,418102.00
"GOODMAN, NEAL P",DEMOCRATIC,PA,HOUSE DISTRICT 123,Open,Won-General,417715.76
"SCAVELLO, MARIO M",REPUBLICAN,PA,HOUSE DISTRICT 176,Incumbent,Won-General,405291.53
"DENT, CHARLES W (CHARLIE)",REPUBLICAN,PA,SENATE DISTRICT 016,Incumbent,Won-General,404888.81
"RAFFERTY JR, JOHN C",REPUBLICAN,PA,SENATE DISTRICT 044,Open,Won-General,399758.11
"LEACH, DAYLIN B",DEMOCRATIC,PA,HOUSE DISTRICT 149,Challenger,Won-General,397974.18
"MCNAUGHTON, MARK S",REPUBLICAN,PA,HOUSE DISTRICT 104,Incumbent,Won-General,394632.65
"GANNON, TOM",REPUBLICAN,PA,HOUSE DISTRICT 161,Incumbent,Won-General,359686.56
"PETRI, SCOTT A",REPUBLICAN,PA,HOUSE DISTRICT 178,Open,Won-General,357506.89
"CONTI, JOE",REPUBLICAN,PA,SENATE DISTRICT 010,Incumbent,Won-General,353806.67
"TAYLOR, JOHN J",REPUBLICAN,PA,HOUSE DISTRICT 177,Incumbent,Won-General,321484.00
"EVANS, DWIGHT",DEMOCRATIC,PA,HOUSE DISTRICT 203,Incumbent,Won-General,312261.00
"WILLIAMS, CONSTANCE H",DEMOCRATIC,PA,SENATE DISTRICT 017,Open,Won-General,306797.53
"ONEILL, BERNARD T (BERNIE)",REPUBLICAN,PA,HOUSE DISTRICT 029,Open,Won-General,306189.69
"GREENLEAF, STEWART J",REPUBLICAN,PA,SENATE DISTRICT 012,Incumbent,Won-General,302155.01
"RYAN, MATTHEW J",REPUBLICAN,PA,HOUSE DISTRICT 168,Incumbent,Won-General,271815.89
"BATTISTO, JOSEPH W",DEMOCRATIC,PA,HOUSE DISTRICT 176,Challenger,Withdrew-General,267795.24
"SCHWARTZ, ALLYSON YOUNG",DEMOCRATIC,PA,SENATE DISTRICT 004,Incumbent,Won-General,258710.08
"PETROSKY, SARA LYNN",DEMOCRATIC,PA,HOUSE DISTRICT 161,Challenger,Lost-General,258675.58
"HOLMAN, CLYDE CHAMP",REPUBLICAN,PA,HOUSE DISTRICT 123,Open,Lost-General,257592.09
"FORCIER, TERESA",REPUBLICAN,PA,HOUSE DISTRICT 006,Incumbent,Won-General,252712.63
"KENNEY JR, GEORGE T",REPUBLICAN,PA,HOUSE DISTRICT 170,Incumbent,Won-General,250863.00
"CHERKIN, CARL",DEMOCRATIC,PA,HOUSE DISTRICT 178,Open,Lost-General,250489.93
"TURZAI, MICHAEL C",REPUBLICAN,PA,HOUSE DISTRICT 028,Incumbent,Won-General,248415.70
"CORMAN III, JACOB D (JAKE)",REPUBLICAN,PA,SENATE DISTRICT 034,Incumbent,Won-General,243926.00
"ROONEY, T J",DEMOCRATIC,PA,HOUSE DISTRICT 133,Incumbent,Won-General,240910.00
"BOSCOLA, LISA M",DEMOCRATIC,PA,SENATE DISTRICT 018,Incumbent,Won-General,240639.41
"REICHLEY, DOUGLAS G",REPUBLICAN,PA,HOUSE DISTRICT 134,Open,Won-General,228711.41
"MUSTO, RAPHAEL J",DEMOCRATIC,PA,SENATE DISTRICT 014,Incumbent,Won-General,218439.00
"LEMMOND JR, CHARLES D",REPUBLICAN,PA,SENATE DISTRICT 020,Incumbent,Won-General,214004.68
"KASUNIC, RICHARD A",DEMOCRATIC,PA,SENATE DISTRICT 032,Incumbent,Won-General,213800.00
"TARTAGLIONE, CHRISTINE M",DEMOCRATIC,PA,SENATE DISTRICT 002,Incumbent,Won-General,207800.00
"ROBBINS, ROBERT D",REPUBLICAN,PA,SENATE DISTRICT 050,Incumbent,Won-General,206209.17
"ARGALL, DAVID G",REPUBLICAN,PA,HOUSE DISTRICT 124,Incumbent,Won-General,200912.07
"JACOBS, RICK",DEMOCRATIC,PA,SENATE DISTRICT 044,Open,Lost-General,199428.77
"BIANCUCCI, VINCENT A",DEMOCRATIC,PA,HOUSE DISTRICT 015,Open,Won-General,196957.15
"VANCE, PATRICIA H",REPUBLICAN,PA,HOUSE DISTRICT 087,Incumbent,Won-General,196066.54
"ORLOSKI, RICHARD J",DEMOCRATIC,PA,SENATE DISTRICT 016,Challenger,Lost-General,183771.02
"DIGIROLAMO, GENE D",REPUBLICAN,PA,HOUSE DISTRICT 018,Incumbent,Won-General,181300.28
"SMITH, SAM",REPUBLICAN,PA,HOUSE DISTRICT 066,Incumbent,Won-General,179211.86
"SCHOETTKER, LINDA",DEMOCRATIC,PA,HOUSE DISTRICT 012,Challenger,Lost-General,173962.86
"TANGRETTI, THOMAS A",DEMOCRATIC,PA,HOUSE DISTRICT 057,Incumbent,Won-General,173700.42
"MCGILL, EUGENE F",REPUBLICAN,PA,HOUSE DISTRICT 151,Incumbent,Won-General,169974.00
"TULLI JR, FRANK A",REPUBLICAN,PA,HOUSE DISTRICT 106,Incumbent,Withdrew-General,168174.36
"SABATINE, NICK",REPUBLICAN,PA,SENATE DISTRICT 018,Challenger,Lost-General,161748.40
"BUTKOVITZ, ALAN",DEMOCRATIC,PA,HOUSE DISTRICT 174,Incumbent,Won-General,159786.86
"BARD, ELLEN M",REPUBLICAN,PA,HOUSE DISTRICT 153,Incumbent,Won-General,159687.49
"BOYES, KARL",REPUBLICAN,PA,HOUSE DISTRICT 003,Incumbent,Won-General,152764.06
"KELLER, WILLIAM F",DEMOCRATIC,PA,HOUSE DISTRICT 184,Incumbent,Won-General,148150.00
"REED, DAVID L (DAVE)",REPUBLICAN,PA,HOUSE DISTRICT 062,Challenger,Won-General,140581.85
"GEIST, RICHARD A",REPUBLICAN,PA,HOUSE DISTRICT 079,Incumbent,Won-General,140561.35
"FERLO, JIM",DEMOCRATIC,PA,SENATE DISTRICT 038,Open,Won-General,136511.80
"PIPPY, JOHN",REPUBLICAN,PA,HOUSE DISTRICT 044,Incumbent,Won-General,135682.50
"DEMARCO, DAN",DEMOCRATIC,PA,SENATE DISTRICT 040,Challenger,Lost-General,133874.94
"CIVERA JR, MARIO J",REPUBLICAN,PA,HOUSE DISTRICT 164,Incumbent,Won-General,133232.00
"PRESTON JR, JOSEPH",DEMOCRATIC,PA,HOUSE DISTRICT 024,Incumbent,Won-General,131866.00
"WANSACZ, JIM",DEMOCRATIC,PA,HOUSE DISTRICT 114,Incumbent,Won-General,131579.92
"CRAHALLA, JACQUELINE R",REPUBLICAN,PA,HOUSE DISTRICT 150,Challenger,Won-General,130696.00
"LIBERACE, SUSAN",DEMOCRATIC,PA,HOUSE DISTRICT 153,Challenger,Lost-General,129555.16
"MICOZZIE, NICHOLAS A",REPUBLICAN,PA,HOUSE DISTRICT 163,Incumbent,Won-General,129016.76
"CORRIGAN, KEVIN",DEMOCRATIC,PA,HOUSE DISTRICT 029,Open,Lost-General,127535.96
"MCGEEHAN, MICHAEL PATRICK",DEMOCRATIC,PA,HOUSE DISTRICT 173,Incumbent,Won-General,126401.00
"BLACKER, SCOTT F",DEMOCRATIC,PA,HOUSE DISTRICT 018,Challenger,Lost-General,125877.69
"STEVENSON, TOM",REPUBLICAN,PA,HOUSE DISTRICT 042,Incumbent,Won-General,124923.44
"RAYNOCK, J P",DEMOCRATIC,PA,HOUSE DISTRICT 134,Open,Lost-General,124865.61
"CORNELL, ROY W",REPUBLICAN,PA,HOUSE DISTRICT 152,Incumbent,Won-General,124200.00
"FAL, JAMES S",REPUBLICAN,PA,HOUSE DISTRICT 048,Challenger,Lost-General,123628.61
"HERSHEY, ARTHUR D",REPUBLICAN,PA,HOUSE DISTRICT 013,Incumbent,Won-General,123199.75
"JONES, JEAN",DEMOCRATIC,PA,HOUSE DISTRICT 006,Challenger,Lost-General,121264.63
"WOJNAROSKI SR, EDWARD P",DEMOCRATIC,PA,HOUSE DISTRICT 071,Incumbent,Won-General,119861.58
"HARHAI, R TED",DEMOCRATIC,PA,HOUSE DISTRICT 058,Incumbent,Won-General,116108.04
"BELFANTI JR, ROBERT E",DEMOCRATIC,PA,HOUSE DISTRICT 107,Incumbent,Won-General,114853.00
"ELLIS, BRIAN L",REPUBLICAN,PA,HOUSE DISTRICT 011,Challenger,Lost-General,111226.72
"BUXTON, RON",DEMOCRATIC,PA,HOUSE DISTRICT 103,Incumbent,Won-General,108962.01
"MCILHINNEY JR, CHARLES T (CHUCK)",REPUBLICAN,PA,HOUSE DISTRICT 143,Incumbent,Won-General,108829.96
"OLIVER, FRANK L",DEMOCRATIC,PA,HOUSE DISTRICT 195,Incumbent,Won-General,107752.46
"METCALFE, DARYL D",REPUBLICAN,PA,HOUSE DISTRICT 012,Incumbent,Won-General,107481.11
"MARSICO, RON",REPUBLICAN,PA,HOUSE DISTRICT 105,Incumbent,Won-General,106931.00
"LYNCH, JIM",REPUBLICAN,PA,HOUSE DISTRICT 065,Incumbent,Won-General,106682.00
"ROSS, CHRIS",REPUBLICAN,PA,HOUSE DISTRICT 158,Incumbent,Won-General,105974.67
"HELSEL, BETSY",DEMOCRATIC,PA,HOUSE DISTRICT 143,Challenger,Lost-General,104593.18
