Candidate,Party,State,Office,Incumbency,Result,Total Money
"SCHNEE, CARL",DEMOCRATIC,DE,ATTORNEY GENERAL,Challenger,Lost-General,617415.69
"MARKELL, JACK A",DEMOCRATIC,DE,TREASURER,Incumbent,Won-General,484581.02
"BRADY, M JANE",REPUBLICAN,DE,ATTORNEY GENERAL,Incumbent,Won-General,398275.50
"MEOLI, MICHAEL A (MIKE)",REPUBLICAN,DE,HOUSE DISTRICT 014,Open,Lost-General,111417.75
"SORENSON, LIANE M",REPUBLICAN,DE,SENATE DISTRICT 006,Incumbent,Won-General,109565.75
"COPELAND, CHARLES L (CHARLIE)",REPUBLICAN,DE,SENATE DISTRICT 004,Open,Won-General,105134.40
"BONINI, COLIN J",REPUBLICAN,DE,SENATE DISTRICT 016,Incumbent,Won-General,93393.00
"DILIBERTO JR, RICHARD A",DEMOCRATIC,DE,SENATE DISTRICT 006,Challenger,Lost-General,86894.81
"SCHAEFFER, MARK",REPUBLICAN,DE,SENATE DISTRICT 014,Challenger,Lost-General,74684.90
"SMITH, WAYNE A",REPUBLICAN,DE,HOUSE DISTRICT 007,Incumbent,Won-General,70721.00
"HENRY, MARGARET ROSE",DEMOCRATIC,DE,SENATE DISTRICT 002,Incumbent,Won-General,66870.00
"SOKOLA, DAVID P",DEMOCRATIC,DE,SENATE DISTRICT 008,Incumbent,Won-General,66017.23
"PETERSON, KAREN",DEMOCRATIC,DE,SENATE DISTRICT 009,Open,Won-General,60731.00
"SIMPSON, F GARY",REPUBLICAN,DE,SENATE DISTRICT 018,Incumbent,Won-General,59869.85
"SCHWARTZKOPF, PETER C",DEMOCRATIC,DE,HOUSE DISTRICT 014,Open,Won-General,59521.49
"SPENCE, TERRY R",REPUBLICAN,DE,HOUSE DISTRICT 018,Incumbent,Won-General,55176.00
"HOUGHTON, VIVIAN",GREEN,DE,ATTORNEY GENERAL,Challenger,Lost-General,54592.35
"PRICE, SHIRLEY",DEMOCRATIC,DE,HOUSE DISTRICT 038,Incumbent,Lost-General,52801.44
"HALL-LONG, BETHANY A",DEMOCRATIC,DE,HOUSE DISTRICT 008,Open,Won-General,52475.72
"STILL III, JOHN C",REPUBLICAN,DE,SENATE DISTRICT 017,Incumbent,Won-General,50314.40
"STONE, DONNA D",REPUBLICAN,DE,HOUSE DISTRICT 032,Incumbent,Won-General,49800.00
"MCDOWELL III, HARRIS B",DEMOCRATIC,DE,SENATE DISTRICT 001,Incumbent,Won-General,49630.00
"VAUGHN, JAMES T",DEMOCRATIC,DE,SENATE DISTRICT 014,Incumbent,Won-General,49330.00
"WAGNER JR, R THOMAS",REPUBLICAN,DE,AUDITOR,Incumbent,Won-General,48254.84
"RAMONE, MICHAEL (MIKE)",REPUBLICAN,DE,SENATE DISTRICT 008,Challenger,Lost-General,48220.54
"BRADY, DAVID D",DEMOCRATIC,DE,HOUSE DISTRICT 007,Challenger,Lost-General,46204.87
"MCBRIDE, DAVID B",DEMOCRATIC,DE,SENATE DISTRICT 013,Incumbent,Won-General,45540.00
"ROY, ROGER P",REPUBLICAN,DE,HOUSE DISTRICT 020,Incumbent,Won-General,42800.00
"SCHROEDER, JOHN R",DEMOCRATIC,DE,HOUSE DISTRICT 037,Incumbent,Lost-General,42523.22
"HUTCHISON, WILLIAM C",REPUBLICAN,DE,HOUSE DISTRICT 008,Open,Lost-General,42200.00
"HOCKER, GERALD W",REPUBLICAN,DE,HOUSE DISTRICT 038,Challenger,Won-General,42024.00
"BLEVINS, PATRICIA M",DEMOCRATIC,DE,SENATE DISTRICT 007,Incumbent,Won-General,41745.00
"CATHCART, RICHARD C",REPUBLICAN,DE,HOUSE DISTRICT 009,Incumbent,Won-General,41445.00
"BOULDEN, TIMOTHY U",REPUBLICAN,DE,HOUSE DISTRICT 023,Incumbent,Won-General,41104.84
"AMICK, STEVEN H",REPUBLICAN,DE,SENATE DISTRICT 010,Incumbent,Won-General,39695.00
"PLANT, HAZEL D",DEMOCRATIC,DE,HOUSE DISTRICT 002,Incumbent,Won-General,39070.00
"CLOUTIER, CATHERINE A",REPUBLICAN,DE,SENATE DISTRICT 005,Incumbent,Won-General,38202.95
"COX, D KEN",DEMOCRATIC,DE,HOUSE DISTRICT 033,Challenger,Lost-General,38091.45
"WAGNER, NANCY H",REPUBLICAN,DE,HOUSE DISTRICT 031,Incumbent,Won-General,37683.00
"DELUCA, ANTHONY J",DEMOCRATIC,DE,SENATE DISTRICT 011,Incumbent,Won-General,36780.00
"BOOTH, JOSEPH W",REPUBLICAN,DE,HOUSE DISTRICT 037,Challenger,Won-General,36099.21
