,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,Missouri,Attorney General,0.0,Chris Koster,DEM,2012,2016,2,No,Yes,Yes
1,Missouri,Attorney General,0.0,Josh David Hawley,REP,2016,2020,1,No,Yes,Yes
2,Missouri,Governor,0.0,Jay Nixon,DEM,2012,2016,2,No,Yes,Yes
3,Missouri,Governor,0.0,Eric Greitens,REP,2016,2020,1,No,Yes,Yes
4,Missouri,Lieutenant Governor,0.0,Peter Kinder,REP,2012,2016,3,No,Yes,Yes
5,Missouri,Lieutenant Governor,0.0,Mike Parson,REP,2016,2020,1,No,Yes,Yes
6,Missouri,Secretary Of State,0.0,Jason Kander,DEM,2012,2016,1,No,Yes,Yes
7,Missouri,Secretary Of State,0.0,Jay Ashcroft,REP,2016,2020,1,No,Yes,Yes
8,Missouri,State Representative,1.0,Allen Andrews,REP,2016,2018,2,Yes,Yes,Yes
9,Missouri,State Representative,10.0,Pat Conway,DEM,2016,2018,3,Yes,No,No
10,Missouri,State Representative,100.0,Derek Grier,REP,2016,2018,1,Yes,Yes,Yes
11,Missouri,State Representative,101.0,Bruce Degroot,REP,2016,2018,1,No,Yes,Yes
12,Missouri,State Representative,102.0,Kurt Bahr,REP,2016,2018,3,Yes,No,No
13,Missouri,State Representative,103.0,John Wiemann,REP,2016,2018,2,No,Yes,Yes
14,Missouri,State Representative,104.0,Kathie Conway,REP,2016,2018,3,No,Yes,Yes
15,Missouri,State Representative,105.0,Phil Christofanelli,REP,2016,2018,1,No,No,Yes
16,Missouri,State Representative,106.0,Chrissy Sommer,REP,2016,2018,3,No,Yes,Yes
17,Missouri,State Representative,107.0,Nick Schroer,REP,2016,2018,1,No,Yes,Yes
18,Missouri,State Representative,108.0,Justin Hill,REP,2016,2018,2,No,Yes,Yes
19,Missouri,State Representative,109.0,Paul Curtman,REP,2016,2018,3,No,Yes,No
20,Missouri,State Representative,11.0,Galen Wayne Higdon Jr.,REP,2016,2018,3,Yes,Yes,No
21,Missouri,State Representative,110.0,Kirk Mathews,REP,2016,2018,2,Yes,Yes,No
22,Missouri,State Representative,111.0,Shane Roden,REP,2016,2018,2,No,Yes,No
