,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,Colorado,Attorney General,0.0,Cynthia Coffman,REP,2014,2018,1,No,No,Yes
1,Colorado,Attorney General,0.0,Joe Anthony Salazar,DEM,2018,2022,0,No,No,Yes
2,Colorado,Attorney General,0.0,Cynthia Coffman,REP,2014,2018,1,No,No,Yes
3,Colorado,Attorney General,0.0,Joe Anthony Salazar,DEM,2018,2022,0,No,No,Yes
4,Colorado,Attorney General,0.0,Cynthia Coffman,REP,2014,2018,1,No,No,Yes
5,Colorado,Governor,0.0,John Hickenlooper,DEM,2014,2018,2,No,No,No
6,Colorado,Governor,0.0,Victor Mitchell,REP,2018,2022,0,No,No,No
7,Colorado,Governor,0.0,Victor Mitchell,REP,2018,2022,0,No,No,No
8,Colorado,Governor,0.0,John Hickenlooper,DEM,2014,2018,2,No,No,No
9,Colorado,Governor,0.0,Victor Mitchell,REP,2018,2022,0,No,No,No
10,Colorado,Governor,0.0,Victor Mitchell,REP,2018,2022,0,No,No,No
11,Colorado,Governor,0.0,John Hickenlooper,DEM,2014,2018,2,No,No,No
12,Colorado,Secretary Of State,0.0,Wayne Williams,REP,2014,2018,1,No,Yes,Yes
13,Colorado,Secretary Of State,0.0,Wayne Williams,REP,2014,2018,1,No,Yes,Yes
14,Colorado,Secretary Of State,0.0,Wayne Williams,REP,2014,2018,1,No,Yes,Yes
15,Colorado,State Representative,1.0,Susan Lontine,DEM,2016,2018,2,No,Yes,Yes
16,Colorado,State Representative,10.0,Edie Russell Hooton,DEM,2016,2018,1,Yes,Yes,Yes
17,Colorado,State Representative,11.0,Jonathan Stuart Singer,DEM,2016,2018,3,No,Yes,Yes
18,Colorado,State Representative,12.0,Mike James Foote,DEM,2016,2018,3,No,Yes,Yes
19,Colorado,State Representative,13.0,Kc Collins Becker,DEM,2016,2018,2,Yes,Yes,Yes
20,Colorado,State Representative,14.0,Daniel Paul Nordberg,REP,2016,2018,3,No,Yes,No
21,Colorado,State Representative,15.0,Dave Williams,REP,2016,2018,1,No,Yes,Yes
22,Colorado,State Representative,16.0,Larry Liston,REP,2016,2018,1,No,Yes,Yes
23,Colorado,State Representative,17.0,Tony Exum Sr.,DEM,2016,2018,1,No,Yes,Yes
24,Colorado,State Representative,18.0,Pete Lee,DEM,2016,2018,4,No,No,No
25,Colorado,State Representative,19.0,Paul Harold Lundeen,REP,2016,2018,2,No,Yes,Yes
26,Colorado,State Representative,2.0,Alec Walter Garnett,DEM,2016,2018,2,No,Yes,Yes
27,Colorado,State Representative,20.0,Terri Carver,REP,2016,2018,2,No,Yes,Yes
28,Colorado,State Representative,21.0,Lois Landgraf,REP,2016,2018,3,No,Yes,No
29,Colorado,State Representative,22.0,Justin Everett,REP,2016,2018,3,No,Yes,No
30,Colorado,State Representative,23.0,Chris Kennedy,DEM,2016,2018,1,No,Yes,Yes
31,Colorado,State Representative,24.0,Jessie Danielson,DEM,2016,2018,2,No,No,Yes
32,Colorado,State Representative,25.0,Tim Leonard,REP,2016,2018,1,No,Yes,No
33,Colorado,State Representative,26.0,Diane Mitsch Bush,DEM,2016,2018,3,No,Yes,Yes
34,Colorado,State Representative,27.0,Lang Sias,REP,2016,2018,1,No,Yes,No
35,Colorado,State Representative,28.0,Brittany Pettersen,DEM,2016,2018,3,No,No,Yes
36,Colorado,State Representative,29.0,Tracy Kraft-Tharp,DEM,2016,2018,3,No,Yes,Yes
37,Colorado,State Representative,3.0,Jeff Bridges,DEM,2016,2018,1,No,Yes,Yes
38,Colorado,State Representative,30.0,Dafna Michaelson Jenet,DEM,2016,2018,1,No,Yes,Yes
39,Colorado,State Representative,31.0,Joe Anthony Salazar,DEM,2016,2018,3,No,Yes,Yes
40,Colorado,State Representative,32.0,Adrienne Helen Benavidez,DEM,2016,2018,1,No,Yes,Yes
