,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,Idaho,Attorney General,0,Lawrence Wasden,REP,2014,2018,4,No,Yes,Yes
1,Idaho,Attorney General,0,Lawrence Wasden,REP,2014,2018,4,No,Yes,Yes
2,Idaho,Controller,0,Brandon Woolf,REP,2014,2018,1,Yes,Yes,Yes
3,Idaho,Controller,0,Brandon Woolf,REP,2014,2018,1,Yes,Yes,Yes
4,Idaho,Governor,0,Tommy Thomas Ahlquist,REP,2018,2022,0,No,No,No
5,Idaho,Governor,0,Tommy Thomas Ahlquist,REP,2018,2022,0,No,No,No
6,Idaho,Governor,0,Tommy Thomas Ahlquist,REP,2018,2022,0,No,No,No
7,Idaho,Governor,0,Tommy Thomas Ahlquist,REP,2018,2022,0,No,No,No
8,Idaho,Governor,0,Butch Otter,REP,2014,2018,3,No,No,No
9,Idaho,Governor,0,Tommy Thomas Ahlquist,REP,2018,2022,0,No,No,No
10,Idaho,Governor,0,Tommy Thomas Ahlquist,REP,2018,2022,0,No,No,No
11,Idaho,Governor,0,Butch Otter,REP,2014,2018,3,No,No,No
12,Idaho,Lieutenant Governor,0,Stephen Yates,REP,2018,2022,0,No,No,No
13,Idaho,Lieutenant Governor,0,Stephen Yates,REP,2018,2022,0,No,No,No
14,Idaho,Lieutenant Governor,0,Stephen Yates,REP,2018,2022,0,No,No,No
15,Idaho,Lieutenant Governor,0,Stephen Yates,REP,2018,2022,0,No,No,No
16,Idaho,Lieutenant Governor,0,Brad Little,REP,2014,2018,2,No,No,No
17,Idaho,Lieutenant Governor,0,Stephen Yates,REP,2018,2022,0,No,No,No
18,Idaho,Lieutenant Governor,0,Stephen Yates,REP,2018,2022,0,No,No,No
19,Idaho,Lieutenant Governor,0,Brad Little,REP,2014,2018,2,No,No,No
20,Idaho,Secretary Of State,0,Joseph P Chastain,DEM,2018,2022,0,No,No,Yes
21,Idaho,Secretary Of State,0,Lawerence Denney,REP,2014,2018,1,No,No,Yes
22,Idaho,Secretary Of State,0,Joseph P Chastain,DEM,2018,2022,0,No,No,Yes
23,Idaho,Secretary Of State,0,Lawerence Denney,REP,2014,2018,1,No,No,Yes
24,Idaho,Secretary Of State,0.0,Joseph P Chastain,DEM,2018,2022,0,No,No,Yes
25,Idaho,State Representative,10A,Brandon Hixon,REP,2016,2018,3,No,Yes,Yes
26,Idaho,State Representative,10B,Greg Chaney,REP,2016,2018,2,No,Yes,Yes
27,Idaho,State Representative,11A,Josh Gibbons,REP,2018,2020,0,No,Yes,No
28,Idaho,State Representative,11B,Kirk Adams,REP,2018,2020,0,No,Yes,No
29,Idaho,State Representative,12A,Robert Anderst,REP,2016,2018,3,No,Yes,Yes
30,Idaho,State Representative,12B,Rick Youngblood,REP,2016,2018,3,No,Yes,Yes
31,Idaho,State Representative,13A,Brent Crane,REP,2016,2018,6,Yes,Yes,Yes
32,Idaho,State Representative,13B,Lori Shewmaker,REP,2018,2020,0,No,Yes,No
33,Idaho,State Representative,14A,Mike Moyle,REP,2016,2018,9,No,Yes,Yes
34,Idaho,State Representative,14B,Gayann Demordaunt,REP,2016,2018,1,No,Yes,Yes
35,Idaho,State Representative,15A,Lynn Luker,REP,2016,2018,6,No,Yes,Yes
36,Idaho,State Representative,15B,Pat McDonald,REP,2016,2018,2,No,Yes,Yes
37,Idaho,State Representative,16A,John McCrostie,DEM,2016,2018,2,No,Yes,Yes
38,Idaho,State Representative,16B,Colin Nash,DEM,2018,2020,0,No,No,Yes
39,Idaho,State Representative,17A,Randy Johnson,DEM,2018,2020,0,No,No,Yes
40,Idaho,State Representative,17B,Sue Chew,DEM,2016,2018,6,No,Yes,Yes
41,Idaho,State Representative,18A,Ilana Rubel,DEM,2016,2018,2,Yes,Yes,Yes
42,Idaho,State Representative,18B,Phylis King,DEM,2016,2018,6,Yes,Yes,Yes
43,Idaho,State Representative,19A,Gary Parent II,REP,2018,2020,0,No,Yes,No
44,Idaho,State Representative,19B,Melissa Wintrow,DEM,2018,2020,2,Yes,Yes,Yes
45,Idaho,State Representative,1A,Mike Boeck,REP,2018,2020,0,No,No,No
46,Idaho,State Representative,1A,Mike Boeck,REP,2018,2020,0,No,No,No
47,Idaho,State Representative,1B,Sage Dixon,REP,2016,2018,2,No,Yes,Yes
48,Idaho,State Representative,20A,Joe Palmer,REP,2016,2018,5,No,Yes,Yes
49,Idaho,State Representative,20B,James Holtzclaw,REP,2016,2018,3,Yes,Yes,Yes
50,Idaho,State Representative,21A,Steven Harris,REP,2016,2018,3,No,Yes,Yes
51,Idaho,State Representative,21B,Tom Dayley,DEM,2016,2018,3,No,Yes,Yes
52,Idaho,State Representative,22A,John Vander Woude,REP,2016,2018,3,Yes,Yes,Yes
53,Idaho,State Representative,22B,Ronald Deblauw,REP,2018,2020,0,No,Yes,No
54,Idaho,State Representative,23A,Oscar Evans,REP,2018,2020,0,No,Yes,No
55,Idaho,State Representative,23B,Megan Blanksma,REP,2016,2018,1,No,Yes,Yes
56,Idaho,State Representative,24A,Lance Clow,REP,2016,2018,3,No,Yes,Yes
57,Idaho,State Representative,24B,Rocky Ferrenburg,REP,2018,2020,0,No,Yes,No
58,Idaho,State Representative,25A,Glenneda Zuiderveld,REP,2018,2020,0,No,Yes,No
59,Idaho,State Representative,25B,Lyle Johnstone,REP,2018,2020,0,No,Yes,No
60,Idaho,State Representative,26A,Steve Steven Miller,REP,2016,2018,3,No,Yes,Yes
61,Idaho,State Representative,26B,Sally Toone,DEM,2016,2018,1,No,Yes,Yes
62,Idaho,State Representative,27A,Scott Bedke,REP,2016,2018,8,Yes,Yes,Yes
63,Idaho,State Representative,27B,Kevin Williams,REP,2018,2020,0,No,Yes,No
64,Idaho,State Representative,28A,Randy Ray Armstrong,REP,2016,2018,1,No,Yes,Yes
65,Idaho,State Representative,28B,Gary Aldous,REP,2018,2020,0,No,Yes,No
66,Idaho,State Representative,29A,Sean Fay,DEM,2018,2020,0,No,No,Yes
67,Idaho,State Representative,29B,Molly Swallow,REP,2018,2020,0,No,Yes,No
68,Idaho,State Representative,2A,Fritz Wiedenhoff,REP,2018,2020,0,No,Yes,No
69,Idaho,State Representative,2B,Doug O) Okuniewicz,REP,2018,2020,0,No,No,No
70,Idaho,State Representative,2B,Doug O) Okuniewicz,REP,2018,2020,0,No,No,No
71,Idaho,State Representative,30A,Jeffrey Thompson,REP,2018,2020,3,No,Yes,No
72,Idaho,State Representative,30B,Randy Neal,REP,2018,2020,0,No,Yes,No
73,Idaho,State Representative,31A,Neil Anderson,REP,2016,2018,3,Yes,Yes,Yes
74,Idaho,State Representative,31B,Julie Van Orden,REP,2018,2020,3,No,Yes,No
75,Idaho,State Representative,32A,Marcus Gibbs,REP,2016,2018,3,Yes,Yes,Yes
76,Idaho,State Representative,32B,Tom Loertscher,REP,2018,2020,3,No,Yes,No
77,Idaho,State Representative,33A,Janet Trujillo,REP,2016,2018,3,No,Yes,Yes
