Candidate,Party,State,Office,Incumbency,Result,Total Money
"CORZINE, JON S & WEINBERG, LORETTA",DEMOCRATIC,NJ,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Lost-General,31364575.27
"CHRISTIE, CHRISTOPHER J (CHRIS) & GUADAGNO, KIM",REPUBLICAN,NJ,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Won-General,16283265.47
"ROBERTS, JOE",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 005,Incumbent,Withdrew-General,3396522.29
"CHIVUKULA, UPENDRA J",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 017,Incumbent,Won-General,2284354.48
"DAGGETT, CHRIS & ESPOSITO, FRANK J",INDEPENDENT,NJ,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,1789331.25
"GREENWALD, LOUIS D",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 006,Incumbent,Won-General,1052347.57
"SCHAER, GARY S",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 036,Incumbent,Won-General,876885.14
"WISNIEWSKI, JOHN S",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 019,Incumbent,Won-General,831052.68
"DECROCE, ALEX",REPUBLICAN,NJ,ASSEMBLY DISTRICT 026,Incumbent,Won-General,825104.07
"COLEMAN, BONNIE WATSON",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 015,Incumbent,Won-General,802529.12
"CRYAN, JOSEPH",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 020,Incumbent,Won-General,627347.61
"EGAN, JOSEPH V",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 017,Incumbent,Won-General,619055.92
"GREEN, GERALD (JERRY)",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 022,Incumbent,Won-General,565134.64
"BIONDI, PETER J",REPUBLICAN,NJ,ASSEMBLY DISTRICT 016,Incumbent,Won-General,511164.45
"SCALERA, FREDERICK",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 036,Incumbent,Won-General,493063.42
"BRAMNICK, JON M",REPUBLICAN,NJ,ASSEMBLY DISTRICT 021,Incumbent,Won-General,448000.50
"POU, NELIDA (NELLIE)",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 035,Incumbent,Won-General,443593.26
"GIBLIN, THOMAS P (TOM)",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 034,Incumbent,Won-General,434420.36
"MCKEON, JOHN F",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 027,Incumbent,Won-General,396756.63
"NORCROSS, DONALD",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 005,Open,Won-General,383275.00
"PRIETO, VINCENT",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 032,Incumbent,Won-General,365318.08
"MALONE III, JOSEPH R",REPUBLICAN,NJ,ASSEMBLY DISTRICT 030,Incumbent,Won-General,359118.45
"CONAWAY JR, HERBERT C",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 007,Incumbent,Won-General,349405.60
"BURZICHELLI, JOHN J",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 003,Incumbent,Won-General,321359.93
"QUIGLEY, JOAN",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 032,Incumbent,Won-General,316912.04
"DIEGNAN JR, PATRICK J",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 018,Incumbent,Won-General,315162.20
"RIBLE, DAVID P",REPUBLICAN,NJ,ASSEMBLY DISTRICT 011,Incumbent,Won-General,303781.04
"BARNES III, PETER J",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 018,Incumbent,Won-General,292655.49
"STENDER, LINDA A",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 022,Incumbent,Won-General,267163.90
"DEANGELO, WAYNE P",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 014,Incumbent,Won-General,248589.85
