Candidate,Party,State,Office,Incumbency,Result,Total Money
"LEONE, CARLO L",DEMOCRATIC,CT,SENATE DISTRICT 027,Open,Won-General,98331.74
"BRUENN, THOMAS E",DEMOCRATIC,CT,SENATE DISTRICT 013,Open,Lost-General,88364.75
"STEWART, TIMOTHY T",REPUBLICAN,CT,SENATE DISTRICT 006,Open,Lost-General,81181.28
"KOLENBERG, BOB",REPUBLICAN,CT,SENATE DISTRICT 027,Open,Lost-General,80367.07
"GERRATANA, THERESA BIELINSKI (TERRY)",DEMOCRATIC,CT,SENATE DISTRICT 006,Open,Won-General,77995.00
"SUZIO JR, LEONARD FRANK",REPUBLICAN,CT,SENATE DISTRICT 013,Open,Won-General,77759.29
"ALBIS, JAMES M",DEMOCRATIC,CT,HOUSE DISTRICT 099,Open,Won-General,25698.33
"HOFFMAN, ALLEN",REPUBLICAN,CT,HOUSE DISTRICT 020,Open,Lost-General,24609.54
"WALKER, JOAN M",DEMOCRATIC,CT,HOUSE DISTRICT 101,Open,Lost-General,24574.59
"VERRENGIA, JOSEPH A",DEMOCRATIC,CT,HOUSE DISTRICT 020,Open,Won-General,24305.00
"KOKORUDA, NOREEN S",REPUBLICAN,CT,HOUSE DISTRICT 101,Open,Won-General,23425.05
"FOX, DANIEL J",DEMOCRATIC,CT,HOUSE DISTRICT 148,Open,Won-General,23345.00
"PECKINPAUGH, JANET",REPUBLICAN,CT,HOUSE DISTRICT 036,Open,Lost-General,23275.02
"PIA JR, CHARLES",REPUBLICAN,CT,HOUSE DISTRICT 148,Open,Lost-General,23250.00
"MILLER, PHILIP J",DEMOCRATIC,CT,HOUSE DISTRICT 036,Open,Won-General,23250.00
"STALLWORTH, CHARLIE L",DEMOCRATIC,CT,HOUSE DISTRICT 126,Open,Won-General,23175.00
"KEARNEY, VERNA",PETITIONING CANDIDATE,CT,HOUSE DISTRICT 126,Open,Lost-General,11286.90
"THOMAS, MONIQUE A",INDEPENDENT,CT,HOUSE DISTRICT 148,Open,Lost-General,9950.94
"KEELEY JR, ROBERT T",PETITIONING CANDIDATE,CT,HOUSE DISTRICT 126,Open,Lost-General,9755.00
"SANCHEZ, ROBERT C (BOBBY)",DEMOCRATIC,CT,HOUSE DISTRICT 025,Open,Won-General,8436.91
"MONACO, LINDA",REPUBLICAN,CT,HOUSE DISTRICT 099,Open,Lost-General,5712.54
"MALLOZZI, JOHN",PETITIONING CANDIDATE,CT,HOUSE DISTRICT 148,Open,Lost-General,3550.00
"SILVA, CARLOS",PETITIONING CANDIDATE,CT,HOUSE DISTRICT 126,Open,Lost-General,1945.00
"KEYSER, JAMES",REPUBLICAN,CT,HOUSE DISTRICT 126,Open,Lost-General,274.89
"TROJANOWSKI, MARK P",PETITIONING CANDIDATE,CT,HOUSE DISTRICT 126,Open,Lost-General,0.00
"LOMBARD, THOMAS R",PETITIONING CANDIDATE,CT,HOUSE DISTRICT 126,Open,Lost-General,0.00
"MAURER, ROLF W",GREEN,CT,HOUSE DISTRICT 148,Open,Lost-General,0.00
