Candidate,Party,State,Office,Incumbency,Result,Total Money
"JOHNSON, KEVIN L",DEMOCRATIC,SC,HOUSE DISTRICT 064,Open,Won-General,39921.63
"SANDERS, SONNY",REPUBLICAN,SC,HOUSE DISTRICT 064,Open,Lost-General,23095.47
"AIKEN-TAYLOR, TONIA",DEMOCRATIC,SC,HOUSE DISTRICT 100,Open,Lost-General,6485.00
"BRANN, KEITH",DEMOCRATIC,SC,SENATE DISTRICT 016,Open,Lost-General,6363.98
"JOHNSON, HAMP",REPUBLICAN,SC,HOUSE DISTRICT 010,Open,Lost-Primary Runoff,5285.00
"SMITH, STAN",LIBERTARIAN,SC,SENATE DISTRICT 016,Open,Lost-General,4418.84
"BALLARD, DAVE",CONSTITUTION,SC,HOUSE DISTRICT 010,Open,Lost-General,1785.04
"GREGORY, CHAUNCEY KLUGH (GREG)",REPUBLICAN,SC,SENATE DISTRICT 016,Open,Won-General,0.00
"PUTNAM, JOSHUA",REPUBLICAN,SC,HOUSE DISTRICT 010,Open,Won-General,0.00
"SOUTHARD, EDWARD L",REPUBLICAN,SC,HOUSE DISTRICT 100,Open,Won-General,0.00
