Candidate,Party,State,Office,Incumbency,Result,Total Money
"HAHN, JANICE",DEMOCRATIC,CA,US HOUSE DISTRICT CA 036,Open,Won-General,1746207.01
"HUEY, CRAIG",REPUBLICAN,CA,US HOUSE DISTRICT CA 036,Open,Lost-General,1387931.89
"LIEU, TED W",DEMOCRATIC,CA,SENATE DISTRICT 028,Open,Won-General,527514.77
"BOWEN, DEBRA",DEMOCRATIC,CA,US HOUSE DISTRICT CA 036,Open,Lost-Top Two Primary,461566.06
"ADLER, DANIEL H",DEMOCRATIC,CA,US HOUSE DISTRICT CA 036,Open,Lost-Top Two Primary,414783.00
"GAINES, TED",REPUBLICAN,CA,SENATE DISTRICT 001,Open,Won-General,329378.55
"GAINES, BETH B",REPUBLICAN,CA,ASSEMBLY DISTRICT 004,Open,Won-General,309752.77
"RUNNER, SHARON",REPUBLICAN,CA,SENATE DISTRICT 017,Open,Won-Primary,197285.88
"GIN, MIKE",REPUBLICAN,CA,US HOUSE DISTRICT CA 036,Open,Lost-Top Two Primary,183074.45
"COLLETT, STEVE",LIBERTARIAN,CA,US HOUSE DISTRICT CA 036,Open,Lost-Top Two Primary,114147.00
"VALENTINE, BOB",REPUBLICAN,CA,SENATE DISTRICT 028,Open,Lost-General,105294.00
"WINOGRAD, MARCY",DEMOCRATIC,CA,US HOUSE DISTRICT CA 036,Open,Lost-Top Two Primary,97157.30
"WEBB, MIKE",REPUBLICAN,CA,US HOUSE DISTRICT CA 036,Open,Lost-Top Two Primary,73625.00
"BOBKO, PATRICK (KIT)",REPUBLICAN,CA,US HOUSE DISTRICT CA 036,Open,Lost-Top Two Primary,71712.29
"EISELE, STEPHEN",REPUBLICAN,CA,US HOUSE DISTRICT CA 036,Open,Lost-Top Two Primary,45712.13
"COOLEY, KEN",DEMOCRATIC,CA,SENATE DISTRICT 001,Open,Lost-General,16599.38
"NEWBERRY, GEORGE",REPUBLICAN,CA,US HOUSE DISTRICT CA 036,Open,Lost-Top Two Primary,11181.00
"FORTINI, JEFFREY E",REPUBLICAN,CA,SENATE DISTRICT 028,Open,Lost-General,9623.47
"CAMPANALE, DENNIS J",DEMOCRATIC,CA,ASSEMBLY DISTRICT 004,Open,Lost-General,4100.00
"FLORES-GIBSON, MARTHA E",REPUBLICAN,CA,SENATE DISTRICT 028,Open,Lost-General,3350.00
"MCGURK, KEVIN THOMAS",DEMOCRATIC,CA,SENATE DISTRICT 028,Open,Lost-General,2212.00
"LIPMAN, MARK",NONE LISTED,CA,SENATE DISTRICT 028,Open,Lost-General,1022.96
"THOMPSON, JAMES P",REPUBLICAN,CA,SENATE DISTRICT 028,Open,Lost-General,253.59
"GOODWIN, LORAINE",DEMOCRATIC,CA,US HOUSE DISTRICT CA 036,Open,Lost-Top Two Primary,15.00
"CHAMNESS, MICHAEL T",NONE LISTED,CA,SENATE DISTRICT 028,Open,Lost-General,0.00
"MONTANO, MARIA E",UNK,CA,US HOUSE DISTRICT CA 036,Open,Lost-Top Two Primary,0.00
