Candidate,Party,State,Office,Incumbency,Result,Total Money
"SASLAW, RICHARD",DEMOCRATIC,VA,SENATE DISTRICT 035,Incumbent,Won-General,1849239.22
"HOUCK, R EDWARD",DEMOCRATIC,VA,SENATE DISTRICT 017,Incumbent,Lost-General,1443294.55
"BARKER, GEORGE LINCOLN",DEMOCRATIC,VA,SENATE DISTRICT 039,Incumbent,Won-General,1368991.97
"ARMSTRONG, WARD L",DEMOCRATIC,VA,HOUSE DISTRICT 009,Challenger,Lost-General,1345333.90
"PUCKETT, PHILLIP P",DEMOCRATIC,VA,SENATE DISTRICT 038,Incumbent,Won-General,1344983.98
"NORMENT JR, THOMAS K",REPUBLICAN,VA,SENATE DISTRICT 003,Incumbent,Won-General,1259668.18
"MILLER, JOHN C",DEMOCRATIC,VA,SENATE DISTRICT 001,Incumbent,Won-General,1221142.98
"STANLEY JR, WILLIAM M",REPUBLICAN,VA,SENATE DISTRICT 020,Challenger,Won-General,1208556.59
"REEVES, BRYCE E",REPUBLICAN,VA,SENATE DISTRICT 017,Challenger,Won-General,1168261.97
"LIGHT, ADAM N",REPUBLICAN,VA,SENATE DISTRICT 038,Challenger,Lost-General,1105089.63
"REYNOLDS, W ROSCOE",DEMOCRATIC,VA,SENATE DISTRICT 020,Incumbent,Lost-General,1025024.51
"POINDEXTER, CHARLES D",REPUBLICAN,VA,HOUSE DISTRICT 009,Incumbent,Won-General,1007250.49
"CHOHANY, MICKEY P",REPUBLICAN,VA,SENATE DISTRICT 001,Challenger,Lost-General,965695.19
"COMSTOCK, BARBARA J",REPUBLICAN,VA,HOUSE DISTRICT 034,Incumbent,Won-General,896707.76
"DODSON, BERTRAM F (BERT)",DEMOCRATIC,VA,SENATE DISTRICT 022,Open,Lost-General,885483.95
"PULLER, TODDY",DEMOCRATIC,VA,SENATE DISTRICT 036,Incumbent,Won-General,865867.83
"HERRING, MARK RANKIN",DEMOCRATIC,VA,SENATE DISTRICT 033,Incumbent,Won-General,827902.96
"MARSDEN, DAVE W",DEMOCRATIC,VA,SENATE DISTRICT 037,Open,Won-General,823904.20
"NUTTER, DAVE",REPUBLICAN,VA,SENATE DISTRICT 021,Challenger,Lost-General,815303.91
"EDWARDS, JOHN S",DEMOCRATIC,VA,SENATE DISTRICT 021,Incumbent,Won-General,780905.81
