Candidate,Party,State,Office,Incumbency,Result,Total Money
"BESHEAR, STEVEN L (STEVE) & ABRAMSON, JERRY E",DEMOCRATIC,KY,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Won-General,10632440.63
"WILLIAMS, DAVID L & FARMER, RICHIE",REPUBLICAN,KY,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,2645573.24
"PPOOL, TODD",REPUBLICAN,KY,ATTORNEY GENERAL,Challenger,Lost-General,1125869.96
"GRIMES, ALISON LUNDERGAN",DEMOCRATIC,KY,SECRETARY OF STATE,Open,Won-General,1042754.77
"CONWAY, JOHN WILLIAM (JACK)",DEMOCRATIC,KY,ATTORNEY GENERAL,Incumbent,Won-General,947729.82
"EDELEN, ADAM H",DEMOCRATIC,KY,AUDITOR,Open,Won-General,902115.46
"COMER JR, JAMES R",REPUBLICAN,KY,AGRICULTURE COMMISSIONER,Open,Won-General,745297.77
"CROSBIE, K C",REPUBLICAN,KY,TREASURER,Challenger,Lost-General,302367.50
"FARMER, ROBERT (BOB)",DEMOCRATIC,KY,AGRICULTURE COMMISSIONER,Open,Lost-General,251814.72
"HOLLENBACH, L J (TODD)",DEMOCRATIC,KY,TREASURER,Incumbent,Won-General,233270.49
"GALBRAITH, GATEWOOD & RILEY, DEA",INDEPENDENT,KY,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,143279.16
"JOHNSON, BILL",REPUBLICAN,KY,SECRETARY OF STATE,Open,Lost-General,113989.65
"KEMPER III, JOHN T",REPUBLICAN,KY,AUDITOR,Open,Lost-General,65769.04
"MOELLMAN JR, KENNETH C",LIBERTARIAN,KY,TREASURER,Challenger,Lost-General,17543.35
"HUFF, REGINA",REPUBLICAN,KY,HOUSE DISTRICT 082,Open,Won-General,0.00
