,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,Oklahoma,Attorney General,0,Scott Pruitt,REP,2010,2014,1,No,Yes,No
1,Oklahoma,Governor,0,Mary Copeland Fallin,REP,2010,2014,1,No,No,No
2,Oklahoma,Lieutenant Governor,0,Todd Lamb,REP,2010,2014,1,No,No,No
3,Oklahoma,State Representative,1,Rusty Farley,REP,2010,0,1,No,Yes,Yes
4,Oklahoma,State Representative,2,John Bennett,REP,2010,0,1,No,Yes,Yes
5,Oklahoma,State Representative,3,James Lockhart,DEM,2010,0,1,No,Yes,No
6,Oklahoma,State Representative,4,Mike Brown,DEM,2010,0,3,No,Yes,Yes
7,Oklahoma,State Representative,5,Doug Cox,REP,2008,0,2,No,Yes,No
110,Oklahoma,State Representative,6,Charles Thomas Hoskin,DEM,2006,0,1,No,No,Yes
8,Oklahoma,State Representative,9,Marty Quinn,REP,2010,0,1,No,Yes,Yes
9,Oklahoma,State Representative,10,Steve Martin,REP,2010,0,4,No,Yes,No
10,Oklahoma,State Representative,13,Jerry McPeak,DEM,2008,0,2,No,Yes,Yes
11,Oklahoma,State Representative,14,George Faught,REP,2008,0,2,No,No,No
12,Oklahoma,State Representative,15,Ed Cannaday,DEM,2010,0,2,No,No,No
13,Oklahoma,State Representative,17,Brian Renegar,DEM,2010,0,1,No,No,No
14,Oklahoma,State Representative,18,Donald Condit,DEM,2010,0,1,No,Yes,No
107,Oklahoma,State Representative,20,Paul Roan,DEM,2006,0,4,No,Yes,No
15,Oklahoma,State Representative,21,Dustin Roberts,REP,2010,0,1,No,Yes,Yes
16,Oklahoma,State Representative,22,Wes Hilliard,DEM,2010,0,2,No,No,No
17,Oklahoma,State Representative,23,Sue Tibbs,REP,2010,0,6,No,No,Yes
18,Oklahoma,State Representative,25,Todd Thomsen,REP,2008,0,2,No,Yes,No
108,Oklahoma,State Representative,26,Kris Steele,REP,2006,0,4,No,No,No
19,Oklahoma,State Representative,27,Josh Cockroft,REP,2010,0,1,No,Yes,No
20,Oklahoma,State Representative,28,Tom Newell,REP,2010,0,1,No,No,Yes
21,Oklahoma,State Representative,29,Skye Deann McNiel,REP,2010,0,2,No,No,Yes
22,Oklahoma,State Representative,30,Mark Everett McCullough,REP,2010,0,3,No,Yes,No
23,Oklahoma,State Representative,31,Jason Murphey,REP,2008,0,2,No,No,No
24,Oklahoma,State Representative,32,Danny Morgan,DEM,2010,0,4,No,No,Yes
25,Oklahoma,State Representative,33,Lee Denney,REP,2008,0,3,No,Yes,No
26,Oklahoma,State Representative,34,Cory Williams,DEM,2010,0,2,No,Yes,Yes
27,Oklahoma,State Representative,35,Dennis Casey,REP,2010,0,1,No,Yes,No
28,Oklahoma,State Representative,36,Sean Roberts,REP,2010,0,1,No,Yes,No
29,Oklahoma,State Representative,37,Steve Vaughan,REP,2010,0,1,No,Yes,No
30,Oklahoma,State Representative,39,Marian Cooksey,REP,2008,0,2,No,Yes,No
31,Oklahoma,State Representative,40,Michael Jackson,REP,2008,0,3,No,Yes,No
32,Oklahoma,State Representative,41,John Enns,REP,2008,0,2,No,No,No
33,Oklahoma,State Representative,42,Lisa Billy,REP,2008,0,2,No,No,No
34,Oklahoma,State Representative,43,Michael Colby Schwartz,REP,2010,0,2,No,No,No
35,Oklahoma,State Representative,44,Emily Virgin,DEM,2010,0,1,No,Yes,Yes
36,Oklahoma,State Representative,45,Aaron Stiles,REP,2010,0,1,No,No,Yes
37,Oklahoma,State Representative,46,Scott Martin,REP,2010,0,3,No,Yes,No
38,Oklahoma,State Representative,47,Leslie Osborn,REP,2008,0,1,No,No,No
39,Oklahoma,State Representative,48,Pat Ownbey,REP,2008,0,1,No,No,No
40,Oklahoma,State Representative,49,Tommy Hardin,REP,2010,0,1,No,No,Yes
41,Oklahoma,State Representative,50,Dennis Johnson,REP,2008,0,2,No,Yes,Yes
42,Oklahoma,State Representative,51,Corey Holland,REP,2008,0,1,No,Yes,No
43,Oklahoma,State Representative,52,Charles Larry Ortega,REP,2008,0,1,No,Yes,Yes
44,Oklahoma,State Representative,53,Randy Terrill,REP,2010,0,4,No,No,No
109,Oklahoma,State Representative,55,Ryan McMullen,DEM,2006,0,2,No,No,Yes
45,Oklahoma,State Representative,56,Phil Richardson,REP,2010,0,2,No,Yes,Yes
46,Oklahoma,State Representative,57,Harold Wright,REP,2008,0,1,No,Yes,No
47,Oklahoma,State Representative,58,Jeff Hickman,REP,2010,0,2,No,Yes,Yes
48,Oklahoma,State Representative,59,Mike Sanders,REP,2008,0,1,No,Yes,Yes
49,Oklahoma,State Representative,60,Purcy Walker,DEM,2008,0,4,No,Yes,No
50,Oklahoma,State Representative,61,Gus Ray Blackwell,REP,2010,0,4,No,Yes,No
51,Oklahoma,State Representative,62,Tahrohon Wayne Shannon,REP,2008,0,2,No,No,Yes
52,Oklahoma,State Representative,64,Ann Coody,REP,2010,0,3,No,Yes,Yes
53,Oklahoma,State Representative,66,Jadine Nollan,REP,2010,0,1,No,No,No
54,Oklahoma,State Representative,67,Pamela Lynn Peterson,REP,2008,0,2,No,Yes,No
55,Oklahoma,State Representative,68,Glen Mulready,REP,2010,0,1,No,No,No
111,Oklahoma,State Representative,69,Fred Jordan,REP,2006,0,1,No,No,No
112,Oklahoma,State Representative,70,Ron Peters,REP,2006,0,4,No,Yes,Yes
56,Oklahoma,State Representative,71,Daniel Sullivan,REP,2010,0,3,No,Yes,No
57,Oklahoma,State Representative,72,Seneca Scott,DEM,2010,0,2,No,No,Yes
113,Oklahoma,State Representative,74,David Derby,REP,2006,0,1,No,Yes,No
114,Oklahoma,State Representative,77,Eric Dean Proctor,DEM,2006,0,1,No,No,Yes
58,Oklahoma,State Representative,78,Jeannie McDaniel,DEM,2010,0,4,No,Yes,Yes
59,Oklahoma,State Representative,79,Weldon Watson,REP,2008,0,1,No,No,No
115,Oklahoma,State Representative,80,Ron Peterson,REP,2006,0,4,No,No,No
60,Oklahoma,State Representative,82,Guy Liebmann,REP,2008,0,2,No,Yes,No
61,Oklahoma,State Representative,83,Randy McDaniel,REP,2008,0,2,No,No,No
62,Oklahoma,State Representative,84,Sally Kern,REP,2010,0,3,No,No,Yes
63,Oklahoma,State Representative,85,David Dank,REP,2010,0,3,No,Yes,Yes
64,Oklahoma,State Representative,87,Jason Nelson,REP,2010,0,2,No,Yes,Yes
65,Oklahoma,State Representative,88,Al McAffrey,DEM,2010,0,1,No,Yes,Yes
66,Oklahoma,State Representative,89,Rebecca Hamilton,DEM,2010,0,3,Yes,Yes,Yes
67,Oklahoma,State Representative,90,Charles Key,REP,2008,0,1,No,Yes,Yes
68,Oklahoma,State Representative,91,Mike Reynolds,REP,2010,0,3,No,No,No
116,Oklahoma,State Representative,92,Richard Morrissette,DEM,2006,0,2,No,Yes,Yes
69,Oklahoma,State Representative,93,Mike Christian,REP,2010,0,2,No,Yes,Yes
70,Oklahoma,State Representative,94,Scott Michael Inman,DEM,2010,0,3,No,Yes,No
71,Oklahoma,State Representative,95,Charles Joyner,REP,2010,0,3,No,No,Yes
72,Oklahoma,State Representative,96,Lewis Moore,REP,2008,0,1,No,No,No
73,Oklahoma,State Representative,97,Mike Shelton,DEM,2010,0,3,No,Yes,Yes
74,Oklahoma,State Representative,98,John Trebilcock,REP,2010,0,5,No,No,No
75,Oklahoma,State Representative,99,Anastasia Pittman,DEM,2008,0,2,No,No,Yes
76,Oklahoma,State Representative,100,Mike Thompson,REP,2008,0,2,No,No,No
77,Oklahoma,State Representative,101,Sean McGary,REP,2010,0,3,No,No,No
118,Oklahoma,State Senator,2,Michael Sean Burrage,DEM,2006,0,1,No,Yes,Yes
78,Oklahoma,State Senator,4,Mark Allen,REP,2010,0,1,No,No,No
79,Oklahoma,State Senator,5,Jerry Ellis,DEM,2008,0,1,No,Yes,Yes
80,Oklahoma,State Senator,6,Josh Brecheen,REP,2010,0,1,No,Yes,No
81,Oklahoma,State Senator,7,Richard Lerblance,DEM,2008,0,2,No,Yes,Yes
82,Oklahoma,State Senator,8,Roger Ballenger,DEM,2010,0,1,No,Yes,Yes
83,Oklahoma,State Senator,10,Eddie Jay Fields,REP,2010,0,1,No,Yes,No
117,Oklahoma,State Senator,12,Brian John Bingman,REP,2006,0,1,No,Yes,Yes
84,Oklahoma,State Senator,14,Frank Simpson,REP,2010,0,1,No,Yes,No
85,Oklahoma,State Senator,15,Jonathan Nichols,REP,2008,0,3,No,Yes,Yes
86,Oklahoma,State Senator,16,John Sparks,DEM,2010,0,2,No,No,No
87,Oklahoma,State Senator,17,Charles Laster,DEM,2008,0,2,No,Yes,Yes
88,Oklahoma,State Senator,18,Kim David,REP,2010,0,1,No,Yes,No
89,Oklahoma,State Senator,21,Jim Halligan,REP,2008,0,1,No,Yes,Yes
119,Oklahoma,State Senator,22,Mike Johnson,REP,2006,0,2,No,Yes,No
120,Oklahoma,State Senator,24,Anthony Wade Sykes,REP,2006,0,1,No,Yes,No
121,Oklahoma,State Senator,26,Tom Ivester,DEM,2006,0,1,No,Yes,Yes
90,Oklahoma,State Senator,27,Bryce Marlatt,REP,2008,0,1,No,Yes,No
91,Oklahoma,State Senator,31,Don Barrington,REP,2008,0,2,No,Yes,Yes
92,Oklahoma,State Senator,32,Randy Bass,DEM,2008,0,3,Yes,No,Yes
93,Oklahoma,State Senator,33,Thomas Adelson,DEM,2008,0,2,No,Yes,Yes
122,Oklahoma,State Senator,34,Randall Clayton Brogdon,REP,2006,0,2,No,Yes,Yes
123,Oklahoma,State Senator,36,Bill L Brown,REP,2006,0,1,No,No,No
94,Oklahoma,State Senator,37,Dan Newberry,REP,2008,0,1,No,Yes,Yes
124,Oklahoma,State Senator,38,Mike Schulz,REP,2006,0,1,No,Yes,Yes
125,Oklahoma,State Senator,40,Cliff Branan III,REP,2006,0,2,No,No,No
95,Oklahoma,State Senator,41,Clark Jolley,REP,2008,0,2,No,Yes,Yes
96,Oklahoma,State Senator,42,Clifford Aldridge,REP,2010,0,2,No,Yes,Yes
97,Oklahoma,State Senator,43,Greg Childers,REP,2011,0,1,No,Yes,Yes
98,Oklahoma,State Senator,44,Ralph Shortey,REP,2010,0,1,No,Yes,Yes
99,Oklahoma,State Senator,46,Andrew Rice,DEM,2010,0,2,No,Yes,Yes
100,Oklahoma,Superintendent Of Public Instruction,0,Janet Costello Barresi,REP,2010,2014,1,No,Yes,No
101,Oklahoma,U.S. Representative,1,John Sullivan,REP,2010,2012,1,No,No,No
102,Oklahoma,U.S. Representative,2,Dan Boren,DEM,2010,2012,1,No,No,No
103,Oklahoma,U.S. Representative,3,Frank Lucas,REP,2010,2012,1,No,No,Yes
104,Oklahoma,U.S. Representative,4,Tom Cole,REP,2010,2012,1,Yes,No,No
105,Oklahoma,U.S. Representative,5,James Paul Lankford,REP,2010,2012,1,No,No,No
106,Oklahoma,U.S. Senator,0,Tom Coburn,REP,2010,2016,1,No,Yes,Yes
