,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,Virginia,Attorney General,0,Kenneth Cuccinelli II,REP,2009,2013,1,No,Yes,Yes
1,Virginia,Governor,0,Robert McDonnell,REP,2009,2013,1,No,Yes,Yes
2,Virginia,Lieutenant Governor,0,William Bolling,REP,2009,2013,2,No,Yes,Yes
3,Virginia,State Representative,1,Terry Kilgore,REP,2011,2013,6,Yes,Yes,Yes
4,Virginia,State Representative,2,Mark Dudenhefer,REP,2011,2013,1,No,Yes,Yes
5,Virginia,State Representative,3,James Morefield,REP,2011,2013,2,No,Yes,Yes
6,Virginia,State Representative,4,Joseph Johnson Jr.,DEM,2011,2013,6,Yes,Yes,Yes
7,Virginia,State Representative,5,Israel Oquinn,REP,2011,2013,1,No,Yes,Yes
8,Virginia,State Representative,6,Anne Crockett-Stark,REP,2011,2013,4,Yes,Yes,Yes
9,Virginia,State Representative,7,Larry Rush,REP,2011,2013,1,Yes,Yes,Yes
10,Virginia,State Representative,8,Gregory Habeeb,REP,2011,2013,1,No,Yes,Yes
11,Virginia,State Representative,9,Charles Poindexter,REP,2011,2013,3,No,Yes,Yes
12,Virginia,State Representative,10,Randall Minchew,REP,2011,2013,1,No,Yes,Yes
13,Virginia,State Representative,11,Onzlee Ware,DEM,2011,2013,5,Yes,Yes,Yes
14,Virginia,State Representative,12,Joseph Yost,REP,2011,2013,1,No,Yes,Yes
15,Virginia,State Representative,13,Robert Marshall,REP,2011,2013,6,No,Yes,Yes
16,Virginia,State Representative,14,Danny Marshall III,REP,2011,2013,6,Yes,Yes,Yes
17,Virginia,State Representative,15,Christopher Todd Gilbert,REP,2011,2013,4,Yes,Yes,Yes
18,Virginia,State Representative,16,Donald Merricks,REP,2011,2013,3,Yes,Yes,Yes
19,Virginia,State Representative,17,Christopher Head,REP,2011,2013,1,No,Yes,Yes
20,Virginia,State Representative,18,Michael Webert,REP,2011,2013,1,No,Yes,Yes
21,Virginia,State Representative,19,Lacey Putney,IND,2011,2013,6,No,Yes,Yes
22,Virginia,State Representative,20,Richard Bell,REP,2011,2013,2,No,Yes,Yes
23,Virginia,State Representative,21,Ron Villanueva,REP,2011,2013,2,No,Yes,Yes
24,Virginia,State Representative,22,Kathy Byron,REP,2011,2013,6,Yes,Yes,Yes
25,Virginia,State Representative,23,Scott Garrett,REP,2011,2013,2,Yes,Yes,Yes
26,Virginia,State Representative,24,Ben Cline,REP,2011,2013,5,Yes,Yes,Yes
27,Virginia,State Representative,25,Steven Landes,REP,2011,2013,6,Yes,Yes,Yes
28,Virginia,State Representative,26,Tony Wilt,REP,2011,2013,1,Yes,Yes,Yes
29,Virginia,State Representative,27,Roxann Robinson,REP,2011,2013,1,Yes,Yes,Yes
30,Virginia,State Representative,28,William Howell,REP,2011,2013,6,Yes,Yes,Yes
31,Virginia,State Representative,29,Beverly Sherwood,REP,2011,2013,6,Yes,Yes,Yes
32,Virginia,State Representative,30,Edward Scott,REP,2011,2013,5,Yes,Yes,Yes
33,Virginia,State Representative,31,Lee Scott Lingamfelter,REP,2011,2013,6,No,Yes,Yes
34,Virginia,State Representative,32,Thomas Alexander Greason,REP,2011,2013,2,Yes,Yes,Yes
35,Virginia,State Representative,33,Joe Turner May,REP,2011,2013,6,Yes,Yes,Yes
36,Virginia,State Representative,34,Barbara Comstock,REP,2011,2013,2,No,Yes,Yes
37,Virginia,State Representative,35,Mark Keam,DEM,2011,2013,2,Yes,Yes,Yes
38,Virginia,State Representative,36,Kenneth Plum,DEM,2011,2013,6,No,Yes,Yes
39,Virginia,State Representative,37,David Bulova,DEM,2011,2013,4,No,Yes,Yes
40,Virginia,State Representative,38,Kaye Kory,DEM,2011,2013,2,No,Yes,Yes
41,Virginia,State Representative,39,Vivian Watts,DEM,2011,2013,6,No,Yes,Yes
42,Virginia,State Representative,40,Timothy Hugo,REP,2011,2013,5,No,Yes,Yes
43,Virginia,State Representative,41,Eileen Filler-Corn,DEM,2011,2013,1,No,Yes,Yes
44,Virginia,State Representative,42,David Albo,REP,2011,2013,6,No,Yes,Yes
45,Virginia,State Representative,43,Mark Sickles,DEM,2011,2013,5,Yes,Yes,Yes
46,Virginia,State Representative,44,Scott Surovell,DEM,2011,2013,2,No,Yes,Yes
47,Virginia,State Representative,45,David Englin,DEM,2011,2013,4,Yes,Yes,Yes
48,Virginia,State Representative,46,Charniele Herring,DEM,2011,2013,2,Yes,Yes,Yes
49,Virginia,State Representative,47,Patrick Hope,DEM,2011,2013,2,Yes,Yes,Yes
50,Virginia,State Representative,48,Robert Brink,DEM,2011,2013,6,No,Yes,Yes
51,Virginia,State Representative,49,Alfonso Lopez,DEM,2011,2013,1,Yes,Yes,Yes
52,Virginia,State Representative,50,Jackson Hunter Miller,REP,2011,2013,3,Yes,Yes,Yes
53,Virginia,State Representative,51,Richard Anderson,REP,2011,2013,2,Yes,Yes,Yes
54,Virginia,State Representative,52,Luke Torian,DEM,2011,2013,2,No,Yes,Yes
55,Virginia,State Representative,53,James Scott,DEM,2011,2013,6,Yes,Yes,Yes
56,Virginia,State Representative,54,Robert Orrock,REP,2011,2013,6,No,Yes,Yes
57,Virginia,State Representative,55,Mr John Cox,REP,2011,2013,2,Yes,Yes,Yes
58,Virginia,State Representative,56,Peter Francis Farrell,REP,2011,2013,1,Yes,Yes,Yes
59,Virginia,State Representative,57,David Joseph Toscano,DEM,2011,2013,4,No,Yes,Yes
60,Virginia,State Representative,58,Robert Bernard Bell III,REP,2011,2013,6,Yes,Yes,Yes
61,Virginia,State Representative,59,Matthew Fariss,REP,2011,2013,1,No,Yes,Yes
62,Virginia,State Representative,60,James Edmunds II,REP,2011,2013,2,Yes,Yes,Yes
63,Virginia,State Representative,61,Tc Wright Jr.,REP,2011,2013,6,Yes,Yes,Yes
64,Virginia,State Representative,62,Riley Edward Ingram,REP,2011,2013,6,Yes,Yes,Yes
65,Virginia,State Representative,63,Rosalyn Dance,DEM,2011,2013,4,Yes,Yes,Yes
66,Virginia,State Representative,64,Rick Morris,REP,2011,2013,1,No,Yes,Yes
67,Virginia,State Representative,65,Lee Ware Jr.,REP,2011,2013,6,Yes,Yes,Yes
68,Virginia,State Representative,66,Kirkland Cox,REP,2011,2013,6,Yes,Yes,Yes
69,Virginia,State Representative,67,James Lemunyon,REP,2011,2013,2,No,Yes,Yes
70,Virginia,State Representative,68,M Loupassi,REP,2011,2013,3,Yes,Yes,Yes
71,Virginia,State Representative,69,Betsy Brooks Carr,DEM,2011,2013,2,Yes,Yes,Yes
72,Virginia,State Representative,70,Delores McQuinn,DEM,2011,2013,2,Yes,Yes,Yes
73,Virginia,State Representative,71,Jennifer Leigh McClellan,DEM,2011,2013,4,Yes,Yes,Yes
74,Virginia,State Representative,72,James Massie III,REP,2011,2013,3,Yes,Yes,Yes
75,Virginia,State Representative,73,John Obannon III,REP,2011,2013,6,Yes,Yes,Yes
76,Virginia,State Representative,74,Joseph Morrissey,DEM,2011,2013,3,No,Yes,Yes
77,Virginia,State Representative,75,Roslyn Tyler,DEM,2011,2013,4,No,Yes,Yes
78,Virginia,State Representative,76,Chris Jones,REP,2011,2013,6,Yes,Yes,Yes
79,Virginia,State Representative,77,Lionell Spruill Sr.,DEM,2011,2013,6,Yes,Yes,Yes
80,Virginia,State Representative,78,John Cosgrove Jr.,REP,2011,2013,6,Yes,Yes,Yes
81,Virginia,State Representative,79,Johnny Joannou,DEM,2011,2013,6,Yes,Yes,Yes
82,Virginia,State Representative,80,Matthew James,DEM,2011,2013,2,Yes,Yes,Yes
83,Virginia,State Representative,81,Barry Knight,REP,2011,2013,2,Yes,Yes,Yes
84,Virginia,State Representative,82,Harry Purkey,REP,2011,2013,6,Yes,Yes,Yes
85,Virginia,State Representative,83,Chris Stolle,REP,2011,2013,2,Yes,Yes,Yes
86,Virginia,State Representative,84,Sal Iaquinto,REP,2011,2013,4,Yes,Yes,Yes
87,Virginia,State Representative,85,Robert Tata,REP,2011,2013,6,Yes,Yes,Yes
88,Virginia,State Representative,86,Thomas Davis Rust,REP,2011,2013,6,Yes,Yes,Yes
89,Virginia,State Representative,87,David Imad Ramadan,REP,2011,2013,1,No,Yes,Yes
90,Virginia,State Representative,88,Mark Cole,REP,2011,2013,6,Yes,Yes,Yes
91,Virginia,State Representative,89,Kenneth Cooper Alexander,DEM,2011,2013,5,Yes,Yes,Yes
92,Virginia,State Representative,90,Algie Howell Jr.,DEM,2011,2013,5,Yes,Yes,Yes
93,Virginia,State Representative,91,Gordon Helsel Jr.,REP,2011,2013,1,Yes,Yes,Yes
94,Virginia,State Representative,92,Jeion Ward,DEM,2011,2013,5,Yes,Yes,Yes
95,Virginia,State Representative,93,Michael Watson,REP,2011,2013,1,No,Yes,Yes
96,Virginia,State Representative,94,David Yancey,REP,2011,2013,1,No,Yes,Yes
97,Virginia,State Representative,95,Mamye Bacote,DEM,2011,2013,5,No,Yes,Yes
98,Virginia,State Representative,96,Brenda Pogge,REP,2011,2013,3,Yes,Yes,Yes
99,Virginia,State Representative,97,Christopher Peace,REP,2011,2013,3,Yes,Yes,Yes
100,Virginia,State Representative,98,Keith Hodges,REP,2011,2013,1,No,Yes,Yes
101,Virginia,State Representative,99,Margaret Bevans Ransone,REP,2011,2013,1,No,Yes,Yes
102,Virginia,State Representative,100,Lynwood Lewis Jr.,DEM,2011,2013,5,Yes,Yes,Yes
103,Virginia,State Senator,1,John Miller,DEM,2011,2015,2,No,Yes,Yes
