office,candidate,party,state,incumbency,result,total money,district
State Representative,James Glenn Richardson,REP,GA,Incumbent,Won-General,650400.51,19
State Senator,Donald Balfour II,REP,GA,Incumbent,Won-General,421085.0,9
State Senator,Jeff Mullis,REP,GA,Incumbent,Won-General,376319.67,53
State Representative,Benjie Harbin,REP,GA,Incumbent,Won-General,358897.08,118
State Senator,Tommie Williams,REP,GA,Incumbent,Won-General,333608.71,19
State Representative,Jerry Keen,REP,GA,Incumbent,Won-General,321975.31,179
State Senator,David Shafer,REP,GA,Incumbent,Won-General,305565.14,48
State Senator,Chip Rogers,REP,GA,Incumbent,Won-General,291330.14,21
State Representative,Mark Burkalter,REP,GA,Incumbent,Won-General,254825.0,50
Supreme Court-Benham Seat,Robert Benham,IND,GA,Incumbent,Won-General,226651.58,nan
State Senator,Jack Hill,REP,GA,Incumbent,Won-General,221100.15,4
State Representative,Vance Smith Jr.,REP,GA,Incumbent,Won-General,220120.21,129
State Representative,Calvin Smyre,DEM,GA,Incumbent,Won-General,218381.28,132
State Senator,Mitch Seabaugh,REP,GA,Incumbent,Won-General,209374.23,28
State Representative,Dubose Porter,DEM,GA,Incumbent,Won-General,201600.15,143
State Representative,Robert Mickey Channell,REP,GA,Incumbent,Won-General,200616.24,116
State Representative,Allen Freeman,REP,GA,Incumbent,Lost-General,192117.08,140
Public Service Commissioner District 004,Lauren McDonald Jr.,REP,GA,Open,Won-General Runoff,190372.65,nan
State Representative,Sharon Cooper,REP,GA,Incumbent,Won-General,189414.08,41
State Representative,Earl Ehrhart,REP,GA,Incumbent,Won-General,184519.8,36
Appellate Court-Open Seat,Sara Doyle,IND,GA,Open,Won-General Runoff,174893.19,nan
Appellate Court-Open Seat,Bruce Edenfield,IND,GA,Open,Lost-General,174691.13,nan
State Senator,William Cowsert,REP,GA,Incumbent,Won-General,171026.96,46
State Representative,Michael Jacobs,REP,GA,Incumbent,Won-General,167396.43,80
State Senator,Hunter Hill,REP,GA,Challenger,Lost-General,165439.0,6
State Senator,Ronnie Chance,REP,GA,Incumbent,Won-General,163791.16,16
Supreme Court-Hines Seat,Harris Hines,IND,GA,Incumbent,Won-General,162450.0,nan
State Representative,Katie Dempsey,REP,GA,Incumbent,Won-General,161107.48,13
State Representative,Carlton Rogers,REP,GA,Incumbent,Won-General,156052.21,26
State Senator,Doug Stoner,DEM,GA,Incumbent,Won-General,152317.22,6
State Representative,Richard Golick,REP,GA,Incumbent,Won-General,144900.16,34
State Senator,Cecil Staton,REP,GA,Incumbent,Won-General,143138.41,18
State Senator,William Hambrick III,REP,GA,Incumbent,Won-General,142944.39,30
State Representative,James Mills,REP,GA,Incumbent,Won-General,141931.07,25
State Senator,John Douglas,REP,GA,Incumbent,Won-General,139779.07,17
State Representative,Oren Hall Harden,REP,GA,Open,Won-General,137872.26,147
State Senator,Nancy Grogan Orrock,DEM,GA,Incumbent,Won-General,137318.0,36
State Representative,James Austin Scott,REP,GA,Incumbent,Won-General,136646.92,153
State Senator,Greg Goggans,REP,GA,Incumbent,Won-General,133787.15,7
State Senator,Judson Hill,REP,GA,Incumbent,Won-General,133159.35,32
State Representative,Lee Anderson,REP,GA,Open,Won-General,131444.82,117
State Representative,Steve Tumlin,REP,GA,Incumbent,Lost-General,124566.72,38
State Senator,Donald Thomas,REP,GA,Incumbent,Won-General,124250.14,54
State Senator,Ed Tarver,DEM,GA,Incumbent,Won-General,121917.15,22
State Representative,Jill Chambers,REP,GA,Incumbent,Won-General,121368.15,81
State Representative,James Hugh Roberts,REP,GA,Incumbent,Won-General,120750.15,154
State Senator,David Adelman,DEM,GA,Incumbent,Won-General,119498.21,42
State Representative,Lawrence Oneal Jr.,REP,GA,Incumbent,Won-General,117900.14,146
State Senator,L Chapman,REP,GA,Incumbent,Won-General,116193.26,3
State Representative,Sean Jerguson,REP,GA,Incumbent,Won-General,114717.16,22
State Senator,Lee Hawkins Jr.,REP,GA,Incumbent,Won-General,114657.43,49
State Senator,Ralph Hudgens,REP,GA,Incumbent,Won-General,114250.15,47
State Senator,John Bulloch,REP,GA,Incumbent,Won-General,113515.07,11
State Representative,Jimmy Pruett Jr.,REP,GA,Incumbent,Won-General,109936.33,144
State Representative,Hinton Amos Amerson,REP,GA,Incumbent,Won-General,108246.73,9
Appellate Court-Open Seat,Michael Sidney Meyer Von Bremen,IND,GA,Open,Lost-General,102553.39,nan
State Representative,Jim Cole,REP,GA,Incumbent,Won-General,101530.98,125
