office,candidate,party,state,incumbency,result,total money,district
Governor,Jack Markell,DEM,DE,Open,Won-General,3715725.57,nan
Lieutenant Governor,Charles Copeland,REP,DE,Open,Lost-General,555794.79,nan
Governor,William Lee,REP,DE,Open,Lost-General,490643.45,nan
Lieutenant Governor,Matthew Denn,DEM,DE,Open,Won-General,487647.84,nan
State Senator,John Clatworthy,REP,DE,Open,Lost-General,199500.6,4
Insurance Commissioner,Karen Stewart,DEM,DE,Open,Won-General,140359.11,nan
State Representative,Bryon Short,DEM,DE,Incumbent,Won-General,104896.97,7
State Senator,Colin Bonini,REP,DE,Incumbent,Won-General,103670.0,16
State Representative,James Bowers,REP,DE,Challenger,Lost-General,99063.34,7
State Senator,Brian Bushweller,DEM,DE,Open,Won-General,97214.4,17
State Senator,Michael Katz,DEM,DE,Open,Won-General,97039.37,4
Insurance Commissioner,John Brady,REP,DE,Open,Lost-General,95596.0,nan
State Senator,Bethany Hall-Long,DEM,DE,Open,Won-General,95384.22,10
State Senator,James Hutchison,REP,DE,Open,Lost-General,92562.0,17
State Representative,Terry Spence,REP,DE,Incumbent,Lost-General,85815.0,18
State Representative,John Atkins,DEM,DE,Incumbent,Won-General,85559.02,41
State Representative,Richard Cathcart,REP,DE,Incumbent,Won-General,77962.83,9
State Representative,Gregory Hastings,REP,DE,Challenger,Lost-General,76346.44,41
State Senator,Liane Sorenson,REP,DE,Incumbent,Won-General,75985.0,6
State Representative,Donna Stone,REP,DE,Incumbent,Lost-General,75205.0,32
State Representative,Gregory Francis Lavelle,REP,DE,Incumbent,Won-General,74935.71,11
State Senator,Harold Stafford,DEM,DE,Challenger,Lost-General,70953.39,16
State Representative,Robert Walls,DEM,DE,Incumbent,Won-General,69929.04,33
State Representative,Edward Bradford Bennett,DEM,DE,Challenger,Won-General,65923.88,32
State Senator,Gary Simpson,REP,DE,Incumbent,Won-General,63680.92,18
State Representative,Patricia Creedon,DEM,DE,Open,Lost-General,62473.52,21
State Senator,Anthony Deluca,DEM,DE,Incumbent,Won-General,60361.0,11
State Senator,Margaret Rose Henry,DEM,DE,Incumbent,Won-General,56492.0,2
State Representative,Nick Manolakos,REP,DE,Incumbent,Won-General,52190.25,20
State Representative,Darryl Mason Scott,DEM,DE,Challenger,Won-General,46804.64,31
State Representative,Nancy Wagner,REP,DE,Incumbent,Lost-General,46635.0,31
State Representative,Daniel Short,REP,DE,Incumbent,Won-General,43510.75,39
State Representative,Gerald Hocker,REP,DE,Incumbent,Won-General,43280.0,38
State Representative,Gerald Brady,DEM,DE,Incumbent,Won-General,41375.0,4
State Representative,Helene Keeley,DEM,DE,Incumbent,Won-General,40475.0,3
State Representative,William Carson Jr.,DEM,DE,Incumbent,Won-General,39804.45,28
State Representative,Deborah Hudson,REP,DE,Incumbent,Won-General,39450.1,12
State Representative,John Kowalko Jr.,DEM,DE,Incumbent,Won-General,38851.9,25
State Representative,Aaron Chaffinch,DEM,DE,Open,Lost-General,38827.99,35
State Representative,Pamela Thornburg,REP,DE,Incumbent,Won-General,38639.0,29
State Representative,Michael Ramone,REP,DE,Open,Won-General,38525.0,21
State Representative,David Wilson,REP,DE,Open,Won-General,38410.91,35
State Representative,Vincent Lofink,REP,DE,Incumbent,Lost-General,38272.5,27
State Representative,William Charles Paradee III,DEM,DE,Challenger,Lost-General,36085.02,29
State Representative,Robert Valihura Jr.,REP,DE,Incumbent,Lost-General,34910.0,10
State Representative,Dennis Edward Williams,DEM,DE,Challenger,Won-General,34608.72,10
State Representative,Joseph Booth,REP,DE,Incumbent,Won-General,32625.0,37
State Representative,Rebecca Walker,DEM,DE,Challenger,Lost-General,30632.0,9
State Senator,James David Weldin,REP,DE,Open,Lost-General,30274.94,10
State Representative,Robert Gilligan,DEM,DE,Incumbent,Won-General,28650.0,19
Insurance Commissioner,Tom Savage,INDEPENDENT PARTY OF DELAWARE,DE,Open,Lost-General,28236.26,nan
State Representative,Peter Schwartzkopf,DEM,DE,Incumbent,Won-General,28124.56,14
State Senator,Gary Downes,DEM,DE,Challenger,Lost-General,27205.3,18
State Representative,Mary Ryan,DEM,DE,Challenger,Lost-General,27032.47,38
State Representative,Joseph Miro,REP,DE,Incumbent,Won-General,26575.0,22
State Representative,William Oberle Jr.,REP,DE,Incumbent,Won-General,26100.0,24
State Representative,Dennis Williams,DEM,DE,Incumbent,Won-General,25770.0,1
State Representative,Earl George Jaques Jr.,DEM,DE,Challenger,Won-General,24332.03,27
State Representative,Michael Anthony Barbieri,DEM,DE,Challenger,Won-General,23686.0,18
State Representative,Teresa Schooley,DEM,DE,Incumbent,Won-General,23438.9,23
State Representative,John Mitchell Jr.,DEM,DE,Incumbent,Won-General,23175.0,13
State Representative,Quinton Johnson IV,DEM,DE,Open,Won-General,22569.73,8
State Representative,Martha Sturtevant,REP,DE,Open,Lost-General,22444.05,8
State Representative,Michael Mulrooney,DEM,DE,Incumbent,Won-General,21700.0,17
State Representative,Hazel Plant,DEM,DE,Incumbent,Won-General,20765.0,2
State Representative,James Johnson,DEM,DE,Incumbent,Won-General,20675.0,16
State Representative,Melanie George Smith,DEM,DE,Incumbent,Won-General,19824.0,5
State Representative,Harold Peterman,REP,DE,Challenger,Lost-General,18768.0,33
State Representative,Clifford Lee,REP,DE,Incumbent,Won-General,18431.82,40
State Representative,George Carey,REP,DE,Incumbent,Won-General,18140.0,36
State Senator,John Mackenzie,DEM,DE,Challenger,Lost-General,16656.01,6
State Representative,Rebecca Young,DEM,DE,Challenger,Lost-General,15732.3,22
State Representative,James David Gates,REP,DE,Challenger,Lost-General,15492.83,25
State Representative,John Viola,DEM,DE,Incumbent,Won-General,14650.0,26
State Representative,William Outten,REP,DE,Incumbent,Won-General,14411.0,30
State Representative,Valerie Longhurst,DEM,DE,Incumbent,Won-General,14233.26,15
State Representative,Barbara Hudson,DEM,DE,Challenger,Lost-General,13963.06,40
State Representative,Jerry Semper,DEM,DE,Challenger,Lost-General,13542.0,39
State Representative,Donald Blakey,REP,DE,Incumbent,Won-General,13522.19,34
State Senator,Robert Marshall,DEM,DE,Incumbent,Won-General,13355.54,3
State Senator,Robert Venables Sr.,DEM,DE,Incumbent,Won-General,12800.0,21
State Representative,Helen Truitt,DEM,DE,Challenger,Lost-General,11370.0,37
State Representative,Diana McWilliams,DEM,DE,Incumbent,Won-General,11000.0,6
State Representative,Jeremy Filliben,REP,DE,Challenger,Lost-General,10036.17,26
State Representative,Tyler Patrick Nixon,REP,DE,Challenger,Lost-General,4955.0,4
State Representative,Jesse Priester IV,REP,DE,Challenger,Lost-General,4108.92,23
State Representative,Bruce Hamilton,DEM,DE,Challenger,Lost-General,3437.68,34
State Representative,David Lee Osborn,REP,DE,Challenger,Lost-General,3016.4,17
State Representative,Daniel Basara,DEM,DE,Challenger,Lost-General,2700.0,24
Governor,Jeffrey Brown,OTHER,DE,Open,Lost-General,2380.0,nan
State Representative,Joseph Sakeley,REP,DE,Challenger,Lost-General,2351.0,19
State Representative,Charles Old Jr.,DEM,DE,Challenger,Lost-General,2150.0,11
State Representative,James Spencer,IND,DE,Challenger,Lost-General,1947.0,27
State Representative,Robert Brown,IND,DE,Challenger,Lost-General,625.0,2
State Representative,James McClain Jr.,REP,DE,Challenger,Lost-General,620.0,1
State Representative,Stephen Michael Annano,OTHER,DE,Challenger,Lost-General,200.0,19
State Representative,Jeffrey Brown,OTHER,DE,Challenger,Lost-General,0.0,13
Lieutenant Governor,Peter Cullen,OTHER,DE,Open,Lost-General,0.0,nan
State Representative,Daniel Rappa Jr.,OTHER,DE,Challenger,Lost-General,0.0,20
