office,candidate,party,state,incumbency,result,total money,district
Governor,Joseph Manchin III,DEM,WV,Incumbent,Won-General,2940949.53,nan
Supreme Court-Open Seat,Menis Ketchum,DEM,WV,Open,Won-General,1407784.7,nan
Supreme Court-Open Seat,Elizabeth Deer Walker,REP,WV,Open,Lost-General,539205.77,nan
State Senator,Mike Ross,DEM,WV,Challenger,Lost-General,441000.0,15
State Senator,Earl Ray Tomblin,DEM,WV,Incumbent,Won-General,423752.46,7
Supreme Court-Open Seat,Margaret Workman,DEM,WV,Open,Won-General,366135.56,nan
Attorney General,Darrell McGraw Jr.,DEM,WV,Incumbent,Won-General,305095.44,nan
Treasurer,John Perdue,DEM,WV,Incumbent,Won-General,225638.58,nan
Attorney General,Dan Greear,REP,WV,Challenger,Lost-General,224829.14,nan
State Representative,Rick Thompson,DEM,WV,Incumbent,Won-General,186355.1,17
Agriculture Commissioner,Michael Teets,REP,WV,Challenger,Lost-General,163154.16,nan
State Representative,Sally Susman,DEM,WV,Challenger,Won-General,148391.55,27
State Senator,Douglas Eugene Facemire,DEM,WV,Open,Won-General,142295.65,12
Secretary Of State,Natalie Tennant,DEM,WV,Open,Won-General,139281.17,nan
State Senator,Harold Jackson Yost Jr.,DEM,WV,Open,Won-General,132206.5,1
State Senator,Jeffrey Vincent Kessler,DEM,WV,Incumbent,Won-General,108020.0,2
State Representative,Carrie Webster,DEM,WV,Incumbent,Won-General,107473.11,31
State Senator,Clark Barnes,REP,WV,Incumbent,Won-General,101314.59,15
State Representative,Douglas Reynolds,DEM,WV,Incumbent,Won-General,99118.48,16
State Representative,Douglas John Skaff Jr.,DEM,WV,Challenger,Won-General,96650.9,30
State Senator,Donald Caruth,REP,WV,Incumbent,Won-General,93421.81,10
State Senator,Robert Plymale,DEM,WV,Incumbent,Won-General,92280.0,5
State Representative,Michael Caputo,DEM,WV,Incumbent,Won-General,82388.7,43
State Senator,Corey Palumbo,DEM,WV,Open,Won-General,69239.74,8
State Senator,Dan Foster,DEM,WV,Incumbent,Won-General,67363.95,17
State Representative,Dan Poling,DEM,WV,Challenger,Won-General,64098.27,10
State Senator,Robert Lynn Williams,DEM,WV,Open,Won-General,61645.0,14
State Representative,Sharon Spencer,DEM,WV,Incumbent,Won-General,60165.0,30
State Senator,William Laird IV,DEM,WV,Open,Won-General,59335.08,11
State Representative,Harry Keith White,DEM,WV,Incumbent,Won-General,59255.0,21
State Representative,Karen Coria,DEM,WV,Challenger,Lost-General,57304.0,14
State Representative,Pat McGeehan,REP,WV,Challenger,Won-General,55600.0,1
State Senator,Herb Snyder,DEM,WV,Open,Won-General,54402.23,16
State Representative,Samuel Cann,DEM,WV,Incumbent,Won-General,53950.0,41
State Senator,Hon Karen Facemyer,REP,WV,Incumbent,Won-General,53625.0,4
Auditor,Glen Gainer III,DEM,WV,Incumbent,Won-General,53450.36,nan
State Representative,Randal Swartzmiller,DEM,WV,Incumbent,Won-General,51107.65,1
State Senator,John Pat Fanning,DEM,WV,Incumbent,Won-General,50073.25,6
Governor,Russ Weeks,REP,WV,Challenger,Lost-General,47971.38,nan
State Representative,Barbara Hatfield,DEM,WV,Incumbent,Won-General,47955.64,30
State Representative,David Perry,DEM,WV,Incumbent,Won-General,47020.68,29
State Representative,Mark Allen Hunt,DEM,WV,Challenger,Won-General,46875.41,30
State Representative,Marshall Long,DEM,WV,Incumbent,Lost-General,46288.91,25
State Representative,Scott Varner,DEM,WV,Incumbent,Won-General,45465.0,4
State Representative,Louis Gall,DEM,WV,Challenger,Lost-General,44909.4,27
State Representative,John Frazier,DEM,WV,Challenger,Won-General,43523.24,25
Agriculture Commissioner,Gus Douglass,DEM,WV,Incumbent,Won-General,43307.56,nan
State Representative,Barbara Evans Fleischauer,DEM,WV,Incumbent,Won-General,42771.17,44
State Representative,Bonnie Brown,DEM,WV,Incumbent,Won-General,42590.42,30
State Representative,Lawrence Brent Boggs,DEM,WV,Incumbent,Won-General,42549.8,34
State Senator,Bob Adams,REP,WV,Open,Lost-General,41425.0,16
State Representative,William Wooton,DEM,WV,Challenger,Won-General,41081.1,27
State Representative,Dale Stephens,DEM,WV,Incumbent,Won-General,40445.12,16
State Representative,Jim Morgan,DEM,WV,Incumbent,Won-General,39815.0,15
State Representative,Mike Vinciguerra Jr.,DEM,WV,Open,Lost-General,39773.38,24
State Representative,Carol Miller,REP,WV,Incumbent,Won-General,39724.33,15
State Representative,Nancy Lee Guthrie,DEM,WV,Incumbent,Won-General,38930.43,30
State Representative,Margaret Anne Staggers,DEM,WV,Incumbent,Won-General,38365.0,29
State Senator,Richard Browning,DEM,WV,Open,Won-General,38025.0,9
State Representative,Charlene Marshall,DEM,WV,Incumbent,Won-General,37860.0,44
State Representative,Orphy Klempa,DEM,WV,Incumbent,Won-General,37196.54,3
State Representative,Ronald Fragale,DEM,WV,Incumbent,Won-General,36600.01,41
State Representative,Tiffany Lawrence,DEM,WV,Open,Won-General,35861.89,58
State Representative,Virginia Mahan,DEM,WV,Incumbent,Won-General,35791.93,27
State Representative,Carmela Ryan-Thompson,DEM,WV,Challenger,Lost-General,35448.5,32
State Representative,Danny Wells,DEM,WV,Incumbent,Won-General,34577.24,30
State Senator,Roman Prezioso Jr.,DEM,WV,Incumbent,Won-General,34526.5,13
State Representative,Kelli Sobonya,REP,WV,Incumbent,Won-General,34423.0,16
State Representative,Dale Martin,DEM,WV,Incumbent,Won-General,33925.0,13
State Representative,Bill Hamilton,REP,WV,Incumbent,Won-General,33865.39,39
State Representative,Carl Eastham,DEM,WV,Challenger,Lost-General,33146.46,15
State Representative,Kevin Craig,DEM,WV,Incumbent,Won-General,33050.0,15
State Representative,David Lee Pethtel,DEM,WV,Incumbent,Won-General,32334.3,5
State Representative,Timothy Miley,DEM,WV,Incumbent,Won-General,32217.77,41
State Senator,Gary Howell,REP,WV,Open,Lost-General,32123.67,14
State Representative,Don Perdue,DEM,WV,Incumbent,Won-General,30185.8,17
State Representative,Brady Paxton,DEM,WV,Incumbent,Won-General,30065.83,13
State Representative,Amy Herrenkohl,DEM,WV,Challenger,Lost-General,29600.0,16
State Representative,Steven Kominar,DEM,WV,Incumbent,Won-General,29199.04,20
State Representative,John Headley Shott,REP,WV,Open,Won-General,27473.68,24
State Representative,Josh Stowers,DEM,WV,Challenger,Won-General,26894.83,19
State Representative,Thomas Porter,REP,WV,Incumbent,Won-General,26683.5,25
State Representative,Jeff Eldridge,DEM,WV,Incumbent,Won-General,26491.73,19
State Representative,Benton Manypenny,DEM,WV,Challenger,Lost-General,26260.0,1
State Representative,Mike Ferro,DEM,WV,Challenger,Won-General,25590.0,4
State Representative,Daniel Hall,DEM,WV,Open,Won-General,24948.58,22
State Representative,Richard Iaquinta,DEM,WV,Incumbent,Won-General,23927.67,41
State Representative,Joan Browning,DEM,WV,Challenger,Lost-General,23672.42,28
State Representative,Alex Shook,DEM,WV,Incumbent,Won-General,23661.44,44
State Representative,Timothy Armstead,REP,WV,Incumbent,Won-General,22234.37,32
State Representative,Troy Andes,REP,WV,Incumbent,Won-General,21901.49,14
State Senator,James McNeely,DEM,WV,Challenger,Lost-General,21633.33,10
State Representative,Thomas Campbell,DEM,WV,Incumbent,Won-General,20990.68,28
State Representative,John Ellem,REP,WV,Incumbent,Won-General,20942.88,10
State Representative,Tom Azinger,REP,WV,Incumbent,Won-General,20723.5,10
State Representative,Brenda Brum,DEM,WV,Challenger,Lost-General,20049.0,10
State Representative,Craig Blair,REP,WV,Incumbent,Won-General,19990.0,52
State Representative,Jo Boggess Phillips,DEM,WV,Challenger,Lost-General,19529.0,12
State Representative,Cynthia Lynne Frich,REP,WV,Challenger,Lost-General,19464.42,44
State Representative,Mary Poling,DEM,WV,Incumbent,Won-General,19250.0,40
State Representative,Bill Proudfoot,DEM,WV,Incumbent,Won-General,18977.17,37
State Representative,Tal Hutchins,DEM,WV,Incumbent,Won-General,18750.0,3
State Representative,Larry Border,REP,WV,Incumbent,Won-General,18600.0,9
State Representative,Linda Sumner,REP,WV,Incumbent,Won-General,17768.0,27
